m	q	h	n	epsilon	target
2.8445242518387364	2.2964635639236444	1.7658679568681983	1.4673056987288744	1.3630511064151558	-0.7928224710948475
3.0509168676470786	3.8195617897585232	4.06274873654171	3.3228862756010864	3.5379268722755817	-0.03558163985930276
1.792512583895406	1.191904964927572	1.6448452207010753	2.8953039713227384	4.245958210579335	-0.001105984152589058
2.8571735029659218	3.500630330333101	3.9690972846096386	1.812000975846344	4.439655072094231	-0.05260570315897114
1.228274333232354	3.814254710686144	3.6653360721239734	2.57037240791617	1.7359305023287297	-0.12149538542904753
4.79644558276185	4.14333937584546	4.677748039273698	1.8804603141747465	3.8186584844672	-0.15660583117054222
1.4286984319800995	4.647071318566528	3.193837779193488	1.7755858634485584	4.03434718369277	-0.1591154413191179
4.339969008933251	2.885692510251604	4.202734329981904	3.8992035499038247	2.8892196869944926	-0.01678108471558886
3.896118450260377	2.0690511217221066	4.351485822582413	4.783612696536721	2.730628174350245	-0.0027625792819428604
1.2238341627997444	2.378793245636273	3.9092961565491975	2.792838276195332	3.3602390880195134	-0.0036394042020354406
3.7714754297211774	3.005768232437882	4.139133584751107	4.199851961024018	2.03271687337634	-0.03081787017770536
2.39117801850246	4.740556818803609	3.5793094738152527	3.344360931674565	3.785001448008064	-0.07353303053989617
3.869509303561105	3.9160964373144616	1.9966024094458616	2.849013831698947	3.6712533631663935	-0.26084253296454185
4.358482116044026	4.998307545622081	2.0623134719513407	4.969583070981725	2.4423909553138863	-0.5426971581718771
1.2630385948842475	2.936205662229504	1.0010420857505742	4.452973249716852	1.2268910604646877	-0.3923337528196884
1.4733072010242585	3.687243236860706	3.4612592573310232	2.2235797824479104	1.9843471251585731	-0.14594912273482738
4.812335482122483	2.310087707625126	4.298966782269118	1.338281051706299	2.26917323091017	-0.10051286342562103
2.2364304719856736	4.9792908768747095	4.369731054818194	4.372130751329265	3.7004686975280174	-0.034381611986309346
1.5385151067839002	3.381028622750025	2.3839985107581887	1.843109859977464	1.8488436298280135	-0.3807960199746927
4.49815213549309	3.2477547719288733	1.7865537740278823	3.9161712857069264	3.3578655500115917	-0.11334305717303668
2.5320181999672653	4.230458968006319	2.1371495821387607	4.486464739871369	3.978426297471264	-0.06966678877630259
4.52166816458819	1.1724786027599117	1.8843419239818535	3.65694918815928	4.908652552435107	-0.0009335692632170447
4.986211073102075	2.840895980761153	1.6786022792737576	1.5051732883073314	2.9435759852970134	-0.7339777199922155
4.097989247144482	1.0896508407531391	4.608396374387301	2.5055572259516783	1.0170806874492038	-0.005236138671111216
3.306335147146364	4.0231788110789095	1.3431090377753985	3.0856105236475586	4.61781789438367	-0.2956350121114737
2.3169943507624233	4.096613105045975	2.767702472266268	3.2964526467338304	4.286123509703844	-0.05334244747071476
4.836749575409701	3.667301946095895	2.1765818514930406	3.402660369700869	3.8302130604414915	-0.1358992975864514
1.8960970854485464	1.8954508087961064	4.271667466586178	1.8344771168512477	4.522301836674036	-0.002436026973191853
3.893716744865176	4.907030243823738	2.6317535200720017	1.2925980663583685	2.2259487454134983	-4.921546102549347
3.887328996662154	1.4588598565586026	3.2676069445184432	4.619653941929375	2.6440610580178103	-0.0013816375841454414
3.729680845598647	4.379202268902416	3.5964587471706544	2.4213941382615967	2.349908706026133	-0.409428983595057
1.845092450863288	3.3257499582595647	3.4291106139709626	1.8264457212184504	2.928471090695008	-0.08387414583096102
3.6043497423636035	1.9103140124446791	3.9051175979219006	3.039023086881744	3.152656222072716	-0.004286141646655547
4.46351008691104	1.404845666857169	3.7871319625606152	1.7783874186661182	3.798872705087137	-0.0033198455926392798
4.055193216692537	4.962191118323776	4.286300798105476	3.014903607858137	4.143193786427951	-0.1072094002477991
3.838989505399614	3.000031718625176	1.4157268822891975	2.108678806261914	2.5171486432984813	-0.688387182588173
3.2832202573084355	4.092078347393408	1.1757063325180912	3.9966796742727673	4.258757022880493	-0.2873582488697717
4.659810843651764	1.718427093246131	1.0628697158857476	1.9820477311723468	4.106655476823113	-0.06786376072181878
4.037321619781944	3.851751820044433	3.760187703005432	3.4831982769888508	2.8888192167418185	-0.07759261241347724
2.418331505378261	4.570087424287962	4.709506742118832	2.9133393867904296	2.880966219601321	-0.08439457692623563
1.39925001338445	2.671134135485977	2.619261857775306	2.8340202190407497	3.964785903117385	-0.010279805913626979
4.552659631892997	4.339219025665288	1.6003649317000797	3.6549001259877203	2.4479038411330643	-0.9841101156208488
2.5582103947531163	2.3907553664785355	1.03091002206995	3.3852969790108065	2.039734278089779	-0.2061600781168014
1.374113575873111	1.3369211809909998	3.5154964890880644	1.1781196010455033	1.3937736615708682	-0.016467180731455738
3.1534836855456114	2.6920396337097126	1.1978069384814654	1.177120316612776	1.7171583474210277	-3.53175321262374
1.399366376996261	2.9533573867951928	2.7699519271667654	4.193659166831552	3.2319677796651165	-0.009441493404857173
3.558289382290681	3.0001259470077613	3.98512369069254	1.2800418786751493	4.155173984261241	-0.08020451763517115
3.4454652904234853	4.6059321037030445	1.2526162535213898	1.1994819139716562	4.694840691794152	-3.8954963843672608
4.211899851111927	1.5195568292168111	1.0994143753870205	4.393898984428988	4.894701541879156	-0.005020886983232282
4.555862543476431	2.3903045667197627	1.8245872232290268	3.7070228526703084	4.738633189265294	-0.018097043112219602
1.6872914812739968	1.6745119115914404	1.2626590523860577	4.005693675143956	2.3324705593183235	-0.011914973686176224
2.561246689076752	1.0970003209283967	3.550453430620745	1.476448820893935	4.608854314798911	-0.0007943246588575026
4.931897635070665	2.075119126508541	4.701807067970893	2.0516199812524607	2.981320985367767	-0.013821503145355064
4.467508138279058	4.380959255913945	3.8196920067141504	1.02175596684048	4.079703326828877	-0.8114168082551301
3.338061671132756	4.571223829657664	2.369371043902559	2.8257819960568797	4.678682759341835	-0.18567082154507367
1.5344218572187265	1.7493073630488571	2.0846625496371045	1.7884431753097538	1.1355858641494416	-0.10019764398643913
3.644715164794994	3.2825522097933355	1.6617691566041484	4.463151616898086	4.798594111684039	-0.041760671561150986
2.9428727146396656	4.487186954958618	3.429113811895653	2.311858760594817	3.8157405687652415	-0.16297991053587438
4.90621415337036	1.8770620676800829	2.1399999610483014	1.4910150205511088	1.917930598711544	-0.2032889176921425
4.818337239310508	3.8223480284273728	3.0617875472514684	1.8880166543133647	4.168554814198202	-0.22140903359938416
1.1803180469351315	4.843143824682853	4.555569373900153	3.1575776660455244	3.4060905762432	-0.033815259750948484
1.3355351627884575	4.527095747783842	1.2036710176709209	1.4164917663186205	2.3762169264296658	-4.2719697927626745
3.438017979855203	2.2975399597459782	4.3173071986432205	1.9957178294765237	1.924544713790405	-0.04355021072605597
4.822424881488652	1.6438303670472147	1.7376249736220035	2.0736917455816366	2.126955636148852	-0.07493524303788207
2.630892855922625	3.2791790428511383	3.391598907548005	3.156519539096496	4.267044579159921	-0.01822188897131297
4.855189779405254	3.4327024855344717	1.3602519942080182	3.5865958553818102	3.402071972609607	-0.30589350789532443
1.9243428021612938	4.6092815997509815	2.7274131213413044	2.299694490515776	1.3549397680820583	-1.5032918390629317
4.632366294038643	3.4896356432592146	4.266673960225843	4.1562381680636875	4.192197505765994	-0.015537101569740863
2.402215783547227	1.0128340940461018	1.8711953504506356	1.491148613928814	3.0234974306397926	-0.004439928254418617
1.9726491737452732	4.28957158312366	4.454084825786495	2.521546795534995	3.27941577178814	-0.06154199240413414
1.189166108022473	3.210197593092814	4.297705669231076	1.2846722268559865	3.359364775927205	-0.04588885883140674
2.9826319651145887	3.183734012650821	4.205128090736304	2.829521249608708	1.1136232677422615	-0.21817039535321292
3.7542013098024105	3.268271311429925	3.9752613483573316	1.4905101517030743	1.6609914059705029	-0.552794810610006
1.49679245372504	2.659809105205814	4.1005971034117685	2.198934624758175	1.188046878515987	-0.0815994966089955
3.741496495840357	1.7219316364695665	2.513868095025801	1.1615402989921244	2.5273797150283808	-0.07549608823660832
4.568563606823286	4.24081767098121	2.540028844217105	3.3846256937286507	1.6742209785517952	-0.8915874414579744
2.4097308114954	3.311192007771226	3.53461829504783	3.1772793675319133	2.7821031550531794	-0.037091440453634016
2.358391610461981	2.9663089622871732	2.4211714094874304	4.82148304888171	1.4375280368203334	-0.08104877596512786
3.008445043092299	3.719500421583698	2.6870701187188097	2.7331756558049647	4.968864140930815	-0.054048446188318514
3.265277307281834	2.438433753816644	4.5564032095722125	3.55191130209978	3.559460691534452	-0.004348475262596005
1.3329485623033936	1.677339665288355	2.232319482840635	1.3402702087113172	3.004264038252346	-0.016324272885544614
2.3366538069576515	4.60103123410619	1.0139907781666144	1.1901200365220317	1.4341196333405677	-43.70235140893506
4.787127482540387	4.471101499252427	4.445633927732753	4.8550157357067265	4.048420140785503	-0.031320110689904826
4.7113234085475035	3.0137130426205774	1.8330508248078448	2.8488636537158003	3.393146488442601	-0.15472587942078114
4.5235683213105915	3.9408081105287462	1.5000040617331851	3.988635513305781	4.423490586867869	-0.19470115680651792
2.0023380039662384	3.0112357447729905	1.3124251706461427	1.3970741440790309	3.5340786828125084	-0.4901014532880212
4.488910336149731	1.2563553011847706	1.9451616766025497	2.036799065254621	4.274219593307814	-0.004875053715862462
3.491625435360043	3.3918344079266527	4.697389281783272	3.797707840479597	2.2962613626785475	-0.03442527224040102
1.6617752680720217	4.555381433987108	3.1165596843471297	1.7386874854942005	3.2046499389567087	-0.2966375656768184
1.0476894064246438	2.0725773591983523	1.8727342046716002	1.0029394591645615	4.893581715276313	-0.028604222818929468
1.4232989935105116	2.4881007296480435	2.192909117332872	3.69131059600061	2.302480557990688	-0.019628341306166957
2.295408936832486	4.952522459601491	3.171948553248518	2.216772812432564	3.1206265435152343	-0.35850701443888083
2.7753001987595023	4.228183431779791	1.840210160766257	3.0981126373052	2.054893360468692	-0.8078438575625352
2.8040701963300534	3.1154872547473387	4.533308937063017	3.393851117240392	1.1756042620752578	-0.10094023237047074
3.470412389484019	2.509459223014954	4.466769285822425	3.4939256772066467	4.489312953965711	-0.0035045926047778428
4.9321131345846325	1.4054324127841302	4.740089719407647	4.32277740193324	4.383852714133888	-0.00029810696699554545
4.55027889196687	1.0188857798267807	3.124334945358304	4.573483421360208	3.6657605720892685	-0.0002234150629072423
1.7240737020304635	3.9568873532385647	4.6812014848580565	3.3561993479128738	1.552255891024198	-0.08882675324628815
2.2079829260536643	3.605818562215239	2.151227049638329	3.3535643425284336	2.416102970697	-0.15356934739970451
4.74358145699002	3.1432050050407785	1.6513650704742653	2.480196834852193	1.1549125124306867	-2.586726699201239
3.4208806271401153	4.386469855932382	4.6840592199668345	2.9748300590100922	4.587723434479298	-0.03873869573140817
1.5152491271176034	1.7222170767585725	3.697110475088795	3.2651718605153466	3.39361571080783	-0.0009928493376145891
3.273613463559222	3.2407590772903783	4.1207195212440135	4.281570843737544	2.7167837223560003	-0.01964544560139219
1.8868419126524383	3.72584810940489	1.0244068574443521	1.2034378369969252	4.711680085249114	-1.3471074707104844
2.7466951215340543	3.944414098710257	2.464628647262312	3.3546107368849327	1.4339745023819461	-0.5912625485631923
2.188811654534053	2.9848905533338006	4.635708589368164	3.984279045666	3.9286060404354473	-0.004124994196199306
3.5478424605999668	2.5310379354606343	4.360151600787777	1.578892800630301	2.186229139744949	-0.08034690129459862
3.8595040859068535	1.3200468602301787	1.9225961497562178	4.783365817152031	1.7498124739723164	-0.005656822709525221
2.0997258668626	2.14999218094449	2.1516462344531746	4.245027964443227	2.5403763066172056	-0.010416484683020791
3.718866092621764	4.915302864794157	2.055907964977107	2.467862692744796	1.2895897158495946	-6.338248162281728
3.5911701954021757	3.845278694242001	1.7884126808776217	1.3580194804369143	1.3103328514322683	-9.690508078604132
2.14265053974887	4.910818702215515	2.010430513656257	4.989545059150579	3.3187155218519706	-0.1405519504249295
4.332954840341727	3.854596339445197	4.513128551970584	3.9356429344028223	2.347002069984081	-0.0688012076387366
4.919933814395124	1.0313578698086316	4.475291597481427	2.9352267783599912	1.2439744239371209	-0.002605901046604307
2.6389231087571203	3.2111033754593623	2.121443764923671	1.0869324430303466	4.352456780653148	-0.3481904145915613
3.4251001463885795	2.8969984021127986	4.7320350028132285	1.3211348181244675	2.029620329723669	-0.18730808665025345
1.1329525622063623	3.2837775809272918	2.8548805064061025	3.4086226302682427	4.405554988925445	-0.008959457298098536
2.8712590021834394	3.741499118680345	1.4830962119368782	4.929846132454811	4.804815697756755	-0.05699097987012275
1.737850264108974	3.0459556003454304	1.2709141017810102	4.861972753010951	3.1691177727455	-0.04876210493985338
3.2327929172004626	3.8332539775570953	3.3759285792983045	3.14548091324772	1.407405930992954	-0.3906239941130604
2.319355677152329	2.109184933755537	4.28956559691988	4.403385888800604	2.4723009283388167	-0.002631074979781056
1.670015948048149	4.489815584754576	2.57907831108544	3.7736838613375863	1.792499876550372	-0.278718815415569
4.752576004876051	4.423737498476672	3.7365188218539256	3.009991688369779	3.524478962736438	-0.14479104107041113
4.972839635557909	4.9953977113769366	2.8654420522499704	3.8378904764794814	3.2930706113512587	-0.29513740133180805
3.883950120361067	1.5545007985738697	1.9719742481001084	1.2506416562006215	1.1189636476282612	-0.37226074413078863
4.392079432611187	1.5011483148039355	3.3627166891907514	1.6561608958220349	4.341179378259868	-0.004769507516561758
1.268108258640638	1.459782294602614	1.4302682596562937	3.0376519850173342	4.517302915423988	-0.0018687415795427809
2.5445094145858445	4.665965080145042	1.5049103102769268	3.288435396383132	4.713969548027769	-0.2770171156098714
2.172116626862964	2.5992655778598897	1.6946800226079826	2.3184952036434634	1.2938170896381536	-0.4795812384348258
2.586111232551412	4.362607619883037	2.085101759952689	4.772269105169492	2.9877259686651465	-0.13248171572953885
4.17828250259889	4.599119456459863	4.005259718050459	3.2202506649607017	2.3745205561293674	-0.24912309062643956
4.683942168187309	2.6016471580276868	3.983170179850897	4.585854595930735	2.195009789369053	-0.01668568014430648
3.927311095493587	2.176746425438973	3.8290409237347935	2.8607190157465654	2.338446870781984	-0.01679775494576449
3.6063532657570088	1.311847379740819	3.4725982789295484	2.2697308087389256	3.1832451472557404	-0.0021208676123887897
3.0960164919436672	3.747428985404897	4.458567402279833	2.4846516025579093	4.978463158861088	-0.025091963979805662
4.186269926021037	3.3181732248141964	4.963915917637263	4.277380890586311	2.6575408770894016	-0.01992364842624081
4.0272863745591225	1.1900345010533957	1.4942137021051165	4.521682755456096	4.115055271839866	-0.001306122116546235
4.379243855836877	2.6351871725154563	2.6080555505783063	4.1765441337707045	4.763504228584352	-0.009804694775282409
1.9640466431411143	2.8357293968707746	4.508723610811991	4.349501183992611	3.9127665560805456	-0.0026962921217029033
4.611044672934664	2.412137052824169	3.729905831528385	2.8678994970958254	2.595825383969488	-0.025307119868362232
4.255349483024286	3.579724784783488	4.151744515613805	2.295248884497576	4.097743350648953	-0.05728401917187681
3.0002237847258586	1.1663961654785235	1.9739458479996608	4.00599610911978	3.977019555384037	-0.000701844704970516
1.5482962687228623	3.5776504494911125	1.9726250723863763	4.3710376405267075	1.6163857500338756	-0.1632328216250877
3.4999106820326005	3.282067068609648	4.891476150488879	3.8920418439259543	3.6240517320478682	-0.010664318846048395
4.722770570048206	4.539576887568503	4.6920711522101906	3.521438083660913	2.5604853979744213	-0.14007301191792085
3.74390416420654	3.5992215461255777	4.327168087488231	1.7530334858158856	4.579002328290044	-0.06509376212993663
1.3419827248089606	3.0990354427656364	3.5583503624523325	2.7036783679466634	3.2380375809299022	-0.015943801318168072
4.718213910389628	2.886870263625805	1.7452801843316577	3.1422757667559433	4.43030414943871	-0.0693922093667933
4.886835261228684	2.543416471777816	3.454693966275628	3.4731042665607923	4.314391823846609	-0.009539237367898324
4.339131452892589	4.337072839143131	4.7645420346442355	3.6630908595049134	4.8157625207789945	-0.02716638501648658
2.1998845522191592	1.7354508686667025	3.036959234921408	4.92167727203756	2.2483016988036133	-0.002208746267653047
2.462020037359564	1.0591575208910475	3.574735619757496	2.090119436972256	2.9314906641873177	-0.000807303284502028
4.5381751305830855	3.913131751500897	2.88635846150663	3.334490444794209	4.15603625574661	-0.08313253139855796
1.2630149546403762	1.0049005521664522	3.3144803715447284	1.4750873681466723	1.5193163817952668	-0.002917749566926184
1.9976344757583444	1.3077797251869474	2.9159258504996486	4.073252074871016	3.713958207112609	-0.0003753659602396924
3.6779466400474248	2.0346561715460254	2.254496173632848	4.008136461135802	2.798733228296866	-0.012318917479237643
4.552261798733635	4.722271503765964	3.7035850864327235	3.1350577487073488	1.443748929497496	-1.0069825879396457
4.402522967502705	2.708615687611035	4.825363438292875	3.7519469186623455	1.7356139359292064	-0.030000017944975064
2.0963124504221264	3.2481979735283217	2.2315564156945227	1.594507961193227	1.040335847855077	-2.128725871757684
3.7050083245537184	4.972322812556459	3.225746232450687	3.5106508069343136	1.1701175817498741	-1.6122849153756555
4.39359689302659	1.8621467788283759	3.330718699839045	1.1185677474133606	3.2128319598413437	-0.04609027962944781
2.8056683052979614	3.434986426805085	2.003101447705633	4.834259049018844	2.199013185399292	-0.10767752042324867
3.9643318894572075	4.159165783062088	2.9306282915927633	1.007133191791207	4.417965752893177	-0.8720973388065324
2.993824385701357	4.062687891526403	1.7889381466950112	2.1654993871007933	4.371166116612914	-0.35554024795240124
2.3235407647625244	4.591823301050392	2.5190649430718453	4.962082219673839	3.738770581638184	-0.059120310399267365
1.103365061853396	1.4374169055240822	1.8757342555242151	3.973741874442744	4.989955354824486	-0.0004256229022867856
2.3018675263205672	2.624411321758713	4.945307508490297	1.9935755188998625	3.0535678231712438	-0.015060896385553028
1.901179474194695	4.262289098133551	2.0157614022753427	1.6244401800210897	1.7972590504557595	-2.264632251528514
4.45997284811239	3.3881560413785787	2.437229982169013	4.159380260340479	1.5006579597655554	-0.31745497146391305
1.288733337071204	1.6705960407320457	3.9680310155248284	3.5577138708360216	1.7880881993423858	-0.001969195537824089
1.6307747470330836	4.426995462065831	3.787116745334674	4.948842072220336	3.89595702625781	-0.014685454973176509
3.022520683507961	1.5718166861609943	2.6392863349889306	1.2883403798955646	3.7891932921439295	-0.0138918184230076
2.265291826012186	4.078650664870319	4.359698769851976	2.5599519946058247	1.2634400628532747	-0.3941071492270461
1.5611959711252892	3.600349763951664	2.9784944352174474	4.665994111961108	1.6258051253373649	-0.06422842501810465
3.2041181130639367	3.865458589449677	2.4614488968090744	3.143983813646614	3.862466158978637	-0.10008085462780997
1.6023851962150257	3.8543107629001163	1.5562396814310089	3.55358764626638	2.8213365662675183	-0.18157958541779956
3.4598125561352746	3.8919738770501286	2.689239363187629	3.685871138500585	2.725818842895834	-0.13592804057671165
2.8192048285214573	3.70000504712157	3.847714999848405	2.618385503156055	3.962771024926855	-0.041435728944158916
4.2869936328856815	4.3598723411693365	1.1711985364164512	4.037741039290675	2.9740563967070734	-0.9788622463101068
4.846281547472106	4.140596650295652	3.759084422742839	2.117977035743469	3.7296994691016057	-0.20193706036984932
1.6822045791896931	2.8216277766024147	1.0227035289214377	3.7776051883049018	3.1585578748179923	-0.0895112026600527
2.0251618277668637	4.691006827635097	4.233473635832975	3.053153927179812	2.451520488354378	-0.1220876775453658
4.806115737334928	2.702274453137055	2.8877068753122783	3.5380456667441136	1.52978837361568	-0.13113730852565286
3.4022419664470966	4.276926301483483	4.7890488659838715	1.6195452566847308	2.019946681286885	-0.5797459873419732
4.712453739706543	3.1688376914597285	2.730313862331509	2.232652343818624	1.8112435068879462	-0.4872322842885946
1.8725756437561127	4.968770932630001	4.254480442301931	3.048927919148828	4.170576031274734	-0.048749012464873516
4.61100634081861	4.849368915476567	2.7190317852067296	4.923542907506526	2.3061778603195453	-0.33440827034622816
4.588883450553922	1.3413703206242986	3.9664643452944457	1.3393847725964547	1.2200572911563752	-0.04420114695468017
3.985181951149373	3.321151790024145	3.893049627158416	1.1973698992441817	1.2657142264567272	-1.7410257424896032
1.4030573328147318	4.30315876150244	2.068879604758825	4.698902132308409	3.4309557236251664	-0.05405569369385503
1.2155099209567917	2.7410736218676424	2.458008737351172	1.7480564123260964	4.481729003051967	-0.0231303606764346
2.631617034344905	3.4157326388682683	1.7238311578721213	4.664256702747926	3.671239196397242	-0.05139116658668349
3.166966921733255	3.801508620082208	4.867908893739534	2.6945316428515365	3.4545743569101117	-0.04026585355516964
2.8006655286373197	4.733901164868207	3.1030211361336404	1.2568255235389263	3.337681027408787	-1.0376213365555915
3.668781356185261	3.599470460740388	4.898505823865894	3.1118274656748905	2.2716021932625363	-0.06420420362005533
2.9726201685783264	2.143956902554028	4.853304443423177	4.6467600971996506	4.782909060903333	-0.0006747669723944678
1.3307407171344976	1.4844415090732928	1.8039391205618156	3.625095147115117	4.86407836134892	-0.0007983110095933421
1.917823888373245	2.018333167247233	1.7794883761249969	4.5275498019026985	2.270444038505162	-0.011889176594286734
4.032643221742461	2.203615600045236	3.40703585966846	1.3534967699782503	4.425895978898092	-0.028534673305848524
1.82880151431682	4.205204006230232	3.4231064176289068	2.4748709590646936	3.533563563641421	-0.07977248610719008
1.7731770770594781	1.1087462421503145	2.571479397196839	3.2156932927811006	4.336117390628914	-0.00026053937357966976
2.2491630559422755	4.722381444444432	2.705263132245088	4.059518807384833	1.6351077846599358	-0.4336249806789919
1.9518783013911687	2.9320264042899518	1.3299488797545165	2.041721999416659	1.4471311445774586	-1.1677647564826097
2.115127583462031	4.0165663482505884	2.8560909182644783	4.157795357992193	2.395763540546647	-0.0850174713620159
4.996309495500407	4.214638688699104	2.7676698760244562	4.726342456346123	4.864413750663624	-0.048669936887050416
3.7293468994730596	4.364097850491837	1.136713206198562	3.8819024193400495	1.8679562589484693	-2.488835943181544
2.275057363098424	3.176948041580085	4.066705816591936	3.655591734254	4.991357876419878	-0.0052614385981067345
3.2963291938541697	4.988338558155675	4.945078197347822	4.7738038930629365	3.4385260529038577	-0.03872078568021625
2.701153796978063	4.114680492229573	2.3514145944610765	3.2796564271049955	1.8283256228518288	-0.4868347674531169
1.8363168185647936	3.477101097655236	1.9054214227889623	1.2034452355034495	2.0406367991938352	-1.5323596861909832
2.5046926752547902	3.872858975916435	4.264377850669554	3.5298556278817306	3.0189119265848565	-0.03410869165997404
1.3938129621194464	3.4228074262181467	3.261016243240161	2.6211505374569803	3.9418518253878423	-0.02106463470338442
1.6051937372055622	4.2249926239136455	4.144360260766665	4.721019536259496	3.215541859196995	-0.01615274579320371
2.472006642696308	3.152461525740033	4.9783127400143465	2.3641447752501774	4.15182302734323	-0.012781112910294237
1.2604464134271989	2.77363490657148	4.007033974432087	4.7757305033588535	4.463380459044338	-0.001278139008375731
3.0132730883723213	2.951531393847187	2.5530621472043764	1.3156867916723574	2.3091081008455965	-0.4751402272840177
2.3073830524346826	1.23790340935513	1.5045313496840331	1.5645278308655906	4.815519424901071	-0.005271344507698343
4.39838471924634	2.345580786151666	4.939626364860006	4.035060788416656	2.1913995743861783	-0.008723149167498546
2.377497506333416	2.877729165344743	1.5355201526963995	3.929119291563546	3.5664806620531597	-0.04401984802285236
2.0062428235526992	4.130868859597879	1.6786781502118462	2.9681663635162474	1.95048302467024	-0.7731494250903781
2.5291631417244367	2.9334767661810464	1.4439421196001985	2.4426694278310603	4.002194296393292	-0.11748763660411955
4.266259294434368	1.8667607704312608	2.8846859753541265	3.1965275466886305	2.9220651212660944	-0.008920273154103304
1.9451726316515323	2.7412247996214307	3.4550132457093032	3.4751006798914825	2.4861826642569262	-0.01540800775293991
3.0667855699596105	4.2069313526254035	3.7871370077721176	3.0112526323459265	2.8323567924856654	-0.11509137676782395
1.1378637816813435	4.272486408994698	4.1152624842768	3.660972005926718	1.3800992859535848	-0.10962623172429344
1.900546543242396	1.7115524796579251	2.9626988816808333	2.123583258760025	1.1981160197173435	-0.03587881078004389
3.3800725445681787	2.1812872013977618	4.562764060072287	2.3837368941250507	3.0456570642954035	-0.008716713592929581
2.2278309810877754	1.2982183609612234	4.152667820660592	2.2046672152681004	2.0715127909202082	-0.0021992141914566558
1.2759276774985202	1.5572877364891269	3.124683740434143	2.4163330513868098	3.2171430165769714	-0.0015898094218607295
1.2205726457227932	2.101086592919585	3.2242835912723478	1.1241095056608663	1.6431422908821034	-0.0838330752915361
3.727496975322024	4.140038226626022	1.1032168297445493	1.294943088488405	2.3028532575057743	-12.647045091614132
4.659288766464005	1.4216213891707763	4.50502361668622	3.906302416147344	1.4333062794979514	-0.003739052481412831
4.087507144675961	1.5714141372851032	2.2269832434553667	1.9053997665716984	4.310743291596982	-0.00931152311588565
4.354425315339812	1.3824134425552153	2.478763224360637	4.019745398630868	3.184273259029104	-0.0019747167533524772
4.616604213862075	2.2349398870090247	3.818800191805744	1.1238460534287689	2.9573001078425567	-0.0893794593117022
4.551973071911557	3.3941722103713237	2.4357844433801548	2.872570242771284	1.5740910463914175	-0.622538871551889
3.726000839536127	4.2616477597468725	2.638379754594536	1.3895359436841384	3.3813166453930297	-0.999717507820611
2.2871767158481844	1.7220873003287434	4.390032724668215	1.3486838237109593	2.308061743814776	-0.013464174531271468
3.7066498473897718	2.728062449917849	4.410304339328711	4.5366756589484485	4.846382719954299	-0.002729359917570439
2.884370170918485	1.0061129442373935	1.7125984360225806	1.461193931241617	3.708961488342192	-0.004288609477740003
1.4012312557150801	2.476678764275042	3.035451580551865	1.7846677764147136	1.778984870684726	-0.0709565771638356
4.085776815477612	3.3632878035928684	2.426076073455825	2.485276803495636	3.891426487757784	-0.11870383739462682
3.9898350035825656	3.93681181242506	2.3610895812599115	1.0594270063509	3.503434888948267	-1.559870194669756
2.5604961378118443	2.9346644460946183	4.801856315518989	1.1241301414447828	4.988671059471512	-0.03273758931389036
3.9094751834736896	1.8975213687920216	3.404020603620169	4.152959470338057	4.971239286830057	-0.0012827620213289794
3.2139140650073177	3.1265228660936573	3.663957610644352	2.5690879333954646	1.377099438915096	-0.2284553263504596
2.539458186676937	2.3825298584868237	2.140615377107584	4.103701288643576	3.708724642647177	-0.009636660179104023
2.8682620609988776	4.488694851474043	1.4937499952855688	4.0350275656313705	2.2781696405578287	-0.7719482821531706
3.9680608138486515	3.8936657493250664	4.057819059732772	1.8729878375195388	4.66629880533856	-0.09064057241988513
4.768005046964792	4.155294677809657	4.693057869109971	1.7408294675456126	3.00982994307903	-0.2938636277263818
1.4510682957815857	3.4208886195809263	1.7541240050341145	1.2141500679423518	3.549098253386551	-0.4347626603487595
4.793184537186138	2.16641477861337	4.850781651313545	2.8101990220927093	2.384641586358837	-0.012489836849694146
3.297682891169889	1.7428123701308291	1.1279014291413212	2.293378828843275	1.590356642134894	-0.22471832717157328
4.650735149381255	2.923425062537893	1.1281843223890915	4.836280540960685	3.943848050545936	-0.09170141669165632
2.8431108277290087	3.789841821674736	2.6154654272609883	2.096990910482301	2.1984446182643573	-0.5042733485420021
1.3740438103627872	1.4833732113228266	1.8509931395982056	4.487294108998789	3.6144452013719826	-0.0009226783738572916
2.7494393484823174	1.8184555065529555	2.0256076811840664	3.0443499708959325	4.0142596895379565	-0.006132733917424128
1.9662566521050877	1.2118525824311086	3.0870821339697136	4.263819626772961	1.7827868858614475	-0.0009626236107286516
2.017832312623289	2.1150515492914987	2.46370141349928	1.6069263633047082	4.744258116705385	-0.014307844008414334
1.1962523006002792	2.507133832510203	1.0245335885164557	2.333224803704063	3.0666018532918846	-0.10994171575170113
1.1414794170634006	3.333484240562792	2.520768932664356	2.819179734351953	1.6071988985391732	-0.13505817149334404
4.0108397360758765	2.5891066504052245	1.9670457839691524	2.99211822293338	3.9197857826774496	-0.04232860744661295
3.0737118914214934	1.2925337917481614	4.1802339769896495	4.341573566987944	4.767746224397776	-0.000143225062996579
2.6020175440300553	3.00119172680431	1.6600271029879543	4.182858729226636	4.191819470988026	-0.0311467905843563
3.2041969333681366	3.972361659659524	3.752794068968113	4.30385550619522	2.525876691288889	-0.059920470842631586
3.6278440839667376	2.767680821715228	1.4993355232354229	1.7832326396178826	1.5882058762710147	-1.4756908226780006
