gamma	pr	rho	target
1.3491635836267428	2.5996235264627834	2.23729753454672	1.252061502698391
3.7392309019224417	1.0459945523727163	2.8831316223715038	1.164725593475993
4.217507018680799	1.322793122603361	3.618691207842519	1.241646899870563
1.4641394026969023	4.038012644662077	2.2213576236661794	1.6314201053351665
1.776515878040334	2.707844935973306	4.190949801678744	1.0713718043698108
3.113476575390973	2.0680014222149747	3.217205364586253	1.4146819935504416
2.2470844000252406	3.828778531503498	2.755132644021957	1.7671302415153958
1.4952921982155185	4.214654742559101	3.7124166427312697	1.3029137882402029
4.214979174969747	2.473860050414379	3.0606054145188084	1.8457871117447608
2.4910679423206803	2.2075294122995515	1.5131190743785154	1.9063800420788648
4.215020401132732	4.799359454660818	1.5473670937130155	3.615720080362237
2.0438196768249104	2.9529405825053274	3.2286279533037128	1.367223898077054
2.183525302481344	1.516390653728219	3.5608782378355435	0.9642865343994544
3.998465439192132	4.455359667220197	4.880331560713501	1.9105719337999525
2.8564865611006187	1.817101947146429	4.150735532239734	1.118261075121458
1.5321575630333897	3.50285952053416	3.029872628988345	1.3309167445153367
4.203596886181618	4.2269182916823365	4.152200212420377	2.0686323595884364
4.049310130608302	2.7961845856114382	1.006629532604383	3.3538111545315976
3.5715514254182863	3.738155848733925	3.9253730528147273	1.8442368155014155
1.2848101074023301	2.656131360146893	2.310450270419175	1.2153348016935543
3.847592564945744	2.1130086364941003	3.3505343356886983	1.5577154881612374
4.6652315942599145	1.0254363545930008	3.3504626468369194	1.1949192812744016
2.5333042804851966	1.6822409684675057	4.534313634234056	0.969464705866562
2.908956124999707	3.2712000882228867	2.9920559718037487	1.7833528630481637
4.36763999150252	4.630771407050791	1.8240339763761224	3.3299186715204283
3.062387364661906	4.00077416560932	1.8249109311079788	2.5910825194470712
3.8823104286536423	1.1940082975098731	3.075177254507425	1.2277606917758557
4.615403996574406	3.030797235605264	3.517306979705848	1.994243408165704
1.7171506065083908	3.3932679140193023	2.9311494360100805	1.4099194085474556
1.9921478870408027	3.5311718353671657	3.5677330151631783	1.4041840637601413
3.7584768886649447	1.5361774433938669	1.4021126948040252	2.0292482177811264
3.0378170717973383	3.4045642307738238	3.8824819960700387	1.632137901077465
4.627801820909463	4.333623878149325	1.333397560892524	3.8782263778869366
4.64202431490168	2.368569420079232	1.5671754116942975	2.6487316430777184
1.4752348204649963	1.9683827965861296	4.638182355361573	0.7912458550189021
3.33738180517406	2.5988515722441656	1.9249368750927218	2.1226844531953497
4.2634378851265256	2.4539346644407987	3.93139380352499	1.6313163666080293
1.3416025641677558	2.4013780631199357	1.4394902130032414	1.4960215553240055
3.3236635682324014	3.542929297457698	3.304336632572044	1.8877636907935509
3.7743202983859816	2.782243722442326	3.480826822617445	1.7369037527805251
3.3224560561359566	1.0165113208620171	2.3547497871077905	1.1976043077390612
1.2337828480141841	1.7930321000771547	4.243415185119861	0.7220306496821594
1.992508611958484	3.536936392451266	4.853735942090789	1.204968393747374
3.1176525289601766	2.3477033788620707	4.178184506629037	1.3235539865177777
4.197893092765945	2.28173959983626	2.0500873186385458	2.161536370050292
2.6438754490776084	3.4306648323633637	3.693419467557888	1.5670949977724375
1.7018039901042146	1.7326182967418309	3.2057879897113835	0.9590446305903032
4.343037225239604	3.8449985450000366	4.44474763150734	1.9383014123804825
4.028099185647722	1.1862812908274831	2.5855496375160807	1.3594632707871592
1.987849464669852	4.625401585983498	3.0445709430999743	1.737814513534714
1.5498768090533919	4.462590814737878	2.5840499498791014	1.6360315380809471
4.759349702994092	4.866685009130278	1.2381984285715206	4.3250915335044375
4.210421204230756	3.903895115293524	1.9899517731476661	2.8740251681215025
2.1078656259178823	1.4463947428373451	2.8716434176400054	1.030385225103524
3.3439633760773657	1.7940592583232329	2.5601147168185845	1.5308034593328173
3.872899041236853	2.2555321098211323	3.7834755305190897	1.5194874948700967
3.2939197411891934	4.383690755267485	3.7409464689413463	1.964652360798477
4.113433749504561	3.392713508618014	2.0196669368631506	2.628669399752634
3.950387886902216	3.5612199935579816	4.645898437860065	1.740140905552176
2.2214488277408027	4.867482891839387	2.2071183190881527	2.213388075617868
4.1829235706905195	1.823267150786112	1.0746561081335106	2.6639763359068764
4.788661250966078	1.9659116615939047	2.1173149079507025	2.1086103303698125
3.9024853511261433	4.922072256004249	2.1033901383362523	3.021932201290071
3.1371493223239537	1.866375436613508	3.2654660618795384	1.3390429681569596
2.7465913216445514	4.684140470305003	1.7306179331057203	2.7265368841305286
4.129112150037982	3.643923487010336	4.444494967320208	1.8399319237262952
2.5994315225955065	1.4570852200226647	2.77392078000265	1.1685159373335214
2.8813769865655336	1.103653055245727	2.617260652392862	1.1022823120174383
3.223012067782009	2.016686262579294	2.8192780231962318	1.5183824759658089
4.598636296697197	3.7667061410544513	2.8293405917574623	2.4743024566061136
1.457352573595316	1.885659254327431	2.2846850915100037	1.0967325943258166
2.7699867876936723	4.000409576928478	3.2952584143031154	1.8337762305975345
1.485522474722051	2.311618194835789	3.666135011016232	0.967817427505787
1.441897366914645	4.3451302661743885	2.807858071168132	1.4937605962195102
1.5713177595824313	2.3381286348676515	3.136318874966862	1.082321047329604
1.6028805553797951	3.074441460667666	4.0140961768868015	1.1080001199581335
1.6297734391224834	4.4080787937756	2.047076791976026	1.873359922464544
4.742080676804665	2.69252054253532	2.7087320807036583	2.1711056434310234
2.845602444394657	3.0586021694849883	2.3047920126756134	1.9432681766404087
3.101298100200784	1.6980837846315449	3.9521269894086544	1.1543456442612896
1.6556305299877807	1.7750107408507296	4.209658345627221	0.8355237142503281
1.166746400176192	4.6846235191147105	1.5199015515791978	1.8963471917101011
3.2205040500868427	3.882077869425875	3.703080011837265	1.8374371723884817
2.0865678174753706	3.0044205390271856	4.401427937535175	1.1934378724828367
1.5510965586577932	2.7767486092736937	2.573324949001274	1.2937202718760072
1.6005627613277509	3.2178408013889896	2.7986542326451143	1.3565756219736396
3.9507199508821333	2.4597214530386613	1.8056756575932076	2.3198570028278263
2.8110816194781454	4.071659772569002	2.5203874239863207	2.131026333444185
1.535416039441453	3.785593300646727	3.1102038208122824	1.3670537433784362
2.739204711533006	2.2951562455986125	2.957824310962056	1.4579149383204124
3.3443424534655173	3.0036021351602638	2.92801741985843	1.8522079546861887
1.0447721901167828	3.132690959773754	4.491886568217712	0.8536015372930299
1.1540043913602551	3.0556442873605003	3.1617159430761257	1.0560724277608489
4.192343879495248	1.7741350135297131	3.313821355057172	1.498156685663515
4.945031060894581	4.18606337486975	1.3686588089621448	3.889016743807353
3.8806154201468868	1.9211031728119503	2.383611074668369	1.7685117511091069
3.6279864335781937	4.925064181974316	2.0181029253013603	2.9755490825225963
1.4892650215303544	1.4015447712325133	4.6664092365122665	0.6688027818982508
4.7139631436773115	3.0213881387864903	2.6903740318964946	2.300859078440908
4.170000328888347	4.2827645578490765	3.0634590950222798	2.4144827208086377
3.8052275429981903	2.8601123771724772	3.1505726538451926	1.8586050590095244
2.5195509357889123	2.951681731156815	3.450743204223216	1.4680471838160458
2.6319661272094543	1.7385115436249965	4.688644837734323	0.9878824474207936
3.5079930044786423	1.3150880429884624	2.117570493337284	1.4760050231305042
4.069746593363705	1.778154747791716	2.3461138523277096	1.7562806607428998
1.6076293197485154	3.1584704514823234	4.007540506947701	1.1256215728045238
1.056600607795653	4.378138700275981	3.1059176874974934	1.220408475592418
2.971582391975357	4.669350121548623	1.6081705927227468	2.9373523803805424
3.2238880405922625	3.907998231470116	3.5410745560067585	1.8862515925977796
2.790157709680161	1.7548858034897292	4.951079129445731	0.9944635568043771
3.2194741760971537	2.745646762552206	4.205931793160383	1.4497185354850022
3.3690567641055162	3.5720867508412564	4.976549510719172	1.555073778320026
2.2504669923235565	3.3487348512856823	4.106758412648209	1.3546500801294892
1.0000827025982029	3.814781350252903	2.9130069928407405	1.144410989826824
2.0889133652272105	1.966139590794722	1.8469318334291056	1.4912208081110538
1.9095130227328283	2.9131496745593197	4.763697104780466	1.0806141297839125
4.298990140446438	2.762578329952895	3.882844126623704	1.748902291110725
2.281507065545651	4.0644600729238505	3.89216275972349	1.5435362855192114
3.0177769114215947	2.7639801470811705	4.695069812345	1.3328767678610685
3.3858437143680638	2.3562877313496355	3.0689257577230737	1.6123318152898316
3.1370069651131494	4.225416921232312	2.6184585454329987	2.2499334565718443
2.675689302781949	4.906453600850405	1.0221509637004194	3.5838033249661536
1.6797716296351384	2.0811687739157883	3.3728241259305234	1.0180800416805509
3.7782795625479	4.5454871361274405	3.4425809124569016	2.2335474483589346
3.778183311248976	3.4265225313830685	3.1578275038948527	2.024762585452445
4.7274336396693935	2.8042299461088063	1.083007277214818	3.4986769563875497
1.3104485742522662	4.072536385221961	2.9060100950115353	1.3551704357486063
1.8430763527783816	4.382556225837528	2.854660727366777	1.6821245980204238
1.361146841692891	1.3243739112597188	1.5473579880492916	1.0793502533101649
1.4738364641948287	3.249686895418093	1.1205953245291045	2.0673833061621867
1.9137477927138828	4.391687428891406	1.989410909144237	2.055397457699565
2.488187523553566	2.294398747987786	3.652865630097922	1.2501414471616483
4.286930642879795	2.6671745234344595	2.1590553005674966	2.3012672800011726
4.0889075974249245	3.2990765172776264	4.67529553600856	1.6986163810517123
1.2486049187711328	3.506550221779116	4.79674252305397	0.9553870467698906
1.995465161556824	1.161972721282773	3.2979765202980023	0.8384868608274806
3.851055286927067	3.420391523936072	2.3053994372176168	2.390312574468663
2.8780831824992927	4.127848031584357	1.7931776004000342	2.5739604433571652
1.1924621600477012	3.1867610948230047	2.807257245731157	1.1634720395798082
2.2908050401657416	2.5662721431240407	3.798424046465422	1.2440667889732204
4.504188897743955	4.334671192116781	3.589118908054101	2.3323431882594887
1.1468665648943557	1.1569245932266368	3.6300136355519546	0.604581486742424
2.7434665492570196	4.272515013664222	1.1183917680580944	3.237387253893775
4.647504862392325	2.583621668386177	4.336002462442751	1.6641007849152094
1.9860102248505989	3.4431723193769246	3.3983240424867627	1.418527387546605
2.4488430378890547	1.2703814242289542	1.7837085669082096	1.3206434841071195
4.4557314721046986	2.4134438061519354	2.545905000338619	2.055213781867504
4.3009286941815486	4.511353315740595	1.7404508891346255	3.338901868258117
1.5843196566199391	4.09164492769356	2.8294790462324837	1.513620961785645
2.8929824192165823	1.0354467181663694	4.426359605103858	0.8226468294982568
4.31186444496543	2.4763643164554017	3.609500367701735	1.7199517868518015
3.788376082567404	4.753014373559166	2.6657566456473485	2.59896754719098
1.8633609899653871	2.7591392106027284	2.0417579166864708	1.5868401559473737
1.9341293842789813	1.3432219184595744	2.133896195079512	1.1033924347364588
2.9133825782394647	1.7829476781526925	4.573790627699786	1.0656876151215884
2.6938097194501425	1.623766831319482	3.8067507796703337	1.0719340536962902
3.1601793933095625	4.522667204315988	2.0666368450520074	2.6297901862302773
4.149100893129218	2.481509955246833	1.0627907402905317	3.112512668599223
2.653480752077374	4.999099103953498	1.4444856852312475	3.030380919771644
1.3876278531182882	3.8350739658502078	3.6221528506986034	1.2121042946460558
4.842759372022538	4.223260920244361	4.764869458346599	2.071786021556843
1.1024916509229996	2.77728031099404	2.4392061033136496	1.1204004208380272
3.8462032321720105	3.217774898071689	2.8051977514835698	2.1004492988601147
4.176537742228538	4.377478260410994	4.816010002763836	1.9483927909769043
2.517080985788328	2.191524602446458	1.0413066582408868	2.301613769443687
2.313466908721208	1.310781524109926	4.671248694466098	0.8057128809847701
3.1135334168023387	1.694201412936855	2.9602851265385737	1.3348808840731126
4.306150866999699	1.1547705706898204	1.5204304824262196	1.8084611784613536
4.46583749749787	3.275331430047583	3.245976085124225	2.1227870346478195
3.2484539397768235	1.521240435147586	4.050072875736415	1.104602108786366
3.770097475147114	3.7075431111054997	1.0800624007144828	3.5974516898193607
1.2886343556232354	3.371892693583597	1.0914670853935826	1.9952457927280451
1.5202042609646897	3.1878396200907253	3.2836068149763493	1.2148527204294142
1.677950091008884	2.3355196073323308	2.480451878514621	1.256943844062525
3.2979245426164625	4.3986514605486535	4.261286115466993	1.845056990257516
4.691359309177242	4.6005538668238986	2.458330890028304	2.9630176551933576
1.7127933127815154	1.8613022445114025	1.1995270697368814	1.6302563605038738
4.6755639805199305	1.3187862441834564	2.895061331201041	1.4594032937957486
3.229788647257853	2.273071102794124	1.7435391965109768	2.052001645353781
2.0176433622130983	4.141009623831518	3.642999951784233	1.5144179154230435
2.4392425259180106	3.810822120420527	4.400414973880078	1.4534162558518735
4.3379868973519935	1.4731598092681537	2.2815979938038726	1.6735915937078178
1.194780584424466	2.8111150003359864	3.2494672755459177	1.0166636611440407
4.781140126369719	2.722640403452216	4.548743026415703	1.6916681678935128
4.692331160998032	4.7859394260389365	1.4804452324370656	3.8947694369075454
3.2952324909903514	2.030333813671777	4.856813649312015	1.1736835944448265
4.963286610884352	3.996273871276736	1.2469228322207604	3.988343088467555
1.3890356493449558	2.158372357678506	4.989928542378822	0.7751267376684793
1.629969653544017	2.70496001630147	3.5163492895699067	1.1197580163146084
4.2147401780354645	2.931951346995165	2.6138744964299234	2.174309771472625
3.4835864563537937	2.511922042552308	2.9021663546219707	1.7364217765655454
3.90123332226332	3.0759598859164314	1.3082781965087942	3.028595302988525
4.271188713879832	4.078861722285924	1.0473111455257975	4.078552046620244
2.9389144108499856	3.3802468525054303	3.7914607805091465	1.6186926465062694
4.553591160150822	4.425745727674233	1.4127242650387632	3.776952688286478
1.2250624684578555	4.5820687937360045	4.165785742551368	1.1608108410573874
1.1254663561338756	2.277313040167372	4.929914622432071	0.7210376223449334
2.1118279454048343	2.1089848898775845	2.770303022239352	1.2679506843847002
3.656644474140232	3.0149783666755288	1.1395803686168406	3.110362370542448
1.2750144948540587	2.492854406094369	4.905135552931196	0.8049715130180684
2.591695009193156	3.664380515165629	1.4421722475160546	2.5661595904418637
3.5599026573438093	4.784206886378376	4.922082360555856	1.860156992311777
3.230409989683017	4.2320107632063015	2.3839192180683733	2.394729348556518
4.767969922588087	3.2271726015639217	3.666035328816641	2.048705472427389
4.979139919891108	1.7980643588185088	2.8373171057523714	1.7763389691603275
2.1684552001424677	2.989494061691276	3.3700022762776314	1.3869441640886675
2.5015638370167035	1.4445264549614767	1.4699487949154229	1.5678966843491162
3.463524978159821	2.675862659767665	2.2878503962830092	2.0126917224092056
2.758480319534323	1.790042279175626	3.739758122935101	1.1490656237874814
2.8866490224777936	3.786496749153191	4.1757649699519375	1.6178854233563456
2.8419217678276656	1.5012281381894614	3.68212118129504	1.0764165552773817
3.5348681162254785	2.426525615667208	1.0711891967308829	2.8297362331459825
1.7693932886569188	2.632567742992641	2.29674909797731	1.4241154182183584
1.7566540473558752	1.5231988834266628	1.186877086698646	1.5014765501994984
1.3649606732340822	3.0235939246003976	3.0931931830669157	1.1550965300740297
2.8827890485064818	3.478226952249162	1.8928102304616607	2.3016106183963396
4.143167487337188	1.0126553796490416	2.4990313336362244	1.2957202058987525
4.8920402195265815	4.745136030644996	3.2321041070078285	2.6799498826286428
4.126478279597755	3.1251534452679013	1.7810429692404202	2.69084236165667
4.8782771680485455	2.880831967011643	3.656134340111135	1.9605644667490432
4.418656918825376	2.247487062455641	1.5576317030228382	2.52499982607578
1.6349660695126311	3.3209191081567524	1.6298778802062968	1.8251812041218316
1.2139836776953734	1.9252637412176703	1.4205688869448068	1.282686105627867
1.4849617972278055	2.726465199009459	1.2394931761931072	1.8073220605509632
2.373788908326165	1.3367447324755366	2.1301046240342507	1.220519777692438
4.941122515915786	4.998881244629347	1.30651589505305	4.3480233946895135
2.9821149655992314	3.673754809830541	4.928680431178675	1.4909117756703476
4.734568970105098	3.0220804217789787	1.3615093393621238	3.2417753828077163
2.2079981555489208	4.11311888468079	4.02044395114591	1.5029619241019332
2.317017083227684	4.974815787325085	3.997132719966624	1.6981608938162482
1.2162028505141964	1.1794781780952608	4.483785259049291	0.5656210467716776
3.498243162902127	3.3621451469248926	2.5233398517498458	2.158963762314424
3.2394107040405675	2.453783689627889	2.4396571470908026	1.8050396460384883
3.363084893180784	3.62074107150678	2.7789544562224098	2.0932781232315363
3.9384050001047552	2.8531979222463533	3.0857948254015284	1.908282261843588
2.1885975509284736	2.240932755983504	2.4310806368527595	1.4203575519132214
2.8775764664343804	1.0891296527976548	3.4210882178189213	0.9571303575585208
1.1746923513590053	4.1081671262541155	3.6007909428282026	1.1576763686378728
3.3007091394743937	1.19235227626405	2.175403845887808	1.3450423985746387
1.1329768485693794	3.613363923022924	2.1506319644428378	1.3796957345403205
3.289241758611865	1.2115484178946179	4.771417816137656	0.9138913381039092
2.6150854011384292	2.755520483563304	1.283595856685586	2.369357568854227
1.6825251889847157	3.483925084453023	2.249435594894475	1.6142783033162558
4.572370451563346	3.5452956906229574	4.358451252530136	1.9285497189531329
2.336684939332341	4.629836581313077	2.371668504605537	2.1357770603931674
3.3614689924379997	1.877441004115696	3.868811284830117	1.2772000626572846
4.089170051932187	1.642675388995014	3.6114467623282276	1.3638068027378576
2.894218926011213	1.0303594396711837	4.659751728096395	0.7999791677322149
2.4957381425116347	3.666995198071653	3.1470140819696346	1.70531784117008
3.8239208216750815	2.8207468141361254	1.83289650972406	2.4258700161491995
2.661925625003108	4.906434378102691	4.173120785064821	1.7690922435412362
1.4017726599231324	3.2761380906140647	3.5697920896518953	1.134222950513786
1.4702292975787592	1.062383606953084	2.2506532999784774	0.8330650543447071
2.7563614033029977	2.744948129479562	2.9297981724158584	1.6070015629801966
3.5459775886401097	4.369881490178212	3.3291980687637	2.157411581516497
2.7383888765739255	2.020571339796177	4.604978370074413	1.0961521953271582
2.7236203381491677	3.7306464935482415	1.2061931586357841	2.902397578262762
2.6235175116362406	1.6587783376295868	1.0990578865906544	1.9898753758896277
2.5677593261354126	4.686135810572082	4.694776366875387	1.60094767663593
1.8214667967742677	2.7895644719911794	4.4972538619326485	1.062931137317062
2.206579629308977	2.0519416503582413	3.5472386411100483	1.129788376647747
3.3307090473678977	3.3113356800450844	1.7966728235964138	2.47762430873063
4.032667148425457	2.6876661289013253	3.581163192819589	1.7396896979250929
2.657523706605889	3.5307331844047636	1.6791208164700475	2.3639051702635316
1.7034956322034525	1.5042962827352513	2.529181672688896	1.0065774348576912
1.4994809459017846	2.3375525592535835	1.6225145679594912	1.4697953384160698
2.5075561157194866	4.919076019004138	3.679595897012833	1.8309101593042696
4.969084729076126	2.3492535197123834	2.9295992972424334	1.9961769329648675
3.906518416782547	1.1193136872849014	2.296316788280208	1.379923290582851
1.1243127212462165	3.601905061614442	3.366018933311148	1.096860547578733
4.015823003313287	4.567622745361022	2.399445645967694	2.7648841369188037
3.2038327107146607	4.960082669707631	3.629452907428136	2.0924678318374816
1.4427508555125006	2.5275281186884766	2.1762029259582185	1.2944759115552027
4.743371391238148	4.527443423211485	3.936181914755261	2.335783036629765
3.009688725208775	4.059758515454295	2.078421418818756	2.424622252809145
2.49452747494842	1.177064187478416	2.9448519834698725	0.9985331411494226
2.0428076537475364	2.886671883552973	1.4801639129605704	1.9959862418155008
1.8382959990261507	2.021196650781509	3.914636903485917	0.9742406870838716
1.2943851344067452	3.875360792383587	1.4469946012488273	1.8618915179563609
3.2599375146993848	4.113628732039755	1.7154782385007017	2.795918949775288
1.9292577180784765	2.262826306044833	2.5940429997357386	1.2972752939386254
2.8732423698370964	1.1236456855863572	1.0787900321529422	1.7299452667814896
1.6023425848793842	3.7260736521616167	4.226326199067589	1.1885621557964599
3.197300173068079	2.4724839620768724	4.560989960339409	1.3165243286919777
1.9076701317546696	4.293395458424803	3.694504296098864	1.4889290327542284
1.4370143899961798	1.9170185726735076	1.820254540115522	1.2302054801127615
2.8438345601046873	3.959695767737939	4.360867202917143	1.6069288306293046
1.7891043629225791	3.639690730019919	4.400282367943363	1.2164935359022542
3.339995377416948	4.202039502197942	3.5120989911228278	1.9990314377380607
1.3948185619078743	4.547437181793216	4.20603132316949	1.2280214762070834
1.6913890283062682	1.173262050228618	2.0355929008575067	0.987356074574766
4.952790122593116	2.2862387907287047	1.7498843833586348	2.543788966985746
1.8604735234401857	3.6725003920908765	1.4000274628365657	2.2091458783764715
4.119361170710306	3.5013611219167657	3.396574135393724	2.060690832316168
1.5037785297610158	4.097548103908798	3.4860910830302916	1.3294885620470889
4.761072370049903	1.2569277683208733	4.562360804658342	1.1452827990899601
3.056185858436625	3.638118800159893	1.3491178909181143	2.8708028478679104
4.264692057785342	2.6171904797124346	3.8154497291436105	1.7103643537463236
4.811293650967797	3.6206169527790273	1.4816443544858342	3.4288638203408035
2.824633558695364	1.7090085169160671	3.6409483441245354	1.1514521951823973
2.6765263118433595	4.443275188140742	1.6637581834313568	2.673574325396876
2.4679104017801343	1.3293145921439422	2.348372381657964	1.181939095436118
1.3436131862297818	1.2205434376703903	4.790131400527576	0.5851133878730103
1.204422946283756	2.2330342441100517	3.3853164135281872	0.8913280390476764
3.1335237996897964	2.7346040200832764	2.517465674433462	1.8449387130225487
2.6708628995305324	2.5732961837553585	4.199076612222512	1.2793629999616811
4.8176838514365485	4.54864066298447	3.4071567130351785	2.5360856023785145
4.031366789590875	2.6710847960620043	1.1640965187540542	3.0414137099780203
1.2144196983428852	1.9613861019303904	3.2973186361656555	0.8499345617116412
2.491677957431968	2.014064774165865	1.7006671770511217	1.7178016163455778
2.4170344856793835	4.530105642326929	3.0928753456307043	1.881544005517285
4.068788002385683	1.7709883948858516	2.760376097848966	1.6156833878874126
4.0851948049364415	4.604657642072569	1.2607475257180547	3.8627001469685776
4.072268030029136	4.916412065310494	2.8559186320440326	2.6477038102146166
4.846610067567738	4.775230304125219	4.862000465741422	2.181768679805736
1.9284080656852067	2.3597161921024514	3.4492485463847453	1.1485955013843243
4.389298271330746	4.184073962125984	3.597915409686244	2.259288799258609
2.343563298591328	1.7119058681856982	4.179385698582816	0.9797653092507804
1.972887869531224	4.169842942191503	4.387124706273001	1.369370791557065
3.2301421690437078	1.7257710994095556	2.199314256989413	1.5920575764783131
2.1489681535585783	4.7097667624598225	4.8674162002403705	1.4420006242804075
4.195484250746384	2.7484504361674307	2.1581960084339995	2.3114769119691534
4.230337356447151	4.563779808161148	2.918932664180933	2.57180362552755
4.255239992752838	4.894425667545038	3.002172207642676	2.6338746234220376
2.139489427401468	4.37263263977475	4.061307808822367	1.5177268434767608
4.4288945517536735	3.9563203158544415	2.002033964924268	2.9584053053512473
4.8935490460847415	4.001279314917124	2.3714386881240537	2.8734619909482872
3.9048219920392753	1.1736375531508798	2.96966115236839	1.2422647729382152
1.9034042241681943	2.7451813370303806	3.705133232755237	1.187542383429708
3.1575564597577133	1.861645229157987	3.097920600641053	1.3774913550293797
1.3982734435809387	1.802078655062252	2.7595483976196324	0.9555731063133478
4.462065785802722	3.3787577364815515	2.776651921866352	2.3301602575790303
4.053209686605078	1.6854492090511664	2.5303620690701094	1.6431077208488047
2.5128950529832736	4.084171234819818	1.7415756030602898	2.427548864635724
1.2376911996352256	2.150698054740648	3.450194236756739	0.8783631346923407
2.308740210850634	4.2576907896132115	1.0598203244177975	3.0454990658925056
4.032628175487484	4.945288930047699	4.784067365960809	2.041696959743923
3.2611693501425187	1.8951657419695151	1.8934957390447265	1.8066669858126148
4.40515052776609	4.304783911009126	4.418349486507003	2.0716959736677807
1.3399910146457523	2.041697151960617	2.5789532616991777	1.0299706964546504
2.4100024756194043	4.003899548802508	3.8913346616972433	1.574711647146289
1.936070037152528	2.5555757902005944	1.2595302062805305	1.9819861753874617
2.9092767029033624	4.8651114763094165	1.655311395342944	2.9241460497098863
1.4716481592828885	3.239731725363308	2.666805632997951	1.3370906080869247
3.118510396868142	4.152979038705683	4.403171742898562	1.7150257896353225
3.0209405853204303	4.892320293603547	1.8860699571904336	2.7993012251714586
1.5464934475479841	4.5247721490819055	4.4101930023176115	1.2596317578007572
3.6703383261416156	1.5170873259551	1.259948505657522	2.1022382876869656
3.045199009224586	2.7773441204104254	1.8561056243206362	2.134623779992713
1.9127981656550013	2.630583945098541	1.7237295076419523	1.7085437254480231
1.7975041985864555	4.747937925326425	4.978999081014422	1.3092315120572775
4.308961340374434	2.01673919070583	2.5061784601642043	1.8621093091443652
1.3063694743188259	1.4141877330256851	3.475510243969709	0.7290834807689848
2.6938473264603386	1.1264040730949496	3.116443842998159	0.9867427465066684
4.815762454330611	3.855507993067538	3.462301085161437	2.3157459661212862
4.015998140722118	1.3864953702583698	4.865851115011068	1.0697358616393355
2.484518558085578	1.8408900062530849	2.376404964742886	1.3873141535923552
3.633436285803846	1.4721523678460842	1.7046369790310243	1.7714104513746083
4.646944211368191	2.3957599803251783	4.9475484332684	1.5000659569775163
1.9427242253006092	2.779312039058824	1.381977608599414	1.9766224741172944
1.1241014780009189	4.473489920200222	3.0145045336812633	1.2915702124216968
2.78637908757754	4.9793183868525634	4.276576339736085	1.8011792490976464
1.5340549649723494	3.7794487325453527	3.0713131483631284	1.3739554151933984
4.1102703389721205	4.373665388435388	4.834418118439936	1.9283500169800345
4.062093671496243	2.6227732178488656	1.6617175299982052	2.532075997516509
4.810856317706449	2.519682673282812	3.5468606002480545	1.8486813413235423
1.4712610571677471	3.960242316472583	2.5865975764811946	1.5008639173505791
2.8314744100305527	1.3243550068891483	3.598006076330948	1.0208867875333405
2.2953802743271536	1.9997810640826748	1.4316618622837443	1.7905989291041815
2.6959911418083213	4.245592402626826	3.644879816415291	1.7720940720579768
2.71569411809169	3.3294874747078778	4.865182354428908	1.3632627152887475
3.069983111781705	1.6438897289020686	1.7618148355879053	1.6924825623275164
1.6549705569306772	3.8603690138546636	2.4142923624759742	1.6267267793701785
3.9690575633337883	3.480126313257048	1.5572634715006393	2.978243167356305
4.1359744084282015	1.0850220536510924	4.387056859600564	1.01139679388906
4.959444692754442	2.4709518317793577	1.1807013531284838	3.2216520625851723
1.875269180617669	2.37583140397554	1.4832403481316407	1.7331408230755403
1.7236655370758052	2.117651620725058	2.363954195115856	1.2426082368438671
1.093912652468127	2.5964624332738917	1.3923542293434272	1.4282606637505102
4.2741639422418185	4.760382542635172	1.5208588945104125	3.6576492291127902
3.0354411318227674	4.6635284224268005	2.9549191483390516	2.188746276098604
1.5979000001696029	2.576028698445352	3.4648059410388226	1.0899603236685536
4.1619356389589885	1.0831488096851838	2.3446087957227326	1.3866170894959295
4.0910625460917345	4.1412643180352315	4.316414353848975	1.9811756008726065
2.571594666826911	2.562005200704047	1.993242023521291	1.8180726947865344
3.0248523885523504	2.475441877552869	2.314514619533579	1.7986575944556726
1.1829174928373145	3.9860277635766788	1.0351296292669565	2.134273228486091
3.820425966330387	4.071171610415785	1.912149952200521	2.8520335188510098
3.753295098620218	4.107779161155685	4.567176003309512	1.837325173663364
3.4730977637684473	3.649783388626717	2.6054292392498053	2.2057302942062145
3.8127925909458105	4.639073820559362	2.759490562701686	2.531761408609168
2.7375478302579768	1.9682334336778808	1.175164936453328	2.14126169446127
1.056134508939104	1.5996498668536208	1.238364499637666	1.1680134316113508
2.2774163827340095	2.105029833166316	2.5174569411547454	1.3799689741881065
4.810717419246972	4.4754611377040545	3.844740965198641	2.3664115494537903
2.3734812603070248	2.0750163732600067	3.371428366224012	1.2086392656180562
4.468165943267881	4.26578541433703	2.4083412967852635	2.8132293073192884
2.3809520722071142	3.0133329004040266	4.510463693768409	1.261212561555642
2.074087513339341	2.3897056887095487	4.318529748695092	1.0713164890225335
4.495134583319391	4.105463457717892	3.4710941916033415	2.3057873141963445
1.7642931892893796	4.242146384224257	2.665512862608354	1.6756673702471112
3.1215087862559545	3.5278946437010283	3.2072753458045353	1.8529852461857528
2.099839173965369	2.6955877141155256	1.738675741627535	1.8043070809837936
1.5004628479259807	1.4598211542577646	1.1345556564175108	1.3894711920666625
4.871977814475125	2.531586391974853	3.9471317219680095	1.7676985977130275
3.3267816856070334	2.2782419752326635	1.4188564050879986	2.311228334310284
