n_rho	p_d	Ef	kb	T	target
1.3936767826441283	2.4244277642865084	2.1976174220559583	1.2101245109988985	4.1680813406673805	1.1897210732740071
4.406002744741169	1.7246877637645848	1.5418958198461008	3.69601785088249	3.4759317191853034	0.5243173237530263
1.7269684998844728	4.390044543606225	2.9742464128950443	4.895338952842406	1.0292596488922028	6.548928467707522
4.450347433177245	1.126861722372544	2.2648331652208293	2.5397862593674683	1.6610456927778086	1.011279919040044
2.9626652561957445	4.435494675086726	2.865915841907283	3.7590488303649434	3.345578289348421	4.427511753791652
4.19298404340806	3.6320217509965618	4.45768365050183	1.5178696099374993	3.452388677223099	15.68389519446985
2.341961090756773	4.634976086948939	4.212784420987815	1.6758888291774334	1.8517912995539607	22.76593055449121
3.38121641181982	4.169587303955291	3.8358894345464822	4.104295370649654	4.975679547298466	3.680551740464737
1.8545542355631164	3.396010732113372	4.574590568581798	1.124423150947179	2.832894035184997	10.238787119577175
4.575573466270762	1.4991294642284028	3.7754327774511975	4.895982390676039	4.794626810686927	0.5512830546727076
2.6324458179500407	2.6083872511332293	3.2343295025556547	4.534646342145219	1.4498078440269286	2.9370593280124413
3.4520059504007903	4.112672700541413	2.7481304132707085	2.0407407704060065	3.5404339505192484	7.4027243537593375
4.1243763661625215	2.6833559907620588	3.3879813313936147	1.1434970847730177	3.9862082405011554	7.357657788073619
1.7471846884772178	3.38345739096237	3.4229149278218634	4.736552009204763	2.957332193793338	1.6291934958469498
2.9599114031572062	2.192643831886695	4.884325458840756	4.688712452606112	1.1746769153729186	4.206551415756405
3.573005943153213	4.608303397436981	3.134790793212611	2.654898296010711	1.4307146455685078	20.87383580507684
1.2135133101164994	1.010546822850364	1.1224225619105512	3.174787605204024	3.1027257573290306	0.047068948038750086
3.619691881212706	1.6914662652246553	4.674115342923324	3.5343595524684828	2.931843163153648	1.5571304325850448
1.182360665548686	1.4676768991708444	2.708019830253113	4.242529111237524	4.260501972115219	0.12719085137955213
3.25383088255848	2.905350230675951	2.9226033927216277	3.4825650814846734	2.775768826079377	2.7679488245631787
1.517622643280404	1.2764904433445374	1.501953639352049	4.502934939031307	2.7410184326302467	0.1003059228336546
3.7171032599382894	2.5551927920676567	2.9809920876771114	3.618343128176942	4.223961840125264	1.5778358049233567
4.381371135445129	1.0731327162854845	2.9622300836493016	4.430049794029137	1.8843122515635058	0.5968331912264502
3.773121135056476	1.595613343337262	4.121359294630109	3.1906490109991603	2.236083981101161	1.8497291788093209
3.928050638738149	2.37507600304222	3.9293486981753682	1.8309109199670572	1.8190821813800984	8.713886172901558
1.4902494408239129	2.756472607742312	2.6155464087586933	4.178158157744896	3.518899625597842	0.6714532043287046
4.9972096660182785	1.4718023203887514	3.2204840413859146	3.709114339246028	1.220477399280576	2.567003564252978
4.336187341195263	4.119727674058471	1.7899323560434524	4.2661533019015065	1.2921965073761197	7.965176404747718
3.80486806091968	2.22763118149336	1.7110549254567955	3.6879355614981866	1.1515536041338854	2.5357205560406624
2.7386162617478047	4.590358840581942	3.5993205101925945	1.2586148430308717	1.1826073526495686	46.51470797876524
3.328785394001952	1.6889358557296543	4.715234776648382	4.855227144712718	3.801655665399653	0.8085592408528198
4.399904076005889	1.0326644967584904	2.7725726739233587	4.296873803738743	1.005311259249042	1.0038532722178837
4.384445577915775	4.313684800922509	3.317650756922182	3.499976795374621	1.1261450156605446	22.890824102285663
2.8123707254326797	3.617079294563765	1.7826751390971651	4.506484527131628	3.9058011989442414	1.2422001070370507
3.76479455879543	1.9254153670963177	1.3030169198294166	3.209613108772905	2.649324916395311	0.7129039825338798
2.844721364409167	4.464312575233915	2.868985809128308	4.015541928164744	3.5741802016428053	3.777769530799071
3.1423812942261384	2.1662952508735605	1.676459271057471	2.6684441182202097	1.4382258682976232	2.147240648849908
3.0493835099053075	3.74724779083545	2.7429882970065886	4.3098884119028265	2.8630316175215924	3.1728343731638837
3.233146915684767	3.1849731545330786	2.7854874848478883	4.430895546621251	2.9712613358383324	2.313047678093184
4.577610802097015	4.757525004575278	1.5006334407553945	1.269277271356659	4.275170645151508	9.55090295050895
3.3286364442477976	1.2058999695577604	3.031860974828233	4.16302517835804	2.1788771484827127	0.5393059090573064
3.5664001303887467	4.3113350704269	3.012731265859868	3.5537205194947226	4.209537396574884	4.450154802933007
3.926320006736365	1.432362083143771	2.7660960659936715	4.159390176997505	4.277752040890887	0.4174380762787345
3.7488262935627694	4.036461419336014	1.283347316006919	2.6976998566831667	1.1254086985411915	8.60629016585559
3.229250166302935	3.727209753866437	2.9745974599056852	2.1656098658466743	4.9399156619754185	4.157924038580878
3.863272283078689	4.187345619947852	1.2478180949491873	3.1855954786670617	4.731796950596992	1.869158946187958
4.617357858249923	2.4798358761639894	3.979932230026893	3.0608448269595208	2.158820750252956	5.700801742254335
1.1190396375559244	1.4344764922456887	1.1122727576772955	2.5048249240565905	3.0243786896218365	0.11269608818884153
4.779682502458344	1.8776007702655069	2.433631269247937	3.567995987892667	4.6151151322121295	0.8301033824849345
2.8793847552556806	4.321953957044263	2.831374841736096	1.7835963110186914	4.934030122170063	5.768165663111779
3.97409493293724	4.392851477215404	2.854570006099931	3.3959438201916647	2.989320676910108	7.188159704842384
4.411334620300408	3.720577710149648	1.42748166976472	2.291570440214324	2.3300412551960874	5.441808133817972
4.922015483220385	4.608978977322165	2.181356912370757	2.5715830883689605	1.1898805524884883	24.8458568199658
3.1518337885152103	4.583145032535068	3.2603437308016003	1.8543976914453368	2.131973166780549	18.19902117750951
2.579564642248968	2.2150465656939247	1.7259632954613506	4.223679806686754	3.1394714234548267	0.5491296780341914
3.324032883909364	2.40011535318864	4.883261756670891	1.7212455982246055	4.555355417133	3.9751468913875234
1.7881843348690492	1.636068300984228	1.9087475107223155	3.9832734583378464	2.492138011694604	0.3067822042378245
1.6133862718573708	1.2161640130365292	3.12118958481344	1.5456560356311908	4.255647962663438	0.3774357202302404
3.777499987143444	4.625898448087756	4.157357656999455	4.252895432528413	4.710508928330566	5.591653587324778
2.4433879936663487	1.2336136232598918	1.3498820965412377	1.5900642536380576	2.81046601671761	0.3743969646850825
3.99277262662813	3.928979057250325	3.8931620548880512	1.1868272095549202	2.9465126817070133	22.8728048808133
1.7660061172765764	2.5470544018198664	3.3131324780484337	1.291225505634551	1.203850148692791	8.139761236623459
1.1345416008087603	1.5739253462647635	2.4093303591484343	3.8922852393790297	3.444049219425244	0.16837971618927638
1.1197635838377793	4.1548280644792746	3.2566622952568722	3.432076250684432	2.3454059860170418	2.6068075284782988
1.031595189253962	3.6980197788153992	4.322217054841939	2.7537183768930684	1.001323461772091	7.371216557673547
2.6258298572552414	1.3662718445751736	3.2008890444870293	2.89057198553066	3.5520904426701945	0.5093571190219952
2.803020348501519	4.054720072061172	2.564738413986225	4.683133750667527	3.8199410763889015	2.202300619822217
1.6712306661728644	2.5646955303776755	2.115134177123545	3.1299874983342555	2.5255868949424367	0.98043718818854
4.6628906698251935	2.7946457345941966	1.8554633749334712	3.1401446317091763	4.343458812589855	1.6514085508770524
1.9729060178105635	3.549295528088883	4.540624092324528	1.3015576097823556	1.9911256529569468	14.5151975984633
2.110198852236422	1.3264465162433354	2.2548680571733546	2.1821154297888903	2.2264071909593697	0.5744079377195099
1.6975869755183473	4.506795319035883	4.9697770613148675	4.1989344525437415	3.1639122055647637	4.2995186497569415
3.4235265507155845	4.264859298545625	4.989873692592986	1.7048538321741926	4.898331472099022	12.402695840918353
3.950376515582707	2.5890848152501915	3.2582824975191413	4.855021418434923	4.655961104296173	1.2723249189195407
1.8155121092749789	3.470844784016532	1.3769646121902612	4.786928611234508	2.4051555621643983	0.8719085518295207
1.2897626521750647	3.118980913776656	2.670277891062189	2.6810042023091945	3.3883119743593735	1.2293896459119629
3.4813438698603005	4.043193298530549	4.315670292237123	1.5506477284077365	1.2595101787805376	41.918729072554854
3.4694719781594587	1.8646161797082776	1.983312514929298	4.541767556557595	2.6223501266490112	0.6695709425100782
1.3177681165979536	4.787155176860084	2.12378353732359	2.0160954509478946	3.901330650755461	2.718060707154482
4.536576198621199	2.989016886798449	2.8619027044745	3.065309886092137	3.0190557604308608	4.178044269596944
4.156019388323196	1.0430697692324578	1.2475749262787603	1.2474307939623115	4.256945046354998	0.3541075288526601
4.2242958208598935	1.315121176073862	2.042403666589648	3.0761529402889494	3.1767294289631836	0.5090003039852692
3.556767005175049	1.9929110636876404	4.097854359625604	4.372445334559855	2.073542990309868	2.1282815735697818
2.204120360153684	1.7757333702780036	3.583557309538185	2.6826165097874632	4.622026893695977	0.6695651745567555
1.53815927019429	1.6258776425733863	3.1604695262418114	4.219415793395208	3.4965709469389887	0.29034390198625
1.5955279176072046	1.8028748571586	3.790857787253545	2.8353012437995426	3.2454382582609504	0.712162742835557
2.75561895493425	1.2410845843431129	1.9274985984798407	3.913904424848692	2.7466224039938343	0.253679613671107
3.564096415432482	3.905314497296817	2.793266640159779	1.5574941263294768	4.3435611285792906	7.481354874023356
2.3749695914406623	3.1974778351494533	2.24888391993847	2.939690052908956	4.965621574354129	1.2469348441436163
2.782480188834377	2.8178499574944067	3.2663485653146784	2.3347729666619057	1.8664511031502329	5.520110993132773
2.116251456871289	1.7298990360649964	3.2961775496170724	3.802720707243183	2.25700446716398	0.8107207291316966
2.270962915002458	1.01884686342028	3.1861423201371633	4.986655537151684	4.0709959788303	0.12332801496082355
4.683900166520061	2.531622337458483	3.1838291196833777	2.514027610029629	1.6021900986281563	7.909515421119665
1.0977220313969434	2.285122872485125	1.5969835555993677	1.590135845524162	1.5188019841641918	1.2634419746700032
3.276762841220449	1.2296825738382724	4.7554543927648805	3.0154394133980955	3.1228171957736643	0.8340741168145279
4.022753300084936	1.059637753179171	1.7915417822913249	4.534909426648329	4.56742247023535	0.13022792802129926
3.778533341345701	2.1251405013037212	2.4466167422045664	1.3783687555592752	2.320334126705815	4.3513828540260695
3.8706159838335084	2.764098576528926	4.476804607874742	4.850643640452186	1.4923569261440952	6.096238511551063
3.9730775373856666	4.045060282104101	3.251997334944276	3.2212552469254225	4.236706000739851	5.163598861882399
3.895435395362136	1.4667771611886289	2.0764151170704856	4.37917608711093	3.47084337422732	0.3816363968479976
1.075392885969625	1.6746669910358738	4.83383580311962	4.096245146456826	2.882648495605045	0.4115447732582438
3.9035335945983607	2.460419646088147	1.5384510222919288	4.803600228176316	1.4106641318762567	1.7883323505527962
1.8643763651707048	1.9197390443802236	2.7976878667678333	1.3866117342067799	4.344842919325403	1.063572349327421
2.210980550192028	2.6938574541651046	3.3367143128695984	4.036829074122172	4.777649449433885	0.925288728966656
3.0539382281868166	4.532433436750315	3.4217976548430373	4.735502808185443	3.551015925320165	4.255371386552134
3.4347522295321107	3.2422269448629075	2.159839441719772	3.5581509993829497	3.6784196437644283	1.986080287078488
4.4331074024238175	3.4628576191108813	4.8681056862794945	3.3570510772300928	3.3369463657162983	7.700325643515855
4.696034926549784	2.7660999519361797	2.363292212614952	2.8984948630339806	1.5691904534125176	6.2232182687619915
4.874949895509356	1.7945033460900186	4.509641605281196	3.2662869659495968	4.05658768309152	1.781001436061894
3.604404616742656	1.3806753516803243	2.2203258204599226	4.813219306574248	1.7868071931404002	0.5912876297437519
1.4215471517007536	1.3049984983116376	2.6014294194488468	1.7103416130263491	2.64211589626164	0.4645552362881175
4.365333946342485	3.4734980884193702	4.351837406459122	1.3622398729999672	3.82527554084322	14.661779899619047
1.8228699894096907	1.6204375068411192	3.4260685276632965	1.0479927731522565	2.3209884926151063	2.2473141401739314
2.36753464627519	1.0690921138257372	2.9433751171939155	2.8687994853539487	2.5107062062853767	0.3685996037864806
3.2183730915674116	3.5520197811520964	4.466580037087127	2.3564035691654523	3.2097913736493684	7.993086784063937
1.7628314409999994	1.0808725570749949	4.872303623349657	4.198361204171669	4.867494011440995	0.163676990771509
1.5485049866526164	3.4769437249424318	3.537616821040929	1.9105709303021383	1.2316099671609018	9.381258573861848
1.91694352479322	1.6137753801749928	4.6081485210765845	1.1174628981497836	3.922154794720809	1.7496164776387348
4.862415997710832	1.6176827123603201	4.91577784311197	3.2179884429298604	1.7075558972190839	3.7944635385089485
2.9450920775350826	4.743236323245184	4.559929301574692	2.3044883036729003	4.097030185865615	10.666982591487109
3.7351460932258975	4.977509366769487	1.3819400589402109	3.6176914068121686	3.151786321490156	3.73862091942148
1.2692423659638423	4.074189901777375	3.488417679462138	4.328195346300843	2.447429315031739	2.3126893938745603
4.6657266390623375	3.1415842953391997	4.553278483202097	2.2143174655022797	3.4977251150031203	9.023896843671297
2.44105492619429	1.0216033713160528	3.165398616745947	2.7427358999210667	2.073038719205363	0.4727787359969002
1.4815888798637955	3.581440939922897	2.9626421840845567	2.9765160962705446	3.227393227680755	1.9536246487232587
2.0352051006335263	2.9783599979167303	2.706096009135986	4.403759178965983	3.052388853960712	1.2114935006462606
4.357076370457166	3.010181225630824	1.2501613634393438	1.352656210587906	1.2430019288511844	9.785117440168827
3.2320896078104884	2.025894753087127	4.796483564495686	3.999478258385186	1.5772863923772595	3.362056141461108
2.538756770211489	4.661984234018397	2.7616357095110162	1.6618309182407542	3.289680953946304	9.291101732847137
2.691598134003627	2.546611631435916	4.689143388315903	3.6697010062706332	4.973545523886728	1.494896534869006
1.5295405606871548	3.83952023417095	2.5378825981157958	1.4524154513915877	2.4240040338529023	5.418024866624012
1.3421801588856406	4.6425930401359885	3.463416080546596	2.6577857334172044	4.081219445733643	3.078970640048726
2.9494613625076345	1.1312187375097258	2.691837008106366	1.000058811516891	2.226833079713733	1.5207232705020926
2.597267676332456	2.5511475604863394	1.795172876919774	2.2812338692792458	4.4939759916028965	0.9866709315748704
2.9608379276778685	3.9725962363322833	1.2985287021983565	3.638796479099911	3.8208510443167727	1.4547082938177498
3.827923338106261	4.097415938568396	3.9899720112441663	3.3589627591607005	2.5634658405670625	9.92656995554563
2.324821141415183	4.597062823630024	3.6803752913504444	4.832348125618123	1.8798300797294056	6.6350540880962505
2.6791528339777746	3.057795421890208	4.415379576159653	4.819865789997111	2.472140195162336	3.0942335407490518
2.281465506053868	2.9299334947586586	2.4930453598219366	4.625943121888813	1.3362571031810626	2.632982923241244
2.3850526147344056	4.420212433945373	4.666512698438903	3.8491266405647377	4.452579912588321	4.229426892065457
1.8349744656801816	1.0206419028058034	3.4156366461358427	2.8426970591221865	3.913945144883852	0.195605881521403
2.209466976765573	4.202994485785164	3.702838253280075	4.1734157715354785	1.9334669088632417	5.970218773990974
3.4462911650507166	3.2172717050259854	2.1230470611748866	4.896027596384908	4.4557558304701	1.1571790729653786
3.5636135524695787	4.947236835719979	4.924803736431514	2.024150602546089	4.531103034778563	15.61122265519342
3.047114671369409	3.9180707871033817	2.4523917327870715	4.527090215019179	3.9475016461332246	2.139737382502205
4.5959488804338635	2.4877742335548505	4.382754466937847	4.817607920821222	4.164579168735147	2.0711923436125153
2.932458841165997	4.350236485751766	3.613730890560447	2.0599381707282807	2.2308894528174217	14.546549070412881
3.798892437071933	3.5394558238077325	1.9454962483207416	2.2865228093727747	2.7169389175272944	4.968024393999731
2.9171560000750807	1.3343013272253808	2.2810530492918777	1.0445698125624585	2.011302400453523	1.8796058088379963
3.509037485571043	1.9496271547114992	4.89577262861167	1.6057910758494036	2.7024868432746048	5.015780177760908
3.515711228251026	2.657818300820381	1.1023339359585649	3.987426744948319	1.51050218846142	1.5151011141973971
1.8028039972099303	4.317104044768742	3.3043831634746854	1.4763587157303064	1.3800884668833868	18.16368118890305
2.61741445594186	2.457407444532536	1.426704630363301	2.2386405508707568	4.450285132605228	0.7545142530787501
3.993067571064489	1.9165212102735223	3.3780211490170737	1.8587305618623984	3.8273853834826026	2.321434289985912
2.4055315922340625	3.99512108539456	2.988969689790352	2.1604421767305593	1.170455708553165	15.127723680112243
3.1675827895148188	2.071439579472326	4.3130209646079045	3.7467389278176175	1.940353346894644	2.6878100454304232
3.4479411114878835	4.84310712579693	1.6368969204734145	2.1170274869895143	2.870090138582237	7.262498140523562
4.993817890767955	1.8373223737661435	1.6212684557960766	2.9097337119757363	2.5608738784730667	1.2226317521380237
2.2923965435603693	4.178500815260336	2.4008603524557173	3.218204832645509	2.9063902019668166	3.424591457969889
2.7245782297374563	1.5715460307193632	2.6178428129853266	4.479177765564146	2.758421631442484	0.4752442346642571
2.8744039746787657	4.852057568254335	4.711312144440063	2.4216783468751477	1.439461765786643	30.48623033683346
4.6618026558662375	4.756095828306005	3.2863770160453982	2.8502421635400044	3.910004263142621	10.365546792361844
3.96186355318332	1.4572218749833918	4.547353283097839	3.363794875320212	1.70082188448084	2.228948219358057
2.8969592438013105	2.210039184980116	3.4801758527758944	3.245570134441309	2.16156052563268	2.3397199000360818
2.9112518060870056	2.6594017312073825	3.8927203136972337	3.4132542548558833	4.946734931508642	1.5823127666555583
3.642514346728904	1.6895699353360367	2.7406507691713613	1.7068014865268135	2.163095912667281	2.572925857909665
4.285148437809466	3.2672174384469805	3.2191555644069147	1.4091146710918347	4.306582689469439	8.08841693686591
3.90798634066482	1.8299216059443864	1.9607841611272407	2.8416157645590867	1.6361687625164223	1.8396410499117881
1.145233590256976	4.6888170277725925	1.0996664248334334	4.692792634694976	1.7399824538349908	1.130275012204541
3.853668455822157	2.338875926014658	3.7241417613703103	2.3139495776643493	2.118520201586692	5.3383514759567525
4.095593672104	4.992968817819831	4.996176206367495	4.774253895577374	4.695652371733539	7.584895715756041
3.5504812115369164	1.3423927525723893	2.214929682785372	3.017749462710289	1.0940121725747198	1.4308027605907685
3.5445080331092136	3.45418693915476	1.9017330370399903	1.8691607504831849	2.6233078742994143	5.467389583343265
2.986792982681058	4.50985982566344	4.812556383375217	3.4041877973782224	1.5034715585275986	19.040443399837407
1.6188792606202331	3.476438756475458	2.2930844247528452	1.5490480375046167	1.7001216654570874	5.678550957225709
3.9957060287108055	2.99007379781532	4.3960882050678265	1.8533378999677612	2.1927440478465225	12.881307229697224
3.91160248100217	2.855251191237023	3.650106076998808	1.0133015636908116	3.651475021829132	10.486258026047409
3.2916378718532817	1.8953420612566427	4.6611576680030105	3.966444289026656	1.080052714113664	4.2885796359504855
1.1325258578561463	2.8431411740506687	4.640801093210008	3.94643140500758	2.767986721057543	1.2964271436816326
4.395764899327133	2.744044308637757	2.1010001067583586	3.214746709330564	3.2349419731021163	2.228990721563706
3.609282622524412	4.392993448065899	1.829596310221255	3.096546912428445	1.04029244730196	13.186906086470715
3.387293518293817	3.483014688743694	3.025704124617982	3.350365458459819	3.5412589073649925	3.493162451178504
4.021420008564034	3.4419368555039913	2.306260482426623	4.427829650884563	3.809855499158149	2.171065500995998
2.6999036808771497	1.2510048555601905	4.851227973369454	2.783465419285462	1.0071164410759057	2.437424514693761
1.0156738721172889	4.640225635076461	4.252430482428801	4.941981240223042	1.0176746205835268	6.163656251529927
2.953084257185698	4.6915448774017845	2.5784949775510344	2.3366111037038184	4.506645581233776	5.305334635307455
1.83332098215546	1.224942132687255	2.3371302417712565	4.7209579793872525	3.6339512478099714	0.12491715463425837
1.089053533874826	2.8815258325908477	4.7655098011931845	3.8351407112651623	2.9264062019764547	1.2798717826761397
1.8504811116751791	2.4614086025521047	2.068543053918085	2.9802018845900315	3.288996403183275	0.7886536379927819
3.181405369635192	3.3622902396096084	4.017073833593924	1.5502525291203697	2.4207987321121327	12.832664412501964
3.602680320711692	4.375980803853601	3.5235644038842544	2.9525111866173046	1.5848031503978333	17.316918990298582
1.3086671874687843	4.251562797605153	1.9059264078706264	3.1363426157745247	3.96912165228159	1.2072393235381924
4.043111666922464	1.5845136526327557	3.6444370045182533	2.2896284051357148	2.9352220314256203	1.834893818261636
2.118340410358262	3.052655991796608	2.011236938534157	4.096030764683435	1.4536247343240831	2.2226851634764504
3.1434533589082645	2.2996457913205384	1.269939655079018	1.4824826007064742	2.2947008716892947	2.0685930490953863
2.367830242573104	4.396303530302977	3.4117271794789032	4.267663675052251	4.378724261561377	2.785102343693561
1.5594885395396163	4.883693881589198	1.896321017308617	3.386905142331756	2.483065030846499	2.7956225288918533
4.391822861949693	3.4605018062143587	2.7904398229992964	4.6972040393185495	2.5402017323201367	4.099838492294063
3.932604768130624	1.7691510163843436	1.255808587339355	2.3593345521598588	3.4175036730001582	0.6390190273004547
2.451835620003117	1.1749352390388466	1.0253964646870255	3.3628856100738056	4.55729589307326	0.07548670142620653
2.584970323207852	2.6488637799329933	4.222223341280103	2.1555949802617054	1.3532239405699933	8.751004815514865
4.130311370529338	3.6511257858078094	2.4985315992485546	4.801492964967848	1.717093410645052	5.561984272314279
1.6940683727120731	4.197713286576518	1.2421102904922872	4.229074178332313	2.3676889277892195	1.2343133819538197
4.617434429049675	1.8235429129649143	4.847553379329968	3.7507592712796414	4.541972315611266	1.4563655049124629
1.3100330765332615	3.0390583773783617	1.0336733163801628	4.777943303943118	2.262506051197988	0.38564850793836297
4.9658004014959465	3.967642291451897	4.996434169715961	2.2219921771552205	4.141970223971567	14.146327162359546
2.2407133849888266	1.4716943527754407	2.9086429414604766	2.8171470623070265	4.20938805148345	0.3967913802910957
1.9062201049989664	4.528305562267212	2.8067999844126357	4.839509428659631	2.4596490138525477	3.0722759888473017
1.5717156384643722	4.983672054721868	4.2315271532886864	4.062526303510517	4.274462872439582	3.170815914055785
4.630281279267976	4.596329855132267	2.781599635436834	3.945870357942413	4.635857574042163	4.958270539207038
4.195859935690207	1.7703111677357666	1.109376494655677	2.355376387654309	3.2873471528798714	0.6280178957345592
3.7951073918504985	3.2815229967275044	2.598000568699677	3.0346649563766204	1.668860458475594	6.988149490638331
4.188323669417296	4.5681482381382175	4.280269482178939	1.9096880657058408	3.526914943534286	18.514545308941962
4.926947419440676	4.580807253126709	2.7948607171518414	2.5273144294268373	2.780310235834194	13.707187183068502
3.120166532324532	2.302664250824247	4.400744330724873	4.251883369576591	4.495404714980951	1.2696784684455216
4.6555730213917785	4.396718892983264	2.81057170555562	1.9226871262905787	2.604042561359868	16.84020060197924
4.5558468416358116	2.7561189391026844	3.478201065935973	4.9490427447778265	3.5728162484371984	2.269167578985768
1.6586931177271786	1.1778958478519908	3.9698172427469265	2.5099312302350048	4.546711109118767	0.2668516548499208
3.5727445180732262	4.96740832009197	1.6829751224089224	1.1054502989844308	3.3306872220883976	13.43213510742435
3.5182892812881024	3.547032041452284	3.2630842769012576	4.563599589640653	2.390457864759284	4.413470000114631
2.6076181248096626	3.1020813382459385	2.309763769490926	1.8522578106899317	4.947195474976626	2.108318199780701
3.1676452431544067	2.8732408521575845	3.7917447849800983	3.6731340764645193	1.8190519250608124	4.946711343379514
4.930678018036377	2.469268035521078	2.746893129989706	4.3408475065911345	3.994928929266123	1.5873768190721418
4.166416353147863	4.586177989872802	3.3464455538141737	4.453284604886076	1.2562796821973072	17.472707231544394
1.332565444578154	3.7544671635688514	3.8648704744534337	2.3182835449309374	1.2718666252394188	8.207119046677711
1.520812475771189	4.593548444203239	2.2374683783237805	3.0431267660118366	1.6012523562863317	4.911657716040517
2.6743677474725915	3.311059140727976	3.4083770306993286	4.4653723244384125	2.2824227886815627	3.26834283641821
3.0606091164333398	2.846616153973666	2.4257662473057127	1.965506017222248	3.1754270478305417	3.213045409165812
3.1874945668004244	2.1151676586355403	1.954523396879744	4.395152060461168	2.4260934195010413	0.8713191153827006
2.9028403392914246	2.1743043400651616	1.5173686697528974	4.349143120436185	3.3112499144571426	0.4819899838847325
2.192125161322639	3.0570177683607174	3.227295592460844	1.5652237427281843	3.82249384632451	3.683456463452431
3.3177956290650594	2.2897914645965987	2.8491256357407235	3.062591502839071	4.757311742531273	1.1339167121504805
3.246765109968602	4.920979028295443	3.2948500930428337	3.3602248933752854	2.4900701733704906	10.320206162043492
3.0412682559609983	1.9333041587241488	3.755654908126796	4.280506156558246	1.1150796808227528	2.981387980324916
3.0601110517069774	4.709572919069924	3.8014222716512736	2.984349676702849	4.685167880633932	6.1510638206891075
3.690528638469392	3.1257165651181404	3.7602318443163534	1.0998710495973725	4.389144180667418	9.361803442079374
4.268478383113315	1.4331111007909343	4.254096235868738	2.0990860533093247	2.8102202265242577	2.107406249288414
1.0699770467250291	3.375027926856028	1.7936457633387992	1.6184163156686535	3.7904450957201314	1.1878570122898378
2.739392297638507	4.834946108211869	4.583099715973439	1.2356564363907463	3.6301271480876265	21.810016033598338
4.023587567057938	2.2044132559673293	3.836296303139624	2.7894502144105333	2.150583693726472	4.1678819612926645
4.173800530129617	2.9281607103804004	3.747159439384886	4.584464649920665	1.394216418864208	6.9933232754619326
3.317262615361748	3.810232500340888	1.0652961597826558	3.7438291036672062	2.7586684538786783	1.6558324548637595
1.014669842924807	4.471174651958671	2.833565957485954	1.1834224572545549	4.261536893453468	3.799041470679549
1.9830481974860312	1.3999445840837894	1.5843003117017562	2.8802290718183694	1.8427708397102949	0.3866988239094508
3.5397021132429054	4.778182216858808	4.13610829280222	2.132428800659228	2.066676984950506	25.28224491684153
4.563609379478779	4.30818158057642	4.217019877874352	4.107847171696297	1.4425794045559512	20.09217033832798
2.978612748557333	4.7680597386987715	4.825730552157734	2.9386617597245372	1.1392318735844322	32.53699987039591
2.5892200773921763	2.1165992225672325	4.967885508892327	4.565813032283966	4.5556376878821006	0.9234837412886976
2.7824076566898985	1.5346484592376184	4.382260063894338	1.5603958927643942	2.5994474137274626	2.3599327803408525
2.0018402874303884	2.3163409773537467	3.432944301621492	2.7878864333604803	3.1132485022206815	1.4160906058336218
4.587838522403047	3.4491944052138104	3.4117705086928813	2.973740889620753	1.284441922614938	16.25116236156593
4.136605345101471	1.6229504690519985	4.26771513531442	3.4898438819992834	2.5861625690893733	1.7173822415701827
2.770542538719577	1.893220366645152	2.7733531604564243	2.7067465315242853	3.02632916143556	1.1206947266198166
2.2664462684118867	4.892540615506488	2.677014451817654	3.1030818018435697	3.858487672876264	4.043276357541044
3.620941149417471	1.014542274287824	1.2027726545695376	1.0689522664166495	2.7104384325206268	0.5157345117243697
4.510966726467776	3.039098967148101	3.3010168835323754	3.522974215290853	3.007662527281969	4.326604831818838
2.754914670790133	4.138589441266473	3.377879127013537	1.4894832735683434	4.1802243914415085	8.532974880271919
1.2695012203568856	4.212498304999229	4.5632909592927176	3.5481586290187948	1.8731438795039668	5.155791444463887
2.3105370401278607	2.0472121975797	1.2693040999713792	3.4907092466028957	2.9861606112052823	0.3930576426202117
2.7844889559568053	1.9450510805028485	2.9521264519497583	1.3188219323455517	3.2568457686217815	2.41344757757966
4.557986694199303	1.0132626062293308	4.948390904393537	4.965536622634176	2.338397016053538	0.6647760918586536
4.792277587143157	1.9471119172899785	2.3843060785144083	1.7006128189558964	1.805918213274929	4.701766103704805
1.6047158031368678	3.3900671770321904	4.352455366676852	1.8634783241729183	4.8600572126149935	2.9543509359061466
3.84919357357208	4.868969037589837	3.9537797545360505	1.3835419474180402	4.342038993176212	20.019302683242373
3.4647564089838467	3.863293057268701	3.0940391837050782	3.535592077666585	2.773560773266846	5.438670276518871
1.5165303038028126	3.3901910697069577	1.5897302218103282	1.4115593001951918	3.612185178070924	1.8114755884910072
2.4877191593829475	2.8272813300270787	2.8632743232870035	1.5040230948530209	3.191326136983779	3.954170679004773
4.618011380934704	1.7148419267877075	3.573360223616042	1.4296510701246057	1.085056336027696	10.427408518024556
2.380927882122939	3.9891247590876766	2.080916842285622	3.5721249365427266	1.0062117718372527	7.311709284757053
3.3221975344825387	2.310192266485706	3.7189094974820853	1.273617853934017	2.5888533188801826	6.666063936228419
4.567891529713481	2.448701303704066	1.2747685859762643	2.409492841215229	1.607931911201362	3.004029620906005
1.3383426143349024	4.9612086787017455	4.967866445236028	3.1511285189501472	1.5449296041768714	11.205110448322516
3.383349859330135	2.46941904850196	1.615498184576904	4.661871287695616	1.171810846527368	2.033779773770158
