E_n	d	k	h	target
2.652390260619517	4.069278277560805	2.781128560341516	3.6160428030846883	424.49205988491656
4.725046935056597	2.319180578705144	3.1535438206187276	2.7795454692142894	362.33493503425314
1.067323993073213	4.762592088467132	2.569181275854896	3.265381115477316	239.36121471991902
4.676032341697328	3.271501428273036	1.7930635168057043	2.7805215316717167	405.55616758253035
3.096487063884879	3.7687877491589834	3.7395712277459774	1.8389809293451835	1123.898462734178
2.3515749131460884	2.521021469821044	3.5809819335301656	2.5964660488369806	259.0247437946311
1.7985039478765648	2.720275749533588	2.395063926259436	2.123897565689243	188.59521155947502
4.511138523731407	4.573165921998792	1.2829967382855547	4.535691578987893	335.36055619336287
2.5415766434285407	3.636001332170012	2.0932176965128138	1.003688997962369	880.5953264333963
3.8878548032311833	2.087275855600959	4.438316358492383	4.893776889207667	193.0428362002181
3.0194005744585906	4.281670631629101	2.7213030316119635	4.982203589523519	379.93783587725443
3.3049440940465757	1.9029181381754257	3.074205824602972	1.8913952855966232	244.4358106386391
4.138334853732837	4.788812731580343	1.9825963190239297	2.7964620798878226	845.5057430003716
2.5443971761622217	3.7108102957668265	4.269016486708799	3.4376105709578417	546.7684297410823
4.3021006154115735	1.5925920731025849	3.5108401779986083	3.733775695636449	128.932487655886
3.124531340346401	4.9771917116918685	3.70357384680996	3.221070799326556	1118.3666956910836
2.9802772203802146	2.19673369222379	2.7096066513038557	4.7125512205665485	103.91339056091284
4.882176911964388	4.620570564472242	1.3486334805264055	2.608099529425105	677.3051332036151
4.653033867760126	4.350087279472147	3.28360236822874	2.8684142777446846	1266.6327228008493
4.048347117019498	3.050954320162492	2.766433680930307	2.7777143402118396	471.6194421421756
2.009417005980995	3.4764069682471317	4.120052899493478	1.5226366395759214	825.7482787311299
3.9003562531043543	3.1152412233190288	2.810272051255092	1.0229279139691876	1306.7750600487414
3.941763334667107	1.2053576145190492	1.6679046558336963	1.1165981544389996	107.49952773598018
4.6058850722046465	1.0979979113845988	4.131527945025205	2.9230098193889025	98.62940414418682
3.807916262954658	4.703973182514783	4.98490670348672	2.505206749482168	2106.8828565543654
2.8980446461732954	1.3561310972389768	2.713006914796092	2.6666256333289438	68.14078564976684
3.5295116546285445	1.1689985723863274	2.24049177654452	2.1584370701189126	62.91531986659536
2.105591282646977	4.0606105520336735	3.6652730552399535	2.894624816583644	552.4343421765194
3.5365751506607404	1.281097373914978	2.087209709060644	1.920359924747943	79.27577365742141
4.115235922815062	1.8328692584615327	3.858857713671487	4.339470925438372	154.48615302539665
2.0267608655603118	4.288326750664762	2.534251352804235	3.6680745952023166	323.5933889115773
3.456537083803569	3.8249750597486987	3.517629363388163	1.5541767735800829	1438.328095026411
3.8779412798071347	3.1974535384866964	3.2719891020108176	4.350324147615689	374.72253236898695
2.484406996452616	1.6260880374822737	3.384438525979826	4.571495430218327	61.11517469777
1.1778575825783983	1.990488136722019	2.1558559695922286	4.733282745101191	26.710322264551483
4.576199137642178	4.518519773294552	3.8721868099325634	1.1139443663290065	4081.3134744814292
4.649745289699052	3.9956635267952616	4.080235997676244	2.9510069583151317	1289.8282817021948
4.118630537967508	4.970217605339157	4.2810408835543035	4.958741243368772	1103.802656168042
3.0348234765413915	1.4406521807287629	1.9402357689155711	4.440451647019499	34.585092560611336
4.069621848303265	2.5965592167710025	2.458086545998618	2.0759815774509667	408.2573928157039
1.7730199561598932	3.0990588775241363	2.7524020576162167	4.0409867898044185	145.74967180512468
1.8596622707190968	3.366566040280205	2.178994409547344	2.9099913816252863	198.3273613443227
3.820322501710936	3.2477905635969844	4.022183511532552	4.50773948310752	451.8444937842457
2.9335031327333705	4.431073142486584	3.3971954467458887	1.6401285194586075	1499.1908088390715
1.5788707003124898	2.6336212448216108	3.460411824053052	2.152849678370767	221.19593631198063
2.1077982756784794	4.686320746353415	4.4881428055523696	4.617451207306964	565.4149410254416
3.269024721898828	1.9147749885275709	4.185262677692723	1.7461308947298395	361.00189774619287
1.6504983494830112	1.1351978135382303	3.4743093158999865	4.271777280060899	21.73841771056881
1.0670097398963372	3.646761592189063	1.6728826018426275	2.8614328750716997	104.24971925870464
2.678053725486365	1.2637303818360088	2.8401226557210566	2.043400075985084	74.70018780586351
1.6789991865639282	3.1822925068454535	4.270361480210794	1.437233381750294	634.8598840033404
4.943113821375372	2.79782898591115	2.9226007226574504	4.5711717357971935	310.88141128892573
2.216137943381896	4.102233236076542	1.6223235937877272	2.0696842957647648	367.3505812160109
3.4896367116474654	1.0038861952273637	2.304435720726369	4.680874066971515	21.75688352889669
3.142382633934085	3.945390790784893	3.392786964550897	1.0245296570696745	2035.5465546403186
1.6920727198404544	2.621463614016207	1.931195105548612	2.9943484061048413	94.24110655123114
1.3716787200879126	1.9524681598187743	3.2618088513865624	4.6204450672426045	46.38791806369057
4.462887071844481	1.9182507804042783	4.475615381149586	3.411849829599777	270.7069331691561
4.074127034860608	2.1222429867361883	1.258766136957251	4.1646069424931005	69.69565068433494
2.099953945609616	1.3110874473789833	4.805257367087387	1.7584240120532293	123.95841105864707
3.855984254895473	2.0340273256609707	3.3646183548862965	3.2928460082170647	204.84391646704483
1.3658121601646411	2.915918440562244	4.943745999859695	1.6434997941950114	438.97327338897566
2.8494107822720913	3.4247829688356517	3.663245263974845	2.036250502204422	755.5545582172397
1.1999575459277296	3.7358353294404085	4.7197059260432175	4.230183861909857	234.80475656595272
4.872234170910928	2.045712632084035	2.4558288252863907	4.594706866258687	136.95173996519912
4.536540364490676	4.151010461703763	1.3826123597544322	3.3111733526377143	410.1670940736295
3.2564104842361066	3.1605770583311488	4.504089647689606	2.4237801013636746	759.6185912788554
2.3272082254058577	1.7466388448918038	2.768838000589913	2.250185589170698	109.7818497548967
4.616675992046919	1.979381785296568	1.0519462128582662	4.677862402325839	51.11454394736104
4.940282723715011	1.1109715388831083	3.8423124087055833	2.119787838132797	138.8889872801888
4.4321442986869135	1.1853309621932455	3.559139854576216	3.6465351318146175	76.3778914536325
2.7332315619685734	2.574919389178921	4.4123380638416885	2.1762457375864983	461.7154554462829
1.7601222778864885	2.520874988990752	3.403038065767142	4.38891341613056	108.98459546784113
4.789985351261675	3.5578824511469347	4.950960030248664	1.2545551711465373	3006.954767930597
4.7290300354276535	2.3080686739333376	1.2473559718832172	4.385685827219433	90.03933584484304
2.7796027734406885	2.1191769637467397	1.2742660528189735	3.0184969408856084	66.22110486498475
2.08602253691652	2.3756138070176043	2.4111055252472062	3.1156650050232564	114.48431857838457
3.016794584484233	2.9781200401571666	2.6521746028372783	2.6130014683938336	341.2734163597206
4.661756802489432	2.4532499398169314	3.4360741365725005	1.0665181273897095	1135.8928218735118
3.974409659695648	1.432127632331769	2.5764854159809985	4.195713058058947	62.902492049805595
2.682696581811744	2.1375625843249666	3.183517656121414	3.2082798022704333	152.84601616939187
1.2001455140019686	2.1260631282006965	4.0485697930452345	4.236077016783444	65.1529169914847
1.034740103684134	4.217035200669725	2.132298680672269	1.898200502123797	259.75358616104563
4.81287800826583	2.7458942256899967	2.7444349466450095	4.646141570041516	269.3660311691438
2.176647434481249	1.0103976024523496	3.636114070986848	4.3878898898525085	23.140052814527394
3.1892862094402994	4.8080795671659855	3.8985119655965366	4.425368471065776	816.1990505393416
3.7335174534051734	4.122798439112176	3.122310240566565	3.5244489237425425	706.4754717935323
3.0666266522327215	2.6178267593313302	1.9137363261351164	3.7707651565892863	134.0309792410197
4.217130983079288	1.8893902443719581	4.8208143430086405	1.2410754883143773	734.8395114451159
4.311803598620578	2.1346285267565444	3.76518566166469	4.737327676641519	196.2304605894321
3.4161152991478496	1.8108009898496082	2.382925989454065	3.7181700036828955	90.21217254733028
3.147023336541165	2.040139925555952	2.2908314983256104	2.216308269668969	170.1346282860993
3.362675246084044	3.776167699875736	1.3249201805779491	4.6472424827323096	171.78756295213668
3.505359650339872	4.159321723578518	1.189782947661719	4.259515813208562	212.8604526199365
3.3389254214174966	3.414500177371491	2.836786113747363	1.6219209550823108	855.5940770215723
2.786419191755785	3.9098893763074254	1.9851587592716824	2.1090650996351994	503.8375318784077
2.8126432639986176	3.4697501352504827	1.1455447700696897	4.3400174011323855	112.31597089547284
3.438546034656061	2.326965074421107	4.718326219025325	4.705452853525966	234.612406782642
4.260978383275221	4.433365687112946	4.821504935814977	2.7070638442057127	1874.435166596649
1.0094654941236143	2.662456687547271	3.5869015995095226	3.0292033692298217	106.47740955189495
2.886518796767002	3.8123341916249607	4.7721206057874745	2.410610644925751	1043.639536702444
3.427660650423416	2.2832071120217745	1.7671004291991452	3.0170016894025804	131.51763147218196
3.9696881582156553	2.0520886232212923	2.972426977932206	4.981044697341921	125.35718656629328
1.1279881465626835	4.8621967613897485	1.2993832361644526	1.2895712907980168	337.65358314547973
2.812635378124994	2.301100372355448	2.2650181495884727	3.7946289400662216	111.71122040345881
3.0182219865592264	1.4214552055614842	3.628602845230227	2.6335658808517337	105.58996568359998
3.265556785856836	1.8062583549846964	4.9262919241137215	3.4807480994699085	189.48480598146287
3.1692792946459085	2.0860460826480223	3.9028964102258312	3.8378067190591607	176.2471485096043
1.8236115378606608	3.639323988910529	4.605327485381947	3.2534336829342863	429.63751436434785
2.9716422086725904	4.540108303465695	3.7872511242783666	1.2558819569323787	2321.208170185392
1.780135177473786	1.0469732283008175	1.3946455068115045	3.749818178809264	9.119848452797957
4.197301354555255	3.116471572457123	3.969569886643207	2.233560411230715	910.4416222977884
4.876585694372473	2.3268732745751994	1.2064086842798685	2.422809753339114	165.2138032549856
1.5533317181029511	3.5208908363174363	3.623370371383361	4.800196072466568	182.65558086929343
2.6300537237427593	4.031694356938109	2.2747551695720336	4.96427591470264	246.16620731021968
3.701698793783378	3.5572370194636482	3.83361541490155	3.5971646932308614	627.3136947057268
4.226695567542623	4.081965576168827	2.148635488495429	3.3874068155011194	561.3644366096482
4.633990247296066	2.607519029400065	4.8075951578896134	3.218904350227118	591.3434215520099
4.131293744401555	2.818573710572116	2.2380851203916623	2.2050905343577387	418.605478662699
3.1537942498253444	4.857852857769057	3.6362477428896174	2.0009239366847558	1699.6316830373312
2.8854265524584086	1.3159306750392643	1.4105251258093352	1.1050161798633995	80.14899830218882
1.8842437948735535	3.950591970022527	4.706040162391057	1.9937496870180724	872.2807896630197
4.6609908910682645	3.771278525457289	2.7246367396987274	3.950411737254977	574.5549624564305
4.285305266516882	4.727079951483214	2.234421565266085	3.213741481709272	836.6266605077092
4.880472935443908	4.603687819504682	2.9389920757425694	4.570492578623765	835.8318415415013
3.6671423675035886	1.779508623194586	2.9481310699478818	1.5103727737195878	284.83966599117144
2.2088239192902606	2.05332854412387	4.9615345807455915	3.1572062406073447	183.9081262873669
1.3150533338550905	3.942820608927304	1.6516880452843483	1.1150527731909148	380.53961088311036
4.918082617522918	4.622772528742408	2.5983397413076545	4.595888222986465	746.6846267319438
1.4475282783299788	4.259767579312617	3.87930577892129	1.9681764586905883	650.5770050564084
2.7191995224196206	3.3280018408499275	1.0646096455598872	1.3257105961506674	303.92031041609533
2.434415947290999	1.6262101481888949	4.05050010953912	3.3324750748607643	98.33309770662228
2.520569291761841	3.203064662365918	3.3302541055873918	3.853049331954107	280.87476374509714
3.7332234511910087	2.4444879534658157	4.942915945290696	3.420807363796732	405.06457075206634
1.4694396088927073	3.732206575593098	2.8456509314899687	3.5488048594791803	206.24928878569452
1.5491839655824338	2.9051360005982545	2.067919718711347	2.807562411558225	121.01802160823036
3.4743757649684306	2.3811821386877963	1.5876046697705806	4.835896753324066	81.27130456483722
3.5144602887218976	4.36484475821176	3.536898652632426	1.5304904446762038	1944.455916645515
3.2531766092886336	3.123270294619474	4.3545108663410605	2.235668502042305	776.7273841219284
3.6375332501402102	1.2128331026458516	1.4522365835099529	3.0977020496357297	31.522209388664646
3.6347169490843743	3.6630255453302816	2.875355800169656	1.4574899290817842	1209.055911606422
2.199985795068295	1.3153352683019737	3.3930552033770223	3.8378507982919836	42.286866958162825
2.980307982803424	3.261791043829439	1.7862972248355966	2.055567791715616	346.26229345530993
1.372605445032652	1.5535935741010456	3.1413684011848195	4.820811955413038	27.12870689952029
2.3060923920712515	4.587616511792616	3.0324210039168067	2.9507134733840608	626.7917012902736
1.6943135746795326	1.1526966702268364	1.9152905520989452	3.601894639518575	15.043101750440812
2.6032077496670007	1.7358955667461666	4.527232589356427	1.039269086208312	429.40854130921235
2.087737803337664	3.1644165616571693	2.229675677863475	4.231228580001172	138.4357716418457
4.161666913499501	1.3972099491346983	4.494380443795039	1.1876000429889246	386.36710886934486
2.450402764409351	3.668340936683709	2.052977658256812	3.714564975491837	229.01450297283702
4.38337930241196	4.997491659760193	1.6202900028693006	4.803344617299743	464.057802088398
1.342831474980157	1.2810316653269809	2.0773426973534104	1.8801652360355527	30.59590019457476
2.937671896621721	1.8738914529367845	3.4820018784487545	3.373352029437245	133.80407792649166
3.562872083692547	1.4991476817282647	3.753247272046476	2.4640011197970697	153.27284055816204
4.291128495868433	4.628174654535066	4.795419065611334	4.360411071919573	1270.2815629062593
4.7965349829856665	3.285026494754645	3.360599236968295	2.446872648332527	893.3478400067644
4.740918281059333	2.1499294562515843	2.712485307619712	3.5172754931437904	212.36442297697013
4.718695661828715	3.810907357410116	4.7507333974954085	2.9974515713439134	1364.888261248964
3.6458916970593966	1.9458716152517792	3.463893156245061	1.7370379980097548	345.9371176183388
2.3669441520654044	4.145930602826452	4.839879788041543	1.762057077315855	1404.2891303096064
2.4572860259881577	2.211237543410594	1.6345902779669168	3.1765842523837717	77.69353942421823
4.2500016725135765	1.6850496087380202	2.9087635480720486	4.730696816412854	93.24115636709655
3.1051105528642946	4.323308121092398	2.6239966332617954	4.55336211977521	420.29129187812487
3.3339267277828144	1.0038222354108952	1.8350051424586808	4.23370480098265	18.29768935219311
4.207699691180446	3.855576611581822	1.734427411128168	3.9841897863579177	342.1758739274393
1.9261300867230424	1.3033645952536634	2.6181174028681844	3.012793258083005	35.731159121764726
4.248653581872773	3.4666523140856054	1.9288715033320791	4.2157283701048165	293.5705155551424
1.0073748887275171	4.191388587883433	4.074251405993651	2.0063329892934463	451.60802218206146
4.006110558325345	4.79555540860015	2.6636520081623045	3.174214698460464	971.5201412623636
3.6888440951977497	4.234329247543611	4.617885110522371	2.2317106386256627	1719.7869667557493
4.839546638745175	4.065814855530753	4.46192332368384	4.8394445019449	926.9073570696072
3.9324843776133847	1.99886004433614	1.9255654190174991	2.316306260472049	164.136035988464
2.056563458571193	3.5030358571389804	2.29691674439072	3.867018748092701	188.36929857949315
3.5735700159841217	3.1067682832547527	3.607297848724696	4.254095893054739	367.54000147721496
4.553958656157698	4.474194660982505	3.878105138789626	1.1107336749553696	3999.8005711529327
2.9156131478932426	1.7601196966082775	1.5089672094039877	4.314760346301424	39.69604996128112
4.784655139564753	3.7085683221677987	2.6882802270559165	3.5402220625092733	627.9384939477849
2.619262674620419	3.532686365674784	1.8274627543191704	3.4842383472864	215.44665744382445
4.9070733577768255	1.2958303210559632	1.2495613035709383	4.803712805084786	26.934518905919127
1.23636341716037	3.7007411662430174	2.9501255774698785	1.6085169804956048	390.2548287933155
2.5789552204941124	4.963933250314589	3.2588645614100176	4.423670940080703	588.2866984282642
4.2317433231803445	2.954863126566404	4.222760658346618	2.7202019320953927	720.7742133495941
3.8445394173061422	2.6360399704594606	4.495245717035954	2.054860296109169	734.3943035787213
3.583488383329395	1.0317271917476534	2.5101881646414403	2.2072846471700407	54.51218040853531
4.6994860425436	4.956038831753816	3.476216043550606	4.671907481254291	1079.2999451449077
4.825676722721629	3.8604786258191295	2.469379102528995	2.1021282564372106	1061.644103094986
2.7376274525506106	4.095486977996857	4.82323322117929	2.1881718769468104	1271.897577618322
2.380944570323067	1.3668883774525833	4.670079850637388	3.7267501158143057	70.05179743087356
1.7070164967357768	1.1479604293374328	1.9699296748651356	2.9667044484471483	18.770587155980827
2.4243333836807786	2.210470635621084	4.509614735822047	2.728287167135263	246.04869536837367
1.9506511954282004	4.1005629689079175	4.6504757606826725	4.782091728779603	400.82604703123474
1.4539682951707014	1.9849921941245772	1.0107182079537909	4.186653790673039	17.379826937702475
1.9010898304692243	2.9568075359110986	4.300665154477066	1.5277540832021317	587.9505385770576
1.0442067942146176	1.3192682251181882	2.7658562433344804	1.2100839943510882	52.200741334816634
3.0807263037311268	2.3872658698671883	3.226984310225109	1.46623308795398	485.57732340214795
2.4808615080990917	4.5657529677731965	4.463454783681836	3.2410664188138005	894.9945970184532
3.884102186299343	3.155131127596888	3.1553935195305898	1.9609455164270384	781.8498186531233
2.07497672745537	3.194544757875728	3.634579742049808	4.492735330801043	215.2704484348565
2.4239796001628577	4.558245113425336	1.6996268259194012	4.056778758247603	265.15903407964254
3.3221825358759665	2.8674067958422618	3.6401869087591536	3.2754234650209577	381.4768631477028
4.501098247420106	3.695376591216398	1.388808987433947	4.610550288000427	232.66739016861402
4.768551510287578	2.4693808728021995	3.963445860771008	3.5229795848645957	411.08847922330597
3.602843348258108	2.7389997220239652	1.38019106178012	2.1547092917941457	217.56535808458167
2.588770000375341	2.1774432783047484	1.4062077609792598	4.728992402523122	45.86463130159873
3.887698408258784	1.4516642870833243	3.803031680227232	4.223179181330707	92.7097161427657
4.354382746063424	4.953729700178257	3.1445595935688453	4.657712443795416	906.5426323949657
4.059388392515667	2.5239527687386047	2.9072749512654745	4.024776572079665	234.7346742573759
3.057957777151373	4.957105045856419	2.2397572482283152	3.58809601773463	589.433055205411
1.0450147542663908	3.9980218004304753	1.6799863926541103	3.2950906654839502	107.0190267890417
3.5248496507758214	1.1309159774401292	2.53200022750838	1.8054183644239683	79.45057150043759
3.0725428640771564	2.575739157473398	1.0194167397398188	1.4815162590723607	176.2612776303111
2.78714660811223	3.8470568468432935	3.4414714131756727	2.6872459356707883	663.8403358059537
2.6717234422450846	3.0270945029483802	4.222389494148226	2.233328843127945	581.6462619998498
1.8031690074006304	3.6801491530716497	1.1135708757051033	3.2054454551565765	106.6121280068682
2.751925795493257	4.878419607547922	4.6848106571788986	1.8598361951837956	2073.1094714699434
2.3784064570131744	4.149429160028595	2.2094821552864503	3.4307395418053552	331.41747084039105
2.4806980446168496	2.509961596960264	3.471741328031648	3.3992655800357716	200.5765626531192
4.852389476682302	2.6990119849703387	1.1106746073099876	4.765608040330801	103.5246248698206
1.2854546418350434	3.952489527228835	1.6945974434090476	3.105287076154117	137.71234311027263
4.6442946555662505	3.6867549213786095	4.018273553860705	3.3111330384639155	962.6779740515974
1.3303250139297438	1.354597609740943	2.0842263678480424	1.2548458016477766	50.94983184128869
3.475560815146369	2.7261662417847456	4.7339019987018025	4.651355563266886	330.35368135115317
4.480611071416124	1.8557147118262824	2.3542833043510623	4.059881487173009	112.43846288547985
4.744633362838519	2.9066219489315666	1.157390909603877	1.9965972090788056	291.9975631968512
2.8439318800836135	3.2661316529754814	1.0171990207080859	3.0358570569528887	127.73827325100171
2.468862483371944	2.0633751628262376	4.1322330522666935	1.2058254210243011	452.6510510962027
1.898056805036739	3.3200157855720795	2.4557298849127203	1.5978562517267791	404.0566476778965
1.8514452111028423	1.3548677180152673	4.199331859775408	4.718839790340836	38.00664050626307
1.8136831849081392	4.19793403556494	1.4666770628281824	1.203722684893194	489.3849006190789
3.638247283578575	3.2592016574425013	2.9973571884952257	1.7518767517664484	830.9205375418469
1.2990498174407603	1.0280570035371164	4.5988266638494	3.155677957409445	25.14342444367954
1.240791650357243	1.4169079677497756	1.8241537045803569	4.532541778981857	12.598290689338787
1.0252918747571376	1.706040524152506	3.4729333740846067	2.7954480154535086	46.588754131357184
3.57941269446139	1.2794043136122195	3.952869594589124	1.7067068799619776	170.5260794278461
4.961655771349129	3.2863133277751566	2.2030733773941478	3.040271564965366	487.9451611643043
2.5406240451890154	4.312592615188665	3.8197825310239977	3.3237110865528914	682.405487260224
1.3309616004778992	2.860341381858837	1.861378005663192	3.105330711419956	82.0234151801427
3.266446500893817	2.610865032285074	1.7729600221329544	4.020553665002908	123.38641234922257
3.3605452001405305	2.787315732610749	4.28306656378342	1.0344781031750625	1358.3930750175796
2.7751056288506337	1.0673278247243243	3.717277271546928	4.862223421669928	30.372118837569595
4.655413940707817	2.0997980608229967	1.1344920107675172	2.373292757125243	123.30291828617969
3.094421142554698	4.340614844855148	4.934194202837791	1.9897603600071316	1816.800541093753
4.581498252096919	4.8429189669055726	1.3931031729064904	3.7934438611006516	495.8855051910775
1.819280921426096	3.758357746286062	2.6782862533023115	3.6207440141467298	238.8718833821648
3.8457079653791215	2.0736217478373047	2.6104565287449675	1.3335723284470695	406.7664581791827
2.133302403646125	3.21768365228059	1.1344072357942516	2.5136924909554823	125.2580986311453
1.8527962223011831	2.5457262071441678	4.725423379342199	2.8840985237487633	247.22451917935985
2.646544881940729	2.0038739137876287	3.8930646988967967	3.984122199609039	130.4935006403777
2.8596791218054736	3.3019716599706714	2.5985568965728083	3.398771849162324	299.56017078739563
2.11803171033201	4.345742720410924	4.077705799932375	2.5837942819034496	793.2832799692067
1.93797882704034	2.396632026892639	2.2986178799985675	3.0641859197205537	104.93328699580013
3.058911189146716	4.163060164592255	2.1802728614143896	4.869011487398702	298.3129842298513
3.9407389257610617	2.4704923756391177	2.856048002747209	1.8636094403063799	463.19638833486806
1.9211908563604103	1.8962573160820555	4.167906605362794	1.1813070354240385	306.2880846550005
1.4283799459889712	4.989338570623079	4.396690750589976	4.65045090631482	422.44523451006967
2.595012796121512	4.754840915400648	4.401654474618486	1.3402819434029478	2421.258348710197
4.274965892162843	2.371894799037007	1.480297234154737	3.4046667297463724	131.40372737464693
4.196163366788364	4.436568193493608	2.582551488076509	1.7357641081049566	1544.2402203155036
3.964994992518412	2.82851401966278	3.8592818617128	4.686869352916967	328.24100162579515
1.4806883967924611	1.6194099059193665	2.6662085114591214	1.8124275787215824	71.78282876798211
3.5394547875306914	1.3386848678635306	3.9606112800386177	2.7547460542558615	114.59972935968935
2.786332156843786	3.8665440014258774	4.784054404785189	3.4491218342149152	726.0662325798022
2.5678517864081973	2.024771077120071	2.9534747939106807	3.4717930174728404	112.54109011239152
1.359388454392913	1.0386547261145842	2.274181301527297	4.207864845061679	9.959995601650515
3.486929460692385	2.7027279917331293	2.3194885449789324	1.6891670967516026	439.5186659284626
2.7322612890285516	2.7992286436344167	1.8992743821125253	2.129884131658979	239.90570325883166
1.1463699056539394	3.1308894097716524	1.1354335854705957	1.7669867010701874	90.7399532377212
4.656629963557483	4.7473522336079705	2.1104005139248816	2.6696499994406038	1042.5456013088228
2.0523583284783307	4.327035708402299	1.8756385785276577	1.6354954179402923	553.7883758268674
3.806892812720545	4.049306072355005	2.984212107180602	1.5163242727148203	1543.7583634373227
4.37370379314004	4.924194345006729	2.2416503485046366	2.070376690376005	1442.9394411074372
4.9456937020385645	4.9319686939885585	3.1864459989429097	2.8406681771109312	1695.7575496393451
2.941867412770823	4.9122652760083225	1.141045456841558	2.2458332125002216	453.23352803137163
2.173824718900148	2.4797063742726606	1.0887661290046964	2.0995907449380518	87.10334947862854
2.4463332060358787	1.2687708561354352	2.759116823546017	1.2213236822087854	111.79726363687752
4.222189882373516	4.735335270688333	4.271279026092918	1.3979846852032307	3635.0017198928163
1.515490330175269	4.7545087873955945	1.2238221851413038	2.7075047208453045	194.59130994020757
1.253591804770743	1.9570830034826137	4.174825971795379	4.0880666561784	61.61761823073517
4.652402937977429	4.122025484102029	3.979044083846669	4.8815414398824295	809.7114871085954
3.83050803178133	2.0583062655059488	1.8413476579558343	3.8726464730370393	96.96481525561916
3.8413274231703345	4.874734589490657	1.6004725913720974	2.0576308742376552	892.2240265077443
1.3720629580439825	2.3338041500170297	4.574914564250589	3.612847477121555	118.91758474995821
1.0001155103351445	2.7298908815844087	4.116168625521601	4.147826732057866	92.9443841688327
4.916466584723863	4.8612160144497905	3.836039952999108	2.8636872774121778	1955.7364383197744
4.456632619457444	3.9687786800593297	2.6069784754111303	2.6570057035730468	865.5166354391388
1.2839480492498616	3.0772357557538963	3.7360097239564087	3.9666679514660035	143.90007043117615
2.587956887915791	1.0176776393040554	1.8997515846181647	4.035438757229815	15.855992084829563
4.459297388214035	3.714368042409757	1.3768779761074217	2.3606916481313287	450.92296924270437
4.625414308789223	4.224140252673555	4.279280088732866	4.890925591925577	907.4377031563574
4.7753542150493775	4.9292979602360285	4.4039392714681584	1.819504727721796	3529.1793527459554
1.3794311368111989	3.036964525412436	2.6242585436366124	3.3418843183213163	125.54647808917973
1.1185928905092806	3.818180582268651	2.4385309667492243	2.37758734289483	210.17770378278462
3.9678894484400984	4.0828143937417725	1.2167128695752094	2.5213954703796984	401.0844598042863
2.433911675179106	3.888612216647938	3.9880697966167094	3.1664948375298767	582.489252474558
1.599465235927076	1.8244605056372327	1.5272680511418848	2.5374832671048195	40.26852129894404
1.6137270490493585	3.208329988526958	1.3183508293611976	4.416239336201016	62.31267552892634
1.1427027544537318	3.9008227619677975	4.927157173177094	1.3485358101346765	798.3429733313831
2.038917671744902	3.5031689230204925	1.770732279409346	1.0689439104636067	520.870426117077
1.2512238634085957	1.7178552368782452	1.4857819439866664	3.2258523513759467	21.37118479598552
3.5193491828645924	3.815645555970113	1.318529972186658	4.257108406832032	199.426822794145
2.36327591105759	3.087874651680368	1.4751622182202144	1.9587241428316282	213.26035183396732
3.2879378053680623	2.0751482092320246	2.712502037096016	2.8220351814523945	171.01702493045946
1.0142099737724342	3.0251352576206925	1.9859172002195589	1.6341280664947908	141.74324916098288
3.803848518498868	4.015041627718436	1.43200469403047	1.0760233036728453	1025.5006663641836
1.6508612274846537	2.3625584599473903	3.2442313181231044	4.912235553826452	76.47477137700639
4.999337512546687	2.2126997437605063	1.874226594040446	3.7107635526462697	155.3553116073231
1.4047009137020472	2.785928272038856	3.103247142551991	3.207026735765319	132.57064642144718
4.458892652679476	1.1199544179666816	3.5393371615365963	1.2101899478996765	205.5445520173381
4.933835422834706	2.3674486859289368	4.642169479377637	4.393182641336242	367.19554607505364
2.184038685517907	3.7641425636055463	3.268494112074872	2.9282227618312837	434.0561486766687
2.5656050124049314	4.689078379059509	1.8086931948734803	3.762134843802187	340.80439802685413
2.563427416926987	1.4316526940939158	1.2365666198516196	2.12848864691413	38.357687757056226
1.183061826054734	3.2536365636466438	2.4211649231087584	4.253367261767508	89.58738798760359
3.7699849257767886	3.1148987500196443	4.820358859876047	4.887626123629299	453.33446781211893
2.6709360222816705	1.3898185718010658	2.9635734624844554	4.134337757661804	46.472850798767226
1.8910234059287652	2.524611732736432	1.3891092968611436	4.378764647105194	48.04860414993399
2.8822748196689587	4.065803532859375	2.7288270200432487	4.943961449909094	330.4752656897168
4.834870388385248	4.398908316011502	1.2667253833378362	3.893494340769344	382.4964830476987
3.5153486683514963	4.674820913779332	4.050323013595219	2.1776572607893896	1795.5948840708127
4.940598411293257	3.9520746399558297	2.2959383468675005	4.120817471091382	540.277072984334
1.4898281278358914	3.5703132354357927	1.6879577121882667	1.04902636593636	384.002305369812
4.5147257862356565	4.867089295592192	2.9951485326148277	3.9408887217784954	1021.4193062705972
2.3201050863921617	3.401854679938834	3.6633939685177217	1.5744683802102637	785.0525310428932
4.080045040169958	3.153692156568404	1.5164541240304406	2.8217185232934248	274.0494941293985
3.073418558832984	4.186648881227827	2.21082266908706	1.3814410777639106	1083.393426552685
1.6854580067078446	3.1147165316484693	1.4812232565718566	2.5578453105391983	118.99017474613035
1.2599380303504488	1.0363268548726037	4.039957227453766	3.5185339987485	19.523944707694717
1.0629027832355558	4.361022506078996	2.3180149317452967	2.586825290237865	227.62984108368352
2.352160613382541	2.162200607805375	3.5967868207914857	1.9954382177224048	249.08364943013572
4.979144227268968	3.153201118177813	4.6817245172114585	4.061199953516978	717.1655127429241
1.9852497992839009	1.2930300185649997	1.9917987793641765	1.2248241920355611	67.82877065092015
