epsilon	p_d	r	x	y	z	target
2.6248708388894157	1.1015335522581489	1.5354667458502824	1.2146875544231597	1.1910678612565937	1.2510417722594238	0.02498206433572269
2.2912065161791317	2.4969032699048563	1.8091228861469937	2.5095908547433146	2.3263718952735153	2.931489239673022	0.1346716742400183
2.6636348987747653	2.5106316109428266	1.8988397163746025	1.7822924096552268	1.6274282480400857	1.4787895652018266	0.03253387622860278
1.5393712851021724	2.7621966234681663	2.184445379046265	2.763840289136449	2.164980493050421	2.441644689650168	0.07382600728824425
2.564202706864557	1.3227920670790654	1.3849044578418963	1.5931112812317283	1.8283333906800343	1.0592869554511264	0.062098859309590575
1.9613322142183236	1.2550809855804546	1.0832404352503304	1.700942964001405	2.7806712406638803	1.2761389384331598	0.4260661507672111
2.3286152061937844	1.7306483871866052	2.9618758113554966	2.376559492999524	2.4132904356289124	1.0803008600900157	0.002848083241459696
1.5669326126864818	1.7413064561907063	1.327407276807299	2.517734710089603	1.1743667120224035	1.855881921354652	0.33191093662298515
1.9595556581708349	1.1775483265909183	2.720933229033025	1.5552621250884464	1.141576229049043	1.7029209146318594	0.003160297019907309
2.239441474217281	2.07214117180086	1.0016873447275036	2.316694116294306	1.0343138654460415	2.239599223510565	1.2446234679340271
2.1403527381980747	1.9733973780436929	2.1038951247206112	1.4784241657894646	2.4055626587997967	1.3758158708471542	0.020743254840340668
1.5751939482442132	2.7981994078236934	1.8286171318640532	2.9406054203677705	1.0423239822465649	1.6510573195746208	0.10684174755287856
1.9928337293760008	2.5245441688983683	2.0797209321434598	1.1645611334612878	2.4378789014576605	1.7473976390468124	0.036697373438617134
1.769159374888069	1.5724111021772758	2.042243378312536	2.626225593290526	2.606991288882943	1.9204305476092312	0.042445174748918034
2.7424314518454223	1.0230240171358167	1.4751715665213403	1.2724588596499211	2.9895013228483664	1.6024233024856458	0.06637144386388494
2.0530303602441444	2.6709905949284125	2.8159827741331256	1.4101446549812109	1.1573176761901849	1.8009280815443205	0.0057626122797694215
2.8724291562151745	1.6850941656529768	1.3254592034125998	2.3604281720084765	2.054863704640981	1.0620091153130442	0.1137796556490374
2.200234677603185	1.3985137550356894	2.2929398153013363	2.2472272351589435	1.9068674581413256	2.823467914100656	0.01992245995878873
2.726939605044456	1.4065380662839706	2.8204861532789334	1.9033338736328984	2.8870891462240427	1.590150235639535	0.0037934492006524907
2.967084604790921	2.830284613152233	2.698834593928093	1.4620874185859594	2.603987179899365	2.552074835318598	0.012121833021735185
2.2837579875747793	2.1400277926280693	1.78475533850871	1.097383923192874	1.0109078022438849	1.4924587781502991	0.02750871796340202
1.103741497345698	1.0893812233343734	1.4742357952686287	2.7498879455410914	1.1696360099494068	2.0615856134270136	0.20845609555934047
1.1583910641874755	1.2855247321421932	1.804462980736545	2.190658704320987	2.270253636816961	2.765133706254537	0.12080660870793547
2.927367843595815	2.979740873477017	2.7996052063693915	2.1213730067044323	1.7739692428963232	1.3981351179038677	0.005462968823037948
2.9695286431292462	1.3063758810867971	2.5782465827989043	2.7171000249176496	2.0735216599880686	2.369556734313833	0.007466168730687655
2.596967523996048	2.951065091151209	2.7608752303681685	2.655382435988794	2.882390084239556	1.5282488164106698	0.010129045622342977
1.4042562311819045	2.2861552890142294	2.7003819525436965	2.8519055102752047	1.8667069747445169	2.68692184440122	0.024789327541638203
1.616937447866417	1.5937452370076226	1.4239361177609116	1.8344331249482368	1.8108279508479983	2.941434098848247	0.30476592641426364
1.803253379717917	2.571446771638089	2.7118081014709388	2.1498595958003883	1.67714957654724	1.8693362651519572	0.01183197789210976
2.6230482556044112	2.7854978948216558	2.871522527359644	2.135884639155037	2.594751468182035	1.9306161256732108	0.00842521172700841
2.0135358645769688	1.9969746388670675	1.2141292300071729	2.8134490291574785	1.1353463885809958	1.2767514090877938	0.34762148079773153
1.3922487801548922	1.7943187819971818	2.035221837541472	2.5835271601601044	1.5527270287477832	2.8294503502982224	0.07514734415123006
1.7644557236833762	1.9510436551079664	2.1502312473429104	2.7454015470414053	1.0232803880164514	1.6700316789366183	0.028100868421115453
2.7508975744516047	2.6383522881531265	1.5007514892379084	2.7627944863100855	1.229446040589523	1.204100598223076	0.10951416061607004
1.7955022284230946	2.3752124687310063	1.6376393737634332	1.563421870277039	2.331905923711968	1.0047886350727389	0.07563651228523538
2.543766359147245	2.064486553107744	2.622473201479412	1.9907108951955603	2.156608142253054	1.5713087893954611	0.0072036416257259045
2.4988839576148902	1.589470703249136	2.503367562326791	1.046650163953169	1.3319719421359075	1.6042623374656808	0.004197423119226723
2.1942266069996825	2.7544689159725904	2.9169356257489865	1.7625441292471198	1.69227658470539	2.9732121405299994	0.010310026700214749
1.3728942676125195	2.3452837705351874	1.4369027314987153	2.786940707765996	2.5594009404231306	1.2254764657460149	0.30872550090192685
1.900191635081534	2.2814006725813667	2.995456231471203	1.009492180179966	1.8150338689703032	2.343882601182344	0.0057855881267701754
1.927526291906311	1.0794727787987952	2.2837701093233638	2.1268699079405384	2.3098924992477707	2.477143124552704	0.01673910863164459
2.700723510615982	2.4788250763752444	2.3589924088812024	2.7995643613639887	1.2749478878085505	2.872311728793874	0.026502792200360118
1.869682813790156	2.47157590796828	2.772868049183619	2.3380595909525543	1.03800217788233	2.2347468857137014	0.011005769669891127
1.4718139058270292	1.4974382601732392	1.6741003783689063	1.9222603878921718	2.858779873740485	1.9433193148659045	0.12365951050362027
1.1365735994086947	1.5629714803311512	2.578061569629328	1.039174805477474	2.0824148281956734	1.3784277862934857	0.00924773262543463
2.7472813071805446	2.91892220407445	1.2890991070580582	1.3104552174080395	2.679456724766779	1.7689288400292815	0.375946512030548
2.567825864750501	1.1388094603822063	2.520499021135475	1.8128382835504	1.721051805056892	1.4528161298559017	0.0037797176202934266
1.2922581171002752	2.3152827627483727	1.4220100402871558	1.792790576332196	2.5738285922337467	1.3696977538065347	0.3160430652639425
2.250397539443296	2.750067356048589	1.521548387521205	2.5942933605229967	2.7957810545323207	1.798057353313672	0.24533141340248546
2.6711745355443	2.525865655750547	1.4531591371783796	1.5797239645130765	2.7718640827245022	1.767782721513584	0.19648516832413648
2.7630235291557748	2.1065125782973952	1.4973700002189017	2.93790646269814	2.1603744311712534	1.9472954994944445	0.17170328777955418
2.4792227323760727	2.5895131409867136	1.6789358885484686	2.9286517864108568	2.0370869764510493	1.0995549667318978	0.07331936078647015
2.8335791732189914	2.751892928679437	2.2280366007969024	1.755385485096432	2.9781500682320896	1.1777091157170132	0.017192209456835715
2.976783196278525	1.1090416250885649	2.8245944018124236	1.61842284584556	1.405417036884848	1.981194979010516	0.002100764716811983
1.3887327738542106	1.7666987673880394	2.9556605517285783	1.0338784842393218	2.5579394703957044	1.2556390310752077	0.004664396539902745
2.167791616899504	1.9436963089516064	2.5001634600355134	1.1866053325174422	2.947739858398088	1.324713372839082	0.009223647627091436
1.026539171776727	1.9698297329735308	1.2060563460990306	1.841699251462389	2.3569469994191183	2.7447052643092507	1.473880719630077
1.8359447573677927	2.8802242653589776	2.663831039696814	2.642003958437481	2.9012983169153426	2.980479218652093	0.032655698152061555
1.0846777316688765	1.5957262295486307	2.1797006502253216	1.043069343816277	1.41044702343227	2.7554784308999087	0.03450408847634183
2.413289480500853	2.553776311324948	1.0825848170650751	2.642229297676313	2.2530692285684	1.3876048939493455	0.8186026840601824
1.27371524862582	1.1526152229749465	2.1683351284264845	1.001831084617415	2.0035912272764875	2.9372563040365334	0.029655169671078795
2.7362456297598095	1.5832377477062554	2.4527730055884334	1.054658415635	1.7937226639573365	2.7533556585400563	0.008914749590126466
1.031742120208847	2.758530615093129	2.943625304819935	1.5316802190180052	1.6363803067863858	2.6711025275563616	0.01729065606083541
2.4828927638418605	1.5641796463279425	2.120495048823794	1.8557649113902437	2.060103886880627	1.257488157193065	0.012230980364269044
1.176262203033572	2.8946530001495656	1.4676859886863831	1.5551867575323468	1.902579212930904	1.6940882430601951	0.359116591792282
2.0706465483686496	1.886130613821395	1.5025119690913125	2.7363643677651317	1.8056232165848416	2.7398374321988266	0.25507940791087264
2.876174031077767	1.1384504612102802	1.1154831581420226	2.8790806035878465	1.8557486028731145	1.4376687178164544	0.26943681441593764
1.9446344704208516	2.2251427034820432	2.7802576453247285	1.6751085407604132	2.5821839106903672	2.7012056657077146	0.013671704550088972
2.6894353582295953	1.438215736128862	2.589134887932784	2.02761152253461	1.5860874515125902	1.5435046016695986	0.004359768975601338
2.736186642015673	1.3950694591162256	1.2752412350374605	1.950546522681461	1.7525812899505355	1.951751551767786	0.18471309931794053
2.83868658380322	1.8827581008138483	1.5835440882206957	1.6563799834795083	2.9238025808573207	1.4727629826607558	0.07869735311978784
1.8901272506015117	1.367718957511709	1.3210827636473013	1.5395063394412278	2.7963470693712797	2.0852980959230623	0.2857686472416533
1.5626502876031445	1.8556120772079692	2.1931788426531984	1.6891189829748783	1.7281728233157414	1.3723252922547977	0.018527594651104942
1.2897297402168504	1.1666122110092196	2.8317127509907563	1.3334051952066228	1.6875214013686026	2.39785113482087	0.006116515241176489
2.103044020440781	2.5093181824404645	1.2545404888281717	1.2188759802613405	1.6239958137525754	2.25550021241982	0.4198034453736688
2.3487058843360678	1.8876053967924296	2.547571431033158	1.4618465135986838	2.1829523648938998	1.0246249927251168	0.004813081648762745
1.5172170599388677	2.2681768714190413	1.826661224974637	2.2348821622044706	2.6162155429375185	2.14776397380909	0.12968799552017854
2.5361378342460186	1.230351950961565	1.5751926240141618	2.6910505760217074	2.5183504015250757	2.8381885559768163	0.12492579069991627
2.387118791626209	2.955262418443224	2.673898901105984	2.927516430263148	2.3554697917032543	2.8374305025230804	0.023053103424183454
1.4961528956933634	2.3077420811876257	1.844034003898632	2.7741412588794105	2.2596135287855565	2.7368536746741032	0.16910781535817268
2.905486200940887	2.0436857632062084	1.5163371409548234	2.7365252914563483	2.6005234762605323	1.2749169391446569	0.10081771638878244
1.291290289125176	2.3983069191634447	1.9702021048093783	1.5753709373542888	1.0445955670686196	1.176241367897357	0.033208535131182326
1.1913580094422576	2.6102602227436758	2.7172732049009327	1.7357436714986418	1.494734715327618	1.9009014057297733	0.01537457328702052
1.2618856817246806	1.5641149899908695	2.8905222232996595	1.568603348835325	2.1049498756794933	2.790815606233707	0.010743880598742334
1.44756203574717	2.8918930788881423	1.1468176394945395	1.915112113646468	2.416156332090494	1.7217211877314889	1.2762452620038378
1.1766054446363288	1.9719768768005288	1.4820187232732238	2.0370795151924743	1.9676748671408235	2.125434563955184	0.3368897049168908
2.0038044872004086	2.4131892904128778	1.246883669736708	1.3950824680626768	2.9417174997875506	2.3058588912637115	0.7161475773878863
2.158835738545897	2.010255138883729	2.4417422774884288	1.2257492520070796	1.1461700504042092	1.2407643674335689	0.005332886919402014
1.4122578705124502	1.3202478037999337	1.781107375263285	1.8828397146990636	1.5495726021749765	1.8526185589123527	0.05624841794336216
1.904014815175345	2.2604132492891957	1.86964945949528	1.6870846263262145	1.6367157186773007	1.025450901843387	0.029902853489532224
2.9090078058807065	2.610061606242218	1.5087318672852932	1.8518987597911518	2.539935522321564	1.0393748385463553	0.08952106297963867
1.0027365237860022	2.613599092468552	1.7429817499368072	2.9580566176532996	1.7672049985675031	2.7404204223923685	0.36525722419535456
1.784987793285027	2.0799382464703258	1.740412396853801	1.5209416088133698	2.952663605381926	1.182031775531151	0.0683930381215296
1.2417376613059183	1.7255049096872004	2.807503309070136	2.5565568208590284	2.8390168535544933	2.7218965275727385	0.0197781143622476
2.2369569389182207	2.6856321653745328	2.55335656981567	1.9276522783092955	2.0367215334037274	2.002580190123575	0.01483053369688276
2.166524794575489	1.7383483291823087	1.4466329862159697	2.6653349914147286	2.2033942894029828	1.6431068353592708	0.17179288292899456
1.5018814569843022	2.131467232970989	1.3993823141331705	2.047105907001572	1.1966234620143994	2.9373065905864677	0.4397323799941722
1.331762317449556	1.4520633204523408	2.5612442048404667	1.4217400755527654	2.9645438404716344	1.0239795332896369	0.007950907330842383
2.7996087984908185	2.5293238413021326	2.478537125584547	2.2158115985426785	1.0527423527297821	1.5666737550550571	0.008862355217321372
2.8338328585775385	1.6600698435091898	1.6796587090899626	1.8203729629907448	2.689709715677468	2.2041402997952897	0.07488393879149133
1.1948634897648016	1.3849052315185544	2.6657543274973383	1.0812688799179293	1.5884900611236874	2.430393517803496	0.009599443193695592
2.714978959388852	2.568941088787924	1.5820014659412305	1.7409305368695835	2.3597017319293068	1.9608006589370184	0.13107590686856715
1.9347221000038055	2.9910890228480795	1.1023396717914964	1.9001936894326603	1.7902384824584647	2.0995890353204607	1.2428941874619694
1.0814146721410909	2.6680833896064837	2.621265971433484	1.6356006038873072	2.6026636621454733	2.095959919088049	0.03066479550691087
1.5787453981547896	2.142692893028744	1.5038412146213778	1.2676200817831773	2.675217341743063	1.094379593947028	0.13647709464198485
1.4582369401294566	2.571094578504151	1.0469488370477436	2.3863442138527358	1.4887164859943904	2.579864085710793	2.4281988699668378
1.546260591382104	2.1846299385802017	2.7378347961208798	2.372909692442624	1.7046624529918566	2.6370282302303334	0.016893785921099184
2.5392744235235893	2.9947197358370303	2.950430199184304	2.1469166639152517	1.1816092464628725	2.4580672267244843	0.007585737410293603
2.8586961132905686	2.9248825606890767	1.9166185555732649	1.2537010801776542	1.744748503535995	1.6496583026268543	0.033473122721079815
1.2064094502955698	2.8479095654591697	2.313224608687936	2.205189583628604	1.9128768051825216	1.3731065375796936	0.034105764172636034
2.4291581841325995	2.8622870288507034	1.945864881660748	1.0101869524547489	2.344720902141437	2.327232407227832	0.059911303116493175
2.124013791253047	1.975439792957589	2.5027077314735098	1.003644913077743	2.136012504626869	2.230497039046337	0.011903938636855821
2.2350461425621506	1.512778877364616	1.1138622121067416	1.2513559406422052	2.9035172443192225	2.2718586770065743	0.6769304293610248
2.7825996998940994	1.4341142917367913	2.7818556527460148	2.499244609757484	1.074586583907778	1.1732399426713478	0.0023572320180154545
2.3159047343583925	2.0333338274548263	2.6666244098258547	1.0115550658197527	2.8970676970037426	2.514350845981772	0.01199374704435856
2.116209707066522	1.9957286609901381	2.406951921967986	2.9784357004971618	2.0198740661868615	1.5789626907933274	0.01583580444955375
2.7751732218398306	1.8031391825208325	2.594019098845309	1.4285496369848798	2.0697789147079044	2.2338879842973443	0.0074193761358156765
2.6750049953181114	2.4922248123862287	2.106132628863639	2.873112344414963	1.6124232738030495	1.1065188866233342	0.019566486043353256
2.660357573725556	1.3454669060075908	2.831349565239175	1.984526062863512	1.156393025916575	1.2579480553683462	0.0019172339218971825
1.4546802899332023	1.0283766458454051	1.7143809360427174	2.630988102978764	1.0751693790226933	1.3288787709160323	0.04304265387101442
2.8391152293399404	1.786258542474107	2.410901053076657	1.2690182269797343	2.2097656230275966	2.0289376734953564	0.00953417080505992
1.133224995675412	1.2913462907502764	2.35978344012036	1.3395739890378868	1.0996446710329515	1.3573531912305692	0.008745742635469445
2.9043616459223527	2.70533468385255	2.715812244205273	1.186285109861826	1.5491811325155105	1.0286089156789786	0.003020912099263748
1.2522790363120888	1.4240908747983565	1.631960011731259	2.7696661818148165	1.7676456821717057	1.4941552645443033	0.11513834531010846
1.441474520629029	1.7158924330491658	1.8206045776676767	2.75085050039438	1.5821232198682156	1.2406281680847109	0.05593440267942169
1.4757552723640142	1.3785352379510043	2.8565658512378724	1.8571082320746004	1.4039175947502196	2.9138947119076133	0.007953542946181546
2.4960119581541456	2.784382615006429	1.2412968218702056	2.3641642225989568	2.109665006312233	1.5114724873250815	0.432794406488916
2.1108779018471058	1.0396396900615823	1.3259193420155229	1.0354458284992327	1.1117525151518814	1.3958617352937848	0.06084420710788788
1.4258139704818469	1.4558554689780534	2.5195306511800832	1.0796960265179454	1.3369932254734946	2.8313439615425318	0.011681928920779258
1.4059680458536232	1.8935153583575224	2.6034593714394134	1.278646545416276	2.6463926454595628	1.0177637196910705	0.008041047652238714
1.5837484157091417	1.539028586932977	2.478069005167296	1.5942490311385318	1.6288711335996795	2.151683968463418	0.012175027287070213
1.749983778015126	2.8771025334282414	1.7308718632950553	2.249011915421291	1.4558433285237724	1.076532171270896	0.07286563774339053
2.042833966059876	2.8553229448085813	2.900217435107745	2.7451368168589645	1.3277808701240281	2.9057726437545086	0.014409713141657825
1.8612796456210283	1.9078075502587084	1.1813004339430264	2.720675429048981	1.0635126973767834	2.2876324880447134	0.7108419473698756
1.19369945543016	1.553689952650865	1.1803894716195726	2.905474816973004	1.4495515820206426	2.379464566398018	1.047647366758231
1.7042571266569984	2.8504829415976767	1.0369006915054269	1.5816503434746196	2.038534129332677	2.2886921010275603	1.9671765992822798
2.4887283612212694	1.0136843552432973	2.9595705178657283	2.131609908500554	1.8085559928740569	2.6772529719457157	0.003205065801003741
2.8333801368833447	1.5113709811622802	1.140082640739602	1.6179979615584348	1.7390959823682997	1.063024079546203	0.1669436595051914
1.1837622011364626	2.888547363303166	1.894816472748212	1.1216528982592269	1.3182282912652554	1.1099620502371372	0.04582024917276117
1.1464317914162672	1.8996292661669263	2.752361363814156	1.3356704732139058	2.672435470584241	1.506221695384999	0.01126990669947043
1.212850385884915	2.2398553461889312	1.3773481533608556	2.407840219377054	2.7286781771649213	1.7033419552102824	0.5513237809421244
1.851009917034928	1.8576541508957665	2.510961616165671	2.7460139646656017	2.095712652659536	2.890510098092148	0.02396675558145753
1.8001178612610684	2.4713803294044907	2.646781599548337	2.4126210214074453	1.2929893964922023	2.1368636131604863	0.014758814403621388
1.9902733224569864	2.7794876904037595	2.1316327976242557	2.4761490273554743	2.1929213699379027	1.4169091989647615	0.035502298067665965
1.5015923505498867	1.2643249400016918	1.2862831109636268	1.0306247108644446	1.353932042152296	2.3874367525811504	0.2319077793000561
2.3524922379148747	1.2308370205784658	1.5386254323722814	2.303295269824173	2.069603701914006	2.3296799333827267	0.10449347833103044
1.8379906668417996	1.7349449189525596	2.191893929352568	2.0221307181763346	2.6392595870977718	2.096962954213637	0.03105420564972185
2.9075981678436733	1.640116059404641	1.4807382982311903	2.5142029633902974	2.5328989170355647	1.5282850558471506	0.10317974702004658
1.8941606564164264	1.1536160878026955	2.5363361392769437	1.2443270720983148	1.0190838373231463	2.5756053773074017	0.005738381842985622
2.613318801265648	1.0704351796942426	2.4188172696333603	2.4887209663566017	2.8384559704028645	1.0058877267578707	0.004484660886923079
1.2585197821714431	1.4143712529359218	1.1391255543802576	2.896045275818945	2.8611951943550977	1.0090584633530622	0.5746196184590435
2.235890634279915	2.2977817931252087	2.288441325577475	1.3037197782120105	1.0740166785954035	1.2702176625591444	0.008387156406694275
1.1845005635381645	2.5178301275320045	2.485624065749344	2.9405345804468594	2.851585944758958	1.970989463954865	0.04318007764289462
2.147644150294781	2.614691585102439	1.3400586607103722	1.9231404154251188	2.109124199941748	2.621811187666905	0.5033237198996119
2.9170400971750063	1.5635794681326305	1.8880503984550936	2.888164278593713	2.37284040199866	1.8273176562600293	0.03643025984523647
1.2273260795838554	2.048537081323348	1.7472391312239626	1.3067851685025986	1.2958152004633874	2.384776879423105	0.10739340672140388
1.7612290879048291	1.5481917225313255	1.9823191466138104	1.8554265300386668	2.470806636626277	1.5051912924245547	0.031885172902650395
2.672048024212321	2.191131203589758	2.2438328598532746	1.3110116821160824	1.3352237229203423	1.8278388668533083	0.01177206251442038
2.213518890776021	2.3262594902654143	2.074396135249116	1.6061247344252754	2.4544460166087028	2.9006132382128738	0.05557332761581844
2.98739960531789	1.86654073842703	1.1571355377780237	2.94321223624812	1.9718870967860285	1.5557383710292751	0.3962846893712559
1.090643699811454	2.1354655549319173	2.8110495066246077	1.7341792474903976	2.9729517647140784	1.5087643624652165	0.01382873882810818
2.61332009791245	1.3628086240990651	1.0298415103922804	2.829786769565886	1.2673262137664216	2.4745477316922013	0.8246036774239266
2.2406780497606267	2.498778760790544	1.322022008861643	1.5262126303464645	2.9432967212103414	1.5815966749314485	0.3457058641881082
2.7590868448254944	2.516902459964244	1.4103131152336852	2.926555499179546	2.078592342833668	2.810039618687026	0.3937258606789844
2.6975264628791176	2.1979061327716707	1.9812385969462087	1.6101110166458323	2.8473366960647546	1.2302224191952331	0.02564141898190101
2.7565126288817026	1.1222862072048914	1.8914376190538	2.102828645895788	1.359823132377887	2.6457823892075267	0.026602208340587446
2.663028957598674	1.6264653666751459	2.621969917270236	1.5551733361407836	2.8603643385716278	2.5228765264307103	0.009664865465976157
2.0557609906181646	2.7815147853100006	2.577973264661553	2.9783325902996145	2.85673668082691	1.7007670088485316	0.01991123579360904
1.320956097670113	2.7426081374857807	2.456862304357297	1.8010175581399182	2.0684185751356092	2.843435575372137	0.043181060736729296
1.9105620760626232	2.9807913249468148	1.5167201439482765	1.8501094699030087	2.9738888580146674	1.8467561144523537	0.30014550894958825
2.1883825389531397	1.7851643610007737	1.6194263648550422	2.7943886967493143	1.491078592142438	2.850065659179399	0.15783644944648356
2.5342521679533387	1.8786563830160887	1.609779390255348	1.9221135442435788	1.9387018034295669	2.4128527072533825	0.10783902557075953
2.9827375214644865	1.6689936477298233	2.4991608520687856	2.4405863476650893	1.6980609624499226	2.5183818767882453	0.0102594618926994
2.1438745707342024	1.2698018074523072	2.196331659116285	2.491147432540448	1.3483807441508142	1.534962342224423	0.012029569290162457
2.734299450384001	2.9798906538411947	1.4200733477381873	1.050619240439054	2.7245504451790046	2.032381852241433	0.2673711766353541
1.8900233494998668	1.5691572260300153	2.832147594118055	2.7276903551209584	2.6124212197239363	2.331095746064189	0.009576964301519887
2.803924225076003	2.7872042923919635	1.4306836065806396	1.1369393512980843	1.236549004748256	1.8668585727261973	0.12415424201275688
1.227465291618928	1.3801178531986815	2.916903220342018	2.2614334684185953	2.1245526354875794	2.8785208495261174	0.011353800836686615
1.2571840029042154	1.8313345601182087	2.413173981522194	1.5711820524326028	2.3538304332567432	2.9564592452435097	0.03555507944774053
2.9131330586563964	1.1030661517744658	2.4640948372264044	2.618697849450069	2.54348642801089	1.7918081177911425	0.0065091102748883614
1.4332021762701843	2.8381885714709982	1.9595630589306745	2.3338033344692453	2.03866188257389	2.173652992517184	0.1102142296775336
2.7048214311945262	2.258128408448969	1.0296004785185628	2.188777682477784	2.744713783342609	2.3065933958492355	1.3948521846566555
2.623983981548728	2.226640877583016	1.415999039152036	2.774211947076564	2.0061116637107532	2.018375199492046	0.24590362877771
1.9260538501952813	2.5079941611072094	2.4503056923958058	1.3202110264312297	2.474697481064853	1.4120508900704205	0.013938800610259035
1.6793575015363797	1.1396117771906025	1.4733297939266756	1.6553304633763752	1.64759243061328	2.869389154755842	0.15638654539296587
1.1930438777156165	1.980133003914887	1.3351365669716728	1.6777280346061767	2.347683325105647	2.847230566180607	0.7673117568425575
2.5002266309854715	2.4931950539231704	1.7478193826581547	1.6550657842118364	2.8178171530113545	2.3767552451887615	0.1133605922670946
1.2181864770518198	1.0488015034120837	1.9184548433361164	2.0320543861190044	2.124895159178184	1.4350514199281108	0.033370945857295116
2.4561344763695674	1.4250928976894073	1.4808836422163991	2.7654971337474774	1.363296509988668	1.8540801248180296	0.11118283726947813
2.751089238691563	1.3363853599241635	1.928629522598838	1.5218670560406171	1.0887932248101035	1.890262158188468	0.015372573466367076
2.304922087757232	2.84443616232715	1.1636213206664343	1.9017355780918035	2.1839587837862937	1.5615548194092232	0.6245033112035671
1.3855874631859415	1.3909208346164066	1.4544783790199352	2.4518806789809067	1.4884342002606472	2.9506355411087037	0.3115902962910167
2.7148529236824066	2.9615075278934766	1.0784105987120003	2.178381700377849	1.6446397644788693	1.379981343100419	0.672533594121775
1.3797254467283961	1.6581544175736025	2.2605295446107805	2.3242883189105097	2.365413409311831	1.2644853182375675	0.020382312887586056
1.5255399141372188	1.157660083939216	2.9446671930514627	1.7146245667018052	1.4924569785086632	2.1063468177101727	0.003917890069747686
1.0071101284154895	1.5402514678418664	1.6209901438936671	2.3906081778315067	2.8939595339353543	1.7087117914155452	0.2092418941191498
2.8878092371375006	1.3855348344338134	2.6927080092617324	2.3662817636902136	1.5099604123559236	2.6261227558858926	0.005964472460029817
2.6006091623544045	1.5430489770877156	2.2855553154431343	2.209108402529811	1.447147702610995	1.9525284926434618	0.011711378693308835
1.3604217323300067	1.8464782534611202	1.3205891332347894	1.0404927030187658	1.7527436242462109	2.160277935657532	0.35524235400984083
1.178883012615739	1.2812637001653808	2.8860349218633403	1.8539417756894137	2.1623140019110627	1.876360306155979	0.006925805505511138
2.6297564267040063	1.9962584739125804	1.1988365560888612	2.798433475717453	2.9035796359570893	2.4620442832178764	0.7266004313256197
2.8438049062400137	1.9297216225659692	2.472064848661605	2.4584825701531337	1.9302428424435931	2.683146671834296	0.014716281129080766
2.2307899083745077	2.876783196376865	1.9972890160816688	1.100565970220579	1.725049952163965	2.346229305893103	0.046502836005583865
2.0446994980916373	1.1136344503351374	1.8396689448433408	2.5289994257392308	2.760527594544275	1.1159838008761571	0.02578110574158604
1.5698893627076826	1.6916103335335675	1.631794221008176	1.7229926276317165	2.467942908285853	2.7398870753189417	0.1833577194757376
2.4618417529388807	1.2224192061715964	2.5455027264206462	2.934302215462058	2.5460251402168588	1.3558181422433357	0.00584229931185496
1.5338565107095632	2.265258490755235	2.733004695208012	2.29295495475014	1.6171891451780729	2.8157312094030202	0.018268474653604108
1.4650998690165704	2.6358127678488668	2.8716200269078462	1.4586414502724767	2.1636544320545643	2.12863268067138	0.012217078717888352
1.3228199194009471	2.059896475288717	1.3957006444729234	2.6121834755467064	1.4270350229081428	1.1361358591006034	0.2373778066314553
1.3195661386253978	2.787427324588169	2.314297050448092	2.0596773927318432	1.2933657763276138	1.1144450148919018	0.02058859520442249
2.2602338070566184	1.0873553005346996	2.4897326689901567	1.2411229598487787	1.0510483606272452	2.0812526517993923	0.0040635990266995065
1.2203820039380904	1.3481696909504288	2.5564431311101345	2.1052698214620733	1.9862230059072077	2.4042356303108847	0.016807652336757982
2.0641504264421	2.81971931625053	2.957009789559322	2.449814865541021	1.6395404771639297	2.663888108901274	0.01132739727171477
2.2143426860800863	1.147614982097717	1.2920587650263795	2.7307803436430014	1.5348154436949162	1.1292072500543444	0.12154077557431475
1.8072756740083369	1.7294079322763831	1.4690299192421483	2.8866929752201718	1.4235739075662963	2.505948489012608	0.2693233470120133
1.5573420537366924	2.072789106004003	1.9509145472470808	1.2135511112753186	2.0789241381202004	1.215021377249485	0.03288426245929369
2.4752776569027386	1.6691236656605468	2.3473260782612817	2.9310342800349427	2.0570930514810373	2.8911638284223686	0.023386730387870487
2.312208424062595	2.0549040251019504	2.9521529591250517	2.822786365581851	1.6365639680346482	1.1004503324788553	0.003397463711232027
1.9556612027244007	2.3262166387672107	2.846625762691001	2.1560619648660357	2.4746037970467807	2.692088413940922	0.013423288592783206
1.086781211921358	2.4629553378536992	1.1219231670954732	1.2414546543878169	1.2968991947452315	2.28062561255232	1.246249407862045
1.6575735749045042	2.803373722552561	1.2473539609909072	1.9115102449339203	1.0305407281061274	2.352832179960483	0.683193308918629
2.8474162793528865	1.4361773942141662	1.286036195608307	1.5751314459280514	1.0472053847363347	2.061177944246348	0.13345003032457733
2.8032242682605206	2.897606964951878	2.4795236602243333	2.9867912064854596	1.067316267274878	1.318297110161916	0.011009456507469914
1.794027080939078	2.686982591760944	2.0013856291189938	2.693590616921581	1.1520246696264709	2.7552144091752577	0.08987894783603227
2.3755877920284107	1.3518077041592442	1.3236126445421872	1.7751508224814356	1.8094078207417612	2.543204853609795	0.21556217349470524
1.9458961509305768	2.8574818767856627	2.5472535051012235	1.477532561430651	2.2557531358181477	1.0205059929756446	0.008995859718672913
1.517425884556564	1.9452876945633348	2.705639667808625	1.465968769114096	1.6642398989449658	2.627248562222628	0.01229891737773268
1.4427621047323929	1.1028170435143294	1.5586843992513475	1.6728228078802423	1.8887307325840048	1.8456297207675465	0.09236231292428944
