epsilon	c	I	r	target
3.0591122541054263	2.0423152080017424	4.254452505608851	3.1011486329998954	0.01711198036900368
4.0606444752531035	3.3433593525018948	1.223874157877238	2.7280853452661966	0.0015730330971728903
2.1910230464368072	1.080295468981623	1.237915771464059	1.547472779793722	0.049791608282962085
3.2976637714222936	4.022329466587072	2.4547228311745544	2.337655351754956	0.003132423384384259
3.0180379981524608	1.9199224054481152	4.936196166913722	2.571310255501052	0.027464139921677143
2.959036275490964	1.3831849799388434	4.231995236551716	4.786434981530347	0.024856634142711474
4.697408759017149	2.0591819763529515	3.1322499833045097	3.3747001196301736	0.00741640692130156
1.5236035492764968	4.796172992450423	1.6976503009678503	4.933173685760481	0.0015627168899713833
2.7215620281496	2.7053781245853	2.7309211458225344	2.3875813484463904	0.009138963215934902
4.545761349782398	3.4880450842806696	2.3377465494272127	1.3301244175488978	0.005057716463739941
3.0065370978702988	3.2670609974631666	2.9879548122816573	1.3310741525924406	0.011132965254054562
2.8021571740983777	1.8192733156092895	1.0111651464301603	4.437341453430447	0.0039104882376982345
4.90318465250548	3.75421797903359	2.8714323310742085	1.4827537624719027	0.004459975403144808
3.558120026546033	1.768607555706568	3.3717981605525136	3.83715090244407	0.012565774909717031
4.68725523033655	2.2529161018329384	2.9211271690803864	1.9862212126828496	0.009838623456438196
3.8314638391871214	4.720788831145179	1.183759663652734	4.433518292211755	0.000497669797326909
2.6371238623075013	2.542934901538399	2.0957683437467804	1.3919479579872411	0.014052040603872726
3.535014172455192	4.033916643951674	2.3367018557649883	3.420084817137385	0.0018903471186226593
1.974587258825161	3.5484783091119145	1.938195489157545	4.4711599702890465	0.0027748330694183955
2.46934827021736	2.3887380335253243	2.2222205506367527	1.3172011763628078	0.01905617736761497
2.428304286930119	3.137196378432145	2.2173548020920695	4.015469667321076	0.003677328742243759
2.946379452109198	4.219055038035919	4.764467097872723	2.4584279783988148	0.005881091213773903
1.7400777620920131	4.797460175580664	2.8150625706582115	2.6842170283412314	0.004167725848457688
2.128190679922035	1.9442097382994905	2.5821687234298087	3.296666111835868	0.015496478536913997
1.606424451322507	2.6955716296325525	4.005360841593742	2.010632781461255	0.02716232620900313
2.6394573077031938	1.877630535785089	3.609745279320333	4.206562018780195	0.014676904608419531
2.3139427860795307	4.706628475706019	1.6315673538656283	3.9998239839055163	0.0012665192812918622
3.450297795303785	3.607896486286428	2.124160365317694	2.628510813659049	0.00286373578534905
2.0366868951945434	4.293704796847116	2.8194774225516355	3.9311272570580864	0.0030400660294894284
1.725210110532315	2.2144199294292117	3.1114226501315208	2.5709004124878425	0.022768369415439176
4.996591276643706	2.4245511436676956	2.8565095188402836	1.3106132295361372	0.011809859616056316
1.7639367089760696	1.4887482859437353	3.307791962678994	3.987316566213968	0.03377163251452898
1.6106559805688754	4.804997385462618	4.267268301135466	3.4463872577890764	0.005299280455872397
2.6834233983463385	1.3808230193409878	2.6954766239747894	1.4286778121568724	0.05868892602428564
3.053466163891839	4.682891822278828	2.6304352090489638	1.6646692291362464	0.003755765136084456
4.330061138822895	2.9725993904665984	1.972818021126788	2.5455330536926817	0.0032237519665511546
2.7585395798709853	4.781227189574249	1.6780994360472843	2.3297881668651894	0.0018178724469321145
1.2758574282894402	3.978399850890397	3.718896223738834	3.171806816787752	0.00924077629073321
1.0329338854718657	1.2981617272737245	4.4423861324293705	1.9223160867677451	0.21129124850732972
3.5533991918652723	4.296453846307435	3.7879823928970286	2.071839665028909	0.004436164469129221
4.452008434849583	2.363740717155725	4.0328697029807365	2.6312372725592303	0.009806604459797669
2.1616540545161493	2.7060418689037973	3.259364505254779	3.90999284564856	0.008381502618908148
2.5550341289539973	1.887252840160208	1.049794169807151	4.441056093405144	0.0041341016285490455
3.1752489893059237	3.159214831201281	4.777204323147295	3.943833961163577	0.006083299801790114
3.6640902518559284	3.070447224854451	3.184664413679484	4.7700026427486275	0.003076066714870009
4.541309046967894	2.494777785712904	1.6858620687329622	3.08614647624263	0.003075961120236959
1.5876688236996186	3.826307165415252	3.9249926504176607	2.6804117048521157	0.010026235350813574
2.1090810514693867	1.66994629877818	2.9771112590675037	2.646081645447944	0.03044483856156098
4.942372010912506	2.5717566145077937	4.891342199863488	2.068093520116049	0.011515501136467824
4.632408479525717	1.3211998498425546	2.2473458487569355	4.865124145370903	0.009091849490226284
4.3016676227846045	1.0235487227799849	1.853769173969413	4.89720384845063	0.013368223983567316
3.2839496003112734	1.3845283247826434	3.680235147830916	2.4046591272001483	0.03869385550174763
1.4973906476040837	4.633649742215528	2.313043850441529	4.888788707225784	0.0023421850753534983
2.9397048768947154	3.643167590980013	1.0532659600863346	4.678997593374915	0.0009182127647009414
3.377223220942136	2.6997218031511654	4.354015848008675	1.7832187919778724	0.01578729449458814
1.5175967861889887	1.1897944919141556	4.821952538476888	3.986783605131265	0.08960249298986568
1.7436130997916313	2.199310615092362	4.518777486493165	3.6837520807513897	0.023148743878213696
2.6569456330205234	4.281022234675083	4.682768948091557	2.0566891633581497	0.0074417755444566485
3.5044895896291566	3.2557492722138592	1.7054280377235582	4.455586587915068	0.0016399173618701314
2.0406448180751866	2.6671234208822203	2.031081162050879	1.5390231717221807	0.014469336083923229
1.848248252067932	3.9909303673277687	1.5465695553204315	1.5537614882262167	0.005381416805580818
2.5478426829810625	3.3634845990958957	1.6937513328716192	2.512928670491491	0.003721672252391643
2.2735844042746884	1.5991512581498624	4.560967926908382	1.0693506107771582	0.11675267999690946
2.6099640332082217	2.8531168816657635	1.379141224636547	2.650637562368461	0.0038976682775837025
1.9982949937740784	3.70627438124501	1.3138406467442043	4.413954286763062	0.0017258389193869506
1.1743920416412346	3.3912508900064995	3.623507764318729	1.0662482733852334	0.04004589883820108
2.3012811954086434	1.6806007571696244	1.080147144303646	1.8015344686301555	0.014681204194424088
4.1580353582425165	1.3959483991896389	3.351753556925438	4.000949224728071	0.01645516580181854
4.182367417787072	1.8563815670193649	4.705591473288539	1.0126702680692352	0.05131089796453907
3.898665455886152	3.3556380349332184	2.2103936686202363	1.9377204246390984	0.004135542191417852
1.5570844894374312	2.9362742520960965	3.5426285223897627	4.843721172766419	0.008670840532492896
1.102098038689182	1.9102582249967328	3.6136982648143685	3.199653745144252	0.04469558743723832
4.2006847003977175	3.4720295354359942	4.967040382517295	4.3149720653752	0.0036178697480157866
4.2901014519740714	2.2729714632693776	3.849912502923047	2.913875239836853	0.0094873409639588
1.3162285963098133	3.0283646260693904	2.2789486784488258	4.103885447050766	0.007321697735595384
3.105015937679797	1.5318416487045423	1.5485937543565842	4.389743549209163	0.007705962753855958
2.5499315102243743	4.509851852038047	1.6780957399520693	2.3074798610230256	0.0022317517311329646
4.475323063690144	3.9223679795855904	1.3325366001577494	4.957759373644565	0.0006212877239455349
3.692344717866757	3.721688308751403	3.74179919074077	2.7120118234449553	0.0042936515194538704
1.6549658510267211	3.5236597127937075	1.3098537660366012	3.0114067490453267	0.00336896552184903
4.112310548457203	1.7378652267796375	1.914299687839196	4.257769020675475	0.005761424456357113
4.640210551059198	2.1589865213919865	1.0018938583435846	4.258842783758388	0.0017310622610609574
4.102074277804269	2.7433927606058313	1.6639643158544124	3.1776919974890685	0.002699434806001423
1.519279634273749	4.926831542021733	1.2401042084167564	2.618963516204392	0.002043505081354101
1.6323809675886083	3.047364751980654	1.719055293303425	1.4294270060776446	0.012626343273288545
4.349549979651385	4.292344920116249	1.2366461758845877	1.3272066020992077	0.0018505188140852137
1.0412241283804633	4.655937629338204	4.977866606393387	4.050740532144378	0.008665037154420567
3.980374916748109	1.9568429006420571	3.6042685593922448	4.087587863516832	0.009207341921139962
2.1618987765702924	1.830046486474019	1.9109188870065448	3.1407757279000497	0.01337413982255582
4.015401993580422	1.6053608176183864	3.936115749146989	3.5150080071720904	0.0172221483627276
4.160913716555773	4.86283554454312	4.4636287494486835	3.2283290144126666	0.002236467201115809
3.3387450266032257	1.9842024026691052	1.212740125769265	3.2740120223195235	0.004484896370989056
1.460080593912862	3.7813132974951857	2.071452436282629	1.6764039312885184	0.009420073124182473
1.0473918604026933	3.4438175643346964	3.9056193376848753	3.568866480575552	0.014021364381900405
1.0725517577533634	4.122297734950136	4.908944218957052	2.664792145938541	0.01608599460757283
3.6781705047900006	2.749952958813973	4.717463092651992	1.7815764271101229	0.015151017437892409
1.1269382216647066	2.159258566836148	3.2513747339526327	2.392192605110492	0.04117006978720536
1.305006741205787	4.316420762758609	3.704328409656362	4.779526183546004	0.005073229019228855
1.6269858640242958	4.362611509144264	2.133837896808475	2.153251248288874	0.005093425834448511
4.995375406864964	1.3051377898917056	1.9240506567136788	4.542458158505651	0.007922547235312423
2.961764357000986	3.2095843641970516	2.847851018300353	4.669698509970816	0.0031812695012190004
2.516170839368117	2.4121187609765764	4.6305518510312815	2.132546966902412	0.02360569440450393
1.9551760015847388	1.2455719834109984	2.495204874294953	2.7778976787833063	0.04712882115212395
3.7639984196227525	4.07355129736488	1.0814472490886795	3.83052211729708	0.0007194020745656241
3.13793088998346	4.571766623051137	2.7869708433499225	3.0711117502490093	0.0022021426970711406
3.0137509213665776	4.392313344907482	2.1445058998988693	3.0069214124972685	0.0019522314885632407
1.4259401814600388	3.8827161452863765	2.7466958667346097	4.618605678046409	0.004402985245005555
3.747063265430703	4.086801671430397	3.2716521447828937	4.137736496892318	0.0020107879438291867
1.6078143470303896	2.415629122926908	1.8271755643851044	1.9146293962289684	0.01618897208887129
3.886855244003273	2.2822550692948083	2.5305244312572386	2.156596795736588	0.00922433322183332
4.335494797767656	1.5737862094585804	3.5741417444474526	2.9149378784484785	0.01817324407967463
1.421193886293591	2.381205306314188	3.660191303191625	4.505222064744633	0.016045775074048814
3.9087913777699064	4.316967983773685	4.2382238849655565	2.3621865972055414	0.003920032593944575
2.276239249322893	1.9775655136574362	1.4594015706397734	3.9428256537433684	0.00661770951597362
2.1487476736782622	3.8383009212313413	3.21859979115686	3.453206111413025	0.0046859877567333365
2.120550786698756	4.7157477018220035	3.053140127089517	4.390318940292179	0.002347042727003057
4.5103180941211125	1.8909592097634125	2.077579095661887	1.5121315555946617	0.013558655574299484
4.437953734061526	1.5517268922707832	2.1720974024601056	4.091526883769046	0.007906798567283808
1.4996323487844498	2.9928754201644776	4.252980248209279	3.4025144106911314	0.014809876776818687
3.8852425090455163	1.026299540487519	4.4794475209383915	4.499749425417112	0.03871594406613447
2.8609570409329144	2.5620648419503422	2.9002549685780785	1.1628212224859151	0.021137410966033474
2.0725819295898242	2.485950321232941	3.4878180213632937	2.2259152289156448	0.01947012455497155
4.1991272474376276	3.641103312259189	1.1017738132333337	1.0321669098211754	0.003051670270346812
1.783165309586192	3.880630829649968	1.1639284552029785	4.016699780984082	0.0017174368575722375
1.5948488888317145	3.0815095236492467	2.694442244544783	3.0936675895491845	0.00915311237471007
2.5092618925242185	1.2427848683169804	4.76671195028602	3.805831299733189	0.051434154126811064
4.849687768596743	3.4448841787409217	2.7862935198995724	4.886056660741134	0.0015769773978626018
2.282460201839643	1.006449420163538	3.2866842872916435	3.013106936507989	0.07508902293570596
2.906033242148349	3.8921658084735604	3.5014793915583016	1.2805477960605791	0.009885364076855006
1.7253581776785407	3.1188308579827946	1.208191341802781	4.433843305787664	0.0025841195295299713
3.434502540578522	1.0628567604454138	2.746980569433074	1.4695368466067058	0.07667996725109852
1.1041153003443758	1.3625994660947236	3.7977144741094278	1.2215520259941344	0.2413679578790145
3.9217600546116462	1.1747559841150892	2.8372783564898847	4.646137738043219	0.017957821301825053
1.0198883328197672	2.4313888972194806	4.012085958772913	3.006847303883297	0.03522228321715505
1.9337555728805844	2.9142351669917543	1.6629561083743956	2.635764797836745	0.006114254295195105
4.949873807805508	4.537685297780153	1.6964805691067673	1.6348670937419063	0.0016204054522031756
1.2251134896364153	3.644700542823096	1.0775921885961155	4.698761094191543	0.002242803252613381
1.4450886640688607	1.8472560503348123	4.992584143057902	4.231747060663114	0.03807826341303044
4.452844775043109	1.4260660609818103	2.6982471038878075	1.4061667038441477	0.03372470788447722
3.64155591287114	1.4500510846575794	3.3221828058073437	4.814951727350055	0.014341617414647215
3.357556475000105	3.519855273036654	2.2016662019116056	1.2083125401376296	0.006971390085966575
4.577548392950592	1.15929866347164	1.8918895475520208	2.167465085683677	0.022580844724611998
4.448890810132964	4.181764904376019	1.6021758758074889	3.8842150560745416	0.0008438321707698353
4.180721909218924	4.786144377154731	3.7615884433178337	4.214417363834154	0.0014833068272098705
2.449439391934056	1.1116236168174916	4.594451793094422	2.4811178064568113	0.09736978641800756
4.7292032126886445	1.5735101511731968	4.493729787086481	4.950765462635975	0.012337514024489852
2.5222222973624917	4.718690655493393	2.914944564757755	3.286436213904792	0.002513615519638769
4.753974970355488	2.7292920430290564	2.1168916245374096	4.094052143734621	0.002323852064456225
3.439716623629283	2.8327808352354937	1.102812025819154	1.7129397968634654	0.00371219609003159
2.5567912817476275	2.8853499891707246	4.985705436623979	4.4385454936792685	0.008398733391953316
4.258949281033228	3.2391291388589574	4.694706910178504	1.3192445776211352	0.01267489307166844
4.531335002290923	4.709510481748586	1.644671700703844	1.8487753682022279	0.0014087615789155445
1.8084047999581987	3.061643052576232	3.0799209544914214	1.8325941457585944	0.015779333082739874
1.5301335684570674	4.549853802913258	1.793833004401435	1.3453240658917571	0.006699632856555615
4.803764635899489	1.2340113763039815	3.4887066888975315	4.9176242094354174	0.015435091339282444
2.527613122365851	2.692061217145981	4.287847441503931	1.0037504010843217	0.03711532438252882
4.8515662225648795	1.6585421132259277	3.0821413278190484	1.1822117899902689	0.03109155359861652
3.1757889839384226	2.3261161573100666	4.1932207405356765	4.9296393258088695	0.007878404546992984
1.0261187071405056	1.965124207959554	2.598097968827181	1.0043356169485995	0.10390086757954303
4.220231267881559	3.2428831784339303	3.9154664112228565	3.320220586160965	0.004229001485055256
2.5937145686405554	4.729299577069722	3.662515815433392	1.0205955565263083	0.009845326774634709
3.481470617156205	4.732768118275672	2.3469316295087896	2.2146565463224905	0.0021628230903610467
3.2877402340717223	1.0899376087294983	3.5709753900033503	2.2358409982955463	0.0650826608279832
1.6975172311215752	3.126181547734139	4.862249666299645	4.242998566481663	0.0109936503369042
1.9977861944960849	1.4335087673823508	3.867049825592389	2.7400079511058064	0.05471398686733822
3.792405094733813	4.518542402729565	4.029677755637493	2.585307986628461	0.003203809731381477
4.302051989225963	1.1871883846906268	2.2209807565199853	3.607507596402702	0.016160051514425358
1.3364106420983743	2.5323238716967293	4.611463305156246	2.8170128319189867	0.030401263959898162
2.5250057656597984	3.149850805327857	4.048687293149386	3.0999200689704707	0.008297390487208891
2.2366700167805864	4.6341060989278064	4.818313055662999	1.2962239477827624	0.012316895104087277
1.3521288545908892	4.13627268271312	1.5325437933252144	3.2169462745863173	0.0032775763178407354
2.269590018490246	3.82363495867659	1.791988979535676	4.282174258036378	0.002007201023167946
1.6344273368710946	4.766664288773637	1.893613225582436	1.2951570733392876	0.006266055227821079
4.742561014972198	1.044968377817987	2.1766630749138773	1.8847298281717104	0.035493024931255494
1.1031010630199651	1.7606147803540444	1.3352037190587924	3.315306827515505	0.01874562595578669
2.487446874378704	4.74833756752755	1.006606400934671	2.2214375977998952	0.0012859044966818695
1.9795357132292384	4.002653545404508	2.057312712215364	2.882672509680844	0.003581506895989227
2.706582978887514	2.2931933049147792	3.6765626379150818	3.0972612976004408	0.013273381554698422
4.217842631948384	2.4751370916487967	3.4320920980546297	4.697732680942057	0.004499889775538745
2.44376647132949	3.152770590462357	4.479818159729631	4.8097474252628665	0.0061025845242395505
4.113510861946342	1.31895910142432	2.160739917092295	2.083551502268767	0.023064448798075187
1.2353972560064037	2.2762981843210333	2.966983531294741	2.54844200367305	0.02894646780410852
2.8310008557001027	2.141686360353957	4.383982210420632	1.731268806030227	0.03103649491110477
2.4255792849364237	3.8234126114628726	4.224920968351862	2.427486238829049	0.007812034144169158
3.53633085062777	2.711087520637649	3.428259461241935	4.8201451249785885	0.004355055912591671
4.783783965183184	1.0640925657794074	1.8438304378269643	1.527418029745847	0.035469316701227584
1.4179113978834743	2.278261448375514	4.659183319578288	1.301378635742476	0.07742300814338507
3.6702014254173023	1.252931164538813	2.8165617625397488	2.501982211288757	0.031096454132451237
3.4459696044438357	3.916601403372223	4.927521820956785	2.8114051735653907	0.005277096735162282
4.3499810088147495	2.922279995983622	3.9572437318258196	4.805890493704237	0.0035278332520711844
1.9045962227618167	3.4487571855626005	1.593711141260834	3.4747601552197804	0.003222379990392077
3.6163193102661766	2.598449318892601	3.592925253649654	2.317466061649549	0.010105543120890492
4.588600270929796	1.385440647237847	3.4874990513318305	2.621816542538771	0.02403675592920636
2.53688209871422	4.6192049131104715	1.702047907800068	2.667187806847354	0.001876305595786311
2.321417595846707	3.1723158984543818	2.745523426541354	1.2700326309691143	0.014727338823123628
1.5012708451483414	1.96641729541107	1.3063127938582566	1.547236291219916	0.023147295032716658
3.406685168692984	3.8528703681960588	3.1027231112110227	3.1188737667919377	0.0031308665784782327
3.0128694812520664	3.4303045482704664	4.8992754279829835	1.652578519589969	0.01330896267157606
3.5827557993644117	3.457393318138963	1.1788427203307903	2.3518219840755292	0.0018627594168557106
3.5525800639699234	4.868413527153526	3.1063968494562633	3.3641357918415897	0.0017453589440004525
4.255341542204137	2.4082586189118387	1.2811621835327642	4.362925272886901	0.001893676537702896
2.7820970149658324	4.975779399481821	2.299652435778345	1.584716196055381	0.003353021453117371
3.6807446551666696	4.098212242844873	1.8839090295190901	3.4074099208718853	0.0014234135407774115
3.7087841882920136	3.293635914502332	3.731607727686042	4.7144823367810655	0.003131117463286355
2.642646358297144	3.8703460367183817	2.610986988134416	3.830991766394901	0.0027401540524027808
4.692588628175606	1.1434829382611733	4.150371951710938	2.4034234645587285	0.04479246804191478
4.2899137477743485	3.9614616374241787	4.259887844921177	4.797351899845067	0.0020992165936877328
4.09627393809847	1.790881682259725	2.368639143679476	2.8344288269639044	0.010123500213719662
2.0758755303662757	2.8848591930456413	2.0042704006800993	2.4471217891209647	0.007545192245337156
4.537366070061758	1.6064029293747262	4.8795906107300695	2.6038335639209715	0.025472847981621426
4.829719242562421	2.4668940119762004	2.4781581484722968	1.5371352622613723	0.008729999069223456
1.6950646045649274	3.8853193279623617	3.167092242026614	2.6031602889986862	0.007567287622081806
2.438798333442729	1.3278852387789204	4.284409059721743	1.3108281251374845	0.12096739649172165
2.1565816396151103	4.2701574032010035	2.225353875098039	2.519725486887653	0.0035744754088384797
3.141465472403698	4.415586700575559	2.813799405297164	2.149196480228316	0.003401950737929547
3.616413529814976	3.356143904210888	1.654933976839435	1.9324095616894799	0.003346126786592228
2.6297118064256315	1.588881018191617	3.890379879473533	2.316728425071605	0.04025743544780749
1.9372251075129931	2.128781564354497	3.683512373031826	4.782184559163712	0.013964122233149641
3.3858122607849803	1.4596907509221375	4.5626862826315895	3.531790485795453	0.028501073791122617
3.8169305394352637	3.2508325044166786	1.7981106775216742	3.22036925843644	0.002203065632531156
4.929928622196323	2.26947700206993	1.7591058085878033	3.577537226996232	0.003082021961144635
2.567219239931967	3.4165493013503867	1.4993899398469637	4.205467727022752	0.0018935731058814746
1.2889203795037305	3.3933995324824293	3.4934204438386414	2.1851887218810258	0.0171429657265022
1.3408086363192748	1.5919208873365458	4.409774522498713	1.4193553385375195	0.1455243336129418
1.888077504976408	4.476872782867937	1.890334550510156	2.2164230907397404	0.0035870449011279368
2.2913773040163985	4.236244593771475	3.233993567754672	3.682751055448098	0.0033988207301731553
4.80827801042343	2.409844313254353	3.3067999463671205	1.7493236879840843	0.010774331510525434
2.427070819008702	3.7940316140128574	4.091815846710892	2.6994424104888304	0.006905224542507579
4.364979679500469	3.4614330498509123	1.0565771357290443	3.4598972417971328	0.0009293173410753821
2.5941469124355017	2.0169486771143794	3.2163476562485838	1.3329770160099343	0.03638950884733717
4.657288638613615	2.1897497473170193	2.502647867858605	2.0504893791311165	0.008698417129496512
4.650260930772425	1.4638074851440734	3.2572283352054034	2.9229971196261664	0.017798962946524083
4.097867664414442	4.249952443377408	2.444607176774781	4.461380104439542	0.0011782404214801495
4.498327309955954	2.4547498872094238	2.5317301370704715	3.1189562701647615	0.00476609513739139
1.707096853992498	2.8939454306668413	1.372453898290626	3.177035708045284	0.00480902420968217
2.37994578920724	4.720712937250107	2.414837784464108	2.9051108681719904	0.002494382977548273
2.4648246415901043	1.1892432018527526	2.2806125665338026	2.7431357861086267	0.0379574437126162
4.606148775118667	3.1782346736299747	2.6497433540809427	1.1995830793025717	0.007555856965613466
2.656798541070288	3.759676143156022	2.441287206990421	4.688860758238286	0.0022065418744302324
2.0692062365640727	4.1143567416009885	2.695365977865811	2.131345773035986	0.005746141188287919
3.2614426150952815	4.183198589162341	4.056748020649627	4.544570047312832	0.0024893081246261197
4.613536860896348	2.4554482986098813	3.0829427093166237	4.607724846970688	0.003828277982981489
3.670164060784884	4.950016952459666	2.999996165639248	4.5362631755091565	0.0011704253996584596
3.2987945483485834	3.4729814321785715	2.2327457139384848	2.613144067417095	0.003417715052371368
3.1220544854952585	4.216665930991779	3.3381660210061432	3.888961984488408	0.002461022010597702
2.154616522308715	2.2257789336779368	1.3016714526884554	4.4667646848126195	0.004345046184367244
4.146841471180584	1.7143563555501706	2.372088868477064	1.7710772980027234	0.01749016611154314
1.3622909564223118	3.045645416915891	2.3001211570872737	4.327085635785522	0.006694941713786375
1.2026663037347438	4.118381577830665	3.3459439373902593	4.249784255210703	0.0061429021872015785
4.706078551696627	4.343443399507814	3.1106219605771592	2.571055520141155	0.0021688444499751206
3.2696345138761407	4.604509336137851	3.765413898103263	3.6041824895685237	0.002398612848205237
3.0880240433677653	2.8794962366879497	4.9981137099362485	1.73492439337126	0.0179073782456534
4.740709077176222	3.654053619650456	4.022482806284317	1.1488715791224209	0.008803385205324121
1.2400319878180857	4.8282243368441256	2.8166183421959383	1.4546224720843932	0.010660806783240568
3.3656831217758363	2.788454615122454	3.1941246082356485	4.836109722116007	0.00401675603864432
1.4662646119985312	4.186936329665759	3.491163947873954	2.921921844960933	0.0073980406620003155
3.339142248260915	3.33302267892318	4.980790928078367	3.5752987595418646	0.005977156783968498
4.566064811075568	2.106494535317124	3.2686277670128074	1.7985904555980228	0.014275474995486587
3.933673474835968	4.148167609991643	4.858788037300476	4.863356838048482	0.002349097537439885
4.32087906135067	3.2577463360653662	2.031957051576572	1.0516477357337992	0.0067059100531048285
4.619563367370411	2.650413895737424	1.1027040686090892	4.896837866080827	0.001104422015838389
2.1715276444472607	1.0548481902900688	4.875166297096063	3.5577524440817383	0.09025859186419374
2.1759306737471205	2.029190571083546	3.3372726501176726	4.925958364437115	0.012034563935472052
4.4726985228677165	1.007828433828034	3.7892336626112284	2.7403128342394503	0.04844272151394331
3.892168020286686	3.742175868338778	4.513091427666026	1.6656788979245722	0.007911576135900192
1.3002615529732684	4.455348913188977	3.6629686318503554	4.572561835467093	0.004939688708961679
1.8617920676675253	3.3985998854566515	1.2319869011649351	2.8769692824111504	0.003169273684240727
3.0920157962375487	1.8497961064024628	3.715516930328115	4.710853299360093	0.011864525394963276
3.182195978785292	1.6253929452247724	2.6323529718942296	2.1016904183150067	0.0237111079226136
3.1396949536706438	3.0561851033873033	2.0694438582734547	3.671131215637315	0.003059335519663831
3.9681952685506094	3.870984798537312	3.6206974643343592	1.2129198697056416	0.007989954244686398
2.795692178880398	4.727259119089008	2.400144051216122	1.4674358077613798	0.00416668010616307
3.788342946137752	3.4855247522570916	3.3154164243176787	4.708608247767698	0.0024348938204407943
3.1448959221349972	1.0172758805222792	2.8646531033381697	2.071267841669944	0.06763509978743645
2.684043322361349	2.800771210294646	4.825922787848183	2.821642017346752	0.012928668453835291
2.9099989857230297	1.1357426082065991	3.2849916144344515	3.570692999020854	0.039007598097812124
4.825563176271636	2.180545384814885	2.459102754771359	2.107000784161205	0.008095689525165605
4.853513107892248	2.800077907480945	3.2646546977944957	3.806828527543385	0.0035867213036252436
1.3742357846920008	2.4327687910246096	4.326856047555719	2.701308880354534	0.0313440713445051
2.01743065106118	2.0813877633193587	3.4323475949802256	2.346187596250286	0.026640603016430155
3.6015304046261587	2.1467348512581883	1.6803481000092733	2.8585341376356106	0.005636793285041215
2.033125670296404	4.493767440469234	3.022864854879062	4.037031839054289	0.002902627316621952
2.530006669012685	1.5048615475508642	3.150204604987209	1.1328794615421722	0.07724323143314889
1.3019768328261616	1.0163370215214709	3.039902642030789	3.9575649129083934	0.09090191063903184
2.4291292378416958	2.2277509631756933	2.8659319596872987	2.7522231063213365	0.01374733351688217
2.9281268851345854	3.0224645733577464	1.0594619143894333	3.1498002754856373	0.0020012905000077173
1.71240169714171	1.1352359382579356	4.352838791076493	3.3171280131694627	0.09463517095210147
3.166338403119561	1.2054096559977718	3.246208851071427	4.538549259558092	0.024743029632078157
3.9175415384290564	3.0081847690779577	1.0651226334645734	2.8930249770425616	0.0016528937433096793
3.4648414412281854	1.0468355162199017	1.6057115502182566	2.173142005756477	0.03097128995007483
4.0774803557673724	3.5915627796359235	4.015531720182931	2.037838874365516	0.005962584517437631
2.3133713010199	4.622570358294263	3.059395275567264	1.3729070207136846	0.007174674348887616
3.775640800256817	1.9109630752606463	2.198252520011998	3.1078410918431096	0.008164764173025467
1.5858358449519865	4.316132916044023	2.175917731759267	3.6203058929681498	0.003237945129415455
4.4990992584409115	4.736420195827876	3.2385845356220964	2.2665793510243843	0.002253089368774489
2.7638154792706517	1.2848637942026846	4.6316315937212575	3.5842222761418068	0.045075025073568864
4.380547461891161	4.339636254967738	4.755493443941291	3.828436235455312	0.002396399680839917
2.213102993285188	1.958264024895271	1.3858654600921063	1.3886837988400726	0.018715167442108518
3.076254403909697	3.8339654350075696	1.5158032050274652	2.191705373272257	0.002434232998663755
2.959139673294439	4.416544027994943	1.4714087714813209	3.973434204016879	0.0010210731431822683
1.6405958820914122	1.3029441992632202	1.1429600633561376	1.7892791341124905	0.03650226716662032
4.871133060218437	2.273010807212732	4.1755727526124575	1.9039793041961577	0.013868866541866672
4.987986833296207	1.3095152811887356	2.1069884340690925	4.364907506227833	0.008981746597334287
3.0030730609975005	3.3945150733760667	3.6933400723451735	3.3874147159895207	0.005014754522028123
4.9146416488404405	3.858250063748667	1.808339416393736	2.469532585218416	0.0015929887860140386
3.5272741504386493	3.651952372539628	1.4344252184005706	4.49194784705457	0.0010803734739780401
2.909202892454476	2.1150209287156905	4.68447532077713	4.899739986281884	0.011692427988511837
3.3115978077849872	2.047071559121145	3.3555657090253184	3.684567716709936	0.010444693528142231
4.245278888529164	3.6849224025422274	1.2819976260322954	3.800031758489185	0.0009314449805182253
2.7152261715407406	2.1784746780973308	3.5811600189444244	4.530017166263706	0.009764116840526348
1.9987085996067997	1.9180604359530224	2.2885789432104557	3.270666900137235	0.015145222506064596
1.6100341593964829	1.2076017453208836	4.931589803117417	1.644873132518478	0.2032320118073916
2.0597977057340566	1.6179662689983825	2.9408959154628387	3.8643820649266534	0.0224624038598789
3.7742380684602113	4.223765971675176	2.505585699072246	1.257509218847582	0.004709656477693907
1.4361608041808451	3.627435526890385	3.7492423570322013	3.8217460262468417	0.008262269366686305
2.914459778444181	4.014937817477878	2.736232177358654	3.9923429328748887	0.0023218252260443504
2.2116726557888486	2.405044150887006	2.1755870390878003	4.711254295924365	0.005745040474866344
4.152963931042601	2.3152539354269512	4.375145535000982	2.2895135102086543	0.013661991274691393
2.9994894860138697	2.3001112026874933	4.386132614816042	1.1280845798802974	0.03899556498145297
2.1424993140773383	3.903378254533589	3.301136492932049	4.655161817480104	0.003457377989959139
3.10341296748562	4.076413943748888	1.00132092295625	3.6315138167186425	0.0008509608781037537
3.3174974702172566	2.015071725593332	4.908798274988042	2.809212243124657	0.020645202429393158
