m1	m2	r1	r2	G	target
3.5227740273368875	3.476237769849984	4.53963525166062	2.3277030283426234	2.3523989995033627	6.03015575372307
2.1745008713382266	2.1212871450644264	3.1820139758612145	4.174246303219154	2.978568418893658	-1.0263603001108492
2.8799705633007675	2.1250950494162875	3.631797862255544	1.9632848124556996	3.123441683527936	4.473263097907673
3.0039752136870645	4.85679153048979	1.0546403331968834	2.104454642209303	2.8890196589075368	-19.93723125922757
3.377519391229886	1.2919513972559256	3.5539689189860173	3.0881672777614773	1.4438093092995472	0.26738709130451804
1.8344344681775533	3.0784734621569987	1.1145978603176472	2.0958434072938705	1.0951410378543294	-2.5978156726338395
4.926232366564166	1.9209934780505369	3.186403893634984	3.5804776138894336	3.006873210006465	-0.9828598319795346
2.6779573861781003	3.105430262169277	2.561292346519689	1.423708746906312	2.851945557841326	7.398943156397758
2.0281361113533727	3.8553290763636636	4.033173277035594	2.4126435090440004	3.7662274267730087	4.904356930501076
1.3431481022858764	4.984149084884807	1.11974778735655	2.570518722089735	3.896275603359239	-13.146872715266412
2.9650342209290432	3.2624713201090465	2.9983494123551333	3.298185471324018	4.0329096833423	-1.1828276102351298
3.367833652612315	3.4922346571592415	3.3045640732246198	1.6438633831330716	3.3523069177040425	12.053392279163976
3.0960044665100277	1.0471780302280531	1.6105766924847482	2.0416419204352776	4.288128663285283	-1.8225183757922527
4.328859989771981	2.740944226576178	2.192329095421319	1.4343553779891751	1.821710784901796	5.210084902264361
2.2618686186499866	2.1822391042065736	2.889579578238886	1.176662518796586	2.491782642072772	6.1962598276786425
2.8906521570407837	2.9042850619396883	1.0249126841546032	2.9248131214668978	3.2136497614708626	-17.09934487161454
2.307867664583126	3.249349694036987	2.2785985406529434	3.5583729085975464	2.966646412795893	-3.511456359513826
3.5103296403439552	4.2112084697992405	2.291405497799505	3.9644309950763175	3.7237826580342204	-10.138150018070807
3.589416871030332	2.9013592820412573	3.9127823182139863	4.06229287930982	4.98932976592187	-0.4887452767434979
3.968736276391685	3.7551219594434815	4.179635323499488	4.7433884352554765	3.2625612531243773	-1.3826008909822256
4.42519887970909	2.8792725747445966	1.6140154450031163	3.2871010232052065	3.452870973170556	-13.873733314748149
3.149985488547605	4.267226885489908	1.7343140659536889	2.161585262689868	2.980228410715855	-4.565699646965541
1.5604247791627157	3.9995559562289618	2.063211105340378	1.6753740494368263	2.255821750031178	1.5796222613760045
1.7485442681007677	4.751037108771591	4.635117544753894	3.484837039502096	4.840477425361089	2.8636094484986763
1.2674254537410077	3.2667602093147634	3.4907714278108006	3.0407160050719897	1.8608557916707824	0.3266789316226619
2.16302255821876	4.70597952389006	4.3793432774240495	1.155928087516497	2.6554989176104558	17.212091779717248
2.126185627979708	4.9763380795425745	2.9472011410017873	2.2435075642959927	2.9572671166428237	3.330027974584754
1.2462859963537023	4.4601913164113345	4.246400668700213	3.32861151102933	4.850498371992046	1.7507188535810732
4.673656351755164	1.2400005657184403	4.784667625866527	2.8427403571531498	1.7371214071933432	1.4373178615219968
3.736695753628649	1.71690171366353	3.0707790588032413	1.8840580868026309	2.6590842658396565	3.4992182577800603
3.744203064462423	1.3879196841631145	4.99621123670171	3.2218965139272138	1.7505995532521612	1.002741110047215
3.3006516157248624	2.530801422353022	2.3849747439677667	2.0792469182845896	2.971651252622844	1.5303850470093794
2.9334205393490924	3.2888322474224947	2.6241514142957407	1.2929718163490245	1.161133110501564	4.394978594184131
4.1608868145285385	4.9259514977414405	3.6174457626224434	1.378205048048971	4.590969728626256	42.26349224209014
2.3315827031147123	1.9381708484745024	2.9520857973874475	1.9410881066892316	4.994298891821393	3.9819275275044568
2.886757529705243	1.5768571349932072	1.9882347285536324	1.5424325695327583	1.5162447525765477	1.0033218971965103
2.141147563994494	2.7212911485013067	3.8761964145872696	4.6939090902388925	1.6531414472034367	-0.43290430341100616
2.9899865236851912	3.9334878962968127	4.09130128017425	2.4571889191367617	3.78533247697744	7.23657362775912
1.5355134142939275	3.920926905518552	2.4269935567930667	4.684551061699522	1.073331414363353	-1.2831529376944952
3.6386553229407874	2.5817110370404093	3.6056353096543408	4.49024947262506	2.1030324734189785	-1.0794341363378162
2.5012437855312233	1.968987720010634	3.7998626504985697	2.9044864052554913	1.9788504800758508	0.7906428211032942
4.691200481550045	3.3899426302695064	4.926646297581911	4.441544883694392	1.628849548807699	0.5742545104707822
4.746076959528836	4.603315876079212	4.061089753632244	2.5530469077114533	1.0439418650592818	3.317371933627313
1.779971062334532	2.4355044687955725	3.809358205767527	2.622803463213056	1.8859529956769243	0.9709636142366704
3.1763822391120664	4.237562031422393	2.7142116274750543	2.582252787771631	3.8754391747120502	0.9821227681511068
1.2953777576940628	2.4722022226096887	1.9915334163791885	3.1130788447135753	3.813531229026194	-2.2092602915242154
4.874419569054735	2.4613910899352818	2.8843110069729985	2.973151794030391	4.302394621780343	-0.5347699586347056
2.0748822798851667	2.3824222007136604	3.9067374935797448	1.6717784625176932	4.692790187338217	7.938161617062932
2.079487186974262	4.851084829276255	2.5508818189710385	4.904449395873707	4.108617544965797	-7.797168335134738
4.925363391091264	4.703428750569851	3.0529402192222608	4.3979174126640315	1.075508070268115	-2.4958361534303424
4.036505709043451	2.4854699263478675	3.036243799274417	3.0549588260340013	1.5729332799186688	-0.03183998358857208
4.53062269881041	1.7283240275002587	4.181486853675581	2.9809496604608534	1.1452682679426691	0.8637350300045065
2.3009242310549243	1.4246156796532738	1.4317512965739314	1.2509511610868285	2.8018483144791557	0.9271189745933808
1.65450119913657	2.1474508916574138	2.6183406068988013	4.128971027323891	3.623714704655908	-1.7990141330206808
4.413475031708884	2.2083476023673096	4.5679725254878605	4.439376391767745	1.623311781775735	0.10033039199451872
3.4353525075676834	4.137282384664215	2.7589619524246043	1.9713200964299364	4.183616504927911	8.61121168467333
2.043296706413896	4.127924111259166	4.718514219605376	1.3707991851050307	4.919046288695236	21.474023585694923
3.6845274688582874	4.211420562877598	1.4028874284289374	1.1683964957595596	4.066361839952023	9.026708497816896
2.65404929761656	1.0853065540656701	2.977565000505248	3.0094612503800047	4.035552754309241	-0.04137652924384598
4.961371588386225	4.487648415510737	4.577257462123797	4.343773507163	1.3118184040841203	0.3429879221568589
3.261814283828173	2.7676664583421813	2.2367862185335285	1.6250807344939924	1.3024637368601069	1.978707387918376
3.945095459778721	2.8001206927512525	4.476924373858224	1.346290768445089	1.2716756612318427	7.296662242309628
2.3410944146072445	1.2307477574274976	3.3311096399936284	2.522358286336635	3.567123048986717	0.9892940346499528
3.807492233556208	3.3252976856746885	4.272022968792391	2.474617338646909	3.0077264811111903	6.474591352917688
3.3572145116335035	4.7919065180003875	4.433458300277031	1.4798206084174104	1.5773412251809362	11.424010807701073
4.078908096381993	3.967144394386603	4.885792624961754	1.0794702101320863	3.769996352767065	44.02736958878536
1.6369739711085494	2.381297928580408	2.1164116155426385	3.9728287416818033	3.476698965001656	-2.9922521116163474
3.693367729395413	1.7288292702542758	2.982406532838452	3.5208748399687084	4.302798728239649	-1.4088618414517624
3.1403521651980704	4.0410656493979085	3.2130564453865613	1.5382251816237051	2.9659365328253724	12.754660410473699
3.1804165074698094	1.7087845982389869	3.0151157047041868	4.0863072915161185	3.8889947457276666	-1.8375570185470649
2.987391332013412	4.828009999127708	2.6774137096680577	2.6341593563606747	4.427263003002722	0.3916227344342699
1.82128676048808	4.028309000977893	3.5969075382645697	4.2983601244238665	4.862418579829456	-1.6185260644797743
4.48709725071191	3.247740565444444	2.282930127130051	1.2886799621099922	1.112467972697595	5.4788865230470725
2.3265890400557567	2.9027284385425918	1.7143193534441161	3.849837725110655	2.4773802921650403	-5.41362194746626
4.0051708601134095	2.9223256490220484	3.640999193222418	2.3412039851629736	3.060672218503762	5.462375773034513
4.9404120226903165	3.3098835121440446	4.146884128816654	4.286806261340249	2.879802145871206	-0.3706544247589392
2.383049647782111	2.9113870950800447	4.59238973262222	3.152252637712906	2.478922369599389	1.7109607725161489
2.1153175584534654	2.652974135140643	1.840285634968791	4.394881367612055	4.296849025917062	-7.616377731088643
4.542165741026233	4.5877129844942175	3.2732986390306085	2.3356536925819915	1.3191027707198508	3.371181901536618
2.5170427542730813	1.0452445128004926	4.565873960354723	2.0025961163049257	2.667284018458175	1.9672345671211604
4.656093664999674	1.371041865686344	3.5566247764405876	2.641580003335592	3.1194942188618935	1.939532836041496
2.078667511557112	1.5856704142958449	2.9230530020002186	4.088631272963283	2.298421918136887	-0.7388469964788446
4.9338825058294296	2.234863483809985	2.848162689265868	4.129497989786589	4.432494475746467	-5.324621539719991
3.668369815654496	2.2241550157500245	4.72739973757658	3.30933111417102	2.076417710429954	1.5356335328501307
3.870826378189186	2.083716861368373	4.295262869345733	3.9995777915954704	2.9157989601574497	0.40478600274259
2.7534857293458304	2.308589529086996	3.9473430845424904	4.763233218879385	4.678253236913626	-1.2904412554436795
3.6601618839348466	4.353353087798747	1.7816810588803145	1.3368043641549874	3.0067981775524615	8.948913352745306
1.5745233689146416	3.6506970703658777	3.170566265014656	3.8735313862784437	3.169600471255529	-1.04284387446652
4.113301507616166	4.840168981483707	4.9878207630080125	4.0521040753545705	3.2772485679313244	3.020740344005727
2.9066424579603822	1.8027397618856436	1.967012286967032	1.4553073396667084	2.5251588550933084	2.36521801753722
2.466650233337929	1.262004861863935	2.5451059958737248	4.3039227482307645	1.652110909350294	-0.8257680027250094
3.8598235483252097	4.110797879449804	2.7394518366317717	1.531546430914144	2.576096120174244	11.76778504191288
4.2752244285505565	2.133599679289625	1.4684342254516751	2.703293743373881	3.5673784711603997	-10.12257162608281
2.0042147133090933	4.2350723222085085	3.39323975735468	4.518855984493985	1.8960313620078095	-1.181402516955032
1.0350203397719349	1.9414521475106947	1.9661108799787224	4.882882115438905	3.2644069078109266	-1.9929572626258736
3.3932923785159588	1.5314326481943108	3.320066252979941	4.2698850857969175	3.1826886836201167	-1.1081311981323063
4.347852284281109	1.4352985077318854	2.2594277100033757	1.3241849264812873	1.3030576650769143	2.541896859386436
4.077841056589751	1.1668351967383663	4.722607036737914	1.4700261790982516	3.746725390873397	8.352431090104199
1.0604580853621726	3.0577062612331383	4.596192150168141	2.7572619538077845	4.030070640092356	1.896229803475083
1.8693991031995372	2.8494482393775904	1.686198852783224	3.0358647409443904	3.884628899923572	-5.455661331650687
4.566259573805117	1.8498819661729216	2.688284936741212	1.8228919686901608	4.581798237959529	6.83467246836917
4.455050779049934	3.768441981655673	4.745551264910578	3.3977436765777838	4.7199999256384455	6.623798288484809
4.037479171579209	3.532983155531707	2.97202022591591	3.217253526566077	1.5909351909282463	-0.5820318453146016
4.9564624279254605	2.954469376946277	3.3673899973096253	2.7153441786490333	3.288851939800079	3.434436135230717
1.7901879148008817	4.9994508664082495	4.7010603805742734	3.2201497270756256	1.788760557194224	1.5661382555685412
3.3997526642303755	1.6553883657220836	4.339341345001127	3.3399279675684004	1.5040693434483416	0.5837129443651657
1.5263022892013511	2.105017252552064	4.964248543117631	2.812991421689368	4.97587237126292	2.4628379884161147
3.1613912262778627	3.91342684897766	2.652434178151516	4.1600598328831015	1.7350293804060688	-2.9328619688615536
2.332071192384896	3.7039053568624256	4.907753444147197	2.913292239467035	1.4391907808569702	1.7341188461284702
2.2287358106466106	2.518754425107631	3.1827743481590547	2.3604007872700032	1.0696189697249752	0.6572809627163888
2.5919528723921963	3.7323544538177256	4.331718244847983	2.804423937704874	1.914226690469245	2.3282103547676334
4.647500045954804	2.60682528858553	4.8178925131347405	4.368250037767616	2.4184781302251044	0.6260027292306389
4.798909437218995	4.582420900747891	2.5312119037299383	2.3568802948298866	1.9202372444473224	1.2339641114936228
1.856968625575348	1.5178246512275444	2.9509024761906173	2.101103975230156	3.747193667708991	1.4475909757523184
3.1284419182678955	3.212339549544939	2.2785463736966567	1.9292313056889567	3.0449595038464183	2.431678805034
4.5036237588309485	1.2201009479693128	2.0763967693454863	1.5038193741653414	2.4970555148000373	2.516020887394514
3.1734666298496803	3.6024511250853317	2.597879740115891	3.695312994040004	3.9157889435882014	-5.117515335493715
4.9888998499826425	1.3434961013884026	1.9287515030516051	1.5308173268139753	3.835701626942199	3.464955058421665
2.462457482422684	3.0552685623444082	2.9837249302358013	1.7563368734911649	3.446085572640847	6.0723875369683435
4.761001093688536	3.786410192257605	2.0587908960111987	1.984096295391485	4.304548472853453	1.4189522094618503
2.6092399422164547	4.995505618352498	1.8321128059080836	2.131368508910091	1.7593436725100444	-1.757421089677915
4.450159685472432	2.939485289617928	1.174760934992213	4.503837575587168	1.2136751563747286	-9.989435006535947
1.7358023194310297	3.396857360880118	1.9920674334183648	4.182517747482011	1.268528474277793	-1.966388716643785
2.4762082342521463	3.3508151028367243	3.460963569329215	2.6095382926732595	2.734028687959392	2.138585077463884
4.662386048480439	2.8565915134687816	4.567162136389447	1.070770623265997	3.88101319912654	36.95546506525632
4.086512458229901	4.780336110644963	4.42872587677651	2.703173238214668	4.6418587620896	13.070094145285609
3.037345541196576	2.2249984331908608	2.971301502642842	1.3017271776462365	2.9436000363502983	8.587006144622046
3.4626760134120618	1.3851422222760337	4.666872570752068	3.8128233728297696	2.388384695090996	0.5498202932136902
1.7045849942954314	1.5297341334281649	1.0406639456770677	3.753771608945004	1.161197870482514	-2.1029527908521852
1.6407482456655291	4.489577115901438	1.3733972114449853	3.9815946459100764	3.260887757936536	-11.456988917050015
1.536738499425658	3.87581518126375	4.77612168509492	3.3363574482367215	1.2649328952599108	0.6807285146057102
3.2630232737722062	4.15282176122162	2.1892402373044053	4.901693671437566	4.5761029874065455	-15.674076269396933
4.004356260592421	4.741705304073394	1.6920724906623108	4.2240890450318735	3.6773397174711473	-24.735206009756702
2.471096810362503	4.011936212212869	3.4872775086239702	4.4910360042311686	2.980088251633217	-1.8935164975737329
4.913566384662037	1.0000573620114692	2.747845993061296	1.2169131534289517	3.4734717781117053	7.814292782612598
3.5771845751639653	4.933433374986696	2.9313338327273137	1.5798235980856186	3.420656452297858	17.617550997196012
2.8997326665929872	3.856926511346957	1.198626692705584	2.793392062591993	4.19684798375211	-22.35648489364546
1.6583883765380194	2.0929472654542325	1.4818347480140734	3.5028891374332733	4.706261928407354	-6.360224704815315
3.1763965543554327	4.425891213782124	4.6714889200445215	3.479929865354029	2.60531267577046	2.6846338422362184
1.0020265662787522	1.3420682518133256	2.498952238053012	1.3473890534445796	4.7970885685395706	2.206319367481828
1.8026102202040477	3.9717381425131184	2.276767731783924	4.521767266048699	2.933491322360735	-4.579906022709189
3.5439083310064325	4.8692508966520345	2.3103146352620696	3.641841264951816	3.9059284235370986	-10.6666151914473
3.361021583624022	1.0453714049460778	3.1872485306463294	1.9196091589333373	1.5956201199868971	1.1615513077612951
2.336174110648737	2.4890457842620366	1.9926819575582817	4.5977282007921065	2.4572143749467683	-4.062705049283114
1.0158046899655	2.5638168502056518	4.001586655117594	2.4694465701306405	2.0196475584511067	0.8155290111416454
1.6524498723689949	1.3660726956099136	3.9607328014612966	2.691205786263787	2.5662758139066604	0.6899616145704406
3.9179801530920426	4.849692390809144	1.7886914845995048	4.428493021352713	2.448488543252555	-15.504378927276294
4.072167609591179	2.5477663514102464	1.8621588164097005	2.6819774721805096	1.5450088132148707	-2.6312502690951263
3.2125471839328097	2.579112798196665	4.541946446925607	1.894477297649782	4.0256236074214975	10.262484431999557
1.4549570010911608	2.4174495764565864	3.020523987968214	4.505096711816808	3.0160817637335686	-1.1573527902888798
1.318343324146364	1.5278691725167883	4.1360665688481815	4.449727641019502	2.9733470259088217	-0.10207043495920627
2.2671936481563564	2.6010542645306662	1.1398969218275539	4.348449560196959	2.9374710567445064	-11.21297298721057
3.4873467909327776	2.4654398529577537	1.1104438041900655	1.853194495324492	4.895989391706658	-15.193418297306225
3.3117485613903304	4.069897171218612	3.5705177859621013	2.936850612661786	2.249935401350874	1.8325633410621789
1.486549761688916	3.438355667603904	2.155549191501958	4.783022936644893	2.334504596595885	-3.0409057997009983
2.1794023044262407	1.9745769436383385	4.023751017522468	2.1592025038929217	2.4709805656408985	2.2820755085547213
2.140290889434498	2.5468303752265493	3.046002013472472	4.018067245539872	3.3883202662161365	-1.4669161848750667
1.27123274955891	2.5029099387926323	4.685243148552843	3.7491136203721194	2.8629842202940905	0.4854723028902968
3.409120240957096	1.2966521068653851	1.8078473372172892	4.725426149102796	2.38498316434433	-3.600567600642992
4.483554939322225	3.035303785458068	2.104605151468439	4.1209611653675315	2.2802154694063974	-7.214373303589711
1.965063784918311	2.501006111335476	3.2476362154206515	3.3444540506057017	3.5107899691400264	-0.15380094791769344
3.6725942566310863	1.0307569438041386	3.700536682004844	2.40340619885581	1.4438231962783874	0.7971407478677336
1.8932057531439028	2.7704348840658652	2.2077501679885407	3.8367782513922264	1.951935688299998	-1.96889797518808
1.3819822208788408	2.901469028093272	2.510589149378234	3.3358579434183544	2.3940354894856744	-0.9459391647233942
4.823703915324018	4.797827722605886	3.9955334774814943	3.631112740564712	4.3619403257433484	2.535674987396726
4.312453585828829	3.8253021660649695	2.578450506712495	4.4866226357120444	2.137500031947241	-5.816148890286553
1.503277905981227	4.675794001444711	1.2540988675657199	2.0155921221004816	2.1965807562169464	-4.651290357413925
3.457372612614683	3.151938453831136	3.303831522723003	4.114583818036298	3.73629231515022	-2.4283380408767075
3.07205053490126	3.1534705417199964	2.3506414160258613	1.2349450116003142	3.1459399492614897	11.71330877361287
3.399717048372985	4.5453502955913025	3.7796902146959086	4.582324228909958	4.135633021893127	-2.96160861729007
4.257514734699177	3.1372753812543905	4.721149956862972	4.747377816876578	4.110965968361477	-0.06425603874233128
4.154304187200852	4.160211117577053	2.0592875522134264	2.2202087031138404	1.543886332590481	-0.9391421248854426
3.3129945048412224	3.6990632436057	4.391023147457873	2.114551166172137	3.1736208042009513	9.535553148630337
3.0673179315745243	1.4673831889234417	4.222910002944166	2.000021703907988	3.5871736949938793	4.249382687570561
1.701444766019783	4.5442471433081435	3.685175909952318	3.6481780385577234	1.4192116367442096	0.030197393050479675
2.4137452891843547	2.0202490404802	2.608213874023308	2.93888721811873	2.543225667153364	-0.5350006540832235
2.5156865204207097	2.1379655050111754	2.5747644633418374	4.597000240628205	2.5131464411318576	-2.309376642549556
2.9645758030875218	4.722631313653363	1.300190430929499	3.6560135095184823	2.7018469284697275	-18.747150133709102
4.2705441413074485	2.294517059447291	1.2471301336776115	1.802141819667616	1.7852010077287557	-4.319793823526831
4.874119572429297	4.170356956803976	1.1522479785503426	4.6350952681603035	3.070200207850648	-40.697330045045774
2.084484735968116	3.5740615858870965	4.207247103166015	4.392671633211472	4.702871845553926	-0.35153156096420496
4.980048071847087	4.246073248543576	1.2593562774105052	4.360484567641655	2.3439880663641293	-27.99063692429146
3.9501261021125473	4.609036235394028	4.249782936818422	1.2034719167779202	1.2619058295305026	13.684204692833422
4.998987592301964	1.9865828653894049	2.026313692787426	2.8741715522448628	1.825667548885349	-2.6394541653681873
4.145061217755604	3.5562025636586236	4.547715157831835	4.619145022565555	1.222974408532802	-0.06129990251457902
3.0957814604066813	3.951742502756978	3.989987071463021	2.3302310896505847	3.2009824577131787	6.990624729744928
4.845652449101543	2.6257001213391016	1.154677650709384	2.054549546536769	2.549191167019901	-12.302775531357062
4.952015494772064	4.9430760827757565	1.061818839898956	2.943803688106921	4.874186488589046	-71.83536160215213
3.253394101092009	4.527178866999262	2.2674538815009826	4.945012227933921	2.3134733640553256	-8.13695554027418
2.9426843637927798	4.723490657217706	4.413035121255731	4.7845368968758875	3.8001828783502023	-0.9293832502407072
4.161704859448145	1.423113676904226	4.844394560716862	2.1998376659324177	2.3563127279677243	3.4631122804985512
2.685040321251424	2.9833813638960645	3.499979038507322	4.9182293721119015	2.5288009852364035	-1.6689868249542872
1.7993905128251275	4.932268689499102	1.3498358507190893	1.5895128848800066	2.3464061891059664	-2.32625200090298
2.5001720122050983	1.6922903685056712	3.2240784891834107	2.214021601055832	4.526378630688754	2.709904752678076
1.6630401616537849	3.579372353386895	2.2236001802831917	4.1554981984282415	4.664012440460331	-5.80461894412209
1.089541812228605	1.214204166401009	2.818313135691372	1.1650612715601896	4.383533749298289	2.9198529842218464
2.8159461135788324	2.5301885893919027	2.5969048055111785	4.749988003811313	1.361657124289242	-1.6933910667968712
4.913270625661066	4.3100501219148954	4.2834879392544085	1.790541182812431	4.320929757745564	29.741396256243696
4.22295031095565	2.701247258412229	2.670740563749389	3.3932630921211535	2.2371565349299223	-2.034599064271033
2.440488841915001	3.508195514906705	2.4981830699225385	2.5070009296234224	4.211991303632825	-0.050772963153987466
4.039454961583962	2.46638192057825	1.8456789667893132	4.240360604042566	2.055522697817255	-6.266055038376309
1.2544743275255037	1.760427524006459	2.0294305310077947	2.6298196313286333	3.458043262368892	-0.8590985716967718
4.749410590054642	2.1545016531628502	3.9619471373761312	4.69495826691471	4.5243613217089695	-1.8243744643356496
2.122042582962184	1.720168500907417	2.8301282364837816	1.4522518439915313	1.4983836164116404	1.8336241045269064
4.5124964270122	1.3460264814997234	3.581051527265531	4.419956217315746	1.1690546229034386	-0.3763477845534047
3.5228946999695627	4.886680665276208	4.326089022160275	3.926912122017837	3.4973005405474513	1.4147032249211269
1.9963146146278008	4.09032672657998	3.1453342519666423	3.457797395722649	2.6755676193469458	-0.6276757760029753
2.1300240820103307	3.9731658769724167	4.449829555070423	3.6507577246097935	2.6593203602380835	1.1070093804128074
3.820366884262192	1.5222584674756914	4.779256862820482	1.1462797871243473	2.2769891351292584	8.781446894602205
1.2775339994009411	4.461318655252695	3.0490755517613874	3.1018642886401433	2.4084443449055875	-0.07661655460435471
1.964297427203593	2.480097906305453	3.9470529147213407	2.0055208762020937	2.7068995147898582	3.2343918469286184
1.0082141256607375	2.0643911811759565	1.1138864875415826	2.8045774386183644	1.4645270317876076	-1.649673590156501
4.316504029844832	3.379275377996484	2.7500758883507266	3.962827099248969	4.363855844786096	-7.083502390037223
1.5968362184355118	1.3524181803963657	1.8691255925754149	4.105755417398068	2.831444663517579	-1.7821407727791871
2.33737946930788	4.874352567125489	2.0334523957458033	3.5902880416607363	1.1696608990150117	-2.8417482449693026
3.5040914205636997	3.0439488773774017	2.3432569581794973	4.963147096645179	4.663384799251583	-11.20521136710568
3.497712917170804	4.382194076109878	4.1906099863867405	4.184244622190842	1.4437583690138418	0.008033397000412947
4.1551212566980436	2.4305619862916434	3.431934415083145	4.385682438008911	2.3552989305877206	-1.5072799683171438
2.7021745983318803	3.5559724369932875	2.660996833394448	1.4507270887554964	2.7827702215749435	8.383034215714487
4.9896736320798905	1.9524437760946665	4.805181836522774	4.498611037497306	4.780540579085522	0.6604960123328185
2.1986908558313383	2.758970337420064	3.4426719621155244	4.612215287479583	4.241321961397676	-1.8950625271847097
2.7542861261161944	2.430637254473909	4.95472303448912	2.019844296546251	1.2648482499268459	2.4832504087127667
2.796062935721794	4.183530458344293	4.410996057510781	2.2551795835835997	4.850917323185033	12.29724246540701
4.5488731349175575	2.5175207067767134	4.144275258114241	1.4632953813492242	1.32420037772697	6.704147224490839
1.3343867446402875	3.84376258652807	1.253414586065646	4.191403297760846	1.023125912731372	-2.93469712336777
1.9937044423911037	1.8310272274623103	1.3566523098614214	4.148697718835348	4.331555874636447	-7.844072985361612
1.9461143265354572	2.544603914142511	3.3480980665066866	4.5601633638148495	1.4120292663293106	-0.5551108100104991
4.900201984708127	4.788921415455075	3.3756452062060016	4.166109943197482	4.5592289969744595	-6.013649029432362
1.17649312807588	3.442088215551561	2.675688092206081	4.655683148938751	4.855078971158724	-3.1250206668009715
2.520723094310328	3.648025687305419	4.697179102492947	1.7714898088434992	2.111947184113939	6.828392949895254
4.452320920976288	4.842154466121887	3.630122045403638	2.811352588954703	2.0176867986871696	3.4898273574187506
2.7058258454047053	4.521700955606102	4.995520203965507	2.5991200409954467	2.5893839946368598	5.847233262703973
4.065199272301447	4.403358390602634	4.4747008976963345	4.9616291783136575	1.8931369543380117	-0.7432323275848679
2.652354764637673	2.955548367026376	3.0335440677329917	2.0789035257589417	4.29865703960516	5.101028037992776
1.1982071860856114	2.656234336783947	3.2977032196175107	2.544218054390788	4.260271884315636	1.2177115636587934
1.3707302437818163	2.791213506824181	2.461260835507612	4.50659401793213	2.8477607555722653	-2.0091230729917817
4.511778765086426	1.3570814661069461	3.3631237863965957	1.821934187963557	1.5950935563917437	2.456520581412392
1.383522252042595	3.768376810153721	2.862260355403079	3.4724821190883146	1.3287153515753245	-0.4253152581509481
4.5341151314243735	4.693277665852706	2.462299410787605	2.8423247483976852	2.7316647053831096	-3.1564155898314152
2.6826356868216257	3.4415646818291363	1.1743390415084711	1.562749362128081	2.0210827769973334	-3.949204893778897
4.62322623575403	2.8950438698666887	2.6043774871333722	1.8517066727444869	3.611816775794001	7.54492553761524
1.374772934664945	2.62857722694164	4.730975909660449	2.9780444336405982	2.4812882322112606	1.1156088732416023
4.241856101736136	2.8086940859202363	1.5774162718694045	3.68056214864978	2.124260484250351	-9.168051977536342
2.142342568673497	3.756316940004286	3.4190248156671585	1.798405301204105	4.94575640049912	10.489990743548377
2.821296804174477	1.8139249919770342	4.347754516924032	1.1114936338445518	3.0236656862624	10.36271137356498
1.2116684391555612	1.2219766959517595	1.258651555264358	3.2224909010642446	2.9557226681574065	-2.1189423553282074
4.2493607788734105	2.1151655919516865	4.151971208801664	4.822370118774038	1.1710366450089498	-0.3524170328152178
4.353160293450802	3.466074538082772	2.714731368567922	4.1688136582358855	1.582504848905686	-3.067872081361421
1.1945036760627734	1.535324700346739	1.5517775182200158	1.5553564256465964	1.754099103893093	-0.004770159884096785
2.8561210754530197	3.6999687774685532	3.0952705951927864	4.995270480910125	4.006472738150193	-5.202748214665018
2.3764317571368663	4.347367772752623	1.2476099701562422	4.295008556866291	1.957861037408108	-11.503234796394374
2.8887558629383365	1.8430757941792977	1.853354298240906	2.916118657576221	2.624239071120594	-2.747456170644029
3.4153655565198577	1.3394213407625517	2.180166294003373	1.0561572655958962	1.7313827020683903	3.8663313446500998
4.186378489044033	3.5112566233845373	2.4761642345153856	4.489259604669097	2.237602679463402	-5.956542134606758
1.970531600679504	3.7628057888436652	1.2483318802721677	3.311972577368306	3.2109738729454977	-11.883634041367118
4.97639165926655	2.6311541561286247	1.1527489322790836	3.188284711126781	1.63717244038286	-11.872500255547823
2.1552292600817244	4.558309827507763	1.6983992515644168	1.4880832243283035	3.0322365988826925	2.4789385410636697
2.7593304063051622	1.2055485513830186	4.182161985840544	4.971783320580794	2.6305334580019943	-0.33230591597598674
2.6588014881551647	4.270650526493739	2.8212106651989983	3.843564822235022	2.1293121195173743	-2.2795594004752826
1.5710642784084397	2.325562628071168	3.5492662261364267	3.1508163382505363	1.8348756072620231	0.2388584802164449
4.660120921390728	1.4691986615069994	1.0502057158447355	2.0380283480245223	3.9805404110273486	-12.578073297867816
3.568663230422884	1.1274085018928788	1.137290535202864	2.9369309212729977	1.397903414278658	-3.030292921966817
1.749458724355356	4.274570367278309	4.1589795377697865	1.0532264436881285	3.795292495499113	20.12332824521597
4.1269712388077595	1.8522229129161796	2.3353213260084216	3.8823713276495426	1.6081468360637494	-2.0975437576762146
1.1779208125012723	4.9039289867687845	1.2414256020038437	2.342497058823515	2.7926841220667127	-6.107983235416539
4.435716030188148	2.4959475176766968	2.5694597477106638	2.1452811238301086	3.5221648899159685	3.0007624516583893
1.4136888227857969	3.368579842814433	4.954250166478894	2.7473497210916027	4.515326520995169	3.4864279521317627
1.2701115931067988	4.496636159047856	4.255085416783824	3.2955066321250213	4.338749944610009	1.6956820183482275
2.971873376316709	4.723321659408168	1.2754122061786497	2.0158839332346123	4.4751598630825855	-18.0916745096522
2.581515472845074	2.0081880415889364	3.3772767454219057	3.2596861415707434	2.4178671519334523	0.13388802306960038
