mom	H	kb	T	alpha	epsilon	c	M	target
2.7846540083957194	2.3938845454563	2.5894175247355533	2.495149944205329	2.5302756717539934	2.6115984950201394	2.4416727988444773	1.4011857413178543	1.1298948879853123
2.8251271622039593	1.2982575110522967	1.6015878594100958	1.3698923394964355	1.5617061936171075	1.1063884350812312	2.6636184065807234	2.548356474166459	2.324555559973568
2.5255140142306898	2.815124505324029	2.8555667294976748	1.5239493008326206	1.5610651149295096	2.608167428926322	1.6720015006522921	1.468312915771694	1.816185124091524
1.9900043088576298	1.7086460024105985	1.8598180244826696	1.5993220836126074	2.7722651719726947	2.7103963180199515	1.7675334963895784	2.400484193589624	1.6689317961673489
2.3774627381996756	1.9985724145169608	2.6157659889283806	2.386130355933942	1.2307465414939411	1.7835269184307054	1.6120049229977356	2.5477091321494933	1.0189805306337276
2.2243009039958954	1.5183209775267823	2.7393182872497714	2.9109864771342555	1.0265071431229158	1.0044415494601495	2.5194624386127646	1.592045445233235	0.4950175132732675
1.0571329493758779	2.3660907095764294	2.7807882664423627	1.799490092990184	1.3132964172501458	2.9483080764711174	2.8486870183924013	1.2943682291902407	0.5148641604642514
1.0259524374185336	1.7829526223678622	2.107293397084134	2.2342015966101747	1.4620436117339561	2.308345015322459	1.6889691251707484	2.3229025880578633	0.5009154621818526
2.754878253971248	1.6142671194044822	1.2127520506358225	1.2204560840308916	1.9073097357313085	1.7502682118327209	1.6423814818818745	2.0614939962297747	4.554675983133548
1.8758362794683752	2.581277352799659	1.490593128998507	2.1669693858523766	2.641124114711386	2.533371330266914	2.297188972711097	1.0747043371663498	1.6223570525379654
1.4976920558816702	1.957640252251543	1.137500138330105	2.61294402096232	1.8266616465816399	1.1522645389083794	1.6091764327755989	1.9500561718768352	1.5880179029696402
2.6751816857352937	2.921271094706484	2.261236460079957	1.2895662625665227	1.597584607860132	2.324553881755725	1.962977766883056	2.687376708349753	3.1197339461511135
2.104260061901175	1.863417279307028	1.4426832304832742	1.5423762344216665	2.8427427384051174	1.6389166508457167	1.2463182416206275	2.2011685032878923	4.086589443880516
2.482330816867691	2.8776314870687987	2.5766443235914043	2.256766642274835	1.6265554708123222	2.4291564913088903	1.0799979109339282	1.7932453175351029	1.667905835807206
1.972415321922492	2.6763723258598846	2.6749417134200297	1.72988104439196	2.912614950668214	1.5321295866821285	1.7492195515704445	2.0094141285955547	1.6729652640238069
2.560027690629907	2.8212552339395662	2.9493023358592563	1.6946455206312483	2.5286420282674493	2.4880181204956475	2.5685897543001457	1.6597105099226792	1.5760253019260415
1.9389375777659144	2.0664579264995906	1.725078745656883	1.9762746710061558	1.0325644706993902	2.7703874220247893	2.4295714555252585	2.358924259046641	1.25997139613392
1.101985076249181	2.607679292317568	1.4960376157589208	1.435485298593162	1.8417510293142512	2.7543708001856486	2.681177787510104	1.373777969772093	1.4036706480206165
2.80518825818839	2.7101254651768065	1.8498417141231582	1.7422461051567164	2.2702986352907293	1.5272329976034953	1.798800790594462	2.4448956799406085	3.3365525458831025
1.895489486265647	1.2660813544389835	2.714129661372927	2.6891197499646524	1.141217349239356	1.5391870291076295	1.3754914365354236	1.00043829358785	0.4306276890124861
2.460398265372322	2.063452606584309	2.9255448063402723	1.300973839331946	2.103710898306203	2.2169002796233284	1.1111305642330132	1.928598218502482	2.2921600980993397
2.4198453936481767	1.1138339613579682	2.303734251860185	1.3095389937756623	1.5299461644029198	1.5046216967376704	2.217527683103913	1.5171955678801188	1.1450687315204275
2.5272543430550574	2.042729483997242	2.1064708678411357	1.6536553600315624	2.069321544028525	1.0987169589824028	1.6923873572733297	1.180956452656641	2.045448590735275
2.7138857166592127	2.077151381832864	2.6292139592209027	2.3928978996144528	1.1871843457049078	2.4211179455561633	2.789181420315757	1.442795118567472	0.9352311714090578
2.7837367307932253	1.3610746744706348	2.944146786720162	1.5108426602477163	1.7857028176731424	2.847598973947056	1.0617126580808978	1.3047484317392095	1.3060353676098946
2.5065001858613347	1.5292826193024347	2.0117720187339208	1.45255117255772	2.954414940090444	2.6507400743046112	2.213259649536361	1.9630666841888824	1.6948502191272483
2.2976334349852525	2.388078461430297	2.626324809343889	1.9371465481033996	1.1379834202873655	2.7856299186091587	1.3591936777608689	1.600558185851929	1.2383377868396126
2.756685869856645	2.9369633119953003	2.335046441535931	1.2544005639084919	1.9260459819321163	1.4232842438164517	2.221602419388232	1.929180852102436	3.261920051854513
1.958973639741295	1.9305691925229265	1.7532922970085911	1.2379769078261742	1.4711743730070213	2.382700423448901	1.9168843144364225	2.865932795926473	2.1770378579415017
1.9293696048612767	1.2638073930563332	1.1581984634728602	1.7174440693256956	1.4804501992208003	2.2755195765064293	2.608223064990308	2.3494178938432606	1.4437698484610244
2.470738246174579	1.1407593228746429	1.6433960430882926	1.9064681777298575	2.15692695062842	1.1733217439946844	2.355038454562957	1.7672163633666649	1.3615192302076888
1.709704150620446	1.615980127204522	2.2916049067026547	2.481829483851832	1.1048016217091121	2.2713608921267343	1.1788517084568435	1.5557119153488133	0.6494748764679711
2.2386942692242475	1.006374606072157	2.352258875578748	2.4272320504672815	2.849034104789932	2.4490187334812634	1.5791159494933062	2.663275587117914	0.8817837138373794
1.4672635048624774	1.5923280836727007	2.8185028304757567	2.6601304624431314	2.9996777834617463	1.4166310344787656	1.1174220652616746	1.989674877808646	0.9719322084353009
2.4306050982048517	2.0226586600991734	1.6442848912431858	2.6024107962258904	2.9479737229210135	1.4114461099719848	2.7654777448268475	1.6745005353059637	1.4086610035700584
2.6720961709419235	1.95326651980213	2.3655285639418264	2.2942382006796453	2.490712562140944	1.629422473149723	1.8930093642085188	1.4454992068246117	1.265306214759171
1.4021961651234065	2.396310274300536	1.146073806019887	2.3482638180695625	1.8389667343105705	1.4402221446355683	2.7843643705727796	1.7775598850577154	1.4010446351393104
2.6018712590413977	1.6676879148090122	1.7931799414857112	1.239939234390635	1.3266540452602664	2.4813315301517673	1.7261313177380049	2.3685416910966457	2.4488913395628478
2.031262342313465	1.683897445643494	2.5633293521427767	2.0988968840692137	2.494841432111907	1.7115938398831676	1.505374218722925	1.1894593682230554	0.9246003517267026
2.5004690454435585	2.309386623019562	1.842002622263916	2.962254135412264	1.7920036022036074	2.2486365561269768	2.4531345464101726	2.8017595753847715	1.2283186572119815
1.9126487100074403	2.685831797690593	1.5919349086322396	1.3522547263944795	2.7910471711550024	1.1652965975585323	2.4165418767707663	2.265293930546296	3.211830158565593
2.564432528500146	2.550744838319273	2.8217105528135495	2.8297945194007634	1.1272408792888702	1.8250477602990085	2.3978148964338937	1.7180912145617342	0.8784781921970108
1.9259999276747184	2.681960916298058	2.2446472240632223	1.4746348511550418	1.7470514317011026	2.144345323046972	2.0403865548118936	1.0368872336702768	1.6786148347171408
2.6033326714262426	1.3193980796225713	2.730184392061332	2.9275917181895688	1.90160231559204	1.3415050593700903	1.4661218142176011	2.8435965303501183	1.0405139273201778
2.7062595695559475	2.7510210372768156	2.347003527781036	1.1289046443552748	1.3668480754691847	2.486649435723792	1.6034615139334514	1.4664938353637298	3.1301435585758384
2.1531895661347846	2.8377943553752702	1.1967465990666115	2.304550932912941	1.236729626808864	1.498349404950835	2.7352693832756465	2.667608788822745	2.445276444328948
1.408080318666047	1.985442930353074	2.314790737074476	1.080155212671625	2.5307974386779986	1.763676536177445	1.9093846096818217	1.447014280298088	1.4388568018202488
1.0573737576830275	2.3674911062807915	1.316992018111699	1.432331572451624	1.952650387017848	2.296581809971669	2.4671082859837834	2.6157021500235595	1.531871234566338
2.341990877088828	2.936873210855223	1.363267875055035	2.4929250594873693	2.857945355003852	2.0165749634661188	1.153903863886696	2.2007287316172093	3.638073455535205
2.3435064717795067	1.8050226077563567	2.099243662786615	1.09543841788956	2.5313950049309235	2.6226909643755127	2.729523313852248	2.176599849621206	2.126856842368133
1.8685163533310287	1.4302589593335369	1.9844533839660763	1.752695227527702	1.0485789299693014	2.7197081601156907	1.6181936043906724	2.782364909694233	0.9884396536937429
2.456818392775076	2.8494777472642205	1.633636133921845	1.9767128801754388	2.7840657432068827	2.388794350246677	2.188022129971711	1.358927055734242	2.4195917177687294
1.3437669643081052	2.345162012561808	1.7336536268106832	2.0653962578370293	1.4252659822328009	2.5242226080651076	1.6178423361553689	1.6541456054110508	1.014012695090052
1.2704205523423722	1.1423704531979693	1.1637700251700775	1.1592436069893186	2.8061221380434485	2.4133061830996674	1.1438120712354225	1.0847453454004616	1.9836116981961736
1.2933986770972643	2.696101024515282	1.377619800880673	1.6702904597923138	1.7037173115286066	1.9561619003658604	1.8313504245163148	1.966777823308224	1.802558236393773
1.8509263971450551	2.8355801382642727	1.5578865744136543	2.3697966543538347	2.4584362711113577	2.625654369863786	2.58701145080324	2.97858011462339	1.6305402443432713
1.2803961813506528	2.549675081508575	2.248490255748099	2.6546688561010985	2.063028680990836	1.5708695924429965	2.377014356785065	1.4273351396336893	0.6180907485596372
1.387099917858953	1.964533017329722	2.495931237408156	2.032726949492328	2.0833716389757453	1.080998890791128	2.819484961371159	1.1751887574732398	0.6149946214248789
2.0281259858367946	1.8110936821452832	1.1147975508093433	1.015919182316158	2.1428915073063695	2.794754479064681	2.1349369050005658	1.5471527749114715	3.7093307324820333
2.64110419525952	1.7466765262427075	1.3101260399736394	1.075773147758772	1.764735671731458	2.0659718659812407	1.410768689389537	2.0386238496073297	4.912716983084502
2.8345761618186462	2.3144608469511567	1.6801225759683982	1.4670527415002537	2.868386103210747	1.8325320665235687	2.456035374643413	2.9895133258951496	3.5537626518131598
1.744858037541315	1.261220462850834	2.1605520246188243	2.563010353632952	2.975832459296893	2.0745453207466227	1.7455499585243126	1.0622889643547415	0.554990207901527
2.801134707791551	1.2279530608892084	1.488261345077834	1.4571161218507929	2.5964309666271674	2.0966702389953102	1.6019960620935831	1.8547563724084282	2.7421789507017595
1.035855002629091	2.1917386602981166	1.9611248944990889	1.7344770759860069	2.998608178701664	2.166260156967419	2.2355999444457795	1.3825456683854274	0.7840498483291719
2.0604162333296925	2.0930061525812453	2.7234775937845432	2.019051341528958	2.9282845804295907	1.1911243051727398	1.8120856206709	1.6279794418383071	1.2409500749995923
1.3985825368241012	2.9386472406884905	1.7237050621147	1.3012771494641473	2.2269161290213937	1.8857366129288269	2.8563958185671057	1.370695211854877	1.9560298058236532
1.923377211927988	2.981794368439253	2.092791128394841	1.8575129805309711	1.8067942652105864	1.3822305642971835	1.8568637444054223	1.4076019883727224	1.7393447154399009
1.841722005196395	2.0592643544412184	1.6716511579102742	1.730829884777117	2.9243412637408013	1.6992331016978044	1.7819192632906775	2.259442542228093	2.0903139576394705
2.0566612248948144	2.607068554899437	2.8347915354480504	1.950163963964616	1.701034065485728	1.7058428717289844	1.500142780329285	2.2440257607380305	1.3398104874464714
1.9420549270663463	2.256682274350739	1.4657050280804491	1.8451420322791257	2.0414330334090165	2.3333181577857998	2.0173962838427224	2.428576436187885	1.9954244770490732
2.8917709125240214	2.3966610448525056	2.566578948125952	2.169310596185279	2.7519327818825454	1.0061114640598792	1.2193514561472594	2.0819622343472313	3.2340569435501427
1.9443930409700343	1.2494298346790191	2.9995339346061765	1.8467789461179265	1.756569161786646	2.859090391062724	1.1089610576818538	1.7841943162292708	0.7514270255390412
2.5871284058735537	1.4159928471068557	2.3239829865729837	2.1295095967673525	2.197053980260981	1.3394071407534591	2.768501097017591	1.820856021747124	0.9439431637111168
1.1029123392672986	1.5400585854742892	1.6939429127185035	1.10331507640452	1.7302143494885271	2.749911817841644	1.53671907353459	1.5324259947198495	1.149767293929561
2.276528293042776	1.1403040763477217	1.2784730033717222	2.88299311340427	2.014218093403202	2.884847450170743	2.9093706879074137	2.188123891549947	0.8157809950267914
1.5227220198023836	2.8803942136325764	1.1718604796933212	2.341127905818288	2.78570068317496	1.9283232944574025	2.1977142061626527	2.5005879095540093	2.013836896536106
2.1453423508140546	1.3511561342976135	1.6613489983978809	2.1533125843496403	2.978826205637927	1.7499298600959017	1.4726769118114067	1.2129685751973691	1.3812147186712171
1.9300320502586608	2.389425438625706	1.3278926431515454	2.878692154945346	1.1536522857231284	1.7320956442837343	2.237145721363621	2.4341245459619767	1.369978504955163
1.4388778763814742	2.8563705695799904	2.6484267704568807	2.2684748514002635	1.2268813331134156	2.860380389165203	2.6275843738381286	1.5608558512307562	0.7073188417733587
2.9038670263217834	2.0994818996936693	2.0984515748186383	2.7317714474827604	2.029530930386186	2.529819102204077	2.3107853992736143	1.112770071894597	1.1482084900244398
2.544280237742248	1.8961008237740076	2.6680851383291597	2.6415842061185995	1.1457660221157466	1.3428104468686242	2.2892621059843186	1.8972483301588403	0.7959926574649974
2.8763049157095133	1.8284584478160817	2.801187857461763	1.897202771902868	2.613744137129029	2.8648988697377282	2.952771567142145	1.1856114744728516	1.0567551716231154
2.594231960889914	1.266448094235169	1.9228128322139717	2.952378341165094	2.1453742517750563	1.6474812699227883	2.4454566782152245	1.203725421567876	0.6985264285681421
2.692919736571919	2.5102331289701394	1.5742985849704738	1.692396868583228	1.2876881208528144	2.744353761340753	2.3585407110715035	1.1921454096751316	2.6387976131602957
2.3120585400212663	1.8809317931079463	1.269861498245195	1.489953534201458	1.041634320711342	2.430135016736367	1.7023185222739985	1.280231748396358	2.529889969876809
1.3968435545617002	2.746083104782901	1.7467622580359818	1.5537798700340506	2.216414803504665	2.887775662910581	2.156193593180205	2.812470250349369	1.6522719613395658
2.479063612417021	2.1473076903661497	1.5362770622704194	2.968126661458974	2.568894478854803	1.8526551151697224	2.0611040849498203	1.147000760942133	1.37096833486089
2.9178700579350165	2.549396081695724	2.019228433671932	2.5132048360172154	2.617844176002067	2.4060049528882064	2.123138860719482	2.497280372019765	1.8124368158159871
2.490747077636481	1.3130919925045084	1.7024536607598917	2.3195871602208418	1.6505764919087338	2.930819831662409	2.7443877064112567	1.4892855559682627	0.8984456110595878
1.438283127070036	1.6124834403525752	1.9372296100069608	2.98126076916275	2.9983348618611467	2.1773539051205697	1.7844564684810864	2.6298099283853498	0.6847894553688505
1.9919269721621529	2.185108287984777	1.0620479853840563	1.6205085745195136	1.2436627717671405	2.4784204580757243	1.5172542386874095	1.2572455243979417	2.846194397540373
1.8851069156380302	2.9318399899583687	1.459200257957828	2.73613637307853	1.40492693865258	2.9830044746101536	2.388447170491821	2.1363860481681023	1.4675572055413757
1.0052808229611396	1.334331149213745	2.837595158212308	1.9307174471834825	1.2208771302450951	1.5281221628746062	2.6059460289245795	2.041442747886296	0.2889092538118984
2.403850893627144	1.0691416921734442	1.7852033019281732	2.974248571934057	2.3920430673950035	1.9485126946976148	2.5876090449295663	1.2192954267529954	0.5852453987800411
2.756912044368704	2.7775439233055192	2.642465281928896	1.6157851377870205	1.9516345193285896	1.2022163744306609	1.976207572991045	1.0263004219198502	2.068914824646624
1.720172141116763	1.3802526741396377	2.0235772007520194	2.481338705993987	2.491271986518155	1.238422042055347	1.3072300038474922	1.1383315608753917	0.9319260543816928
1.3736543705555724	2.6816163344887234	1.7721484702778745	1.590417385621394	1.839787049709944	1.0264232550205197	1.988351997710012	2.9980365524061536	1.969418832842976
2.6180058655465164	1.83706299674394	2.981093538135425	2.7016961454515376	2.9363115171625584	2.1822142366678614	1.1189102480012003	2.662656332465896	1.5273734891925048
1.2402313618862346	1.935315612538366	1.3976548599816945	1.7560931553060029	2.142519163584089	2.4154464750971734	2.8412754162019453	1.367579252259357	1.053857431089236
1.8018004916369224	1.2582998286304332	2.632626082675331	2.23746671850246	2.528451052751244	2.107147151062634	1.0865868602540685	1.160999753541487	0.7458282099681104
2.910058049925905	2.3347504998136737	1.2467663460458784	2.2768079008969995	2.9574531346611717	2.7643690227312288	1.937080984681098	2.8111104112034355	3.21514902525209
2.4560009281215223	1.5976074377179958	1.1101491700679316	1.2323975129122378	1.70626334306225	1.2770318342738751	1.9312903608468384	1.147850151167187	3.6060425820514417
2.0411157535206312	2.8004244585837967	2.6696132101366623	2.1215676817887514	2.1350570442807464	2.8149955755911504	1.867221687472417	1.3001837524621842	1.1111521629000536
2.4906081267120297	1.1195454176760569	2.5531980745440768	2.525812864295508	1.8506597512813745	1.772770196729932	1.117503397723422	2.614059866156131	1.2763160794979689
2.769303401933767	1.8630718517518492	2.8534417400350045	2.5989675016279445	1.1988019716731333	2.2830754732668006	1.5549677710740633	1.4475206701706158	0.8130975218342839
1.5416098805049028	2.2459177314692007	2.306723469180164	2.120546140206016	2.1991483604580493	1.0037336001045134	2.7851115083023594	2.768334081819415	0.95425764161482
2.9566052257420146	1.9298279912222809	1.9329799083170718	2.9161025885473966	2.265313990033752	2.196940611397113	1.4729694559025135	2.956063788097921	1.7491208779380134
2.0133916184402336	1.3840957174908546	1.808483496338092	1.0170318666252949	2.4785513429596344	2.7775939958392595	1.6717159624243052	1.9544661010385307	2.1982566088723168
2.7201013127278246	1.289186224949017	1.9907395437181927	2.6966202761076823	1.7025881445205835	2.8232067715094336	2.091736154586683	2.884661157545141	0.8546951714829124
1.4015470843145352	2.5962653636943287	2.0105646524801326	2.6675726860568547	2.9356171520951566	2.4379118590350686	1.7611450081167777	2.0031995918536705	0.8816876749088051
1.2435268505053785	1.8823344377921087	1.1805494744032905	2.082853993472303	2.8952170122445886	2.034780767299261	2.2772338790867566	2.154864625835385	1.2509449137485391
2.123141050554374	2.003436869393185	2.3912833594708527	2.4465440318402125	1.2859471843560928	1.0610131520020676	2.046673208850613	2.7266483661859846	1.0133655147846352
1.5599233891576043	2.4432245466342035	2.99446414223144	1.9830784194297948	1.3539412939064963	1.3498776860130801	2.16999676122692	1.5822499243929198	0.7303450138696445
1.6851009506612509	1.4275143950813485	2.61895459388313	2.0926682460287567	2.2402826000500267	2.2679979212620767	1.5989695031906492	1.7146192111961838	0.6425910528057913
1.1444836634645938	1.9258575179390511	2.650826367616244	1.6589054181388898	1.267005090042218	1.7307985516578483	2.4904878438337263	1.173931390087228	0.5372817223308604
2.2968744910769665	1.5328775824449328	2.6940638519007667	2.142768693487671	2.347563155245456	1.60789293811291	1.1632858382235929	1.0652344700140512	1.0671887077384383
2.7358322160565374	1.4885614328371033	1.2868456535005892	2.448992795883812	1.5680508991278244	2.8103340310695755	2.710799932271056	2.02198492091937	1.4255159265231134
2.1273229208073365	1.5945925883956271	2.464857093928856	1.2329700794898104	1.0228418254664415	2.4891073537254327	1.9948791225944476	2.194412065529152	1.2748050092388234
1.4069971178425118	1.1053427681121897	2.1838326274972792	1.8731620344029645	1.7292915174063472	2.7812113061107118	2.097935754428628	2.359764764464353	0.4948468010350446
2.1227673883747022	1.10252936035415	2.4810163184537237	2.345500665344244	1.3097315957094957	1.1260743900387171	2.224941407122204	1.6580363317524105	0.5442913999220034
1.3349992478829458	1.3815037634553209	1.2536705348342907	1.8334010354945571	2.689992494069904	2.0908170296129462	1.6391765878745108	2.1860939867990288	1.4103868786180225
1.9484825654858065	2.258248101581572	1.1233665154451928	2.030944063254589	2.02303725376998	1.2369202782479396	1.4972012465402265	2.57728726834512	3.534615110339222
2.8442230723387425	2.515492193253352	1.310648703497773	1.2199806567785794	2.668205237847625	1.4665527965066782	1.8163271190083377	1.4458251841585836	5.8928474791494025
1.49976388248139	2.4155307278276337	2.010930161666	1.7550959361939509	2.7413932487287465	2.455814783256796	2.917714255102827	2.078158730698811	1.14224566022034
1.1444916977276374	1.0716862671222185	1.3451166925325564	2.390140862879936	2.1011651983565454	2.5209897013697478	1.1277366337466646	1.6774185648496456	0.7728331477524417
1.9456192321027213	2.6959404563619254	1.7832558479784988	1.7880959224783841	1.8845717146839236	2.691895114544536	2.8619032502674715	2.5037015616769334	1.7755727474956517
2.8248978724315053	1.2997611300380756	1.0083663918201784	2.798807620589709	2.0814539327720123	2.1207701041571028	1.6008161113454251	2.286777054215672	2.177641260972831
1.3849687202390388	1.7767816379744636	2.3561664358339707	1.4199989962662634	1.2822968055680464	1.4197137480301318	1.1073140774314099	1.288415261378674	1.1283646730444177
1.9050673361654855	2.249933961702375	2.8001423296349706	1.2326440964965728	2.1664117470421216	2.743686217956189	1.9225829661787652	1.1605745858960117	1.3786669234251108
1.5783220549532089	1.790538529439306	1.5458336997462259	2.214085157977752	2.2593000800885306	2.45577977136366	1.12184633785356	2.34045117271912	1.6146614546722913
2.9230136234469404	1.39426386697615	1.965097038950596	2.0022289295166127	1.0735628883861037	2.3510915969043005	1.2396065302389176	2.8807840102885605	1.6717713795912883
2.008539968206116	2.9532710421188586	1.6247268338584837	2.935008936732768	2.82623715203044	2.897354030150629	1.048341386028137	2.6922645028484737	2.2504156811816993
1.3259468441607636	2.7326138425996	1.3259777547625615	2.2214196835197617	1.2869460084371862	2.277714174902004	1.806660676644304	2.6258157599520064	1.4347039568720423
2.308442890504498	1.9520665129643613	2.126471092883078	2.407691926690208	1.957599287958875	1.328069451789771	2.726940055513994	2.335153407559665	1.088844914014153
2.5665615455293844	2.402311980430337	1.907392784608381	1.7818251015875026	2.8263070640771577	1.372375306082835	1.3824297548389357	2.2989032588654776	3.6849617179746317
2.650241918289415	2.3821857719886004	2.1225648735578946	1.366759793106831	1.2373299033946492	1.4378540878339163	1.7089907247781193	1.2281962320834368	2.5068372405285637
1.4060924224491336	2.8093443871383377	1.4949715706157929	1.615698291675179	2.638612790225612	1.9051160434053087	2.2365913484213324	2.032412331562525	1.9629832618697869
2.3114560771973194	2.8206435646565198	1.2118074695631864	2.4244192333963728	1.6790635885812872	2.454870697333313	1.3827912685060402	2.5724875980410458	2.9431536994812997
1.3199778980214232	2.390282405098289	2.5846718798602484	2.4023221489617224	2.8507019690132362	1.359478300841978	2.9459447699991066	1.4464086489351708	0.5824287072569002
1.1139795156229209	1.0806117771923405	2.9695231508250965	1.7300567594615222	2.8759125452769365	1.0740124939140092	2.4087244380114203	2.2820468895382766	0.4626889384865516
2.310370462736188	1.4300970607886796	1.4566224500180711	2.190187647641152	2.717796971531296	1.9265863180553533	2.0827262559307576	2.080448172575045	1.5256393291022898
2.321029115629917	2.933134251994282	2.498736723181588	2.411388331695859	2.804341401073815	2.506651162144672	2.0614461660891763	1.8329933215141256	1.3157466806148397
2.753923839112759	1.6301865998937	2.8705105029806703	1.1723290980764949	1.1218329742956643	2.831384598906729	1.4143970044652154	1.4018969223171585	1.561295674763535
1.9219617563290992	1.4463213360396792	1.8980953005882224	2.0498158451799267	1.8182872975135465	1.8169123592400471	1.0142120017682683	2.2905521376721767	1.815295155604208
2.027504449544066	1.0255330273430137	2.5472746688223475	1.4884257130134833	2.3699520477813323	1.7801480345757574	1.9876892075503223	2.982890497586501	1.0859191870794245
1.0184402822510912	1.14430539936048	1.0179249104437278	1.5456271027881399	1.8422215065197576	1.8396467279166109	1.1475904191361388	2.0063538316326617	1.7282685343348292
1.9304543646867545	2.8472696008733664	2.7438706461737215	2.122196024256811	1.0466830271377887	1.6843429892280923	1.5433168287139456	2.8715395841382585	1.1922985975504656
1.5563006722889483	2.290814632238304	2.647918417252217	2.991643341798272	1.5585176722158858	1.3087092034332528	1.9013044537866424	1.0861744239330695	0.5203567220960211
1.6637270958389314	1.7101763409098547	2.6205130004281334	1.8298138645892632	2.934813003573435	1.9668508562640192	1.9916846489294144	1.6384270679935964	0.8072131704584145
2.608383494760651	2.8421238747277213	2.7332500582339536	1.6221116326525669	2.239934672838248	1.2152396554908629	1.943867624519908	2.6816783488055598	2.4416571794942388
1.1629085039859657	2.9496933433949835	2.3177999176679265	1.5755639427428585	1.1048495408598458	2.362254922207311	2.494667464643629	2.511724343470973	0.9994245931933606
1.9162554289157363	2.1468504143064657	1.773226972811187	1.7481510128726665	2.4831388509699046	1.5266997679510066	2.0059884622715005	2.0006494407229853	1.827011987263248
2.674149961121162	2.624187341211172	2.7660614197193314	1.0680121759727033	1.3420929822951593	2.8849107565135883	2.9842685330784415	1.888534200695212	2.4647309122410537
2.593945928227978	1.4878867923463537	1.483117381047304	1.3991002257723004	2.482727183355053	2.5730428883122074	2.5610667216292287	2.9385063008694017	2.400357333739179
2.8647723890444	2.13737603660924	1.9148056786792416	2.506358467377137	2.5731151487036508	1.1726800171833969	2.7080704067579093	2.4941266226536993	1.7213120230574726
1.9664626342400855	2.0565149479510403	2.554438869638965	1.615742530215161	1.6127717828270938	2.9740482472150696	1.657528234897024	1.249959166758824	1.0973765637457085
1.5537211374265458	2.4532374319185037	1.1084157121836222	2.0216917658166054	1.7503394662072067	2.996923491608767	1.0421412162461547	2.293293577712026	2.556047323178197
1.686594998112242	2.4028546434140994	2.092322986638977	2.3728693869975976	1.148328087311861	2.8107669176045262	1.882937066445657	2.629645578924851	0.91921142545405
2.1704253153815065	1.0627788593330247	1.8926771862671048	2.8972178112316747	1.0865788842763775	1.1107944655288484	1.859987540370652	2.582162752840512	0.7096458397156771
1.9969314921352483	1.4961897161730608	1.1571694591920934	2.310885644280342	2.339204149107198	2.2533596459274112	1.0728966929725583	1.0194558014497384	1.8038710076025848
1.0797747006057614	2.8559041385429627	1.0633828118326998	2.9002634270444236	1.8949285842551264	1.6640268116983368	1.6845960901427648	2.7296894296059357	1.3833796500288205
1.7313925010173588	2.080212108608242	2.745322122632468	2.550207929063375	1.4884078190655263	1.6071266855233608	1.2785569092154254	2.3876986388477377	0.8489715707458247
1.7821301594054642	2.150438318988601	2.840548546628602	2.8744921898292284	1.1069588259187733	2.8105881423170502	2.865018322619477	2.142521208001008	0.4917945621014495
2.841396374200561	1.4828949251360757	2.3121415961358407	2.323719944388455	1.0320060108497946	2.625906792954956	2.3842169004961593	1.4414988899843135	0.8369368792135912
2.868875983314425	1.901670498625273	1.4161684492161162	2.3073123017204247	1.6449988583956918	1.2055157480459977	2.4643642181529186	2.3769022176769425	2.138556020212355
2.2501330760465907	1.4216632925099009	2.3582484740582013	2.1406551383511903	2.7191344042496617	1.973945533222336	1.7941188484373745	2.9440895509956446	1.1952637812496911
1.3605892718205888	1.6920693187388538	2.115985068507742	2.9002690254832237	1.798181089783869	1.5834304148336853	2.428009439762703	2.277361191913332	0.4724024904338994
2.141734619885627	2.983347838833603	2.5742304410607004	2.9577646688489803	1.2837576496104952	1.094776355657838	2.5992675928461493	2.9871001429861748	0.9850209664720748
2.1689601348181435	2.5623081827331955	2.5945858048028083	1.6506079205258992	2.3119796823784107	1.7002580185978264	2.909369675326916	2.476126441011936	1.499147701202221
2.2380970974105656	2.708202384649041	1.0827994506070164	2.874235324145766	1.2152146463745241	2.1541841300025744	2.0219354537388847	1.0922850254777705	2.055942557027179
2.085953608850655	1.5271964188228724	1.7534792547518183	1.5738920038736641	2.4128705254823513	2.2804886218742677	2.8593648503027715	2.7096400009562713	1.4193517403113292
1.3532085215047245	1.7911548505332726	2.9029868215366723	1.8079819063615568	2.156754313198171	1.1054892298144865	2.9571875426050447	2.0683243349885845	0.5807737682722464
1.1539221827763102	1.1901460933569938	2.1640040445835584	1.7742267589277103	1.2336397138092978	2.8258151338438093	2.001566560538695	2.167021461793455	0.4286626798739153
1.703686920332745	1.021733188586619	1.3178365455593166	1.5430017757881909	2.3859626737151647	1.1920582076272066	2.9311897236517215	1.3780574148650493	1.1250226009661402
2.2715797889584968	2.126759637652282	2.8168675774172747	2.9018229128825936	1.2276331156718698	1.1412071786713116	1.713588837077445	2.0514137081073773	0.7998795151068919
2.878266680262996	1.76156958317572	1.181494245681343	1.7516382570966245	1.1415544790884604	2.70068022962676	1.4483748672805536	1.342468275193301	2.8261378630255245
2.431464302052393	1.4841535283662424	1.1091398917534014	2.5214175290226315	2.709549630836177	2.454263712251712	2.5902582278842763	1.0592900756298085	1.441919037719794
1.1132893454706154	1.3161318991164035	2.835465939318088	2.4096139979428344	2.7486062646195473	1.871808564003296	1.8499027521431843	1.0026060551326468	0.2845549762478591
