m_0	v	c	target
4.911173204241699	1.005793979795501	5.198423184190616	5.005761557148442
4.31989825134642	1.6636155235166972	7.792710679426015	4.421836352051955
4.771261123106189	1.2431874999696273	3.8247227196605458	5.0452147593755825
2.7417300674753937	1.3826914975208224	4.190348847163103	2.904402008683555
1.6916701749656666	1.6456004027647295	9.145540281785886	1.7197388058952645
4.998126907525791	1.246875869446415	3.5167578631545884	5.345384197665085
3.9350800151192784	1.459440093214933	6.653443670015985	4.033307212351319
2.7205738273064326	1.4599671050789846	6.827431340743915	2.7849933829986795
4.227149987422211	1.5213294445563332	5.116264996169586	4.4274103620398675
4.565385253256904	1.1593460054240097	6.402136735210863	4.642133577119852
4.586046537824577	1.0930820431673514	4.260918695993318	4.744834859826176
3.415986810674715	1.3904505023419629	8.814594812317091	3.4592971369354153
2.390545447871129	1.594969759512037	3.3973278517569865	2.707470230358181
4.566234872271211	1.5709617506036904	7.707535315797948	4.664144318179239
3.09846778852041	1.521343262880762	5.055078497180984	3.249099843542212
3.979716815531529	1.1079425853726632	5.990808720822166	4.0495730121885485
2.8083684019598105	1.7758864214592456	4.892474886949534	3.0139316010625423
4.591520710617777	1.7128372386964834	4.075803704308076	5.060025693691487
1.4234939836217615	1.5561905144127597	6.301697222188697	1.4689904180716002
2.5104530952714943	1.574119619046794	5.909834993113068	2.6045428812790794
3.1955456724541915	1.3351126864300389	3.2792236328044218	3.498653387211033
2.0627144650857483	1.2133711729824752	6.9704063299325565	2.094695318238974
2.7879214567725983	1.1816805252811813	3.043650340017522	3.0252314989649145
3.0645141363090214	1.9452281106586728	7.377997926084367	3.176920878438661
2.1391905599001206	1.3649698935990455	7.935957921108539	2.1715526075931346
1.6237924813089433	1.2154828301723526	4.666194396566251	1.6818545339399813
2.6547501022972915	1.060268075531631	9.900761262288283	2.6701048627472184
1.1594466453242127	1.2763344235526113	4.868734388765247	1.2014650276552528
1.0839176987130186	1.3348245254913338	3.0975021474734508	1.201173099827399
1.6092045001443256	1.385637879672668	4.183892830163677	1.7054494375881604
3.726359367297481	1.9890193802417269	6.183862783980019	3.935492460730343
2.4329576875665047	1.9895373801887184	8.09630011990202	2.5099186621094125
4.291895761370951	1.8039164505115004	8.729275694139758	4.386581662751986
3.1942283100019515	1.015167090942076	9.62157294888939	3.2121576170541233
2.4981907487354955	1.6252994371894305	9.219364172322363	2.537940148203833
3.7285102272341066	1.7596157841943092	4.558361818073959	4.041786288930603
3.5965288618540217	1.287373049042324	5.801316033361808	3.6884939543592634
2.2781918481871317	1.930796449553808	8.479574264919489	2.3396511965671767
4.0514067189976455	1.4601920261106742	4.571483330245836	4.275369627876836
1.9024712205745196	1.256111111828777	3.2464537059739262	2.0631623536139303
3.017045913496932	1.847211574773958	4.0278652999671225	3.395132493443969
3.1266562603590424	1.542311118691276	9.799448851786606	3.166115823434563
1.2464933235124938	1.6072063771554537	5.150086321386322	1.3120182664678297
1.8466831995758064	1.296322212640415	7.324593917861372	1.8763023862280448
1.9564083239741377	1.7145879273918232	5.549385331491799	2.057055707721513
1.7253970620976715	1.3195775014399898	8.233976943122268	1.7479901330522627
4.856898445875154	1.1509730969658014	4.535916729410359	5.02123986472935
1.3874654008932512	1.2807328640468123	4.464031385584921	1.4483536296130066
3.0440572930793377	1.4931168062549087	9.134775045808931	3.08555513003376
4.726709160290207	1.377576629609152	3.6791893714699193	5.097514469292632
2.803326819714896	1.5869701714601063	5.979251394872441	2.907608626452589
1.6017469166499652	1.6221651522086713	8.301162395731277	1.6332343719800424
1.2309967189502502	1.1966903454156983	7.1891486137489835	1.2484138803197005
4.624894736281154	1.8007915320898658	6.2732983851874256	4.8280915806474365
3.748056267897809	1.8539342059733928	6.01714108865016	3.9397191832002614
1.9437541939058371	1.8852699587962796	6.008520466147268	2.0471338129732053
2.8402241852362886	1.0648807780761909	6.098385548090539	2.884540941184101
1.5196268711969396	1.9229800207386651	5.349532848563884	1.6284778581211097
2.13645934735856	1.143379047554267	4.676143941275732	2.203339613141836
3.745699097505977	1.581673435093856	6.968135380896369	3.846090210127453
1.0965171656158592	1.0531330282050884	9.818669686135609	1.1028794592469646
2.781902328553791	1.7308907295777451	9.658432929509953	2.827680244489273
1.0745746252584212	1.3369436853913754	3.3432813483041723	1.1723954545329207
4.791531885180867	1.6745216053639438	4.254353951825642	5.212260255138838
4.495342291686381	1.2444612647822315	6.30145874678476	4.5856551959638265
1.1154144052962014	1.0476623154095488	7.2307810173742055	1.1273099131063753
3.2633024447999976	1.4973614813640563	7.194494098764185	3.3363620428254537
1.8519704605763183	1.940402228927435	3.923783584790329	2.1307481818405574
1.1134717593053995	1.3492375341163079	9.64091270681462	1.1245386908061723
4.901740831158417	1.341579548932846	5.496139599338212	5.054636749313546
3.5165106341262047	1.231196669788684	6.304822457607238	3.5855401042281545
1.0748570146605037	1.5824107568062509	5.648360075423169	1.1196951330688425
2.9411069555944813	1.018635665663096	4.7288900302166885	3.0118111017651916
2.094786050420268	1.6256220246083175	9.49952016116206	2.126148825379452
3.0395161880945385	1.8751174437083034	9.423294379676689	3.1015406888428436
4.929492656503749	1.498257745191209	7.626125200371892	5.027472704411905
1.2610956748818225	1.5191937220984113	6.16311266961634	1.3012478227634614
3.689790318157924	1.7284881640857024	3.473234442894221	4.25398595126323
1.3091842303201529	1.2953590734204212	7.367637920349666	1.329900363388367
2.2558912323102827	1.97238478302982	5.6277715775859205	2.4086665706504573
4.504554662263703	1.422685386422094	3.807423826197069	4.856320375494313
2.452027917441202	1.5117843382636031	8.95953162634886	2.487697783192154
2.2105644879131114	1.344564754573907	4.651477226153538	2.3091407500297128
4.19751250247127	1.813921829654924	3.177959167492792	5.112049732500023
2.8789320723250116	1.6408507514675177	9.500852621455822	2.922852359060576
4.003669011280625	1.1536835038075537	5.045771019281071	4.112611322403372
1.3547114994194849	1.6676039759446102	4.496791202061026	1.4587251126257383
2.8271886766117955	1.8407796361960882	7.142348463037622	2.9260371060233776
4.636350023410273	1.6842559358871518	9.898913656225359	4.704953203452603
3.3058667133998485	1.712660193306309	4.5961178145778385	3.5624360987191164
4.418194884681458	1.0179748910910786	4.7474294086006905	4.523408844809851
3.0968900457281885	1.5176253859147772	5.093914882859284	3.2442163791589715
1.3026373976591952	1.935180819343132	8.533690139088423	1.3374808458273812
4.742572132047679	1.0604625673347434	8.386918635542846	4.780944257315543
4.444968019629566	1.9185196018239137	5.3409651071277136	4.762853388404634
1.7826864530965163	1.7331544650224586	5.838005123949085	1.8668505628916303
4.956209714926793	1.815560131604668	5.920048869949608	5.207127085460957
1.9829629241720477	1.9113026914420288	6.214877908658558	2.0839594375934296
2.6324759169540144	1.5502179637852334	8.735409181367178	2.6749342155657465
4.870210312758497	1.8846444815746952	6.902890930431582	5.062548423344924
3.9888393356602947	1.5261599027656674	5.7165896211152765	4.13906786037828
1.3335837229419334	1.2314750480133392	3.6989332665491768	1.4142638318128622
2.566635924721097	1.841207070061444	3.444160782610452	3.0370335229612584
4.545251326045447	1.801361134164725	3.9158721477945657	5.119039415799811
2.539440253378289	1.1872309120737743	3.318671643082433	2.719410410638243
4.766274777805416	1.2444882937242778	7.34753041181431	4.836149055507874
3.2594158863521496	1.7418611101581276	4.530453594604033	3.5308154459877663
2.8272003643264596	1.6905592543904575	3.197583952428195	3.3307834529990483
1.6056850235904014	1.8660364922839292	9.70017925794597	1.636246502742242
1.2032956011036888	1.238661918077942	4.455855036837111	1.2526691203365083
2.7150414367488924	1.3181761600252306	3.326660492225665	2.9570964899611765
2.105864124470533	1.9523293528932577	5.199197335958731	2.2721392828241003
4.834869533482669	1.063977421201046	8.176800416107763	4.8763277898871955
3.69866551272314	1.807852668539939	9.65311503457653	3.765287643564164
4.604320517399804	1.1201395671701762	9.20166441925608	4.638819550120765
1.8139148956040425	1.4195480943268672	3.2221760701052373	2.020567937766749
2.8519535354008902	1.4719043997271402	4.1851507920416315	3.0465880266500003
3.4974418785597403	1.971423192806096	9.9807858204208	3.567731591441154
2.6515281083423083	1.414063121285953	6.939381550158262	2.708354732062959
2.8579772504021146	1.5846996755748617	4.392172183334632	3.0643854817370317
2.977822468916879	1.1927774783997456	5.031970011799745	3.0651803393710284
4.4388092367369545	1.315887763981393	3.3552294805277985	4.825400050762902
3.2812776721477768	1.1926789548127208	7.8708722936362685	3.3196107160436585
2.4640959539833744	1.319472998122981	7.8238808973451635	2.499903226894451
3.464613418158345	1.0244524941114674	8.473541251199832	3.490215291683741
4.649905770894547	1.959198886677221	9.672475855728589	4.748333548490736
1.2423964307156528	1.4710405172691607	5.289506948603428	1.2934211711622243
3.119481224652489	1.8324632610460785	3.9451292186992593	3.5225303091841043
2.182491663011838	1.0950055399000074	3.5336645419807913	2.295483948166663
4.447947431793018	1.5923448061919796	4.5301203678019295	4.751130056744269
1.1199507591770597	1.2944876795777207	8.784289531026738	1.1323129738914557
2.8612422108899884	1.0995826878845365	9.719011600663528	2.8797319216410853
4.900892281654278	1.2834910726002629	7.072737361122758	4.983638401000978
3.043934399373688	1.9266427028613813	3.1333152016561603	3.8598569980355033
3.284401680146793	1.921201139307968	9.47428134462823	3.3540855504410496
4.964281887650976	1.3088861580589786	4.9830707702421835	5.144937836501113
3.156714633408844	1.914049677158935	5.064785493887248	3.4095645319214483
4.414272668641049	1.69289723342297	6.979070040578906	4.5501657750600115
2.3308508865045	1.249495854831899	6.175043198638806	2.3800851471105693
1.1262087094870281	1.7457433365701651	5.326330352346608	1.19205549965081
1.0842131223550844	1.4389032015701242	7.106172531521965	1.1071475990366524
4.6412925777491525	1.5487853286317892	9.840222557822079	4.699871802403521
3.0503381209258142	1.0236105025564746	3.776097851788478	3.168991919512301
3.608436328730136	1.6833251105219644	3.65247718892891	4.06599710231658
3.996086768705205	1.7854794783218928	4.824759570925903	4.3014674471755745
3.5721060862032585	1.0779003033276149	8.232498000324254	3.6031242836781168
4.147581956833672	1.3242160405293049	5.224538968880333	4.287590445789868
3.568005881242311	1.8830013923358917	7.9898721011880705	3.6714214429333847
2.666535451770243	1.723101639738989	3.890330300672076	2.974179934911521
2.7925774672683628	1.1671035503392173	3.627556008971916	2.949395268222195
4.566016047191372	1.9810433359999493	6.915014934113136	4.765773782523965
1.7637382476398311	1.262372610191465	9.892888258019518	1.7782753114729015
1.7448743331099068	1.2639065218708927	8.191720253324377	1.7660215753726942
2.8888610472299576	1.5366549547829012	7.607105681049992	2.949668492624415
4.368809617643362	1.2732943960653618	3.724437721471281	4.648929882802986
1.6342947438882778	1.0303933160696248	9.332775306733783	1.6443473241800501
2.3272308509065245	1.2494096121752318	9.976123565156561	2.3456997736511345
4.112826901980234	1.251395438653636	5.49933394576485	4.223631930147163
2.145614212376288	1.3173599760685908	6.644648087545163	2.189067851851589
4.480708349959967	1.5522570938742972	5.959666807748926	4.640890850792485
2.232654750209186	1.976648348454891	6.468990595033389	2.3447979029624584
3.4917287110132422	1.1402626291391893	4.603508018305655	3.6040368312311135
1.6689984111397431	1.167634496032543	9.660747110766586	1.6813240273153711
3.8541093371444615	1.3778910355553902	3.0312103437126434	4.3269979958174645
4.5839731924091485	1.7221769963068665	9.296886545781623	4.6647058641489965
4.477861648897523	1.2194407695389842	3.3082049543250744	4.817061091680384
1.52940119964883	1.1973699775047222	8.025693860289964	1.5467116351164385
4.135621204831058	1.6171767474257803	8.961842244074203	4.204645050127164
4.736627179771347	1.156448231901012	3.558515804824348	5.008484098841199
3.906423377424871	1.239119179610666	3.629424672279717	4.1561465195015845
4.142822408886128	1.9986703673779933	6.1347559745714655	4.381896147974857
4.889087614284595	1.4352569520352052	5.657045730276188	5.054470055556102
4.82315326982192	1.3217301318718668	9.485027662731623	4.870674901825176
1.7757164666539538	1.4491212317605855	5.598027491501032	1.838379291406805
1.3059679955856045	1.8059304452587963	3.897501564743746	1.4737179719419438
4.465020090799778	1.7075140030883842	7.134800883809315	4.598655720415545
3.3026247190158893	1.1859074545555273	5.328407084263855	3.3875914093580226
4.351535212472133	1.9819971943088883	4.2223063296839936	4.9282388451111
1.6189989625976118	1.0522568461888635	9.395146768769804	1.6292498740670764
2.0749613666062783	1.2667755227580528	9.763041974027136	2.092651679609479
1.1535017155135656	1.9081780886120858	8.526374029994892	1.1835208358612943
4.412532056964563	1.3193281649538942	4.735043592712064	4.5944811312395295
1.2155672164464404	1.1995451203294059	9.996946939694071	1.2244136517966704
1.0637263281436735	1.3389534678891697	4.148119431699838	1.1238855735927609
4.796726008619487	1.1782336265790652	4.071418377787577	5.011148852561499
1.752832259201233	1.5903701297070238	9.103244962653806	1.780209999642221
3.3188507986195583	1.2356520364451251	5.276284571195888	3.4137851061223703
1.4534420965608337	1.9997603351651687	3.2252489502568866	1.8525195652569857
2.5497633843711993	1.850803904099913	6.87304736758061	2.647562429841623
1.7359593358112455	1.0341127753683188	6.815798345145267	1.7562918097806481
3.0352224883180794	1.5188681207866028	7.183896502171657	3.105424209118354
4.8088782266594015	1.5535827097824582	5.062428936179376	5.052687295836521
2.2722784211463325	1.4557457700376748	6.650059413934497	2.3287609176645585
1.8227966431496343	1.5838080461829076	5.350619673969895	1.908314886432532
1.2522747247946606	1.0977696739481422	3.768547402855535	1.309044839614438
1.7244032247255283	1.0324400610496802	8.860041108780035	1.73623139818658
4.642207177188847	1.432530752910982	9.629605778856838	4.694442939448618
3.60805368230053	1.1317392171960885	9.824896324212503	3.6322321212558215
2.7716858435306206	1.6797674661743645	9.46630402573204	2.8163808093473786
4.039589112842306	1.133038694208944	8.632120546137998	4.074843913683872
4.393476596260035	1.4814727978071371	3.0156362284344187	5.04411231078707
2.8276389155044597	1.7107748089278352	6.004206381744515	2.94991738381279
3.585978678502013	1.0612114867743112	3.454060001465047	3.7682355619027583
1.5174449514664798	1.4314503557846172	5.787636771067429	1.5661012725829142
2.130851304133891	1.0106597271977984	5.696417601869818	2.165201831450456
3.8901838264864383	1.5061300894545329	3.7442136039874025	4.249117393207948
4.297037067155872	1.3775273644064292	5.013457013243931	4.46904555679887
2.7603299173164793	1.7152722212007037	4.070695110997912	3.043737071250242
3.3267998765063664	1.8350389221872216	4.430080095809705	3.655118536014484
1.5217290932006955	1.4074971205676547	4.214793437011883	1.6144063903567591
1.5319719070891678	1.2957144981382824	7.148909443962763	1.5577721874493975
3.4603485650150607	1.7849001320300206	4.906461040252727	3.7148823138883196
1.036486893172218	1.8746591222557123	7.1860766121808926	1.073664777590423
1.9212838222505424	1.5887598544248915	5.598275729965501	2.0036642269475813
4.856911235043812	1.8189175428558109	3.9064724289525614	5.488118017900449
2.717766255083004	1.052271247096566	6.558414718445178	2.753438081862586
4.139692052416953	1.8717346822777312	7.276118085349039	4.283858482101488
3.101311505835747	1.8977071304869508	3.8112035485805817	3.576161173186218
3.553220946551398	1.687673315349984	5.422804856764069	3.738899878711092
3.0496135289973907	1.3632424122670554	7.0520026179325965	3.1082437828353906
4.244314883783259	1.317628920746918	5.760193831473746	4.359914393257403
2.958077472701929	1.22767463265397	3.445824292500891	3.165819694001927
4.310633979922895	1.9229823736387512	8.781387637423862	4.417862230025444
1.1584285370047571	1.1870514255717928	5.599617765730548	1.1853692751065779
1.2758563423560387	1.72341017061487	8.717598893872335	1.3015436867479322
4.874169136143252	1.7312364130250342	4.483246213442026	5.284035278683856
2.2189924025180483	1.255760453729772	7.106864765765848	2.2544656858423173
2.6119297970908537	1.7426720160216171	7.599681179580376	2.6834331482865483
3.251945447203029	1.1361907619034612	8.016492945137315	3.285108231950076
3.4555437616314357	1.4901201622709244	3.0830813419886294	3.947195303365148
2.5910156874293984	1.5375199601466307	9.869580423340793	2.623039886583244
4.186665609530859	1.8626605739897613	7.123947091016732	4.337555981328388
2.8728263489394683	1.0120476752409666	7.623720961717782	2.8984791178593152
2.6477633620252607	1.544442173098078	9.28632769383302	2.6851598003535004
3.648662041263413	1.7374956674757758	8.380327990766522	3.7297047781272834
3.532677118691811	1.8482401143404104	4.782249566858268	3.8302985475341784
1.0517365918112198	1.4889671506128566	3.742494070799133	1.1463710884811689
4.266996503267768	1.0705198192860652	5.999498841171148	4.3365913162709715
3.1281240484422517	1.2018158289260996	8.026660091242832	3.163788730034166
4.749347120141649	1.216942735218555	7.365085810312586	4.8155374364977765
4.6747794598702965	1.877502791480152	3.003367305680628	5.989325081746312
1.7634923778383518	1.6309541992078882	3.978913850116863	1.9333767210879755
2.2307267587265174	1.567139616965839	9.557299882470922	2.2613343286695
2.9402943399437307	1.8102832225612853	7.4586349167374975	3.0309220655332005
2.285547068740584	1.2854214150408234	5.981660259026036	2.3402206301246498
2.740840076432453	1.1670358655796342	4.566669452563432	2.8349769571681214
2.2750177053511758	1.0683916051656956	8.858220530360398	2.2917475855491984
4.886458105625844	1.0304132523764702	8.586629510902174	4.922026428917197
1.5177138807241386	1.3020943941430014	3.9642922066004793	1.6068636823920115
1.5350466066616737	1.2380319335912255	4.377711168345366	1.6003774149625665
1.2726738025087843	1.8475419791597367	8.803727020626747	1.3016596207443225
1.8336316552957523	1.3150966313365346	4.5597045965427645	1.9150102459177176
1.7848291065919857	1.937392391318483	5.134700585349586	1.9272831862734328
1.3157440917695693	1.4794990337465754	5.301415533405086	1.3701828937218807
2.3242164051803083	1.2935073245384043	5.673410414320139	2.387086583191328
3.301804645285288	1.8592821892873477	6.402583141407198	3.4504980970369727
4.709377988353934	1.4008193954704329	6.038529161174222	4.841450330498847
3.411157806253524	1.67484768459572	7.48290633257967	3.4999523892226265
3.2701474466140104	1.118002373262783	3.684919081385375	3.431916081010292
1.5945861715042962	1.6579049814844755	4.46016597425466	1.7176610524017073
1.4471075340961144	1.786814969026603	6.604489263400903	1.5031647812692457
3.368819028039564	1.6337158391467654	6.630304965427379	3.475991179996024
1.7933477941269929	1.2888737169382565	5.337367132248413	1.8480395972886476
3.3546208395336654	1.8364152092469057	8.18632174648228	3.44235311063276
4.740660208088316	1.4119763808896426	3.75035663669866	5.117181489195711
3.175570275950632	1.4381263804357536	8.224196037519121	3.2252639542100803
4.306595674731522	1.915884831769136	8.497011009162348	4.420428904236396
3.016671836327569	1.2669099243082922	8.174184655796456	3.0535706577592645
3.3349991787605533	1.724296604526944	3.8997544479851753	3.7182024294648586
3.856740673627769	1.7533019495706164	8.545346202895484	3.9405762573556986
1.3862198921504736	1.8867529501177167	8.882092826016681	1.4185950680165569
1.6027680946044058	1.85177614240727	6.701372587653962	1.6677027352728535
2.4536543495994363	1.4383033269350745	5.517690096855039	2.541520777519932
3.136022989855755	1.2695103288028826	5.19580660049596	3.2340428648482256
2.545046944526752	1.930958155022184	7.054594315233227	2.6461003380963346
1.100706410357045	1.6678264200856447	9.254475946320749	1.1190286823112705
3.430223299278915	1.2909176029385432	5.485883496386425	3.529330961530122
2.47743690657266	1.6879947723723907	4.051515997390356	2.7252288016582447
1.407149009928066	1.2164411814615494	3.789436824544815	1.4857820402045117
3.088224444188307	1.9480246911587489	4.6728405512650655	3.3975344165748758
2.5615157444980285	1.2377004416118036	3.6735068118784837	2.720585426229688
1.771183071740929	1.4643707093205358	6.0548239454637764	1.825372590098596
1.093797021340443	1.710089257257744	7.026923280708407	1.1277008747770578
3.112632540711605	1.6636369186954316	7.941367002183528	3.183266711425464
1.1336000069919765	1.7734954864136008	8.932101979817032	1.1566282963353232
1.5885319909426718	1.916119723106405	4.830077978738052	1.7305291232486566
4.0658357749448	1.2032949395395245	3.558237568161412	4.320372878398377
1.862928272382633	1.1176158450728613	7.7327949079201845	1.8826956096154364
1.8693300079429995	1.9920461234104008	7.617917576315451	1.9367183666911807
2.232692180921384	1.714822020969958	6.646940193998066	2.31092036156628
3.0977179433360646	1.4526765027055146	9.075097676244052	3.1381841759832767
4.287395299450703	1.0779740122890775	4.672182803496712	4.4062776404123865
3.73341851359864	1.3437183187352169	9.477979382756713	3.7715136518017394
2.0820182198560064	1.8009072518205618	4.129925088401895	2.313569067377353
1.3898173917815209	1.8055253386445036	9.515241382102232	1.4155344388420281
4.580072506274657	1.5345654218344944	4.167630083897288	4.926173499661413
1.7309589690369789	1.7076798360618215	6.4489643356140975	1.7950352531742677
3.7480097658654614	1.8038871791802358	9.635322015429283	3.815472053400299
1.0798497876727895	1.8857984407926736	5.229761099425042	1.1577371237023406
4.453056338160946	1.107864084021914	5.726673379921676	4.538799765214964
1.7655042363155045	1.6995646901447794	5.018996007863832	1.8763577619535758
2.2068918836164246	1.8584030568564642	4.241062332751382	2.4551546659799306
3.843593430944242	1.9442604799169296	6.511887743984437	4.027288352105809
3.1232460782294553	1.6445341033789238	7.084951124077334	3.2109433937720846
2.50954192046644	1.9754703268342264	3.458415554937812	3.0574109624256494
1.9557065940808327	1.2974739287603725	7.49515749317921	1.9856848829369251
3.1993419585627887	1.5761392454104142	3.683981880388512	3.5396570193105723
1.9523087379646424	1.4406180318464146	3.7759459430717333	2.112068806423797
3.758840432078373	1.5329117633134235	8.843885881939823	3.816609461242787
2.0741323281543917	1.2708876116265908	9.716827221100353	2.0921039786167
2.2923975698941432	1.2441829500044552	8.569972185589776	2.316944775833647
2.4504421135336205	1.8657471148500453	3.726521486457094	2.830787101001426
2.5229053817758844	1.5875721435046717	8.263836955436199	2.5707908693607555
2.8427856165515464	1.734884879060508	9.4115968670898	2.892350349169045
2.631458509743952	1.8976686797022089	6.67507213277618	2.744711384859169
4.041709225271802	1.138593131163574	4.533688400504057	4.175532436622931
1.1147190586374438	1.4395584964214119	9.572495171856806	1.1275419984172568
2.7376766975711155	1.4186652840827796	3.3324280162136515	3.025534505554362
3.7161751881151117	1.8432621932381528	4.412281577621738	4.090187103397945
3.9668891805214703	1.7156754901274398	8.626580478356372	4.047749652045125
1.1528351614383023	1.8238784935090364	7.936038790086697	1.1845422609365142
3.4878779249649576	1.9317443649237969	9.86281238534218	3.556766858644276
4.2392788169347915	1.2677309528465783	8.552267301472765	4.286635780335796
2.815021148770215	1.158453522393641	5.637608129805048	2.876403874625367
3.2512015384514643	1.148159618514046	5.527456691011622	3.323696450519047
3.5420404798408147	1.876007130029249	5.176970942363072	3.800341279838244
1.7920778752535464	1.33992256223888	5.0449872748638	1.8588385471070183
4.041868296167284	1.2697524786488876	6.15802573452085	4.130631533164258
4.38957874875423	1.0548796466717163	8.657593474941228	4.422530096980567
2.938060296219569	1.6051332463149866	8.573527470335529	2.990946004691128
4.158529460765772	1.4259659773998403	6.503365034256276	4.262250704725242
4.883013452068491	1.6976928263290658	4.409454987982596	5.29087888766791
2.7130379525465647	1.9802519478655018	7.677277433465181	2.8080575479488665
2.8786074936801045	1.5725501816057863	8.400574984891609	2.930409304016373
4.754548859847073	1.5843387409511314	9.391866040378725	4.823678430925236
2.5773161227688406	1.3728096065795503	9.977842589078039	2.6020621232104117
1.4557732188230048	1.1182332376514537	8.755911872492081	1.4677925000744572
2.889219561437888	1.0591261372819565	6.755214078582182	2.925399365126676
2.037281347597749	1.6678473735765382	4.667967766054557	2.1812641785031714
3.4681562684284986	1.5143469188368588	9.978310459283913	3.508799465295857
4.514973407867055	1.4041872257078878	6.6229978288720535	4.620004556239269
1.123948325115412	1.3742522027154351	7.54447412317129	1.1430717897452742
1.6999504850091651	1.6878761030543619	3.0403880851718217	2.043825746762376
2.753441676032529	1.409703192763052	6.606103636589806	2.8183591618425865
4.081126721950496	1.1204684566957848	6.835753120430121	4.137081548118477
2.3163658143185333	1.5012365137450434	4.874720825720949	2.4346965867949577
3.0323858485986697	1.4729329973821614	5.314051985749863	3.1560431721800386
4.427237625875909	1.787664974818905	6.687474193598419	4.594433262462821
1.948621258403528	1.5811954213603654	8.27204982180737	1.9852268566521287
1.8559541422324664	1.1542247978528233	6.995196788556753	1.8817469609694293
1.1316940409413108	1.969978066876096	3.815971550255812	1.3213922388923072
4.760544362160873	1.5921515378864544	6.535155494860329	4.908442746043886
1.6928363816348484	1.389711259789198	5.7108594206485535	1.7453006387734709
3.742277208245797	1.9801031412334944	7.504354906535215	3.879773105810959
1.6645914077356043	1.4013612400701687	3.2488531337315805	1.8450577751187696
3.623936299558152	1.7732507261528048	6.945935930786363	3.7481357875814822
2.0536335419764677	1.7596226107809891	7.695707395225668	2.1095173545165444
4.4052219787255495	1.5378834416321472	6.3359594415428075	4.541018301822662
1.2109906217945388	1.5418233354275241	3.85520275740152	1.3212570293802008
2.6369762563413213	1.9787414455489785	7.74241226135546	2.7275581766648846
1.5106963812544023	1.376146733360633	8.128778116785094	1.532821533717924
2.565753189965289	1.4360687918634882	9.099852248232024	2.5983123182371983
4.762621042932017	1.3248513598458789	3.8324103935584986	5.075547138806568
3.1131019722467967	1.951022815437797	8.487262395225795	3.1987655857944417
4.618459534787572	1.463786698321464	5.454569303833545	4.794321111932094
1.1466307534159037	1.4850495803044679	8.165213368992061	1.166079054880164
3.8631375523213576	1.1569047225828144	7.969632707998395	3.9044955722857573
1.6133912566071489	1.9472020362720432	7.663195333499637	1.66814219119356
3.293217656377052	1.0551696779711266	5.648304891315575	3.352231235709222
3.3847808216325674	1.812579516567849	6.511721644782728	3.5240592113634843
3.4778812478751133	1.920588394801144	5.907289698788165	3.67768173288096
4.882924555799092	1.8998896011931536	5.577019772071601	5.1935777547716775
1.851286127736961	1.6154010641327938	7.879997049324398	1.8914570268495916
2.3679018251593416	1.8194055644005729	7.507571588894348	2.440656079612492
3.93956815910995	1.589680218946091	8.734151714598383	4.006487879919159
2.9110708320090968	1.7782946296994877	3.5663536192638805	3.3583556862856314
2.6165071035518417	1.5769274720160855	6.314285106465121	2.7021294345842146
1.046446685584263	1.4152583605310205	6.579051457168638	1.0715328408733449
2.6283076075709126	1.3846507876159182	8.53462112554735	2.663596408697212
1.2122869071689082	1.8491784863530616	6.910455515514031	1.258169217584118
4.825346039365853	1.0520237403482795	3.2109126207159737	5.107253104208597
1.2677555225027022	1.1828581584860496	3.3106374446091915	1.3573494926945595
2.0156549028837456	1.2290627387316049	8.423610874835461	2.0374591199860297
4.609152185959855	1.453343632276729	5.579775585840451	4.773934398310437
1.2740022550614911	1.9625347919310867	8.371304407324542	1.3105245221095656
4.19112087552329	1.0642889693288609	3.2251688614233416	4.439827829434583
4.34059981056769	1.7965513101680752	4.667378836025656	4.7029560655587215
2.4497506735442216	1.7352779030084444	5.411609097390387	2.5863216275669947
1.1485925299029955	1.811729494971597	9.410782341934894	1.170487952235377
3.797945401326324	1.0388974366598576	5.77328891848617	3.860972121034125
1.5256249098265222	1.1512321909026049	6.807917584348693	1.5479171405855991
3.017787532378396	1.9102184749588207	3.863221274679808	3.47191826119138
4.723873687127936	1.911398894566452	4.94404811555346	5.122146387918628
2.0765479641322293	1.1417653505383172	6.385049329907327	2.11056592483682
1.8069890823335213	1.5155413670271989	5.747616341858653	1.873285130487445
4.796058464246852	1.410992533093714	4.527044331833615	5.047489648990814
3.314224082747294	1.1787763178971784	7.520483270367992	3.3557020113716423
1.114306250403803	1.7385200154195195	7.479034230659749	1.1456892499054168
4.862374699063079	1.5466618799619352	7.1818912837419315	4.979208572714097
3.881550582076189	1.8674030266446853	4.025405801893611	4.381549704449245
2.494124722793586	1.6703500737575894	7.8054949712984065	2.553272856538668
3.229057398911101	1.7846356758058528	8.055379131826236	3.3113444413834454
2.156395800746125	1.0921957827740971	8.240793946657947	2.1755882069850028
4.368790224632933	1.6167130179008171	4.8060137854812535	4.639153478230387
1.0293581412362718	1.4172849121886226	3.0673587089541767	1.1606877969752885
3.503565317867189	1.4295823550818194	8.463489767603313	3.5546412858727217
1.8975359005651369	1.7592114084086967	7.039170259814054	1.9597235132547148
1.9367549133393585	1.5699333346683044	4.926027466890849	2.043302803828032
1.1957239717419659	1.4256120578488465	5.2810784647385685	1.2418266086087957
3.221228813278173	1.1972242176105734	6.9175777491130495	3.270583385629179
1.918799931317012	1.276102034405698	4.03243845957364	2.0227572338709305
