n_0	m	x	T	g	kb	target
4.481946108697303	1.206838325658789	1.5255878565604128	2.6315516955348977	1.1301458998183025	2.7782728323839048	3.3718377330342224
4.194842952310224	2.208299076543203	3.8251167214803914	1.8267233350797625	3.6483883975867903	2.7077893371880957	0.008258229329984601
4.213731942280316	1.8992603508289183	4.178600060712641	4.336723451846133	4.947632209161204	4.347611212306013	0.5250695456755777
2.8143225773273595	2.775480510081525	4.753010700280468	3.2709723903613326	2.1530046792531192	4.627933246456394	0.43105626356122906
4.949729917099823	4.151983953172386	2.8526461924215685	1.2571206242690152	4.597787753274856	4.4538077828712055	0.0002954867181177457
3.1803032960126925	1.3771079732278328	4.041210812815622	1.5863701170232791	1.7630656579695445	1.401067527513403	0.03848246226106282
3.8684053106284333	2.1673420143872817	2.0075095085595454	3.996748747192195	1.5287744281980515	4.827457296430037	2.7403707593501334
4.874007671710727	1.432801880169707	2.5007522642912337	4.250726624063471	4.106013888868254	4.524131881792302	2.2679717912624318
2.0958141106043784	4.368596943508258	3.5148247510281565	3.771741265797124	4.492184938159748	3.9490380492557535	0.02042475395542688
1.4427924930060856	4.129818392330302	1.1366886456026428	4.103644555234502	3.430105836502224	1.6649977918272554	0.13668480068181982
4.7541928505804005	2.4139371270608216	2.3172491746793207	4.133756087526174	3.559639829121373	4.0680287635039	1.4549346750152228
2.9511094600316383	1.1390286504270817	2.5107897698678943	4.8357448747449086	2.0659437138122256	4.197473159213148	2.2058243974512406
1.7937335054674517	2.159324426078195	1.3613221637234398	2.372904895193962	4.970749210267128	1.7247047243660036	0.05048858813031009
2.780745359371918	4.34400753477478	4.230772001451123	2.271571419732358	1.6488804311852845	3.721697290700568	0.07716506385807792
1.7839249672011432	3.6206072509963168	1.7302591419605244	2.835047735009815	4.111824191013834	2.0606148648836204	0.02169905416713967
1.1738210109462983	1.6173082964483043	4.351272211531328	2.7572170889137473	4.891308596787527	1.0798918898241423	1.1190977207986901e-05
1.6577520473343357	1.7540382846735754	3.4183234282920867	2.245483070008833	4.804019065598849	1.1825943700680548	3.2263299584132376e-05
4.5066567771956425	3.6187740450652575	2.82942827858316	2.04484193919385	4.261845985828478	2.6563299947655827	0.0014617014103047445
3.4165663042999435	4.261841529140124	1.169915733722206	2.071511107625746	1.4431365205552629	3.214774190855035	1.159679924687287
3.672652310603768	4.227761506903335	3.177972105679065	2.9210576142553886	4.100334798978862	2.003376218203809	0.00029957313044959966
1.3920506201552718	1.4530953494574843	1.5314672048990072	4.651258555654831	3.741601443796055	2.298908194040808	0.6389578489208361
1.7075672026305408	2.7451730737937496	3.9187009036455267	4.047495710776436	3.1431701618334187	3.2581055213782872	0.13146818274806235
3.628811442164007	3.4017982335321326	1.1976423032957433	2.084000323607463	1.6789140844062758	2.243594705817186	0.8402805127234763
3.572694049132416	2.3529050428706118	4.8446789885986865	3.442126526064128	1.4906070315505795	1.8195695921768995	0.23702241181922126
3.0291904849399174	3.6862008438070797	4.205087305763197	4.8228288187701	3.23931086515526	4.67924129676276	0.3273579115646427
1.6513514567997123	4.060690728562571	2.322043101886264	2.492017845826078	1.9613373147485924	2.8312551142458355	0.1200846068159402
2.383624963316978	2.8348501333011296	3.5639623140233088	3.7276565307314464	4.643533733668112	2.0389282320041384	0.004971365571170284
4.683208928325024	2.3542083054952845	1.403554428311235	4.088180646669826	2.3810492821543128	2.5736724144727607	2.2171637424024224
1.279540655055742	1.7533516658353223	1.1268802238651707	4.402223692830796	4.766712040852138	1.6881295293642573	0.3602981665663794
3.8592572414252833	2.6081515712983867	2.027853047393372	3.2626491011582432	1.2754567325583015	4.28051539743191	2.380834024462192
2.9214091121902306	3.0731356493046995	3.8769859522382593	4.855814185223197	1.7351611230752355	3.385034152072474	0.8305448992402107
3.64768115922544	2.3428520192904263	4.792919716892364	4.080500646746713	3.0030963367150383	1.2169304826909264	0.004099340949586642
4.472776527690191	3.9230193423865	3.4787555229743883	2.3842693813664333	3.5445683801841312	4.39273982236543	0.04412801509864489
1.6034502599876594	1.8945693385561428	1.1799959108352018	1.534655318407478	1.1678424678797388	4.597010163037139	1.107475823510439
2.0032476896041214	4.812909934478613	2.919819102186095	1.6316553762759476	1.6305778409293177	2.510634589411426	0.00745511937168633
1.9487291639920865	4.56040135767203	2.425871479422247	2.414938236954832	2.5147024760530496	2.3705589834036545	0.015109611754045352
2.475408002681565	1.5763901152232018	3.3391263317363102	3.2108758465911853	4.973914877956375	1.6700919000667538	0.01876112283808996
3.143863788501581	2.207154249892107	4.680059341127615	3.1486959018285	1.517171647051201	2.9392214367108838	0.5781438502317362
2.7081988648947584	4.385700380158712	1.974699763508366	2.037754172590376	4.087098930671656	3.7526573624279123	0.026450657940058242
1.716833715478824	3.4258211457715015	1.4743424191436605	1.9970417834263403	2.3783159514772247	3.8169024974809282	0.3550704590044856
4.3825282730966855	4.50252903767126	1.1973945627289355	3.5415545447453933	1.2790468513786393	1.336258200343738	1.0207153558695197
4.757513805045457	2.9329405433971294	1.1278358396578074	4.626558961745241	3.2004596131286025	4.0950192979877915	2.7208293384281697
4.5568600749947485	2.388994040564092	3.211167589829939	4.53133307923132	2.42870949512987	2.127604029276384	0.6597177111689851
1.7039980995559354	2.192350780228493	1.7145304394645398	2.044982588785286	2.5849359033845287	3.435977272954773	0.4274828933097629
2.128066252402941	4.578672772095239	3.661410423385688	2.6266497650408693	1.060679549775123	3.4022260739633885	0.290958503149608
2.315691977925788	1.4086105198501504	3.6891659209551695	4.5319728201557945	3.3068530398902247	2.67962493173928	0.5625110848802268
2.832245784072038	1.384154990987524	3.7303627919222735	1.8086656324864376	1.7673264886928384	4.809479344900458	0.9920516155964284
2.8793222268399647	3.679142450595988	2.5713270158874684	1.8312272283982045	2.8905191317927637	1.3897512370073932	6.20669096523352e-05
3.5506665047190116	4.590386481567569	1.2907468873512942	4.1333030918453835	3.6810905099663938	3.291294320820488	0.7145369141797597
2.192323115310309	3.3429007165353735	1.8124493117171399	4.204569345264738	3.1000126494948645	2.70345331795188	0.4200306021374497
4.247133431157522	3.5804710868410994	2.134907967841188	3.1450564527187157	3.051318921299504	2.4548300483717327	0.20704900714776694
4.696280592217339	3.6563077071008143	1.151459826372779	3.7784007051327833	1.0940236134771633	2.8241585756334526	3.0499688594939927
4.060010172128574	1.022739034924801	1.75111878018415	4.668110185714354	3.257952629386795	3.4738112392118605	2.8331002842499466
2.9998169190551005	4.001660864682995	3.2007038145774507	1.0499711298738497	2.253934678933581	4.744878891032561	0.009131146953426459
2.406448338705516	3.253114322890921	1.9919981669446227	2.095771862880125	1.888824399583076	3.1952239871320534	0.38686761927440816
2.9095199262931057	3.7029561585254287	1.2494142060924145	2.647233120559966	3.565357246697782	4.017002203913598	0.6168078997448488
2.5132087160258005	4.3894447367474045	2.739450196122852	4.305177175241793	4.837602203006174	3.4163033113920718	0.04814569472236542
1.8355543879099259	2.370244640465806	4.436183146849901	4.696137421675721	4.9767983896286445	1.8021588111135667	0.003787942478827665
3.2852436046665336	4.4727067226909725	1.1049960836304789	4.67000969267691	2.8331290884406166	4.38027812473436	1.6568754192310822
1.6790703353430696	2.9703672064681315	1.4419002611478682	2.025504061667798	1.08726629593889	3.6912592640118653	0.9006886821188924
3.489251188671091	1.5831196989261644	1.4003504439010213	2.9784107660055636	3.902699996418397	3.5944715086237484	1.5550841177210573
2.2292602563228927	3.3069579477882947	2.57733237811497	3.1870442763559543	4.283397503382948	3.873898583480943	0.11586507420209848
2.4216966446131094	2.8958071204068148	2.5197693946210022	2.412948038764763	1.4228137568582615	4.885942522867767	1.0038687970124731
2.1286995854114403	2.0251243880643406	1.1496419582366493	4.23786178682719	3.722337730535398	3.390744908856712	1.1646409812115344
4.5535522427198085	2.6018852180817493	3.4261784364096965	2.0201475212637203	2.394037115446303	4.428033150071427	0.4189943288557033
3.7314359080817714	3.7239261796591117	3.1034133954591065	3.407623446461084	2.1490433967420217	1.8566175546480244	0.07361848279334379
2.6447446175959883	2.536335556103249	1.3583762751214654	4.9347086205878155	1.965939449052972	1.2682926022605137	0.8961508646547206
2.7834895887400246	3.268372083531975	1.7556702600198515	1.73906700503358	1.3658941127165078	2.57233640726932	0.4827056403235469
2.8959028296275586	2.92261455792225	3.7221468189648665	2.0070747605261743	4.628779151856864	4.9151704964403296	0.017581239856338332
2.5541332409591737	4.711135322279932	3.0618998765364625	3.70822458511792	4.609786480596541	1.8848195517213882	0.0001885301791210199
3.253999427022978	1.8762400291722858	4.3941467428634935	1.2674328805996735	1.4964590116559822	4.974173309175138	0.459748842552481
2.920964822299426	1.9606412414126304	4.393300045014321	3.868433587510208	3.878007750752036	3.4067735171331126	0.23160002953591985
3.1198029333537094	3.835659491937239	3.5636437901322635	3.5976147928450617	4.920128468888576	2.0729105596199218	0.0003781042368513115
2.960343989238021	2.819309331551312	3.151597179078588	2.87625875886037	1.8392212193524031	2.727416613267028	0.3686601263144551
3.8107764090069502	3.7236368883362654	2.4658894132675004	3.3281533250630897	4.344277581411562	3.0365844276787883	0.0735940309780938
3.084467859512606	4.835625905048135	1.3565500209964516	4.7636840147635855	4.593922551194191	4.209593229944508	0.6863421438622567
3.7116528551497767	3.6265616815909687	1.9094771868713332	1.6346865556767092	4.059130871677343	4.144151301559054	0.05855431965962515
3.5443664218148214	1.2090590420434206	4.885798061632193	1.566964558040456	1.1236911944729306	1.1534551755075233	0.09006616019443328
2.238649451689366	1.7248552978778973	1.2174640344612535	4.2103685968569255	2.5471237826021	1.024888871709836	0.6481252701035464
4.515218081737421	4.511280767022316	4.59622982819784	3.8398155730086314	2.6144405700730915	4.10322098405976	0.14467969962014862
1.8379304062920925	2.4517649626398033	1.1264329166441276	4.256410595829395	4.257760348487791	2.6314079607495406	0.6432477152223167
3.8600360398667344	1.1217439773293232	4.90780201245969	2.334346185617852	2.006785050391948	3.916175985017544	1.1527559950899118
3.7104695023067458	3.743218243077436	4.208236057614739	4.263055430315911	4.1925237589767566	4.698560510423665	0.137248349132015
1.4606383135388217	4.621752198142146	4.755679044914831	3.7330695475814033	4.162178693799067	3.0912203248217733	0.0005267599521642551
1.2803435340364522	2.7463972712034463	1.5545275104512286	4.32616050054296	2.3825293042304514	3.7771896211454568	0.6870445340110237
4.984194661922173	4.6307890620074605	4.214206529828384	3.6372989340089767	2.848232997448708	4.833439876085895	0.21111380512289696
4.2681089630244555	3.692208828871582	1.5367063047045109	3.925318008680407	3.7368852951019313	3.0542813613851814	0.7280971701862109
4.167391445104993	2.0852338717396526	1.6738850977521318	3.8275091967677297	1.984822467164954	1.080273845592154	0.7801736006004386
2.1177898137063162	4.560617073672597	2.750786962906256	4.564453802268321	3.5044802286474046	2.3127314474123324	0.03289650976592762
4.682889788837525	3.1571999834784434	3.2118100182845395	3.7196692334683097	2.9496354739937827	1.8882398618819856	0.06623106221530713
1.7519107584374272	1.1649059453424448	4.594718832830654	3.127439411683926	1.8496442420257129	1.4933277908014877	0.2103277201722441
2.637024753887663	2.6260008553899783	1.8627264594721256	3.3710297406302887	2.1227563063333936	3.075737240050763	0.9686948539198376
2.1825597519958944	4.172509870289266	3.0874234577271698	1.314755378885931	3.920234480821114	2.7164329048886637	1.5771343597678552e-06
4.162571293939675	1.445223835622247	4.7958349743757305	2.8010561870060218	4.923911182150917	4.031099449654594	0.20263428029083771
2.62725810650001	1.4450100724168924	2.4026216468453097	1.4466256605934968	4.629077658456471	4.254174754587488	0.19291717317420007
3.905688340022488	1.2686985757341374	1.6220910454886508	1.2071107907605594	3.223866522330812	4.785575222092684	1.238546024795831
3.2941612591257114	3.0215739508448327	1.119646733938276	1.4729639946462747	3.7284902070348935	1.014126414301458	0.0007086589262049997
4.100562265685518	4.086476855155319	2.911374260232608	2.228393659210387	2.4429258565881105	1.8809497294833932	0.003994061715297608
4.469493185741915	2.1016369464348843	4.9437089009898845	2.8324524613494035	4.276604146996565	4.882525107323708	0.17984421132686776
1.0082216674684816	3.0910113307036005	1.7036317457516392	1.6432678159368683	1.4969511475528725	2.8669508800510024	0.1891829376802314
3.630734793738713	4.0290938303075245	1.7034499777257022	3.9687028263345017	2.5323830638107485	2.8643180961090016	0.7870010398795579
4.994806407395019	3.171331127777319	1.8039121833467924	1.95515962354176	4.277807946770486	3.096303599782762	0.08767447956451974
1.1096792789882428	2.612847544042199	4.790724963753837	4.506121186432113	2.767550214492625	2.32480823005773	0.0406471281777166
4.373945284664819	2.2855001505106154	1.121568089546248	2.2779309788532065	4.262745231358003	4.652394806521002	1.5598922919185951
1.7776292056605802	4.24713343744628	1.5452508760955408	4.104588806719518	2.7648191413444763	4.583458454620366	0.6775909214231935
1.8284924265389568	3.2136428167642683	1.3000115937744057	3.4383846171614394	1.4280075159584404	4.710276864550579	1.2650734029757171
4.588165716531331	3.8942644053792814	4.004045069296547	2.6167918307240727	1.3546858289047634	3.914230951213269	0.583448909183906
2.5764280936421664	1.3145532465699366	4.691156126457421	2.0244205604700523	2.924763349565749	2.19960089138979	0.044866924453331014
4.1128938025462105	4.066994372311578	1.156602508571813	3.5093297619251334	4.965626984823764	4.503404666525574	0.9381488921177704
3.8752135389972566	3.64447260092004	4.39771844197853	4.470810574588227	2.110773032350974	3.2058371361683893	0.3657714472047293
4.674081477341313	3.8713345850023058	2.9776132265409787	2.7081778478678733	1.4220534101025897	4.100286807083665	1.0680179160608485
1.2400186627129686	1.5747551751891304	2.2009967988948738	3.0665787558793376	1.9325265994185816	3.3986021488622864	0.6520940724004541
3.1287855919236134	4.437719224957792	1.9937388549937676	4.261252620483475	3.4212598055665566	4.36678783940848	0.6150311046670632
3.4478923451708186	2.703916571578244	1.9172853219863235	3.017973325998557	2.6512759559374857	1.2552055811365292	0.09157934026343148
3.776205402616868	4.59966950344857	4.8646013014559815	2.4762295747203984	3.1936032823733065	1.1286402531761266	2.9697269797460606e-11
4.577664499960125	4.046521497838686	3.9161055344295765	3.0862175174536204	3.269697159120557	3.892502364542489	0.0613046616855719
2.172676802211	1.580143175006414	2.4357505013180254	4.268154917391766	3.6240266572761564	3.0918409273716705	0.7550195637395699
4.3772848292313205	4.1234222310138104	2.1280227671160064	2.4869527912115053	1.4399837605105992	1.8567908664680977	0.28369510985249835
3.664607763248744	4.793117892660206	1.9921622602082327	3.5293659175117464	1.81429123094831	4.688141759702456	1.2862197958707164
1.8722845526815115	3.760933581361919	3.1687450596037565	4.222649794686221	3.816608199519853	4.611293299707713	0.18109518921211334
2.0278618258640857	2.033392501068245	3.1745560221083267	4.826055670828668	3.4220422265918367	3.3574031296703035	0.51875407797041
4.6603468692254655	4.976254519512978	1.3256328528638155	1.1967522198383185	2.4835727688265106	3.15514660731808	0.06082203190984487
1.334227312769642	2.02070928691656	2.9820035432382976	4.846313243535096	1.3151213980728604	1.929752538090329	0.5717797718919868
4.95291964013971	1.566934760870133	3.3641975709511502	3.44226790692691	1.6576641265594485	4.494364720590106	2.815527282782408
3.672314861519347	4.672220764609373	4.687170253029179	2.306264666055643	1.2514095243991579	2.8341828201116224	0.05547048032372105
3.0209966702547217	1.0009023738673544	4.647268583782867	1.85309070930738	3.579953434126113	3.7048133963232948	0.2671546502842277
3.1280051597395127	4.2443858136541	4.42327848038834	2.300687190943079	1.1370040979881044	2.658035289461676	0.09534753936738466
2.8187007389959584	2.5525290152413747	1.190703224215981	3.8784623697405305	3.4618630782037347	1.8967358822785032	0.6743589512831812
4.400361602784857	2.47933875951552	4.778431228563375	1.141085025936416	2.198871453668532	4.623313362561812	0.03154634047973523
4.064944690882339	1.018861756994486	2.4185660852118445	3.0907228646916187	3.663721147249901	3.4779078186570804	1.7550891169365346
2.4760862759487394	1.279186218627378	3.2412618804682034	4.451623315004852	3.8576540229406078	4.911144585134273	1.191347904578748
4.214328110567816	3.5835415822773777	2.9992420374786914	1.0368296439639093	3.8409249247629487	2.4347940062464692	3.332957793888618e-07
4.797967700019941	3.9272336323549606	3.4558468818891366	2.9195267516943426	4.768249722668237	3.824762794217968	0.014593114882409018
2.960551574223941	4.178740853030498	2.5353942853633784	4.436050546403423	2.363301288250162	2.8981089608503967	0.42222359328802456
2.3066973088013367	3.5517130415591187	3.630225682691376	2.0785928963111324	4.518434537668178	2.407940658393878	2.0319088196144588e-05
2.328671557156343	2.0529228941883315	3.396395488295893	3.818904931876936	3.0095218782430515	2.489150464146825	0.256099229061836
2.0039033780977658	2.9131295975398017	3.554509839662056	3.2896099129331295	2.6223574220426293	4.596623961935338	0.3326508109588506
4.260038735352331	1.4327689860733983	4.481831833708799	2.7586120816155697	2.203700043430667	1.3143881750935915	0.08599513487538651
2.6556805659092158	2.844709260542692	2.8950413815647535	3.860934494000538	3.8660073026606967	1.9271193084934244	0.03679411455588364
3.655808333919596	3.9262781703124254	4.772651034333606	2.132698904884852	1.788134499693096	1.422624644316984	5.843784176768957e-05
2.080027668809572	3.731345324360256	2.292749127472653	3.2663385396063704	2.769928085844233	3.893105415404564	0.3226668992501231
3.273198568408925	4.793531174576306	1.6889384939109524	1.5441264895226228	1.4655794269148612	1.531089215199794	0.021645012482099525
3.699116845519958	4.881121868095041	1.5481996748922442	1.5783640834457795	4.639308171674835	1.7129959718366383	8.642571157991846e-06
1.6785175931076646	3.781204556891957	4.019222088094214	1.2301021730086537	4.06310019996832	2.10195222812222	7.132220553002079e-11
2.926437568534108	2.6624368110566947	4.832780341875517	3.59855961547332	3.5252338590545063	2.395532036323172	0.015176525828531368
3.101619471676032	3.7349815773535577	3.5723471914978724	3.0688358191962526	4.354106795143022	4.448723646909811	0.04400752758775632
3.111226900242921	4.759455457136721	3.7447227086501806	2.2012453472589484	3.1443503073764534	3.138993975729821	0.0009344924566294664
1.5420372514638894	1.7197044260430387	2.9710321649438898	3.3949183777568264	4.734390627584043	1.0408222866739731	0.0016407223169994374
2.2607289657229663	1.0933389676630405	1.2665918601237474	1.3843734533810137	3.3589056778097848	2.6526423913774178	0.6370132497522651
3.1463252437161886	4.910752832248229	4.046470918002626	1.6598570491389937	1.9650714474947784	4.282268933645641	0.012940675285828495
4.454043973274229	4.563210570294296	2.6335010281721316	4.813524628878771	4.336184629343962	3.212376393744367	0.15318217721008465
4.540537322917468	1.6182801503631097	1.678965224023886	3.152996361219088	3.975868516027277	3.6162020443589915	1.7605149356233167
4.894600175561584	1.6549701106286534	3.532489697798782	3.0150054047265398	4.467197752792728	4.508246239363208	0.7166016098867878
4.283490455631823	3.2022296636767957	4.933658395379021	3.905779988761397	1.001958919280214	2.368080703488753	0.7736052660333117
2.165325172311861	1.3221966531439238	1.6813784541411363	4.7332090335271255	3.606911869561024	2.530834142388528	1.1086941697220054
4.03953357520391	3.783448568387497	1.4128169969400193	2.7747756825109096	2.6168208597966767	4.894819840434508	1.4423265638512872
4.427155020484816	1.5528958883640054	1.64406790137424	3.965994233865188	1.8344182010980496	2.609490838842837	2.815730528595544
3.4510524912196736	1.7705814016317798	4.0092823926412615	1.356992101915978	4.488036599975762	2.2260850494154107	9.068667395922791e-05
1.4366436428020046	2.4549304022461267	3.3720524274425445	3.96395166043067	1.3885812362304293	3.8816749119038363	0.6806183820331235
2.7697202838359827	1.7612297031639943	4.848548029192497	3.5387134771957127	2.0949180901450526	1.1339506087607425	0.032083636124286705
1.6744413962085212	3.470948246036213	1.8247607406781456	2.4300596657010645	3.294079883278712	2.9693913879443743	0.0929316199107514
1.835891207461064	2.4498757294448157	4.780748760904059	2.7164980232370106	1.5146322832993406	3.0547960909479164	0.21648947987695816
3.7074574068144	2.3196429311768694	3.843742068203241	4.3411493234496445	1.9388496497250751	4.5664218034470645	1.550072315469568
2.6425531845586048	2.9119231052547585	2.189627235948565	1.3678805268936411	1.9355695062438685	4.638878054312759	0.3778883492896414
4.12599685253833	2.6023928883358014	3.5917577634597384	1.889211623046912	1.600403799214131	3.0336489988246718	0.30336130594260696
1.9523367034137455	1.2283161422679183	3.744740476190527	2.3625733783002807	3.936926921190241	4.115167508755769	0.30314035117363025
3.0173578640802163	1.3853871264583923	4.1541207409076515	4.880308501674183	2.8342182664405424	1.3612984563916712	0.2590339584592344
4.549923313816262	3.6937601044528616	4.634108001042304	4.657261522719357	2.0602101248607663	2.702855136572168	0.27626225493054274
2.0013617688890832	2.6348093897334515	1.688727250158803	3.8531954086020135	4.342351709680639	2.9151903728674644	0.3583515769587605
1.0396829164752202	1.746075247911543	1.9897489942368158	4.042696625561473	1.5593566921272877	1.0426421016987142	0.2875461832217197
4.6559381414592655	4.415895510218607	2.1681283193801257	2.302123542526089	4.182579787140956	3.574949223736444	0.03587899246458785
2.5848739907170426	4.433883181096603	1.0449321729676817	3.95073198876324	2.147977205596044	2.907955653725965	1.0870198663232709
2.9071051550350875	3.1355649224314703	2.9072464443446218	4.127467740717845	4.558661993643352	4.993131335070516	0.3870312005286634
4.357792144826264	1.6282226054443751	2.848915225429886	3.187385539108839	1.8374089243483158	4.530415372618483	2.4150703950725654
1.0538922028151916	2.3113077160389706	4.349472806864951	3.3961762990340967	3.819747092657492	1.7282199786185766	0.0015186251634620323
3.202780730996898	4.194954949799563	3.8224362836571038	4.130881796762955	4.590051528204326	3.895560704232158	0.03305012054658075
4.195126822733527	1.9215387047228187	2.6599781329655103	4.5558506982569495	4.26307251281281	1.2474703995321743	0.0907125561226086
1.4515648424747822	1.1886656247435263	2.629495483697317	2.3806334014668917	3.4848640612910797	3.4302550841878583	0.3824400453948508
2.7717355767083323	1.3922736700251297	4.0697443738911785	4.98977136648645	2.748293108383021	4.234501716485348	1.3263970964020253
4.601861940103003	3.378801519181798	4.040360499950028	2.724300035683905	4.269565508468471	2.872332581539033	0.002679363135411457
2.4160553097482427	3.382473393425188	2.088755987955897	3.3278129575682964	1.0902494605656163	1.8077282760298619	0.6714645518788074
2.0465183524541697	4.736759604257159	1.609485847607781	4.941165893299475	3.5691486762374516	3.9894611812711616	0.5146795512519462
3.1606838413733005	1.8757270126827252	3.7490723050452406	2.613376224797208	4.178047006678965	2.910636836540569	0.06641810464021529
1.8951997483116827	3.3024512090291074	2.799833578411513	4.097285868778565	4.430777602569519	1.3599705993795532	0.0012150518184731115
3.2685807470667605	3.545447257144528	1.1608551035968622	4.5074575768949385	1.0691051798793565	3.9020563119858096	2.545127238789194
3.2741301305348527	4.2593979079798086	1.1400355313710482	4.437909287950205	1.3929536314516886	1.6749253302223468	1.317949837643054
1.3050903382653043	1.594369704152629	4.747413341853728	4.355936521991955	4.219671611620081	4.645375680406177	0.269241396858575
2.655293131073339	3.4154660434745656	3.9045224066802806	3.143317376970201	3.273179095673349	4.7612628159181	0.14369710457189927
3.442670064521493	3.0070320187866857	3.4382652200409334	3.3432079308323233	3.5211729337563926	1.3687214318022272	0.0012070234957294722
4.1539201725582435	2.6614759646643407	3.5392517960036627	1.3786459286631816	2.311445705001049	2.30354695286797	0.004374769329632637
3.10124824011823	2.9712030024664533	4.0462844967502	2.6640560445556942	4.2331537010648725	2.8347555976674634	0.0036714463348748736
2.0437881471378287	2.911221397837164	3.5090262007127864	1.2130784909401746	1.6735133367986346	1.2376598202182754	2.318575830646037e-05
1.0059215182094223	4.519069671061333	1.3021766752767512	4.275517935098428	4.905234113531412	4.418050334665312	0.2182263594574525
4.234481080166118	2.637736801951419	3.066797922107052	3.3979398126423788	3.4181934996428196	3.500062340043731	0.41406470612620544
4.2863246742364565	3.9074006179387033	4.841200512318627	3.9531071591513087	4.5466850428946195	4.523140479965437	0.03491967557965539
3.684779042156904	3.2723213221173624	3.9052962989202857	2.483982792528756	1.4433097851324863	1.7634868267426338	0.05467028262370479
4.094394990166712	4.1461401524434525	3.040855314110147	4.840438578513293	2.8052370279389085	4.2529019384741735	0.7345886824008023
2.5374540275466897	4.040002246383395	2.175636015566369	4.050884525682012	2.4361942431032837	3.654707306543583	0.5973800662799937
2.5657462414241023	2.8922654076704903	3.795628227560565	1.8316582185793853	3.450992270916748	1.9190334527327848	5.350334588445134e-05
2.8255485933095246	1.8023463288749624	2.669191153702727	4.9980952257211415	2.2314599137132087	4.4461607324492345	1.743029101093222
4.834806990373711	2.038989718811146	4.337627544546272	4.921863753825249	4.199808684866457	2.510330556668805	0.23919255715390486
3.7383379949874977	4.841091672264843	4.7868159300505235	2.5293753044668854	3.9416359149017812	1.3586414259699175	1.069807555085418e-11
3.707949885991997	1.8397329414355408	2.47045824280789	3.15804789166066	3.8803132439350385	2.012277881674829	0.23114525484967674
1.652188178913165	2.370238513467157	3.4291477151528693	4.775614643509356	4.558782023987652	2.0982847021966364	0.040941381056493927
1.3792551803012478	1.4040062249795997	3.4948353796322924	2.149073423890886	4.305199281478135	3.518209549800297	0.0843829565274765
3.0284678249924317	3.866278432048897	1.8791285136857658	4.977251640808707	3.2974194264300896	1.4708002660292472	0.1148131140995384
4.828737899903329	4.397650479834383	3.6755101879416094	4.501441085668715	4.455119959755813	2.0921644740790626	0.0023072532444241172
1.3109233929219295	2.504132050069272	2.1435071532519325	4.4486693090659175	4.599280890158276	4.681961878136754	0.40070510508392604
2.5914796537547136	4.640549131332142	2.9476971089206963	4.6165909871444635	3.441903244740843	1.3147490790657623	0.0011086161096189864
2.750460031388377	4.121154685790438	3.835785631606484	2.9248077440827056	4.490036364236358	2.869695550303328	0.0005845207937989559
2.1535328312758764	4.461367175408499	4.639552555268262	2.335404720620714	4.251894242666417	2.860643277825768	4.092417307626108e-06
4.853551528649326	4.5584735244935475	1.6764047361915535	3.4244432520504064	3.5470871345793746	3.920419083740643	0.6444601939188809
1.3377435822394887	4.39622089581634	3.5438926873511645	2.805817663306492	2.772220217904757	1.55507681186685	6.721071180032012e-05
3.0894921958035404	4.9317731861740635	2.112216595932244	2.8476389960687505	2.9502055908930154	1.7548988350476002	0.006593084115924549
2.537261936308297	3.1103539050782683	3.78412848554814	2.6087586431432577	4.783252047216134	3.391987688313675	0.004377991642394161
4.636586841046375	3.708690309534121	1.8272372649316	2.3232863029996533	4.139264388309068	2.2908234318299883	0.02383904131642406
1.4086203868802003	3.1514257241584156	4.76871476702646	2.612063750629888	2.38006570723928	2.8602114888686136	0.011737544099646752
1.5659405975365752	4.94450955164	3.37544937656506	2.3076723489298847	1.8625764868130592	2.5123838265814182	0.007348265456930974
1.0929321671481418	3.226275903120112	2.488815785114653	2.9102754229533443	1.086582184529616	2.2342389292872973	0.2856601783107893
1.2161395744776629	4.10091206220471	4.838933657232978	1.235870023947807	2.198004571107692	2.510110491997107	9.521249237516031e-07
1.845126645342047	4.646034470577684	2.1712180888203187	2.0878960879104524	2.6927765120646505	2.4804431923065566	0.009730571795700707
3.31086741094634	3.715661837684897	2.9803912997847197	3.43724670559112	4.819653952516897	4.732067930940366	0.12440366729915205
4.565452434960225	2.0753782286562994	1.683051154622626	1.7045582044381544	1.4024293262594645	2.2333006897429035	1.2607432297939074
1.276644461144604	4.003699467207716	2.875718215517989	1.2653589056833503	1.2275616510626168	2.453356414837795	0.013453100699713965
1.8891994550473967	3.687672892721317	1.6926371053689926	2.3481579852308254	3.723145954238982	2.4821868791661013	0.03504877207343079
1.8149349906171817	2.4405277820348994	4.6507973393389905	4.341553007484022	2.481662126788991	4.760799230096807	0.4645249205641767
2.4659862084033337	3.5121257421590357	4.935254126653779	1.526615387551117	2.5441000007736814	2.485210512135084	2.2087903968177897e-05
4.38201968515483	2.010395170914613	4.670885167672604	2.9168681290718186	2.1364035435673228	3.4214385369749536	0.5870260229569496
4.771781996936113	1.8891981164446032	1.718522200946278	3.8639322874804884	4.469614452959561	4.561477155621566	2.094681776615846
3.463010979947013	1.4671848151543825	2.0651769675464835	4.4391813497102754	3.7784678199486654	2.591164179366188	1.279954693625006
3.95934829790144	3.9418634264387973	2.1083408053013217	1.6472920656029504	3.3922580290964603	1.8489275085459909	0.0003781226104545021
