omega	T	h	kb	c	target
2.457897892869608	1.7068183373873005	2.343237894727394	3.7115964438799582	3.4614697592339194	0.3007849284393893
4.240243687887377	4.554434121207766	4.336794247766774	1.1459336337466508	2.2604888762908004	1.3874759800693526
3.3341291551368264	4.241162880559864	1.1661709148452517	4.912067030497365	1.2171294633276104	15.605391253285624
1.5603847317299544	2.1855240590856937	3.6067877779702235	3.1887054037644007	3.978057270223809	0.1018082260986942
2.882112291764619	2.6442795542458923	3.056169533068072	1.4047290311922451	1.670928876945997	0.9216775836338836
1.5787541817797477	1.0571541813569398	2.074953526249092	3.831406597657977	1.1077500523949606	0.7810724089373182
3.4710399705530084	2.46203538491844	3.7909599948994632	4.435368199032027	4.991601735247315	0.4853483881596077
4.839945004416051	1.9417755289479344	4.2665680088872495	3.61980918569615	3.956684248481668	0.8358350689999047
4.393710629979135	4.091743612895215	2.972223259140437	2.0831695128074856	2.5936022715293072	2.1885953714261968
3.5437146267203814	3.833998052240238	1.496853410553176	1.9637893304612644	4.439316057380854	0.4593638046097673
3.819359470848559	1.3002062778721126	4.57099285646783	2.8498447377426293	4.990081217030949	0.1476857583858228
1.3200874796835862	4.582304729577043	2.5292168619199518	3.2474897688348996	4.114627023765559	0.1524401311419244
1.1398671341163622	3.897807584492482	1.9768964520869463	2.175584795533048	3.052785912926339	0.11727255770294225
4.092525580854414	4.7121347607654664	2.7519769260452	1.4111956583574514	1.9186712028304376	2.670786438722285
1.7935876890618283	3.1987619092527013	1.2953226576828727	2.6690741047904094	4.429326652233508	0.13879513408924984
1.5739209525416085	2.3811122557668387	4.233803680726044	3.857183734199919	4.465771036801926	0.10904538567888997
3.553156424714675	1.8803384628159003	4.817146007975031	1.518489488116609	3.583339137308457	0.17001254924195489
3.5424385927525437	4.163537672095553	1.7833270344068572	2.699412713317372	1.8975718031424675	3.7937594596119935
1.293417476562197	4.228347989503563	2.026435838134838	2.9096458334639106	3.3881773494460967	0.17859644728419927
1.6801925503887505	2.704642478759164	4.761309992791981	4.1618248606955754	2.5926529820572783	0.4524072962090429
4.688285661133452	2.6026280517814357	2.114723485762429	4.04233594788758	3.2353213644651184	2.0747347095085527
4.738979802263605	1.9199023069543408	2.5397580999741987	3.2725061802373654	4.476754046632082	0.6101226211345306
3.657017619167605	3.648421619720254	2.4623928574246614	3.853424384912868	3.341541301407538	1.6206458446093197
1.5384020112128283	2.5706815928701983	2.011816421940122	2.696566272221598	3.6634303344080483	0.11950933130609652
1.7980364268761804	2.655647420581769	2.534913803590664	4.825500590813858	4.357529514709149	0.2148717568409727
3.4074492979701696	4.33799094562368	4.369651997016705	4.703024110978489	4.479041068327673	1.1282059796175312
4.9404269645787044	3.4873460785842263	1.4600865784839172	3.2850265538309285	3.658528547845988	2.012367534828001
2.5632430778182984	4.266192476955963	1.3259255088036952	1.3173280447545022	2.194736445920515	0.7399148131565569
2.4963327245812796	4.351521042466307	2.512823713854212	3.6278702765688817	1.3792145506079838	5.076093521820616
4.782162361517399	1.70426225695079	3.66149437022605	1.5104887769246125	4.978138015375008	0.13347270057352706
4.650862903423762	3.302683635066052	2.656355143031588	2.124281077187173	4.8784287029418065	0.5597683143358974
3.196787466753642	3.890481222691379	1.3780247308967533	1.8280837468932176	1.9360261985255784	1.8694867219992035
4.678618780901728	1.2208760676403732	1.531845011112568	1.5034518150183782	3.7914083907448473	0.20426231014953944
2.5780673231899645	2.2641391009906378	3.228015528493009	1.0879601989335206	2.090858071925492	0.2865353578416457
3.621333320789104	4.164643075846119	3.2164069361095304	1.7289085772507065	1.9624473889347385	2.17813841838226
1.540466641159434	4.4604562896677615	2.291594019968188	1.5719404475839918	2.1721909833165185	0.34316899290767783
1.0882159899988515	4.183064194290429	4.551950887834584	3.9040606067182817	4.788408764507855	0.08341308181157568
4.6349746879447915	4.72348207151982	2.499150762179144	1.2812120859766654	1.3227659354757535	6.4399740123604206
3.8220713857223982	1.6200412477720099	2.4301614671766414	1.092474509152729	1.3909398247353573	0.8663523346176195
1.3947660528314278	4.142436623086684	4.875154521630393	3.2640352713550853	3.890253897247377	0.1691460065193414
2.9609755459037035	2.773877040868041	2.3811385424834777	2.042624943693603	3.572581335847444	0.3565882735792528
1.1437630900390454	1.3875347771591784	4.258795134717673	2.5631977124379137	1.944424944647236	0.11158935202292314
3.9912729410938055	1.9742935940640136	2.4434176055079826	2.247239639233505	2.189104567935984	1.2481656989374017
4.4442724036430805	2.4140102630197195	3.798806226818824	4.914379245621875	3.610683581766119	1.6226305932172655
2.208178948281467	1.8677212891038415	1.7070214934479493	4.6701653352605055	2.944297862300802	0.4802076675872364
4.4164210782190505	2.071883057006301	4.251953292356891	1.2522850174077649	4.365864270273366	0.14318236416677685
4.211962069667605	1.3960184006884222	1.7171993006390966	4.202560793679076	1.6929659291388075	3.330236544096905
4.25068564461248	4.15886149876118	2.042559212815372	1.793228754205184	2.7483617189766387	1.6452242400741557
2.1353515589398624	3.4834699895055183	1.4506448797591247	3.6006391315773927	4.419749332137675	0.2908521456113746
3.3697369562315935	4.8061391255067605	4.9742748742550535	4.599460750538217	1.7395673690180558	7.907582266202612
1.2744391391163878	4.030269161092298	2.7730212875748497	1.0805628297190784	2.295076909811001	0.1274620120975049
3.9353134827796166	3.5954473717109816	1.0398898146328226	3.146961348345493	1.6142136288652351	6.61944641263929
1.1813505391125627	3.1009376744752144	4.14003430603812	4.1805717679882655	2.4704758340361392	0.2914214799253015
4.8061144351648135	3.1559770792007296	4.490043665694662	1.910355257098141	4.241676132656578	0.5819752900773679
2.3934218567198062	3.857895826348458	2.6207120842480753	3.376993204206783	1.6589591303053282	2.6436419121580426
4.7810908664636615	1.931897532155594	3.5813297152843018	2.0814323028000463	1.0394327695654058	6.0264972039728395
4.350069457189811	1.4588705126668096	3.3672027077678965	3.9218684920298257	4.717609627949185	0.399283565761216
4.276190037362602	4.117052598186735	2.570197951444426	4.874541503689692	4.4242701937948485	1.8179706215068718
4.287926549046558	2.209144629673101	1.1903314900333624	2.9022768718000753	4.787627903131099	0.4887811064719321
2.939937586647416	1.8093127566719664	1.799144014146873	1.89050055997423	3.0378624801416003	0.28628100483702834
3.1665412358503566	1.740361830985035	3.2087636454727404	4.1269759837547255	3.842918320803598	0.4405671981113015
4.3601549637815085	3.5602744862890905	3.516231585311421	1.9363201187581611	3.748206618721986	0.7877607408777622
3.772332358152727	3.7688499442701806	4.222440175874226	1.4924030339501988	1.4979573647711906	2.8607223597189613
1.2108243732129589	4.479304259098784	1.6964307410713806	1.099102514301132	1.4148000307069393	0.35336388377892475
1.0755976094968815	2.7457593297917997	3.0412245983170223	3.194648058451316	1.8012443568068317	0.3076014223768317
2.8320203625873814	3.614249094882871	4.158573924560125	1.8958202469182064	2.6855128562232737	0.6712721202595928
1.7667824999190325	2.560762793807067	3.3940789553515627	4.990706412958608	4.132967638268733	0.2279065054910801
4.986813568500411	4.1187791719200435	1.8046069601022512	1.8950684698193747	1.7427121928192864	5.899745338905251
4.577496529440219	3.698626695581088	1.8781719713528484	3.4704732407457213	3.4282383949040214	2.197303882629316
1.4583736629655069	2.028790465170867	1.2825850186020695	3.9964192616262237	3.3138164283413385	0.15620388852240966
4.768740615285325	1.3135953744730418	1.0292700103398689	1.2296375768300796	4.741257522323323	0.12874067112244672
2.9202855196140685	4.858279349170693	3.3351247158723645	3.849579866799125	3.34274838422077	1.3871306481033272
3.766019629424692	3.6985407431088215	2.701223552810841	4.631306700914543	2.094331288056087	5.350839466499481
1.0461257349001412	4.906383011324581	2.6347830417831566	1.8286617670740304	1.1456570605220049	0.7395936418025928
2.6354042644983457	4.570404829028499	1.2169858120869614	4.2139173537888315	2.9902062198970856	1.4957711539292526
3.694201527558924	2.551044669379086	2.750290234432212	3.31047276741519	4.173105451822647	0.6084002423914554
1.6718329509838177	1.6826329091689955	3.195927097636845	3.5997582006686297	2.5344801561605763	0.2487300452928432
3.1049038509009264	1.6817797718390157	1.83508604241419	3.6180070722865025	1.6904508247073768	1.9287049045739928
4.916032739707485	4.569087477594575	1.0631635102309949	2.323276516246854	1.6195322414147457	9.526948093880245
3.5516495655201914	2.076042094056382	4.177063302954553	2.4749135998066905	1.9472107301552983	1.3643563100806533
1.0688197083821294	1.8521669295328012	4.387013870745559	4.030076933392073	3.2481324247313013	0.0778654111184732
2.5835187523984344	2.4984984056750057	4.317511518953856	3.1071932542213894	2.2426517149166387	0.9290632179915936
1.5050280494805128	2.7820686566317425	3.002513545446363	4.323516420499123	4.531360095985533	0.13046344362275322
4.385197260143252	1.1166656603313498	4.037164002721197	2.2419183561931963	1.308019697857577	1.5413815789088936
3.1220186047596497	2.4302725082770955	1.4487734386307678	2.656407815364176	3.8347703200241137	0.4098298476980585
2.114610357603954	4.573034484535016	1.3761334629864126	2.1129432446158347	2.6963548539296003	0.5878269166665482
2.84126169494731	2.9606714257485622	2.62718042240565	2.046178660264988	3.83998860986645	0.30417071137974544
1.014416184976047	4.536512891134592	4.185762309758791	2.067491401470316	3.7631966684439044	0.06659549172905406
3.153111199581315	2.4711930000746865	3.3725884536625776	1.885651888281754	3.4917559271741236	0.3193046518198582
2.8767958328284484	3.5004308267254656	4.288758497001561	1.5345665925361265	2.705238642966299	0.5098231594534091
2.9198041914769584	4.449803475828334	1.5105927633900098	4.847797678298521	3.5993158731725483	1.4150365946205556
4.242361139681556	2.132000468199684	4.49523803455387	4.208111904448339	1.6899233793607693	4.81421469130006
4.0284458422910205	4.53497570726476	4.47379634785161	3.3826870448433377	3.3979628058010483	1.9867353270686463
4.542011558101528	1.0931040578352316	3.1418326721532144	4.796078728542547	1.0737791725407717	7.593680338574767
2.265924822888659	1.4334959197607295	1.302721714324067	4.966075045387263	2.9084410046188616	0.4235172898962187
4.4441681153257	1.7755786036234902	1.4523975835795446	4.612520145530559	4.8985682539890245	0.6410598431404972
2.345314922171481	4.890978365909008	4.468915458002326	4.702129954498504	1.4232379521794118	6.1008799823021285
1.6349517785848784	2.1410088831841074	4.638806261043825	2.16627092590292	4.6894281370169475	0.0500106914091344
3.3386318945308373	4.586490644931813	4.843155680576102	2.393308912565564	1.5901125246245469	4.3506888259001935
3.589970867806555	1.226928961699147	4.957644007611801	1.6506715012951134	2.9951335587236003	0.1352010007118888
4.713683691522269	2.5220896577795813	1.9982275769198845	4.1230779603955545	4.326426277373561	1.162692125950504
2.8441774721068644	1.6850218539718829	3.1435379941701167	3.5006980481069334	1.5952898946438998	1.679806118088318
2.3257711191820447	2.815616653902238	4.337445523600147	2.7875631547671733	2.5367375837898845	0.6024271577408519
2.1722784532819253	4.392475297217022	2.311785481354727	1.7470557135611546	3.323660879143816	0.3151384160475292
1.494823014807654	3.1845094206159437	2.628609957813625	4.933059841091897	1.3583760721225269	1.8894076689099928
3.8541412973400484	3.1032503545470984	2.4737490123313557	1.9042769027383504	4.6896474496117415	0.35470810171122796
1.8797455397703389	2.7570945354551117	1.2486349097451703	3.3699820528159283	3.685794245074909	0.2399694134469297
2.9054695264119648	1.7399384303334622	4.8881256764673635	2.3461705705743854	4.467371928375272	0.13096363852640389
1.8959135974082024	1.5312289584899514	2.4872211835517644	2.470640170483069	2.8225625482694343	0.15635424189260233
2.436109487585954	4.650538819076888	1.5307813668460204	1.9726195338649768	2.984740650567697	0.5993807200504363
1.7630558722551315	2.0529674466376315	1.7819075309129788	4.700939115457617	4.306218690374374	0.15970120522686335
4.734615433989727	2.9290494746665576	2.8800499183164114	4.874319427697198	4.240489311325962	1.6697537877834934
3.4550610765166456	2.863396656283602	4.079877807530503	4.747846554224481	4.717195112998416	0.6796654966637886
4.259182487279616	3.916652499540661	2.467288116990397	3.77496491464906	1.7722849891055854	8.171813229755482
1.7059671619515169	2.636527335111285	3.8883612734338913	1.0348343154853796	4.593124263275161	0.03123181319937553
1.06723945621662	2.3936157792404518	3.156942244452284	4.73225866532155	1.5315978750787045	0.5441732151067104
4.066988390618649	2.5892644331900003	1.3449199580741038	4.359594327341341	2.955198760031037	2.0837288252525816
4.681844125130281	4.521559907384832	4.493020387368965	4.275828245906775	4.2438429079236535	2.183628266277444
3.004760139557132	2.314072171997708	4.063754829989364	1.7861016709280104	4.144744313000142	0.17239058607277988
2.232609408490809	4.575968182893822	1.0215897898779418	1.016710576527975	1.6844802102786298	0.7961985460738611
1.6416489305107709	4.285411048445454	2.709947277233688	1.785774489387591	3.496476789225865	0.1631447019581046
4.05409767065777	4.909418751966198	1.015934633290521	1.3159518781718311	3.586921603306644	0.7945041711801887
3.8711822313084	4.589417792971063	3.0385336236699017	2.1634994695355267	3.455022317047745	1.1476651565098972
2.9974130634524654	4.921909795695099	2.4096075967887987	4.7908480624873615	3.6366280797541486	1.5838460767092506
1.3756243429600383	2.9244645988264124	2.1832595273641866	4.9281831214565255	2.598680403633451	0.4024441584591223
1.5849686940124232	3.614162142282877	4.355903631877569	1.5705657728099505	2.990436759544456	0.14642775765692226
1.6955424587431471	1.6168226708698623	1.817307662719172	4.901267652249897	4.985341177074037	0.0900308071725519
2.2069383473609183	2.8961043151736257	3.868631306341319	1.8583789619539743	2.1236715644258464	0.5176988614061624
3.7199364110808433	1.2223155102339436	2.966985916470798	2.7631290543137887	4.784863830776991	0.1576864757466305
2.0990642651913882	1.8472742722362128	4.499290440050183	1.6976011909176134	1.5702623316506117	0.4425298247431986
4.2168396771836765	4.736481063900083	2.1879658665266533	2.532226170790414	2.5935039632172687	3.0199674321534307
3.0055741985735667	2.3547170806704774	4.880150007264713	3.3601793394328117	2.0986073712338733	1.4136861206578637
3.1215613045980226	2.047314039820078	3.3350745899049334	1.5842680844901142	4.929471526476615	0.10097574944449957
2.948793335490556	4.389068739034085	1.988045853166768	4.015609860189809	1.4271280372731066	7.424050354772467
4.911882921916749	1.0727719507863718	2.503163939002861	3.121920972742069	4.277889140853862	0.3293285736702402
3.776079661298069	1.2006203739522512	1.7090637630895558	2.13107897112108	1.507809215544495	1.3213337053532956
3.3697572595419656	1.6373581003888091	4.630327361774236	4.702490677265313	1.7914024488099332	2.339200348235837
2.59018757602365	2.9469803103910657	4.336071549133138	2.707405238556461	3.9789469962490656	0.30563301227811546
3.889781104248947	2.5121364149365317	4.2711233049176105	2.7702431049134177	4.5152776484256885	0.4301585037827923
2.6306873615825106	4.135908412613716	4.839219369708059	1.6339539233136249	1.2756038036518509	2.4974014750770457
3.0943705189220294	4.952868253426381	4.4684754880582105	1.2589612403495418	2.0292823634682153	1.2250131078963515
2.6531367014064458	2.7681905680032566	4.900359137913691	4.277767034111743	1.819441083111355	2.334853998511706
2.7581629030938197	1.4265702592427243	2.276705664859536	2.074758515436239	2.5073297921668987	0.30506583039805113
3.3296562300235224	4.796665012363566	2.2835194832547194	3.3254281915524544	3.308991125956548	1.5751319772611083
2.8418093038955723	3.1168249409399125	1.3290562788879088	3.690851160097645	2.5204236946209515	1.4433967852507452
4.921421622889199	1.9224414556895408	1.0531761283836056	4.2188566819007125	1.1387008043038347	14.582661857331102
3.794380268622548	2.8096955082746056	3.6402468173414113	3.490128928318656	4.936924021955308	0.5235779647027957
1.2338538346925074	2.600171120698856	4.052198779937808	3.44524087865629	3.542144596855689	0.10531372255030937
3.9195099234302506	4.799398567670874	2.808334108039418	4.563992898204635	4.427959517048897	1.670342794671593
2.8803957873807877	1.4152712958742197	3.6653527837481183	3.461204113756064	3.277710713963108	0.3213046443721977
3.638879992526338	2.990277887732415	2.3426264964909183	4.5021754781353	3.4550411513125465	1.4381237483134353
2.341807161005729	3.9094083997798847	3.514550185973329	4.584672110252939	2.2342630159936308	1.923032518337162
1.6126485133123372	1.5995100961994495	3.911168165317297	1.125267779148519	4.717675195438064	0.01591632409128857
4.124870191054701	3.0365866134314143	2.5633266024236288	3.6424609508542907	2.2513408964662003	3.4830725632472865
2.5802957716943147	1.2515151866668437	3.1692103392693087	2.598002995726884	1.6343857086102167	0.6677140107880244
1.1080751477376505	2.4317936295413283	2.779589863886755	2.358858135788087	3.6091263851132864	0.0524776541068656
3.8206120504757215	4.081274148941201	2.251796356953476	2.545857370007231	2.7926472940189964	1.8434600901235536
4.943521836507205	3.0243731255648063	1.87137381662374	2.5049975341250863	3.760762560559475	1.2016532523842638
3.0658687932443005	3.0937131655151267	2.716268375136383	2.0448918215553773	2.575531845965733	0.8164626933382321
2.3847146163740383	2.0060962233692448	4.993828259599783	4.040730817041459	2.6115037639237086	0.6079132374960668
3.5800802572370367	2.75198752552467	1.5404243595107987	1.0242624484898246	3.457879219334265	0.2609484141298403
4.715842338119423	1.421006876668891	3.0000342631554417	2.0915505131010352	3.150508864170592	0.4511010356277868
2.1227535415479166	1.6175910748065558	4.502987621045115	3.201840494409804	1.0347520810472477	1.899992426294133
3.776788761346695	4.0498120351174345	1.4201534135730411	4.381576364674898	2.6564115013584058	3.547577586470143
1.0314505946277102	2.923206452156448	3.0373458215550935	3.6568017728473348	3.7426875444659102	0.08035682163471804
2.5833842784991883	4.138754059687456	2.4336536715879817	2.7872484632907564	2.947725007876058	0.8593657083564573
3.1290683983431267	2.453852643127774	4.057481090372302	1.7427199120266814	2.9981880540041663	0.3691906088349471
2.5781241314478973	2.071638352232257	1.8726297933439	3.5635198881504686	3.80681896547992	0.32552104708564833
2.2088898842878755	2.278088735296572	4.115093161885811	3.9597331766168233	3.110214195332285	0.4250245188911391
1.8068593147556744	2.7498800792411755	1.1874934731846136	4.442437240510453	2.714307689059146	0.5408559439257878
4.587223055432398	2.9370564457316912	1.7150860637564918	3.649177191450952	2.3827898817010347	3.7941962150231423
3.3605944463870325	2.0891717542708346	2.83905673974773	4.166875182615727	3.685689415280731	0.6711997731608343
1.4877567824684084	2.3475287990221663	3.976578861096796	4.367408358891671	3.7365936057302283	0.15723598251325624
1.009998006734608	2.9567466425294717	3.41254118199488	2.348494106945413	4.7247148970723	0.030897730836651968
2.6860606881172697	2.7593630435103944	3.6775121906407153	1.186964621062835	1.484711188148141	0.8462565632915527
3.767895140404341	3.966055718918024	3.0497992481558187	3.9551791987088136	2.6087310796530683	3.1260854357723766
2.197087497851578	3.203926106718433	3.8199507883877564	2.4388819793101435	1.5718697399157295	1.4183604698888574
2.5086158964858933	4.648489068991083	3.8588657180493016	1.4584263480726	4.298740648203443	0.20835311008616691
1.67583104402643	2.3600172619833053	1.7620179505709546	4.383998132385866	1.9958500460709665	0.7224198013131837
4.1755079580963885	1.8146572805253405	4.571663593461709	2.598789492857065	4.505899811984883	0.2922438439623941
4.37724141232031	4.47940412024966	1.3513652344987015	2.229172385155508	1.872038448831116	5.274747484390273
2.3470023970046814	1.5161028133317798	4.45497903991616	1.601715596401274	3.7962582926342407	0.06547257629531922
2.8341133692174543	4.756690908392574	1.8961671654479209	2.6050457594723158	2.932029093435478	1.133036951105571
2.7520008696438523	2.2710671020712443	4.498134839153781	3.0018346229023414	1.0148038678250773	4.3811291330999955
2.5647331026948725	1.3699229664818362	2.724983167266086	3.0767362854579288	3.914610422665161	0.1601877223141134
2.475301618669981	2.4702119179227946	4.139889439429192	1.5385698953603573	4.531392986972467	0.0920096985711224
2.4593071047339654	2.0671962271346684	1.6515760704691296	3.437958056428149	2.7487860272205533	0.5505855751789805
3.403439450492797	3.5315360745679905	2.6745492425067714	1.1405423937707866	2.4332755051679666	0.6634180699703275
1.332282425430082	1.1384312738187794	4.32484126993421	1.852231864184218	3.92172906913672	0.01968278203881084
3.5696483668590844	4.308638913637276	2.45969250513314	3.94627588264516	4.061377306373768	1.2769187712771424
4.452199505525092	3.059263680801662	4.360629921017444	4.936611210852201	2.8794734954542496	3.2967376018681787
2.226509355634936	1.2282385398521798	4.532890736994945	4.8879327076085035	2.1306212961201987	0.5793638921426867
2.095934133891712	4.5432573457600585	3.3448625313503104	4.932835945207591	4.792411176940244	0.4235995752878872
3.5551630488637938	3.155521408536417	3.4098648694036497	4.507302125250397	2.2252794949663706	3.434380283487988
1.4741285985618813	1.95814728620156	1.3398792271203832	4.213486064716495	2.723117982306192	0.2403395501611312
1.7716734838163029	4.128485362947359	4.946345174356013	3.101794228017411	2.636213122997612	0.5546835294817476
1.964837061829809	3.825441022986872	1.1339991718571532	4.388153070939625	4.969975030091272	0.2630346112602324
1.6672707016708346	4.843713092476625	1.69508467623072	4.556017061299277	1.3587056648922493	3.3326675044497502
2.2197258295844597	2.714069080335405	4.146233218479718	1.2418567444838402	1.5390457398843238	0.5671601066525372
3.3531125497826517	4.717397078039754	4.333619406759613	3.1470499842776354	3.9792771632060755	0.987024357253504
1.7232378033246245	2.1195866767035385	2.7792563057400965	3.132188935804409	1.2155091734120411	1.2758607460344262
4.642058846703263	2.1685261188912506	2.8190298668122886	2.027044592025371	2.1084789673863744	1.6876020484194574
1.896801292806385	2.277942628899834	1.7547016026519229	3.7530066307074863	2.131356761356237	0.6650119703474796
4.134346627557383	1.6716450526726645	2.6253378700070367	1.7693648069678436	1.7949110622604798	1.170602123259593
3.2086115009448517	1.2905194623617675	2.8624782972548486	4.333995205834338	2.5025401148031823	0.8151511498839962
2.4321632217621802	4.73088466515263	2.4448987072719923	1.1112863691604675	2.180963325095144	0.6046187648149813
4.881461378780926	3.5524694877300336	4.680155958113809	3.1254161686592314	4.57757998493109	1.081221708774041
4.749317418094487	3.468126630252201	1.041592247260442	4.488420070475153	3.480278648734255	2.8634784440697896
3.6549576177600622	1.2880689352817574	4.46069257583357	2.9122782277998005	2.3925253202457015	0.615309656168099
3.9141945074706186	4.629662542835816	1.5902510977316702	1.9043435258922756	4.197847398661841	0.7338343762994557
2.7326242383036194	3.467592475296998	3.7270244669586607	4.411154340246101	2.427187397370748	1.862170940864424
1.4706498862069286	2.749364784032377	2.7157126954036577	1.842797493060488	3.3474027874667605	0.09300042179715573
3.2441933773240907	3.788710606936824	3.0403184238460423	1.7371818233844127	4.7578337971737215	0.27454331002944016
3.2807604267348034	4.890599556604643	1.6307639091980306	1.6029727531575693	3.6067809768205743	0.6221550982433475
3.166742247309577	3.9631172239591015	3.671103612884661	2.7980666510897865	3.4629095027503656	0.8633820226145846
3.135620073873349	4.9178501585513015	1.2078722691619743	2.2377840537741567	3.0653381219848055	1.1351038628777663
1.1625773491159594	3.9125373514574586	4.710042185674262	2.2045091818238096	4.133528019965275	0.06569724662345602
2.330535181891397	1.9859130223704669	3.6592499036515553	1.728604329115201	1.8479418314155536	0.4510353336726136
4.460340496343517	1.2753937684941117	1.113069544881276	2.7140747561141323	2.810996970318256	0.7860885166121508
1.071262873479283	3.3669845568096	2.4681088797570867	1.269136830002792	2.2201480398476794	0.09592212235291836
1.1737330648897772	4.994242813462347	1.0869086742033156	3.8001894176624895	2.0107518480156275	0.6517360412266119
3.7452268434150966	2.322038413684586	4.4681427405290925	2.1661824629586586	4.018158458496462	0.33583593465659106
2.8547117614887365	4.717300953359518	1.988360359343921	2.792449078884582	4.009097344962348	0.6537825496134342
1.2747435177779105	3.7642893969671194	3.3846228628651955	4.318861576958957	1.3404137202134283	1.4585332771670072
2.809123682669074	1.2819599936470745	4.6499702970351615	1.3783325792001486	3.1449315863432967	0.0749195989052459
2.6523440070995887	3.2014502630393435	3.890377419402532	2.19383205482019	1.0983106391503856	3.6838019239724407
1.1960578729093363	4.23802453243016	4.900429094056017	2.9951295157850395	3.1490972946403346	0.17879514207273892
2.3326654228126333	1.488779760676446	3.821446705523636	3.0270698658726944	3.0772836173711258	0.2232395637465806
2.4518516019030923	2.9478112488218	2.7539319095265355	1.7160024981785638	3.0742664077624577	0.2926001771479875
1.597779158313937	1.4780451104007173	2.183523023650214	3.655077013474043	3.4658908950227736	0.11045326957643742
1.6496224995256297	2.8100076815110784	3.3241375545206835	3.9439910159704814	4.302128916510963	0.1586842528723413
3.527701881361152	3.478649485269485	2.134406738457827	3.6380173704921455	1.7139640394479838	5.178830096602283
1.9935618575209983	4.474044056071167	2.8809604414030785	2.194977994856244	3.380927005872577	0.3301031556375649
2.5278814237650478	1.5466955688643584	2.2788036567689054	3.2128875607036096	1.0606020505769955	2.60453897733965
1.7744830685730584	2.2370994900926333	3.2686585205099337	2.0483201671725806	2.796120227766739	0.1687857786017204
4.412309345377789	2.992143163743906	2.1397870234437386	1.9467069836886748	3.1847704824776937	0.9929724377341012
3.777421328251628	3.8417259187767767	1.5469407899413652	4.3504499797208185	3.238604526047076	2.240250444982369
4.333566635751259	3.5733929787807113	2.431106569113368	4.2524912280564395	2.3755660450687786	4.8461871968519885
4.5222062879844565	4.882658562159034	3.9248305826967416	3.970837252671973	4.128800921341114	2.1891202307125104
2.3736711493195832	1.2489112985944129	4.744075903847758	2.414303694737432	4.5225260462132715	0.06161110142107298
4.710965219443281	1.1290042810225611	2.3171687249007404	3.205396841298481	1.6766519029644409	2.2552869578553087
3.3938767968435877	2.153658798541689	3.5285892076049534	2.518780487046252	1.8270370518825296	1.5828391828100792
1.1752922249284876	4.989966005691861	3.403912274516593	4.746224221237204	4.0558664878751305	0.1988014698437145
4.204758916414077	1.7075398765362535	4.547067410563909	3.00593411065535	1.7460227600132936	2.2098178828436166
1.3536324531293404	2.9584516621429344	3.1461452988586416	4.394453934531999	2.7271015127327773	0.3161537790187345
1.7488552477978083	3.036316263526857	2.84193576951198	3.1529886562705647	3.0248009631801214	0.311041375242004
4.785553773685722	3.126018088084551	2.846556093060492	2.0945237156708663	1.4541321604952795	6.061051044225991
3.7030468721013534	4.947470228465244	4.696879836675638	4.751905118374443	2.727860106239465	4.136250798469832
1.8700748414825807	2.28626451336094	4.604373850729374	1.1659532957450698	2.790937887314933	0.0927511937761014
1.1263119771684185	2.5681624773232	1.9875577425277984	1.133989671772321	3.695284480912491	0.025770152775821682
4.0333285131215755	4.912519175846635	1.5734626810779375	1.1420305673229252	1.5546547618106945	3.4918929859577834
4.459197229395718	1.4706848788654097	3.9779705553271936	1.8584409609109032	4.606653298444655	0.14814104957261365
3.043013082958668	2.910737842105103	1.6625322580836983	4.001510866926092	1.5076205652460648	4.643580766913218
1.880241384063324	4.468272254531856	2.7125942017776854	3.4608339242091093	4.1328435909572265	0.3158649446505474
4.2231541194741835	1.5631976489207426	2.245396508308392	4.302907873692277	3.3265644038631303	0.9797723574774314
3.0793944441727223	1.0447518785978156	2.132787005308932	3.7372176879469694	2.059116425291299	0.771615775503097
2.569235519467421	1.591226898679608	3.614943200844717	2.3687230251268088	2.5933721389922897	0.30611575018277176
1.1510041809549776	3.4693473277411235	2.0325046639721105	2.4114170874095096	4.645692492014267	0.05088306701157004
4.320207641519554	1.90937474339978	3.3678327989384966	1.4769822897761835	1.8535835457899423	1.0011836510140817
1.3384325233941312	3.66097923964272	4.25978326712187	2.0992703838662363	2.4454513683306724	0.21976071480260356
3.4737196181847323	3.0204899777705227	2.6941308829127903	2.5619311474315176	4.305000238135642	0.4629363153943523
2.3980371820339936	1.8160913403240029	3.136683590307072	3.9777917426054636	3.070940923029692	0.41036193538105975
4.40468112279605	3.9635249044163947	3.7319588736309983	4.885174530577874	3.3788333155192403	3.1137716351137885
1.7207257472924025	3.1621787436412574	1.0546835291527836	1.1071111689100992	4.200222006089644	0.05711076603387592
4.519191914482766	1.127969991868328	1.7620261726832478	1.2584296761278146	3.83981340119533	0.12334550710922333
2.263583357867592	3.60761178266263	3.9610150181327333	2.6655486972034304	4.963355167269592	0.18798671950506027
3.8016621771308197	1.923015622881011	1.5583005095007652	4.443302179132575	4.30811865413825	0.6376451004976662
1.4478109336770983	2.738791794292879	4.124237800149387	1.1869427876840768	2.2075282730268757	0.1219759472360669
3.179429063102163	1.9686006689048656	2.595844663951499	2.987591499056081	4.95411673578135	0.21905072279878035
4.308047914485975	4.623924838849313	3.9339998380908807	1.6228184980175562	1.3974744909913084	6.004296644148117
1.4870784933123138	3.8213004504327888	3.6070350983803414	3.5874876178053454	4.4383190841918685	0.15112625379477507
