sigma	theta	theta1	target
1.9703946811271889	2.3440881091725023	1.2989845946765979	0.17590061269807614
2.7576293624259054	2.7740652855914374	1.2530326786258008	0.1242541709370513
1.6123590333132076	2.9482582566223137	1.5586777132293608	0.17067178187520538
2.8287181977981213	2.5982119499390683	1.6589947794607969	0.13346928283672366
1.5796228331616475	1.7055472669133622	1.5648186095144696	0.251555118113066
2.2762469687156544	2.5302588675353728	1.6581293438801752	0.16285971812750918
1.6877179776503255	1.4913631418750763	1.8571324252835284	0.2308930819736859
2.77327378976615	1.9493055400675885	1.7323788116274184	0.14341306464827602
2.802620970604683	2.7287224608126333	2.8471699986253447	0.1422190705829183
2.7897790192905974	2.4647451799558504	1.0358744706196583	0.12542272989943107
1.0692564363784791	2.2834482322486935	1.3361738531718244	0.25199952384135743
2.9320208279830866	1.8946338305527668	1.7663883686225683	0.13593383787421584
1.4871227382143508	2.5185706004344235	2.415114751560153	0.2676161564667956
1.1395483439032588	2.4333379906507795	2.7005643171323754	0.34059332337970283
1.3929916751861695	2.2460874900727616	1.473800001174683	0.2455936181904036
1.6437949249448431	1.7626432149476077	1.7199089506073173	0.2426138944837305
2.7377449789954804	1.726335064527067	2.43060719870355	0.14097669351193995
1.842943358683652	2.4902565991424623	1.341367699421638	0.17824155732710206
1.860457193020471	1.342228828263362	2.8363197344295354	0.15532627818065742
2.457282578008047	1.065152926673715	2.7864103301070267	0.12703087994755036
1.5177959087073458	2.568283774153476	2.248156669089706	0.2570613546916601
1.248725245778188	2.3772514317547317	2.354439761408794	0.3194263270301248
2.7293402947155028	1.8531276297607493	2.0345134291896545	0.1458455959605348
2.473142845521326	1.0311746749280677	2.0197066484780253	0.1489252109824289
2.8847328724033217	2.8859309074847412	1.0959115504545311	0.11407602951002654
1.1933607952789709	1.8960618459255971	1.1119594266102095	0.2693962321075199
2.30202388241457	1.9129687598671088	1.0351796599019163	0.16114888326214702
1.2614888052678908	1.510096941755516	1.2531991245124745	0.3097570177308527
2.1697732539676027	1.2736747310085268	2.857048962487252	0.14088339049673662
1.9337858275968771	2.244799891648717	2.0232568921373124	0.20495175202264476
1.0632818914075093	2.3278282247416806	1.718253588720014	0.3183408546965309
2.057370301563248	2.3943144621714496	2.1092672271234454	0.19205661060989068
1.86278557105508	1.7939160636219371	1.5116275387567666	0.21171931489040896
1.9413926722341377	1.985290389694954	1.731715283289808	0.20374740420743664
1.5954458264022258	1.908421853895264	1.5926265625644558	0.245200026457977
2.488984220708917	2.098341343221885	2.5993519100600078	0.15706865343121945
1.332757134357201	2.132799808864961	1.1977301263936184	0.2340282431110228
1.7644565597776982	2.5242565018947305	1.7271643591138544	0.20416638076180213
1.3373050647515694	2.63240699276206	2.7238602728210237	0.2976213267674994
1.15691110353819	2.0742560109154753	2.0726272983979976	0.3448336556224401
1.3557953345356877	2.413149726011896	2.9130668724613584	0.27491144481136803
2.578012884857916	2.5867696640079068	1.9063004127487968	0.14945013027522278
2.3722156966790835	1.0045154832317886	1.4661630284694591	0.16501833276084502
2.2589470852832902	2.083606573700008	1.7507189373008152	0.17469818851341504
2.345963221762821	1.8828215066516232	2.80589709927656	0.15738731915457754
1.4699591165720247	1.2826654769880843	2.6572515499238185	0.17527545824147672
1.367750628310169	1.3586219254418364	1.5981523963913131	0.2872389498710356
2.0474318076406206	2.5568036963405385	2.5303779340748047	0.194833865224058
2.552831539695708	2.0309149482643702	2.7139786971813042	0.15077919298709413
1.3832244562476554	2.961871400155208	2.0586141278230192	0.23303516969196236
1.443002835886347	1.3558002429167904	2.376884190188637	0.21523580535775266
1.537635945260996	1.7196673074088349	1.0367328734380512	0.2350828243587768
1.93098957278363	1.3513650968821882	1.6539908060454938	0.20407824617749026
1.9510795565682075	2.9706225730735247	1.8317305400836428	0.17244304924142145
1.652713341869121	2.5275715167412462	1.595014326374507	0.20586171452497887
2.699392746476295	2.4236778102175567	2.078199774003912	0.1465841995328565
2.982598139415863	1.0140932252410215	1.4687348155262292	0.13221168355672644
1.5375922669141115	1.9464554732336916	1.5766811932338067	0.2520636151429057
1.322132284904415	2.858176170185585	1.6702744128723268	0.201530955333304
2.6579255357526472	2.78778100721262	2.689373210151925	0.14999251638995234
1.1896307492333529	2.208171084466548	2.399601831720428	0.3310358855463996
1.8392628635652033	2.0268617872554446	2.097202694222192	0.21674478760546104
2.8630235058765754	2.6231944993007734	1.161727227201779	0.12232143890759843
2.1940476564434124	1.8369251005841671	2.789347763869471	0.16547992923228644
2.9607785492213496	2.9804729025746965	1.497985134000596	0.11886755086979588
2.0405864635780127	1.643141387035876	1.9616182513840996	0.1931371157109412
1.024827028939844	2.105695295400233	1.6977016260560809	0.3596197412027061
2.9035175661357044	2.643220580695892	1.3342651058271104	0.1241233395096116
2.846136245986292	2.802747115664506	2.65879562577739	0.13999060515617215
2.0119648961216026	1.1252280297370465	2.7417589819947588	0.1435856755012666
2.025327964496494	2.8759599990425335	2.2429520633660767	0.1875869803770878
1.795734354815694	2.3820930027051532	2.841417119231723	0.2150110450315959
2.5810342762924017	1.9026550648835665	2.168719454272943	0.15374776151765504
1.038119846555284	2.2865864837314684	1.1372230553019378	0.20820128036436175
2.450960246395612	2.1834840790674974	2.543064083766855	0.16102746990910832
1.446997964118503	1.3779456931633292	2.216668979327433	0.23307033949223474
2.0935063285970683	1.054572170477566	2.972015145771213	0.1252785652619014
1.813471216069886	1.7346704864532885	1.1354752134033168	0.20830168044653946
2.066804382494506	1.2926173875649334	2.3019385992158834	0.17132646469487778
2.3005819436639565	1.5975497918240968	2.1113180225439097	0.1691386011931248
1.7407396632195666	1.8239158451398176	1.481959940274193	0.22480013699202134
2.591492300028494	2.540513153621504	1.1544918429030666	0.13342753361765716
1.1830455271978997	2.3002496023330083	1.5015980051544535	0.2685017619424853
1.6708669375175298	1.337032388143308	1.0186078094511999	0.2344669912567692
1.555363570517192	1.8149893198655183	1.9622708101908413	0.25534717034763404
1.835712379847908	1.2082675915008008	1.9964199583292936	0.1981879698835603
2.7526050847408285	1.9725901024615675	2.1317119147215142	0.1446906641601177
1.1234851025759045	1.5501894584357396	1.390714915577997	0.3515341348023022
2.8019800009967923	1.8226248867867152	2.6025576228111533	0.13696849211606132
1.4305667103589226	2.0018074841409685	2.2631941590910896	0.2742537044949215
1.4764489773816545	1.8230395983956436	2.8840576285346584	0.20871372126178525
1.1844363847651502	1.5581660472700622	2.112567040649191	0.30187234024438314
2.845502211916432	1.5450822561952713	2.0809978827554567	0.13773638517167555
1.4496041716322026	1.3986207644491122	2.2530338568026993	0.2313249347574907
2.4698615256925525	1.6369619214835172	1.3488457599700439	0.1604288795156334
2.2011637753004987	2.308483194798719	2.9126624167876747	0.17454113226145618
1.8467466858291512	2.6557916126888768	2.346030544751317	0.2130067721154564
2.3016471882341327	1.8621334340294635	1.5180312673384249	0.17140277587910555
2.6880847425204153	1.6293705114765962	2.603872805248271	0.138972353807062
2.584540220605217	1.8930329727489013	2.777488614624344	0.14557847064039647
1.3041656080905908	1.0105780870774044	1.3330136085042013	0.2966908511970738
1.983236739708648	2.4117941010289607	1.991626188272528	0.1966930231925093
2.3702452083170997	1.6135464968542252	1.0463746520508304	0.1635622901941903
1.8499387254075497	2.238159293577513	2.0809215902575677	0.2148740525361288
1.262951607985458	1.7100235849081584	2.007539370834034	0.307236614306542
2.4129695875365487	1.7683062333157722	2.9032927638969235	0.1480181615208151
1.5642896991165838	2.0348419670731435	1.6110527927388782	0.24584161486712394
1.100750300751184	2.124600153680833	1.5271475890093205	0.3127880788658685
2.1142308361675384	2.423867584533924	1.98778205332613	0.18472230790119032
2.16174024137842	2.136405478945278	1.3442817574058898	0.17256399888804028
1.5754943772636896	1.147664116486807	2.4103156445299017	0.18366272305470632
1.9085993662427456	1.6852505004284095	2.37074782929965	0.1959673838460957
1.5676263416794614	2.5446517778981845	2.894644127473613	0.24822387434441745
1.4371907462696325	2.4096401295812537	2.0793113939371097	0.2703486508691408
2.8398540302716566	2.9219109932314584	1.5105333702734245	0.12415922484179105
1.9447942791716628	1.3887824565079154	1.1653813006579266	0.2037844523587657
2.7002477676882397	1.8926778976032872	2.2063015688449896	0.14674967362087052
1.093684869906267	2.4316084273036083	2.158354852277561	0.35355973235196464
1.2609964088156298	1.1981137358082452	1.2715045968576748	0.3158353004251214
1.4335291292152268	2.9388468175169207	2.6732616507758324	0.2735585155959963
1.9228507636217549	2.824209382513656	1.656958878298221	0.17256226097426808
2.029947553783072	2.5319115205842104	2.1364510317141074	0.1928341910287264
2.496144032038747	2.4214882561323274	1.7346754559912188	0.15388659978857178
2.093214072609341	1.817897986796806	1.259134160429629	0.183917517850968
1.8300881531711017	2.174802121008434	2.2009881331823977	0.21796843110006847
1.3862359956483088	2.8314121930070524	2.1019360356055845	0.25057709783274423
1.8662255322359624	2.5515137304905764	1.9596582851304243	0.20328517197026666
1.4062310091843526	2.5521824079962547	1.400251314656185	0.2028345093009692
2.669731403524776	2.35887525468324	2.878722748654377	0.1466254135088063
2.7032064549492336	1.5138151723974451	1.6959573330936524	0.14724650197097902
2.7668909246436284	2.3446181951355936	1.6823310198302102	0.14011247610992394
1.5260663572014892	2.79932526805663	1.674589361591655	0.19924331279276594
2.545449159357596	1.7607700118917664	2.4313922840941298	0.15138166355367005
1.068065987008429	1.0584575990619742	1.9976328054176289	0.2537533094755402
1.3904137957730367	1.0234600182371387	2.343767291101132	0.18279504083820106
1.9767525481538664	1.2020506500490002	2.1655141511329026	0.1792144973971216
2.6075136184373826	2.9165201119921202	2.92854724982224	0.15299557165750255
2.0312215891036938	2.31768782581513	1.6408961416764365	0.1857998664145712
2.1281097274202003	1.1723531648311458	1.339078233771252	0.18688878449475668
1.7902008451333524	2.8809969421299666	1.647321505568763	0.17574622184452354
1.932198152152044	2.1497046233026724	2.294061853594332	0.2058952522669626
2.757683608834413	2.9676593952931234	2.6786876407725058	0.1438736441441568
2.312288816534485	2.4198276492440267	1.4286905170447668	0.15738785804217426
2.5925065840051857	1.4564465786692904	1.3029608444602825	0.15361339310963076
1.3525867805501248	1.2992510077462356	2.010344854056025	0.256878307013148
2.120969720790277	1.187063789896016	1.6823198474331833	0.1830356900223388
2.4156646619975506	2.8147869958040017	2.950938531450817	0.1648859363996834
1.319700034587989	1.3713911887740455	1.2597175805847902	0.3012173121150584
2.1102573818600057	2.5258282679898043	2.9740350564384865	0.1848327088469584
1.510699868513404	2.3170500374446314	1.2224675763958537	0.2031114870641848
1.249903473986114	2.1010228268477045	2.0866640111675943	0.3191574108049716
2.3582348716495973	1.006650717571296	2.8752120650440918	0.12359244208719945
1.0163295980754259	1.1727447250016223	2.132155250534863	0.2514025220869868
1.6460784381223916	1.8830308216337197	1.9989823619113	0.2417586750601105
2.2122137023166366	2.984378603585987	2.769641152869592	0.1794886289570664
1.7581797431027457	1.1508990332186146	2.9363372260891656	0.13549215404239906
1.6725971220271472	2.347055535555212	1.2357608484507938	0.19127593653555774
2.2274528534796154	2.4675533753046497	2.112758515946123	0.17684480339717534
2.6275724524238333	2.571929525887879	2.867222042349858	0.1508734584771102
1.9547459585404456	2.23365597125883	2.010729213149668	0.20276618257320533
1.0660287620292612	1.2084379050235066	1.5038503678088169	0.36013541117957737
1.9233662210978741	1.7874877334682389	2.2616581605810784	0.20121036560423486
1.8498135373139195	2.317804857638235	1.0836983984862696	0.17263613785392926
1.245823111444946	2.3054714048746723	2.8934645178953726	0.2864722607644504
1.367819777447019	2.422981637129494	1.9824029396652392	0.2769185839961362
2.3881358172941	1.7157582732670917	1.0822765056849293	0.1612767290117622
1.7545150536882517	2.5981308129057776	2.096417711233295	0.2182713462958017
1.5894351730105785	2.744488372330044	2.3877333792015207	0.24475268293588914
1.5508663419764663	2.717239656181709	1.5761269803185225	0.19623427621295966
2.37822872047739	1.8254658564713133	1.0298683039977268	0.15861888674194144
1.3874745632537904	1.960443818783148	1.4800146538128267	0.2708006560295629
2.209367844441998	1.1160527133811082	2.5366801134407617	0.14684603931634632
2.4514566415013848	1.2931948781402067	1.4438939416712633	0.1624296311154928
1.2600564240301964	1.0749851574521594	1.8502830477105316	0.26200679543085137
2.1615163245950666	1.6549298765480993	1.5778249604997157	0.1844485446704237
2.5029359828990803	2.9734449023026053	1.5548152213993116	0.13573832989228754
1.6834105643075172	1.7763632171121473	1.2391638365459388	0.2252200973193523
2.678152393874905	2.1885679857967166	2.7018201360223584	0.1462512247621647
1.1020138754021471	1.3285622956960472	2.2970294107340945	0.2460460985879045
1.8551545269391332	1.173476341359715	2.913997906201464	0.13848073896759275
1.7551643896150912	2.6292087331351484	2.0193362245422315	0.2139806150649848
2.2378315261701776	2.758086140279986	2.2020196655162927	0.17285224269854396
2.557063234343958	2.4176365875410406	2.6171643241356883	0.1555415621491406
2.6528061144050428	2.9314731244330816	1.1935428247507824	0.12134063202064445
2.30125389926446	1.4376786261864207	2.6272414933226	0.151677983847201
1.6691112566068724	2.5672445284649728	1.4775030628427537	0.19313599135511006
2.118099297487794	2.224184636561114	1.6064753674539265	0.180507529410939
1.987551110601134	2.9553414128694646	2.0888226664872467	0.18252318508669954
2.1222677665464493	1.3048490610436496	2.775339479891713	0.14786293998612504
1.3245698122094438	2.5946179218634047	1.2437772826357745	0.17905604314878373
2.7713517764606985	1.3257227390273545	1.1117464872866623	0.14352379518778802
2.373091736075251	1.8872098617407658	2.440938205540739	0.16359603800920725
1.7872050536705029	2.136354867498558	2.8658845123667325	0.20537793191457013
1.0035450655303602	1.7289371210834978	1.0194680809748224	0.3096305279618249
1.7079217434647291	2.7446012621097737	1.9991513248584385	0.2123611031067288
1.0587622078452643	2.0616880247385883	2.1684453815414955	0.3748900109820972
2.3012217840738023	1.8605994165832225	2.6988291765222048	0.16223339086891134
2.5093615639765443	1.57134227760199	1.9668299997043437	0.15701929988073265
2.2856900196109056	1.7226078402460656	1.8910673023397064	0.17406569955907078
1.0315867649930195	1.4298060694806678	2.8619851926683633	0.14752438825615347
2.447269292574465	1.9877052554955272	2.2212204306790624	0.16227485870663072
1.8316122240513533	1.8654610789024388	1.3893894516222784	0.21057483736290392
2.1396790772101757	1.0126246922141198	2.771805407421379	0.1329773538929277
2.7591043683391048	1.7610658298151638	2.7622665344464417	0.1353782499877327
1.665100939602962	2.253171522837917	1.1252621416312136	0.1904724990835913
2.6415076276131337	2.28800901667402	2.8202927534890225	0.14799289616185501
1.8278871071368488	1.1267890073632592	2.2348775204162346	0.18161863359327626
1.642745627303667	2.2269587338676136	1.6713393428856878	0.22935001924056914
2.4437312774898983	2.496035789014904	2.214882137250524	0.16217440004972775
2.163289379005958	1.154100159815375	1.1542786597625865	0.1844146617253136
1.3622572025425004	2.5351778560895872	2.2438760534509767	0.28623422831492223
1.3577386130904845	1.9009577185112831	2.5303026195059743	0.2638996204799239
1.3407011364353036	2.123000069820165	1.1442632230992178	0.22795777415570534
2.412837348484109	2.21169668283361	1.6190912548452618	0.1604291492999807
2.6783800846880643	2.8311539010856266	1.4324402174571291	0.12996247553655793
2.597050006725309	1.8689047459682229	2.3946831165987983	0.1504975974337964
1.289770555412959	1.063913146772999	1.0595599621569445	0.3093108354927805
1.4774442935964216	2.486516133826332	1.1664649143787211	0.18115612407942025
2.9509885714051847	1.2167694143262264	2.9261702878137186	0.11430876405040676
1.406472637227092	2.3488767640500363	2.4031543903551187	0.2834362433793711
1.949169481991266	2.2278636947359027	2.9947799249244795	0.18942795945669985
2.60465974227811	2.020454721493488	2.6592070927308216	0.14862772978430894
1.7452535809780998	2.0610584926356723	2.7665801153644223	0.21065193784759095
1.7698775985321311	2.2734107537096366	1.9391694887340336	0.22142284659934836
2.2001917580512207	1.0147817729646451	1.8602418991264136	0.1684167951499362
2.2174739037477793	2.2037425150804526	2.0905744855613326	0.17967430776514207
1.5646770661981224	1.4865156911187865	2.754942128125116	0.18356149116468068
2.811175536437696	1.2510926254201236	1.324870057067142	0.14186410991636256
2.57352404891106	1.3740167089199915	2.721115716679769	0.13517132961464332
1.211822950158604	2.907486653426272	2.0848616356459293	0.26146071625694706
2.2929385067929635	2.890902329899769	1.753665553254964	0.15385147592931855
1.0682469591558064	1.520355181182132	2.4586654569856026	0.25392416059691153
1.8429847346025463	1.7498441340928756	2.4136210455408924	0.2028711940946064
1.0329988095126494	2.6042316199245805	1.365624992390687	0.18819949708679096
2.4357189130194223	2.5094880293735438	1.9142873990816431	0.15897040425779846
2.2002048986019505	1.5774325735515682	2.4181790983444764	0.16855425268478022
1.4590577421142783	2.652916335061416	1.5288456172645164	0.20321431274533905
2.8404057132023066	1.8022361378255063	2.0142409808273265	0.14006188520461108
2.0047600008027966	2.206668752050599	2.680200410936361	0.19352298809535676
2.3628628574946497	1.9001429831165808	2.995151722238961	0.15164793447896466
2.9514676294475386	1.3620876191931943	1.1407454253352742	0.13478786227056552
2.141867268358756	1.130269136011364	1.0812286239565814	0.1862102897389659
1.3855894344015025	2.2199504072756397	2.8795816025155303	0.2570760556133337
1.3990632108642278	2.3786261141181138	2.804789774860117	0.2722229302963591
1.6422649208044915	2.9821364415259835	2.1952099180156583	0.21657518254578328
1.6700905377069932	1.222197826899322	1.778083370439969	0.2260022965382985
2.1644659995726903	2.859991595834848	2.850757208865533	0.1843127356866288
2.4507039786300275	1.0678448844796664	1.0535109127710065	0.16278402453233354
1.7189244531819494	1.2327977637370051	1.1594319465467051	0.2318770152861964
1.5897044643366929	2.361390378553631	2.5762072208037052	0.24867294351363464
1.4352294191049004	2.2369202041621827	1.1321428742579147	0.20669192865485986
1.7837969826752031	1.66271841547502	2.6735253539224906	0.19047492671763072
2.203244735440757	1.5422530514727664	2.2340227869103524	0.1723615992435336
1.2401579310301911	1.3245757700637262	2.0912830421165527	0.2657275759760757
1.2600478503309336	1.2600899457555852	1.6181769148374807	0.3040786639447911
2.316829126794836	2.9145708562158053	2.1307152256243125	0.16261464205914472
1.0194695621294962	1.6895377389848616	1.7317116494904812	0.3909886827259753
1.9874696513516703	2.252193116002628	2.514070854668426	0.19899377046707376
2.628703322040104	2.4807860679023923	1.0197410076828823	0.1300432060452125
2.4203795326448336	2.948987965707229	1.6900989034899587	0.14397356528798805
2.289920639986139	1.9144880764048928	2.661589732110388	0.16518695759739993
1.6891061725350591	2.42232610657825	1.8185315972030671	0.22156744220402225
2.9320712223876537	1.5781799937889205	1.8842851838027328	0.13532213200728238
1.501871284839516	1.685165971919408	1.8730754259489988	0.2635591378136581
2.098264412971625	1.8648979799486012	2.711256037160019	0.17527499836174412
1.9163356635680464	1.2968639130527582	2.3965626738315993	0.17657524869199898
2.7972827561772564	2.026124306617868	1.3767503662117913	0.13882618714598818
1.2938388607280156	1.117123916149611	2.462929888823589	0.17951008896747975
2.677199718022692	1.7583379332140885	1.326458599745158	0.14708839032994894
1.1179695944298385	2.9498450735797457	2.738260693409618	0.35051143294240505
2.332541926476756	2.5223631102423267	2.7134923163750297	0.1704600588221919
2.811008530312644	1.573786695970996	2.3766199048772596	0.13624964217313662
1.319927316246828	1.9727158047593383	1.130086308117246	0.2465262915966411
1.617707965760863	2.460609136117312	2.0371803728253792	0.2383048942029472
1.1465095502301208	2.1908392214988606	1.0024891308073989	0.20335126404939696
1.7191794676377907	2.582598195206594	1.3017799883066044	0.1758171152871366
1.7793841988802137	2.204831413240502	2.3452914483225813	0.2235050116350622
2.033159507082124	1.1599627169120312	1.143405158990627	0.1962113892925924
1.2796805593252516	2.700279771675252	1.8364453478561016	0.2482328862723942
2.8413273827685983	2.4620394251017053	2.4036924108564195	0.14037740825909728
2.688750067212394	2.3895796868865142	2.8935205704968983	0.14579129624641599
2.13000595050695	1.1721011656634082	2.8855752260950984	0.13552085714401876
2.6768165594513094	2.611909936308068	2.318615840343829	0.1481441680339803
1.9289985013096431	1.635908928716406	2.568257323995761	0.1840137446138663
2.336845623816428	2.053903404580923	1.4364539173791575	0.16486182942231628
2.9783610054737544	2.662358521407216	2.7262559116483898	0.13391609676705385
2.3010027612271537	1.1080506652856614	1.8017563526392195	0.16567478187911502
1.6022084743817429	1.0267114312856938	1.3685343394114369	0.2433925961711373
2.750646277874968	1.20583497913851	2.476389721607162	0.1303599933279896
2.3539485837921497	1.2808735332592676	1.186597654289939	0.16934203983462284
2.890846514091584	1.805292590151699	2.3995801100767	0.13511641098902866
2.7085025179533417	1.140591963162452	1.338496462677164	0.1468998972141018
2.0468787836557194	1.7286379633293998	1.5244184990376248	0.19393509002160766
1.188763148640705	1.5822759801108537	1.5149608970847268	0.3350568066390504
1.590105399289766	2.9447794744691067	1.6902040746199736	0.18378466168241847
1.1001105781376403	1.7519326820773984	2.3296887905768298	0.31592315780170405
1.0128664778520136	1.3657330434274266	1.9943944348576423	0.3248661689178837
2.8135079179312004	1.6012878976512244	1.4306905150452167	0.14153490468770574
2.376734632034012	2.493976104544059	2.671529951241776	0.16738537498702302
1.8506342505923776	2.0002954748854043	1.455017667375617	0.20641338036284426
1.5739936677490294	1.1684537993822848	2.6212379241926858	0.16554501860498252
2.7352857034164364	1.1170820082402448	1.8277164742156768	0.14101018837244722
2.261832460220795	1.8484472824310092	1.5969929252312367	0.17529350435932894
1.9764197741846303	1.1549188321788826	2.4053159587321584	0.16524048040683567
2.8847975608452474	1.267926725437152	1.7171066898094456	0.1366249876542772
2.9609067864567944	1.2387109671195042	1.548720234181962	0.13400003354842185
2.95665693477796	1.1211346869376393	2.0527891987745006	0.12839510341905971
2.508799315746049	2.1861173723306364	2.571568846146969	0.1571514311789172
2.0494146350987297	1.840715242680533	1.5732955859663378	0.19301140024737884
1.7677062907041712	1.2553549226333751	2.110865534008284	0.20074232854427404
2.846195127953031	1.1709023012216488	1.9942307487691504	0.13442334969946176
1.3501940693773922	2.064922612428252	2.614098068705837	0.2720131584285844
2.1637673003745563	1.675910074093311	1.2793868903592769	0.18130388665844055
2.364842730575419	1.3667650573821353	1.7487150267076843	0.16651113706927748
1.956663144410364	1.8849583983689373	2.000446308279261	0.20353426113054895
2.244947852549964	2.43065982230749	2.674732155792652	0.17665953626271513
1.2845358633646229	1.870066616417592	1.792710055627836	0.31001044156998875
1.7127281490227886	1.053551564887602	2.274549895995474	0.18066027785046493
2.1203863105948506	2.8809004978558748	1.2508084207969403	0.14000999583249496
2.6077681100533363	2.1453709046981593	2.0225272201121234	0.1528126244227393
1.756831956918533	1.992815054114244	1.8143426235875928	0.22591177746177624
1.517980389861509	1.746715859591605	1.0943630952508876	0.23962932690551056
2.9850025310783974	2.4198692290338832	2.690446767280046	0.13310094599095898
2.2812959693031805	2.3236102359584185	1.668092642998482	0.16780282983044315
1.6048392247497252	1.4403212937943777	2.5266221905064716	0.1976904833835164
1.403387846010829	1.6662315126956655	2.0110579444146923	0.2758178928970453
1.2165541142336649	2.5762212620271585	1.8414001870762624	0.2732467583160019
1.092221563396431	2.8182915987508466	1.8518659159681776	0.24693984242155625
1.0518334336342856	1.6853231339878032	2.0638187807966224	0.3555046142033307
2.662897016054336	2.290550412970198	1.9285829632071831	0.14843744691845134
1.3746402830497937	1.9617349927772143	1.1096689979072905	0.2394919506739562
1.5196072798695703	1.3958808141076204	2.232612241894896	0.2256018482107769
2.052686917893731	1.996818164910248	1.0761266436403143	0.17575264313615568
1.5287376634309238	1.2706360925863471	1.2367194416453875	0.26089767928930674
1.806797889014384	1.5520923867033107	1.4538508207632537	0.22047457043056404
1.8648291718952172	1.4958331957189686	1.552553955694422	0.2138307309783173
1.0389557330558876	2.727610634821155	2.404813209050966	0.3658909086672948
1.2510587307536534	2.775816095415097	2.0093889508379474	0.2643233595075939
1.6712067853713828	2.592956525803836	2.352521134758508	0.2362573230908015
1.2957757992686858	1.4724417532458145	2.6590488681072357	0.2024327685804959
2.5121414011984937	2.021156284057966	2.0499030569610857	0.1587952657643764
2.247599135669609	2.2629287237896745	1.06060947167261	0.15383436452380905
1.8632428422944287	2.859479726910603	1.5701259093633035	0.16852264149069576
2.315664412692536	1.9580893293348696	2.5373143531222238	0.16697377030015026
1.318733182771928	2.5615595448118733	1.9312680800203081	0.2698661278300201
1.6637679133169203	1.5342085201833686	1.5918341340232356	0.2396386288742674
2.6060710153129145	2.2882287711941154	2.9892189477019717	0.1476429630700484
2.2935255755382498	2.5212752729981123	1.967595959099718	0.1689473686994031
1.7000185000982966	2.592549520928704	1.4281149569559082	0.18560051295876198
1.2698492446740637	2.4349486705287475	2.3748055673079715	0.3138129033263503
2.684200238261038	2.283282017985166	2.0245872040626134	0.14793746854070908
1.088470133614043	2.414695097620026	1.4248538442888137	0.2423906473692819
2.9540606354210093	2.6475522059851704	2.3919003041473097	0.13454399285381713
2.7508662132476682	1.9564085418267705	2.08970605065114	0.14485407813948048
2.1845000354216326	1.4293259127340978	2.8305281711090187	0.14866775847321553
2.9883810970552345	2.8841740375749216	2.713660639196564	0.1332806548266112
2.445607175402701	2.031502590640299	2.6577165420011903	0.15786509184907108
1.4873615658494779	1.7234848695870093	2.3649094311270167	0.2444045168162935
2.94090953248661	1.8883735399314527	1.8773096006665095	0.13565172707261652
1.3436566130440128	1.9023707976551325	1.942703102167835	0.29677418439137576
1.9121738214614823	1.5083657750974169	1.6746924125686469	0.207845081627182
1.4218656450081686	2.346695793684708	1.163684934679898	0.19848707673067573
2.2908350913700497	1.3588383593843132	2.0253481910702105	0.16693015172929673
1.263125381086735	2.342279056278647	1.692115371266128	0.2766508167823876
2.983075215936956	1.0647045122857617	1.1267702053724893	0.13370629714531826
1.4975028153007723	1.3659063457892044	2.391665920490388	0.21069655502476187
2.750156982812944	2.2991108390364587	1.9650147444633932	0.14399516830681094
2.938388920924118	1.6637532237682795	1.9059864781269944	0.13530849709885712
2.8433044792645736	2.7222171208102344	2.1891647743497247	0.13786516330585255
1.2897585907444158	1.891507143515452	2.909392746988281	0.2265438202298578
2.3568713547803064	2.485260943014576	1.8872356932626675	0.16390557407636966
2.2542012610863464	2.205354245437229	2.180498171925352	0.17696646494910462
2.9770668619147904	2.0877433115004207	2.830446586932688	0.12989927687876726
1.6609104286491645	1.9485176410729768	2.066133800537794	0.23959344609613697
2.4363109667429645	1.9511267106814787	2.0796308051351096	0.16352088399203055
2.562598386449689	1.4776406005099514	2.0469556620926497	0.15188395317398107
2.0003958245884625	1.064130397743381	2.7247724918138205	0.14130088581512146
2.7562181037124223	1.872013192248396	2.921085557961443	0.13462880228847998
2.1205582305293813	1.428500530268639	2.618797345125575	0.16070996110869168
1.1734986844726374	1.2480394738960188	2.5094646387429425	0.19077473553808355
2.2714721991155287	1.074172096051297	1.1870757600087336	0.17541476968003522
1.3545653128338029	1.148803587659844	1.890874700452268	0.2534781062945705
2.6068837262068936	1.342749387541441	1.4287256016755043	0.15295096153766685
2.198448841422708	1.6781064915747623	1.3643604481952742	0.17962678522772982
1.9033211441899327	2.9493530516342066	2.5863773072604	0.20582615963797987
1.9299304080907176	1.8207700530069704	2.206949865073841	0.2026160320124482
2.416450561747788	1.0891911056492216	2.576932898238661	0.13659096076131533
1.8232677149631984	2.248281600150692	2.439584674694641	0.21760510351066428
2.9861666218132816	1.745956302636361	2.5966551800565	0.1282841808316378
1.9396002435592743	1.5098417167476816	2.043087815269985	0.19805460258490665
1.0194787498554705	2.922676649698717	2.486849474369828	0.3571468885080422
2.792998155957796	2.1769200531340456	1.8300550934794635	0.14173929635156382
1.9328003916715333	2.967083175399533	1.5877911862912644	0.160006987699962
1.8400089274415603	1.0011721905090725	1.6544942818121204	0.2035701933996639
1.2427290412781034	2.155422772447337	1.1559242047710725	0.2323107883645739
1.907448696911415	2.089440897186282	2.392846492534243	0.20652047253717412
1.9939954420000237	1.2965393119203528	1.3752183730617455	0.1999161229704705
1.388691554919656	2.2142794221043527	2.380688679389286	0.2852240330298089
2.8268415625337444	2.8356296843988846	2.647348770360749	0.14081382396336553
