omega	c	d	target
4.779000902460775	1.5885689571168582	2.3451948310035595	2.6936569719726964
4.6372781830174405	1.7221920521749376	3.1647559546498885	2.502999052039216
4.561163961356346	1.3891614541991553	3.8029290347696363	3.1777721761118896
5.7663829106227675	1.4402329764434243	2.4888580290284947	3.7996033562176414
5.580710237023362	1.2672890536872887	3.5460460613647986	4.3136212473558215
5.956421893168054	1.5063070256884052	3.558193233799936	3.854492511106781
4.1996124921987095	1.3574438201115675	2.0375454342294272	2.6821776587554904
5.0563896147122325	1.1700015790271974	2.3250526622297976	4.1050365509771805
4.116921270510016	1.8885774189365847	2.4683260695663787	1.7697644062551388
5.6658929678743615	1.468910986178844	2.9447643047714283	3.706736298955728
4.494838104032298	1.6668416110431346	2.2296164001748067	2.299216730749654
4.0360409353187725	1.1967993336813096	3.2672631112510513	3.2323791528226864
5.676117278900554	1.2854552100207222	2.8870962387780605	4.2794712991934665
4.657213492596648	1.9472676830846998	3.2045243927676395	2.18150323553809
5.281170018047466	1.0383701496107656	3.3712232237244977	4.9999176583085845
5.54198507326838	1.1777469939726102	3.429755065350945	4.6155692764041945
5.185275011750708	1.1249506157598772	2.5169088803540767	4.437114499100371
5.2397196712280385	1.1559646164063442	2.289072592894161	4.320002625376224
5.177282935263642	1.0750836526064014	3.44219313157726	4.728426783362704
4.336483470476717	1.1313256369238638	3.667521381365588	3.736159701444322
5.082905919175704	1.1154426649021456	2.127973341431085	4.311071498181229
4.5883642999353365	1.9889938703167191	2.909216363123205	2.0385165501201548
4.134121381250514	1.144396798668397	2.1849537047420284	3.3140193361950363
4.1631982131305945	1.0678643436119408	2.1150464765584074	3.604576020349188
5.938948208595253	1.0300619043971513	2.863074476277072	5.660245756505248
4.40688884292523	1.9998941561329504	3.500347141518884	2.0125006965561822
5.37360222514668	1.3505818286042448	3.109503127061385	3.8483186964375022
4.1161539610534765	1.0528662401308546	2.9591415273316657	3.7625626324839674
4.980619748274804	1.7785361458870144	2.01136438744659	2.32436331085538
5.837705818583499	1.7328427565552134	3.708398003409505	3.260605539893266
4.1066555384261365	1.8497393236847868	2.734042821891016	1.8996347323925764
5.265332497647195	1.317304843838242	2.5299553888096757	3.79926840858406
4.841788221170375	1.2484857364310735	3.857902595905309	3.791668962855165
5.2066991012038	1.920823415283276	2.9713356566711635	2.4959556189051573
4.718039753445637	1.657021099729167	2.6910887825983245	2.5969777199318704
5.014293943716766	1.327061876817749	3.473494326419712	3.6686487971659463
5.8476405023349205	1.7336122554093083	3.8372258472081824	3.272229035522523
4.134125254219774	1.9614281883825029	3.915558793166776	1.949027002773444
4.845531782458028	1.383253588763463	2.3073711374080954	3.2275644992248376
4.878551471710757	1.6623145094545388	3.9485212763947137	2.824885709566621
5.352975390860724	1.1074227994214962	3.7625307033078847	4.761061797237832
4.462023046523804	1.645563171852103	2.94900440047168	2.493514324094525
4.230845244243412	1.8652988572355944	3.758074117900168	2.1085167558583486
4.529204167798295	1.1683477294068552	2.0512779741995906	3.5612302909906126
5.324195803529659	1.4341996172943996	3.3900213945764666	3.594781139534027
4.175871993119778	1.6152655165313483	2.133463469768308	2.124897570956214
5.959723632771594	1.6852590876296571	3.861330734787451	3.4415203700897328
5.333623232821537	1.1623703949194055	2.1129765612173905	4.3410154853385805
5.401483285139836	1.9806101926560151	2.0106005991809903	2.2351883022110246
4.548536090221207	1.5710757192580096	3.0374602118853	2.7041239330717124
5.907978922976255	1.9532397593288058	2.407771847754081	2.7288140456880416
4.089432022794079	1.218326416883002	3.2306912114068047	3.2126542255588615
5.6502424580350805	1.2952087566323092	2.00793251130969	4.0721922460592435
4.129195474257459	1.5646261689068632	3.732935327721591	2.501309055612751
4.9726672943058805	1.6355161891617531	2.1780687504054628	2.6765180100339183
5.131811961859354	1.004582633971336	2.7116115363473545	4.975287535174495
5.343257464192068	1.0872924138700069	3.3444464009523225	4.823666620901267
5.645252410856126	1.0332440210409004	2.3057030190157057	5.2909969550023535
5.745769508088159	1.1092981133118882	2.8164889212666004	5.058115509417963
5.510332933880632	1.060379010888546	3.657824497095676	5.125102483546715
4.180687212796978	1.5537671232839831	3.6202553723424815	2.546900681976104
5.500148735887526	1.635532884099963	2.5894101323592578	3.136429812007393
4.088183373818862	1.3477511902969952	3.8406864991935588	2.9209666929011293
4.222818792144705	1.2412728639569304	3.9078824422793375	3.305658258678955
4.43356455606378	1.4404594138468556	2.5253185532006968	2.815267056131525
4.936475678987046	1.7846247786331548	3.9128067682988457	2.6470244618861907
5.3957399739879115	1.5475319415020978	3.114096766601468	3.3375382091797445
4.554432953978808	1.5108444555463616	2.2332124208968853	2.6661221977065965
5.6822420008933126	1.2620677214910585	2.4982185210784422	4.323142579076488
4.056128919738047	1.8669442326078631	2.826924212946496	1.8668668330302949
4.953660654142498	1.1213550595930393	2.7553785086540543	4.267893275962152
5.835398224255263	1.208803337000797	2.1740783701493966	4.606068580812673
4.408407130611288	1.4663901767361738	3.5735663322359112	2.874888067544
5.233911093731783	1.7463797164357031	3.5663434579167377	2.8646224681466634
5.573512805146043	1.5434481529260586	2.0438160728617847	3.2675906409691016
4.785234063177611	1.2535870835792031	2.5259040551503302	3.608927084924917
4.527530638402392	1.5347089824610922	2.7988466751526864	2.728208037109876
5.574151870726448	1.1110576658691975	2.6300196072706012	4.872700169911216
4.10644374920613	1.2061237264839455	3.7427806231731937	3.299572002286751
4.103428749386783	1.0251013078753743	3.4172320175386286	3.895949363304065
5.762577234230503	1.1538876050955835	3.6428646660767514	4.919029384747775
4.622108725242784	1.5322690316298933	3.075211209315973	2.838258251087578
4.860946450356263	1.5108618559656222	3.1745084666165946	3.0613501702892485
5.058357617586198	1.0824157639312468	3.9952829831589383	4.606581865753308
4.889047589423723	1.5926255310679869	2.800126266030829	2.8574340873325625
4.620543882290543	1.1974136558437225	3.5512654479903056	3.755997513857891
4.498704980879596	1.4414446606672957	3.4919594337356674	2.988487029777376
5.555411887387109	1.754056742159035	2.00090873670492	2.7506114161268167
5.483824858799801	1.1524970944131352	2.1373701729939816	4.5254995106260445
5.3299482401734455	1.1092797815798077	2.668036588051088	4.658359616867221
4.731324644331691	1.5297724323712352	3.08716896559092	2.920620287446686
5.11554622006285	1.0251806556249026	3.354330026697407	4.901213780543339
4.741028109287126	1.9422061907666457	3.7313028361496574	2.291255019333
5.4585489221112935	1.7506084736771026	2.5568799892332925	2.8657991404332464
4.229555909336039	1.2795482612315685	2.7905972509858907	3.1078934343020386
4.26165083514552	1.3782514484831416	3.910192593528868	2.9858650546747296
5.311137775423751	1.9861673409230287	2.3949772917307985	2.3302250189437266
4.226872484133767	1.9513588591891768	2.2135977196654597	1.6364186369727531
5.586017688695539	1.9946215182231175	3.996750700202665	2.687967929283241
5.449229874605146	1.650119305180647	3.931663757933648	3.2041955921502754
4.373031874305446	1.274182944109966	3.3308644262278664	3.2998842861299504
4.155280045618152	1.4991016884965602	2.9375723840251453	2.557226323572524
5.3542422497773945	1.6940527091440492	2.495577566850232	2.8990905042353323
5.28250629837589	1.3347430073312159	2.089596971568508	3.661011929174253
4.648858858602106	1.3301469835337754	2.1251702527751632	3.1669691132033884
4.531346937347163	1.282566669173853	3.153130026661583	3.389632419717568
4.094835570616864	1.9600053302645504	3.6705378222601936	1.905829305286284
5.152433546403693	1.333303155314334	3.0191004887777835	3.721678923357737
4.430814598413612	1.1249172844394648	2.820565806417733	3.7780274046691567
4.33795177932408	1.4875467680088563	2.016710972656762	2.465241783617558
4.5088698633824675	1.8587460683409829	3.4131301747167115	2.2443463570161577
4.4424308533913255	1.5953044783350667	3.340429866351932	2.621070884726453
4.8899882493401	1.3801310232598096	2.3278022345738814	3.2760318159398896
4.263608502239649	1.6430017261945349	3.866135295277327	2.4645036971989067
4.862959130204884	1.4862997021257822	3.506641106835609	3.1468096307317595
5.354182390542332	1.9253314369419288	2.008486051204017	2.299324062367841
5.264356957905977	1.7929254140661404	2.0821699390414383	2.5188631173824705
4.004118179823082	1.2238197386725749	3.4423184780981497	3.141957740291667
4.5469977289154695	1.337061559094351	2.8089146816135733	3.211561506460715
4.748935297687479	1.6047918824928462	2.672990939074586	2.7158131373151395
4.353914792960674	1.9929270446312803	2.8668230458076174	1.8899646684458629
5.2486455643184415	1.3899808838797183	3.1792567607094915	3.644468647501774
5.756263874885263	1.7256949209420567	2.741421641244149	3.132589045371942
4.244242476481179	1.7928528621744797	2.8157235188116263	2.08789591684364
5.990232289697557	1.4754234790712415	3.6110379030698563	3.9656999791887246
4.715693079114772	1.1001160711894842	2.6378974325348934	4.1177767583156815
4.819127288267928	1.5223574475511992	2.5856923490283266	2.9231187398408185
4.00778545190437	1.9258918648614671	2.61513190631032	1.6992401592999429
5.801031549452167	1.8894118821426693	3.762254199851138	2.9545509626775783
5.027220099402638	1.2122649458260533	3.6290983447772036	4.055605630920635
4.547675247530155	1.3376985751264607	3.8712800088761634	3.301349143456533
4.429251811522146	1.5343254845453247	3.8802389263013835	2.770911805059538
4.956344992137594	1.5741747490469704	3.1843008782777744	2.9899698653187965
5.517067283637335	1.022140222823484	2.003260901565368	5.164719014468084
4.196527214743485	1.7988078141012591	3.3666070825558596	2.138190584354466
5.256897236752483	1.1016596550909359	3.8778283329598766	4.702523234239194
5.357188128606589	1.2872224706389819	2.254026646443041	3.9214988008411975
4.412544400412232	1.2747991286582023	2.799373705296703	3.2743858165475555
4.9296035709821915	1.2799665565874805	3.722754400757079	3.757761829578224
4.456726118580365	1.7034414558678082	2.554303293898468	2.309189527615426
5.288803463545078	1.9506987782667784	2.3434943971369036	2.3566286219997865
4.8235204385851524	1.9215498725516251	3.1102825823093636	2.2980403581391657
5.3729875878026645	1.4479489049106675	3.5339097805639796	3.602697412789221
5.796721052597077	1.0336967389564171	3.6624743535145785	5.541765447393373
4.673291325360593	1.1994597249118404	2.8939184614361926	3.741870843095928
5.878255670396545	1.1358007676146735	2.7299052916842093	5.04586015560895
4.478583852374883	1.6180119271015438	3.5654102128906136	2.623963079502156
4.908197837575847	1.479640279235096	2.2012273928092156	2.9944321377236247
5.767734332217804	1.869354580322396	3.083188599134141	2.9123084169052453
5.0160702126574295	1.575479912703111	3.8252462244225978	3.07608768512124
4.325378366278141	1.4413751075339083	3.2458219981271617	2.8404945549043354
5.931180560809116	1.5033504731406309	3.467265521187987	3.8398552122710914
4.6288385581471125	1.6122575458842945	2.5044549638588043	2.5824959221297528
5.756237257623801	1.6585172921687614	3.5293655888532203	3.354626202914969
4.985448216321855	1.2374299274624678	2.5837615103025477	3.841016647167344
5.506048728719668	1.8334582578092204	3.3757352310841533	2.8552561500836187
4.6250931920503024	1.5970645445671912	3.0424176801103378	2.705649235695784
4.928433775894944	1.429463392780313	2.6908433173786874	3.244056362556802
4.56142857974399	1.8138124849844692	3.514671227785273	2.3506161115747797
4.029603797262691	1.7100632660952133	2.4925630979921847	1.9909988935295904
5.196759052143336	1.667871044719859	3.7244051773417146	2.9994525709211044
4.410602948858676	1.7890462263575422	3.2010847013090653	2.261573360173183
5.317937172300071	1.180127591994612	2.1288780918683825	4.257756551005463
4.628352536858992	1.812693004447257	3.1194019816195127	2.3462891116745563
4.969414810728231	1.9238416133206144	3.1474288777314285	2.3824248950270723
4.623205951767288	1.4154784992202365	3.430493026437758	3.1351655350218532
4.19576044557918	1.1256535118512092	3.181698358463777	3.594239712437775
5.345029489309853	1.58066002397947	3.4310254045775745	3.255189586366392
5.9864090328478845	1.9925489161694887	2.923803936588247	2.8056870330111137
4.697570215017217	1.9190146823963168	2.9231982167255337	2.199374296680824
5.296350965036458	1.6372163409243288	3.192115809973445	3.0816320317689616
5.204154638022325	1.2629276734887869	2.432745748272469	3.913127788657635
5.6049769553662525	1.7692554805909182	3.844487856370222	3.0607797974462705
4.074026822253485	1.4227493040647414	2.257633220090626	2.502634209054103
4.427033759071965	1.0649881216858232	2.4013976343203582	3.9456581982629455
5.95117809934965	1.395916229569519	2.914413161457017	4.124749346197235
5.042929731849988	1.0031549141024332	3.4918878998261405	4.9459074610993445
4.423486675247778	1.8640051645359712	3.9844195031536382	2.238294101310767
4.2718173617582105	1.451117183951391	3.7973536372501893	2.8251708447565864
5.224784329367057	1.6247642941062028	2.5978625235998507	2.979671162911062
5.6779252471926664	1.8437761654943272	3.772555988690437	2.964777299220915
5.706611467958533	1.1428891742723055	3.2137859938359763	4.8965212703941265
5.6618875669343876	1.678906993978588	3.5213772067703264	3.25221734264043
4.306440182887743	1.6861763445331992	2.870075892085296	2.307508800476377
5.431750390687671	1.0744597719684144	3.652339382096305	4.981616565360113
4.355487954583436	1.1894750137286108	3.624438328516456	3.5576200126057618
5.822106557328374	1.7883615237394483	3.495127993553533	3.1290092146268287
4.653243060826416	1.5703781627150994	2.1999425785525557	2.5963224454071243
4.3261691919588845	1.5308105964142624	3.9458912798894	2.711596556501044
4.940436806027788	1.178442816165723	2.2002056355209736	3.941693640925124
4.453161317662825	1.7496466949870828	3.9055204861264987	2.4147199029860493
5.063018168211997	1.7962684189256184	2.559539267975978	2.537352434386412
4.49917250201036	1.2293673196070714	3.8274112988887	3.5665119412920108
4.4044810234719085	1.5251158274921244	3.516521861343258	2.7463088710019057
4.194711966426404	1.0071552491657962	2.8988697730649666	4.021444076641318
5.55467910210609	1.331805448974368	2.3978129367932253	3.9596563147117663
4.793268532273088	1.7255310162532838	3.1817096022596854	2.5964429423784408
4.5968900231499275	1.4948904885238388	3.3671178557113937	2.93010494001469
5.833741497765133	1.039575301324632	2.3417531880559563	5.448939182703889
5.983413743603291	1.521856686224737	2.5298405254140817	3.7303885809840787
5.744826419148454	1.4400307599995348	2.303500817015549	3.7490119150326304
5.589810479757405	1.4666587696028819	2.248087176282252	3.545813544799988
5.81761525684117	1.640595347542399	3.229884024854334	3.4100319101302468
5.607444835724295	1.0927964113553943	2.007811592316064	4.886900828670372
4.590966070238644	1.238949991205704	2.3599636913922524	3.4581566278520777
5.651012635684159	1.7425772815879377	2.337003813128899	2.951158820743043
4.685254287184435	1.9019763818788504	3.6072117387660647	2.304266794978308
5.677151167581829	1.17156051162052	2.9597427340569973	4.728123008812322
4.445014952206563	1.088674265217533	3.144806718222909	3.9588655472673673
5.506067426794676	1.9099970938781643	3.9602320857248423	2.7714647464070628
5.0760467169170616	1.4813962854857792	2.676884195953166	3.219279420237515
4.676882106456984	1.2782323296024105	3.350476235698085	3.5366806306961918
5.194297893164935	1.30328274984327	2.283121876946612	3.7404823578848063
4.786984547705268	1.6960833470802714	2.8667324307624433	2.600933221291707
4.5611303998886665	1.4922454668066831	2.5502893785431344	2.7973301970011915
4.944862578697516	1.1978526591485859	2.02987295938361	3.8270022614325625
5.610728313857202	1.7022232689298056	3.0685711694006312	3.1330867730793055
4.911450662717073	1.4013875343157247	2.777093278162827	3.3171116358317474
4.239376835442762	1.7104134636911397	2.164174309956454	2.008993620866629
5.0593555826484815	1.25431986277369	3.540202883530044	3.9347170159918488
5.2239675553605585	1.2354602124364382	2.5754197037960678	4.048580632757639
4.820533340814787	1.0704209450445523	3.476069250127777	4.411779139484652
5.651836538424536	1.970729566504696	2.8347431638104545	2.6451061664358497
5.874492931608662	1.2133920641195346	2.2026296209543537	4.6265169142401925
4.8574471889027135	1.976526083043628	2.4801120170790547	2.105961993235222
4.558125917050087	1.3114927039589994	3.5770540084368934	3.3627265926695467
4.096091729816414	1.1228465559082332	3.680494958285439	3.5466837998771936
5.960837106402045	1.9595487763805628	3.34471549095805	2.893301319611949
5.521661446268278	1.094046724695263	2.6029590736664208	4.900571019745604
4.660733821847884	1.7725988564088528	3.0044428619331116	2.4124581438018784
4.443728132843597	1.3550474298058641	2.55663712310888	3.0404684021735244
5.175694510577267	1.5974810434437003	3.4925490727141852	3.112537918898214
5.971274956353854	1.7942685082832488	3.4953835216707727	3.204307189799384
5.781814462429856	1.2880720167893047	3.5525958022063397	4.400766183105239
5.547048738707156	1.5974600807663482	3.425959506697668	3.3491495287765085
4.667933360585733	1.2745104669091587	3.7372809559872113	3.5647588030645547
4.617065981160477	1.810416932664749	2.268675580142899	2.1415718611080643
4.790619736375146	1.2925124456896424	2.32986323537242	3.452464122359379
5.174032078240063	1.470462260654695	2.2582597353103857	3.231955111151527
4.173678241640629	1.4352553673592334	2.547860592764668	2.6336129671453743
4.02106326805059	1.987367209429574	3.1615368890082576	1.7624888983754723
5.636364096894039	1.795427668300282	3.414867851994142	3.0014619492236263
4.034449444177062	1.7965413089211009	2.0570121501363534	1.6463707167904569
4.4749769590976864	1.7810637959187379	3.368104663639798	2.3329788655964814
4.334888489204853	1.4532904787330616	2.340905766004979	2.6638461888186042
5.199158953195548	1.210375281321548	2.1753294907361704	4.0454386052415785
4.9172504324816035	1.8566081980859597	2.5007443412754102	2.331613786236044
4.441219246378009	1.683486910270068	3.1132845970040237	2.4374869340082874
4.649606696742202	1.9588707957855311	2.117670627865917	1.8529004722131328
4.455988094731288	1.111371814837606	3.18121347655626	3.885927390935717
4.766526228313417	1.5412740350834324	2.398075329669972	2.8014065388091
4.272935261507904	1.7245168622006273	2.3109279911714924	2.071515865374012
5.66091719522121	1.4334473670083396	2.4665225988619666	3.7381270515828224
5.385782128222632	1.1501899914432707	3.0013714497069737	4.564025408179028
5.810513573716234	1.198500083003367	3.738274051913913	4.774762160263309
4.553521948308809	1.3657937694852205	3.819087486114488	3.2308995722556637
5.279262776984357	1.4951519341164472	2.5650281842365947	3.311693938968109
5.662940946674691	1.4148725554227957	3.2751887139274425	3.8857990082310514
4.929467068357625	1.4103006473052258	3.8112949765662862	3.3967470929498793
5.366776868273743	1.2799927027694695	3.0734824123354096	4.066314455415388
5.356904733452236	1.8363025753429183	2.435730353815828	2.6166048739474927
4.059993521164016	1.931588061248424	2.2515000964225944	1.571942820464941
4.6382403029735295	1.1389910404423236	3.8915945156066365	3.9914171219602186
4.558790428896034	1.927587118228406	3.9080847520419515	2.22421511167232
5.0797514706153395	1.0452961390012832	2.415476293681821	4.6823506899000416
4.0117058144258415	1.585424824710781	3.507767893532693	2.3665664705512968
5.233220308414102	1.2851270242087496	2.0916139937205216	3.785017402812484
5.3098360996858585	1.6120110429490233	3.816815699475983	3.1894247730531933
4.414995355914115	1.0383161083739956	2.806831639886245	4.102116880790267
4.404663180268216	1.4673970534532477	3.3853729464765814	2.8546356941991715
5.9854405782643925	1.128107246423268	3.3080574833866234	5.2200533549172965
5.878212823361283	1.6321399495183293	3.5383835777849955	3.4903829966242585
5.708887093674452	1.148531843481027	2.8228802790603638	4.8444055297224855
4.396029889097963	1.4987785953682646	2.452440691302712	2.638550844878884
4.2432840344340965	1.80676349642049	2.306302669385176	1.913161181502739
4.896426549744699	1.9681011847985264	3.31426587311616	2.3002392619136542
5.983611652095918	1.0362562289972594	3.2488295315124818	5.692713843321682
4.3112494154428465	1.9374360680681744	3.7014106787273056	2.0570080969361033
5.623160634226219	1.6610555006128775	3.5324537093340247	3.2663844179232218
4.4324789252938785	1.097201432613044	2.8514225085719014	3.8866612144466153
4.038932257831148	1.717378219767149	2.7552306418835943	2.056902525580377
4.269385599661115	1.3644759871251448	2.5429142042042767	2.87473119835402
5.384288741822751	1.6280372993121697	2.32932982675112	3.0197232480051324
5.879799618005015	1.7829878918953854	3.0462551594939478	3.1323157863483644
4.310709752377478	1.4343592667656635	2.9803101389499758	2.8143902694853957
5.8577090745481435	1.7591857453153381	2.151155602919083	2.9924294820626267
5.77921213700065	1.893652157531701	2.9193504725405766	2.855864756165022
4.688755396805592	1.336900473493133	2.214007719271753	3.2073172221954467
4.8170569395365295	1.0447498953909142	2.4952964162345297	4.4355057548591015
4.594226511394169	1.7152878178174369	2.858026054097876	2.442446714702355
5.082161621916797	1.8101360065276333	2.5315438763401046	2.518464363497708
5.255838592283032	1.6030821238294009	2.9157236027836637	3.0964781677649738
5.412068651555394	1.3718585800524463	2.354321177648766	3.712534817628888
4.401764539574873	1.4991673612048078	2.524633808013774	2.659406835178004
5.928858488964872	1.5542289348540148	2.248383046808502	3.5495480993950363
4.088029732339841	1.99980993201397	3.7670954440142363	1.866362243296044
4.091492679107269	1.2511260741186698	3.7865039152412328	3.163250089868319
5.507080329826863	1.7892991407923158	2.8267530996533416	2.8701230168172938
4.184577527750077	1.4225455461341932	2.735378153309461	2.7081399117701346
5.326582508249967	1.0730667655737425	3.1007139977179565	4.859386405447269
5.885610888439285	1.655459501975685	3.8759943971173363	3.4616493419394363
4.984176566448159	1.8424185383005387	3.676715690188709	2.5667499309448143
4.134378853479463	1.1502952614252535	3.8239112634241614	3.4990322702557415
5.504043010634749	1.9318370613721811	2.288032560528533	2.4964432396193232
5.633640004222531	1.6494783205864354	2.760559421224549	3.2202327748174104
5.5806377878181985	1.8052924963468764	3.93853290445677	2.9865809666043943
4.149114351839453	1.3739188749291391	2.530211480650624	2.7528564239593973
4.382119863755086	1.8785016356659336	3.329462415559623	2.1334253495356927
5.905489932613697	1.386190278301619	3.4629652006631972	4.162517980993003
4.280630330921172	1.5105540538818565	3.9698109809362174	2.7210729732996
5.005141076354111	1.1965728591440654	3.9371569198577134	4.106084326739852
5.229231937643187	1.8729874209850603	2.718829247366364	2.541584559234834
5.145985378395862	1.175455589867945	3.107383945575049	4.259525712225824
5.665028045286023	1.0454963792973142	3.5451324403952285	5.345550015064723
4.055574196910476	1.6248728792591547	3.9589965870478174	2.3664295320254376
5.985920498176414	1.2515249551651784	2.264951510921729	4.577362625383093
5.4339012552216746	1.8608435881255323	3.541889092825941	2.782159128611394
4.398669126912009	1.846858501815784	3.9620385191816987	2.245836950512039
5.086296875029455	1.8897822953894081	2.2687818663503085	2.307946456998668
4.420426478150393	1.749811088178446	2.160363936881761	2.065709425454864
5.161259596643719	1.7303138135180072	2.4058947180578367	2.6818432574608244
5.5789595033851525	1.4492002723901356	3.7663244317211246	3.758228311424204
4.074744940715782	1.7524029168994286	3.056124397147697	2.0856638147210784
4.214440624359138	1.8940807482438533	2.492754717721956	1.833727355209068
4.212453699393319	1.9101490849679716	3.0711202762666376	1.9536971046397
5.502574335135705	1.5601221810316932	3.207305127356581	3.388272685681682
4.876082194368922	1.9477093202983051	3.365574785451188	2.32296454755462
5.460511243695659	1.7528753122309242	3.3740028441340755	2.9727644096256585
5.4698789599681055	1.5455574783805246	2.2562146943125256	3.253672762173771
4.8087160365848325	1.141970058591298	2.9160527449843836	4.070745173541741
4.390893587747813	1.18728450531006	2.1142682892189346	3.386630857630056
4.869411541087008	1.061231916078323	3.921201044897775	4.517964028262368
5.85340725159404	1.4807525727352655	3.4984068146863097	3.8496431104398248
5.35442324543737	1.0423618237055512	2.2140937808374077	4.936963173426631
4.233257310224143	1.774493030821147	2.147812079899096	1.8845913096326408
5.071038206212095	1.2868758809101508	2.0749039904861117	3.6380909202059737
4.165817897815927	1.4665504314442537	3.1539099956382883	2.6601787816025246
4.322742059574272	1.1168028638274734	3.738984008061869	3.778342935548643
5.41380245364833	1.396800732528507	2.040921578520291	3.5570822404070825
4.022294087348096	1.0623690585233874	3.870296880412706	3.6981189113923727
5.657815470874933	1.9773109017679904	2.972455034982158	2.65902041518172
5.096066028910796	1.081746362930537	3.2730068294453822	4.6121418933142415
4.714845788306191	1.7498893057293088	3.3066481416851876	2.5213012347028254
4.337821500347799	1.5925322838316018	2.659420301512172	2.454359426697088
4.9128192575546725	1.1723783702405588	3.1776086396422443	4.072173801559279
4.721047362090826	1.5626886195652319	3.1806616622078963	2.855082283546799
4.045278069005962	1.7266094828234415	2.3199940552808345	1.9119369339460652
4.2763337787365385	1.9896658700984795	2.2738119712387106	1.6463409934660025
4.545190731035004	1.0635037052038772	3.6557213109617015	4.186498481553402
4.949037308334764	1.5822167595884316	2.048976252815101	2.7263507032353185
5.549185059625204	1.4173449933548223	3.4034857111131687	3.804831732566535
4.456174582486336	1.8979552501271837	3.6567928826098943	2.185057536718809
4.1855846293554615	1.3879853436264318	3.1315665363521283	2.8438223715262665
4.006481721117222	1.7423275502991498	3.3247256029298016	2.0963847903770167
5.4366911048418025	1.4885642062519142	2.0413892952658177	3.312245890823516
5.034086865664545	1.2028840781011072	3.004250426198752	4.052261268626652
4.2642235775222685	1.4836922032901856	3.9715197056535136	2.7630606424134307
5.704672002685168	1.3658263711400902	3.642849883377764	4.0867153723294125
5.338139394869788	1.1692920319995028	2.1053822719762367	4.3145284862147895
5.8718897749765615	1.7666913723395408	3.2451080861892283	3.1795483050918496
4.9705671532612685	1.916819902505688	2.240093975133619	2.1811698449436534
5.720593295819428	1.864416799116137	2.1326034256796484	2.691537953859179
4.421909508382373	1.8589858411683475	2.6460970689964363	2.0611852931723984
5.931646580277758	1.1586108535456807	3.956467415244388	5.0576677800939525
5.5417162451958255	1.6972007874662345	3.0309399235226007	3.096327701364591
4.673092190412633	1.6979959326960947	3.5511866541210826	2.606060819029348
4.724513861885027	1.1747483222702768	3.798271098264795	3.9357532044769865
4.894373741622289	1.1168526699786834	2.095641338727848	4.117906303382953
4.407327868960133	1.933788267371105	3.8854799550514034	2.1308735085347106
4.714497062838714	1.4077450233147757	2.7017468288005086	3.140621076727504
5.354290950123267	1.823201227401645	3.2049793652468965	2.768335211460976
5.164429898573441	1.067392581474173	2.8267219715220326	4.708985141552573
5.976435786284883	1.2427904735052095	2.998158336744213	4.693335628637585
5.38356461680269	1.1674139365548235	2.2835717753783724	4.401540670761293
4.110539239709037	1.0614188218138474	2.625716046509835	3.683223539945304
4.515174699143175	1.8141890519216677	3.7064905631330065	2.3400364120035837
4.859290643710541	1.263843536150846	2.884772617361416	3.6873981052913134
4.468154465841747	1.581909753098263	2.9408890272699475	2.6147334103782702
4.538168897033877	1.0735736518277752	2.7808792716362096	4.073406770317195
4.453397134095702	1.8219471135786824	3.743840331747215	2.2957535332437526
5.621473254157753	1.9603497415089208	3.104340956624561	2.6830786296801765
5.2493869862846845	1.9812369492599944	3.3991016583678184	2.4831217309126137
4.893877597836201	1.9919367281581448	3.02677378376528	2.2268305077286867
4.427535895880943	1.8266393439859407	3.8123926199379397	2.2794934490831755
5.13819293886505	1.853917890250863	2.9411361874619404	2.5574269578874094
5.264913610419841	1.727940679548793	2.8025945680070263	2.833236963690864
4.425419244943784	1.6408677958312887	2.158501117615726	2.2705654321990183
4.634447910266526	1.8894639552704264	3.652946736916261	2.2970686312347484
5.3531970877612824	1.0611243698618835	3.068698293810592	4.939866900846119
5.691894425352441	1.4305178360603548	3.442180783182617	3.872816594296789
5.845490798103758	1.8723224401724567	2.4548311682822743	2.8477068796602416
5.768289529502058	1.6994619188381532	2.561976121368857	3.1649387844158965
4.29109964354195	1.8082758190601225	3.9854999018052815	2.2382900893137205
5.874777910004092	1.6125741479262667	2.966500272919101	3.485783735485178
4.4816817816687164	1.8067252113373793	3.1207958188244347	2.26710878361528
5.557960948016191	1.8604838123403835	2.9782040766503712	2.7949366153480018
5.3005707706964404	1.505844542106992	3.2415078619252693	3.3839456013600318
5.860972385695534	1.3135036625802998	3.543617327217301	4.3731318908900825
4.050433065691678	1.0764355379810622	2.040498597243124	3.4334215536087616
5.258760295967063	1.901934968717732	3.42606594728784	2.6084733888496285
5.5928862763982545	1.4449975902311103	3.1766656656509418	3.742038718297267
5.279048714679252	1.0421730281546728	2.374066022590661	4.889520598165876
5.621852950116954	1.3748730556868414	2.23071443731056	3.8388144714064754
5.946986997854619	1.3840437241931616	2.629200313386174	4.127337262454696
4.027699732757738	1.547628880300698	3.0429281961867405	2.3889520015160124
5.310728476971559	1.881851204234137	2.2652483166740085	2.4577883679019883
5.2299624173448045	1.8400900689072843	3.895787433838001	2.725433558340672
4.161454366126149	1.1011498568690679	2.1283900138442737	3.479019476206377
4.133672394835397	1.1634503794344009	3.26647660015667	3.4202928691988648
5.884011886870075	1.4316216614005648	2.8404344284376304	3.958418477459984
