q	epsilon	r	v	c	target
2.3624820287185417	4.887982223896033	3.340239420327398	1.189602460206164	8.066618995959992	0.013506502730260671
4.5961240059494575	4.679655215034202	4.648399761557228	1.4511355118322178	5.43382584835563	0.02294001628769764
2.1910047512067727	1.1439233838305602	2.9188008539145813	1.551602388186457	7.34638289707773	0.06620162081460278
3.971705253949146	2.5499334287843176	2.2862794918226874	1.5256967078941912	4.705196139507608	0.08022836923223513
3.0718398906315247	4.204341874123949	1.1386764903734576	1.1646810928949982	8.027370461031339	0.05972680713873375
3.5122459170311737	4.007864321296246	1.5046538878833495	1.552525624162972	3.6893421786100093	0.08002158092007393
1.9427001891717095	3.79785073361865	1.9454865985334568	1.4596732318237202	7.524155163438027	0.0259593503496096
4.419300209158388	4.733139301820055	4.6287211499402785	1.4483657117890538	4.987127921117411	0.022622076333902667
2.7365731118450216	3.1254355034543515	2.4618185638742798	1.5587013146630753	5.764209942679577	0.03879286632255896
3.5463788903688847	2.9892798363105544	1.4714102074563855	1.8912999850226635	4.890485753577633	0.10462213141378643
3.159955159881662	1.0179882912457463	4.420801228203414	1.1618460026320814	6.431199192161964	0.06819647655398099
4.309097876854386	4.572327553196239	4.5480911421821215	1.1503844675211037	8.770569995422969	0.018978954049739497
2.517324925135814	1.9911046102422445	2.0502041905958266	1.477739247575092	4.546570403978478	0.07270246617060652
3.769455224190028	2.1245993059617017	4.563338007829334	1.326999847574763	7.87674139588866	0.03720758438379723
3.7753149883133084	3.629719157533599	3.762331126308277	1.115426599165669	6.359377830119394	0.02667898319433696
1.8363733795463253	1.0568374718225462	3.854267827889109	1.0590261961397551	5.5658463568758085	0.04430594625316472
1.7531233788732354	3.5548165408640564	3.945825177449676	1.8706967702491217	9.628591488954868	0.012344299927624822
3.280468475726819	1.491845314391012	2.0648044549789284	1.9182912730569768	6.52767539560647	0.12001593970391801
1.1700129715093976	2.999079942901842	1.4118099000277415	1.7453686934319037	7.708393183219449	0.028425873103609545
3.5003408067665718	1.2743330084768232	1.3475552962543542	1.5859831463561442	4.164913077886725	0.2619614215517615
1.4667627938258505	2.6915629086852504	3.84657235792601	1.4099691956626788	6.773849476871852	0.01423731341659852
4.0300951195470605	2.3538681201743548	2.1975497670155337	1.9894344301516116	3.6617756678921913	0.13575362081197873
4.895777828742618	4.513031266494428	3.593662754138158	1.318725179415837	8.473197802334978	0.028449582345320763
4.045414301902772	3.655456989284109	4.474646351627112	1.8404848791339716	3.2996948341877226	0.04450499321381303
4.799992751236976	2.1337972432797234	2.3509122271158067	1.8602073913712631	7.0512963624065055	0.1034312203657122
2.58119121009368	1.9180912228683034	3.7733317639717607	1.2273367455371922	7.774888394284212	0.033700108151376314
1.2683174878525558	1.3825586593506598	3.4961052701339206	1.2291630871592094	6.085597516092892	0.02616590411392911
2.0622002976301066	3.3411278743792976	1.003785716059447	1.3846882474052278	9.477849093655717	0.057303149187967375
2.7752235191011607	2.9649505061877117	2.2045312680788185	1.007474431451179	4.977490817145398	0.04236162002899301
1.5340878306334482	2.7644456516690563	3.1290983242569066	1.3801000154060632	7.831278848660524	0.01713194618922613
2.140561198958814	3.0042236559124342	1.7569956920311256	1.8502085396796852	4.26566705792787	0.05699046469718143
3.2792871851555736	4.4393056652641185	3.712670081614145	1.8897239602745572	7.281124484502939	0.021382822956064192
2.6198205635531213	4.895137096712498	1.5707002300553214	1.5978683790800126	8.900968622725348	0.03304711289287214
4.810437420694479	1.3204712495632944	3.800187427671712	1.2545630723652796	7.18019478527699	0.09243624791196917
4.877509067854733	3.8774635171727234	4.73722830016653	1.2403374422742397	3.1310023202520885	0.03499330958496481
3.291265808691948	4.8411910392354205	1.3479008243612192	1.3101394723425228	9.794030824199123	0.046335014451657865
2.125728224960728	3.7737503031279336	3.9927452723436088	1.088385626429747	3.2609220176729385	0.016851030445176694
1.1347023504944231	3.766847875876451	1.99439585887706	1.7650745055621817	7.186131654086919	0.01593286326284539
4.5093961680972185	2.360694139996309	1.7162596343259948	1.6695001722050815	5.1706147172207375	0.13080419595464213
1.0128186622485629	3.5643000903497573	1.6540156718562344	1.1013043229844994	3.1438673791432965	0.021042468909835674
2.801169159241339	3.205913271285522	3.599264851069752	1.2540451953271514	6.183578860710241	0.0242324856612366
2.2773023012984117	2.1575210453838727	1.4675520403638982	1.2932517781930375	9.691396598214649	0.06604885248586262
2.3088562896015663	2.1867322468741395	3.4949699960833964	1.8896416540442904	9.916875279284925	0.029700032545143144
1.42837457007201	2.8252796905940785	1.0587348503150698	1.0162036292249281	3.99672810990132	0.05095602016859757
1.2380281770905242	4.552216662484731	4.7898316209224365	1.5165804292048888	4.6884704279277845	0.00667867880867057
3.567621126914002	1.8063619466983347	2.4083287957286905	1.524161984322988	8.337204531338445	0.07985969803631862
2.076279220179545	1.6573227943508455	2.338411040301952	1.2608908698062151	6.062085543682397	0.053829541661780764
2.837259185331773	4.084950403626924	3.917892186568035	1.8224237187510648	7.049170548622767	0.01902639161140432
1.3206354724709932	4.554327133687651	2.6020255465791915	1.3826951346591487	4.072196693220322	0.013427472214158244
4.917351111376737	2.65197014006633	1.0284606656894408	1.896247770208888	8.277066954926317	0.18610801162268234
3.030782992349952	3.1492868611826736	4.3464196021090915	1.5583373286885795	8.19598370013265	0.02175645237421938
4.993636744438693	2.5424647552867694	2.5598678281709946	1.176460653758855	3.8632240210971673	0.08779202649840995
2.6575299859893984	3.5172114367780067	4.6781418799015375	1.4291249599894873	7.121045303105904	0.016079827256397613
3.749731944031819	2.7925284970211965	3.2030287049695207	1.1016633590968423	8.89839792450233	0.03807421761635545
4.773604478690418	2.278760041145208	1.7615223022830615	1.640127177264855	7.328729686527345	0.12191943510695302
1.9551984926067192	2.399335446282816	2.9071119590905936	1.852911671621116	4.8503562648569725	0.03609530676790605
4.783104420413347	1.4479534318849874	2.845103425019736	1.6557985565790267	8.265536532883345	0.1155404757042117
3.930472742551665	2.604351219610599	4.4140045619293184	1.0319244855588905	4.961534208298604	0.0343533556262666
2.3556367114522088	1.3694632434251008	1.7498312240144704	1.5554812344358833	4.968942577173506	0.1138730352959891
1.9066161731221176	3.797228575686741	2.4932960313816888	1.9417208045785967	8.323206798866787	0.02090170371671819
4.214548459943413	4.6429912353944855	1.9649206231755636	1.0320769459378312	9.193645286709325	0.0414106869675986
4.0654390098453925	4.42405740383521	4.856287860302746	1.976900101488387	4.920358444984132	0.025171625322472243
1.4764711048841082	4.911480797839858	4.239166882483535	1.8537041512471744	9.05645760610713	0.007095482495175987
3.4479701913213034	2.6258292136682435	3.5700433308750315	1.8484876154112024	6.293913650167637	0.04144012598875545
2.192048379618764	2.1342647991824326	4.79002200344646	1.6181390402703435	3.7568361454537165	0.029972808101862324
3.6743777791323136	4.996593203572154	3.798477763404893	1.286889925064859	8.4611358302468	0.018169491338333118
4.697342093407193	1.0168274282095582	1.8224417842831349	1.5268207372098908	6.29669644764774	0.266285245568503
1.532159330524888	3.4293061386020645	1.106342912085918	1.9422131761171453	3.853231031764663	0.06479751573596565
1.6426346891100798	2.9502797264800784	2.4444307979116853	1.9580569120314328	7.558764565858983	0.024462345671274786
3.5369809533868444	3.79470288036995	3.0844745907870688	1.3268770765270077	4.293446007439954	0.03480290090640518
2.5436268541779232	4.315918116519447	4.628091349038236	1.2270859043142726	5.922279192928876	0.012782147362389648
1.5543657281901595	2.486693532545807	3.854601642190553	1.8616344725630145	3.9279894499844716	0.02453053178065901
3.1195423714224826	4.387587230490377	3.676323740481864	1.4174891793264703	4.477516923032627	0.02251922209415656
2.7509414153372997	4.437854711573189	3.5972846350427443	1.6463784863435158	8.922973036334211	0.016815314666568628
3.718178287308952	1.2484403379717066	3.5924655457613284	1.713904270638432	6.214612166543227	0.09109470751914048
3.8921293437635134	1.5915280302506072	2.988924981841123	1.2508851030110306	7.981385476933041	0.07721097332568387
2.407401858787616	1.7727978885584168	2.355028581531439	1.213699539845023	7.4495939875012755	0.054817240297018587
4.53916466516583	1.390719086749305	3.5155862865071934	1.1436376957504883	4.794613280999129	0.09702274376918256
3.790549410580871	4.302682466330634	2.913642778849871	1.2658149790367648	5.840431241114956	0.030718990689616792
3.0591284249751904	2.4564514931384345	3.7237393834461834	1.2050274528084677	9.920518141092034	0.030293042009562864
3.589091413730234	1.3120845736395066	3.0815950480640906	1.767697856367746	9.935530557189539	0.08592538536901198
1.1417455962099194	2.9761368106034176	3.9311695669708255	1.181601670658793	6.906420015273203	0.009368630023384509
3.8954240234035784	4.493721324657979	1.3377440010165582	1.962007258484305	4.412336196731193	0.09285599170826576
1.3179707844678878	1.4334252988759184	3.201573143269246	1.1530812695591282	4.9040328650728915	0.029879225653830582
3.7346411929846464	2.6404873126527777	1.4389890101697758	1.020487538711789	9.468462793831224	0.08766460912863132
2.0675474146568567	3.4448771223519614	1.7622545021785163	1.3704818376167858	6.405603519345032	0.03447889457005129
3.5890619031492723	1.806878987252745	2.1773190147965824	1.3150040860044756	9.260101944363699	0.08461287841344378
1.888779584041808	2.385738471581289	2.7974078184237543	1.2421409997734294	3.795170583889858	0.0334786742221822
3.1831429413977546	3.31566446499078	1.9275662043646202	1.4753666918792367	7.012373662652623	0.05019452847969132
4.728527415895197	1.8051699495973519	1.424380592360127	1.5302672993974604	7.1766821031052315	0.1860042356798108
2.134951708048179	1.1618129020551553	2.4171107935390284	1.186166782723974	5.941336060096853	0.07558986598291179
4.490821926806212	3.8440098694532976	2.7254707405300804	1.7978595443972103	7.2404333488096615	0.04537850515600688
1.7342388637274215	2.874640489773185	4.020387974606711	1.1370598466934043	8.314863450055487	0.013832831826207995
1.1449186970865348	1.7116289610570041	1.1532144186481483	1.4614813604887016	7.2380460870162	0.057835806200160926
3.9433621910284007	1.2204157174781538	1.0988364117695784	1.1472734947957015	5.095822570648716	0.3019901151793131
1.3536502103681278	2.1326633362018814	3.616416270616744	1.5284462014263664	5.733795442483983	0.019043027756371442
3.840644056352266	4.091304317248922	4.3289526327164465	1.8687312072101936	4.231265376177866	0.030905924784232312
3.350348396266291	1.1817350136299185	3.294811192515815	1.550569368993355	8.338879858666282	0.08411539513074134
1.168478179199799	3.9544037245053945	3.5859096391066725	1.5298210249285868	5.396266864608946	0.009151912985438907
3.3294372128494323	4.065637216121173	3.8950309818127473	1.8582174540377296	4.433548214836293	0.028803140715429894
4.481631996045611	3.105465262104307	4.104976438258928	1.4161873057266552	4.023170479234725	0.04317369226586388
1.2319660480336028	1.006867325842439	2.2543529415124106	1.4492127655494522	8.84910874018865	0.05164979886062638
2.499737272548032	1.2056834310714637	2.615372565007664	1.8778450582370936	6.231427312845477	0.09029390271331726
4.6488505259539314	4.008148009985813	1.0728609731369136	1.4497210407949654	8.929938045783429	0.10270291476513524
1.4894361871116364	4.668382338659875	1.6946201799562428	1.5945021735394038	4.8642493592687766	0.022288195152085844
2.2230086553151027	2.652531229807948	4.281960728255322	1.8558665415877296	4.559096821790453	0.02626781057682999
4.375384857930009	4.815930220087654	3.4356809843635148	1.0282815047012082	7.27845742330421	0.02450532593526768
3.2554194196859036	4.233911239247498	3.403397963290801	1.4641997782955691	8.746064262396647	0.02159298453445816
2.254447612298772	1.6972927370318716	4.371350758243602	1.0611774409714505	5.759063673144455	0.0296419834236028
2.535301475134692	1.1655356077541197	4.0849745219723514	1.7989022129845509	4.5148762591349385	0.07044093036109816
1.5694236004704305	4.721500909075241	3.4281981441963527	1.9931165115234517	4.514875970626889	0.013814223800289184
3.6762050432621565	1.621362245992953	1.4374113542393865	1.1894173556008625	4.581830386651107	0.16953486340704824
3.0729444872422857	2.0502314406859257	4.882838882583038	1.6578900002343802	8.156009155209677	0.030659114068037487
3.991773425433803	2.9073889081993247	1.92500966903821	1.1609225004849917	7.877532658581723	0.06656716241060122
2.3150551831924857	2.6323158502920125	3.4089846451987387	1.6866917642053552	5.599080196578517	0.029380769193058688
4.908017649375276	3.6359091467854787	4.000505134816459	1.4390995637736608	8.201280507214706	0.03256591430388745
2.892447073052293	1.37589559135817	2.278073557474756	1.6144039972924284	8.59000289213817	0.09043033600667484
4.407299803949537	1.1029808701659705	1.0291219981440691	1.3409643960958415	5.99155147909041	0.3980699574336536
1.2650885507670355	2.232495678450391	2.373903414488161	1.8382294144455065	9.572558172325436	0.02351054924923129
2.365056985497999	4.758709604943036	3.628889324673049	1.6936736781128974	8.979084992315855	0.013432189977433985
4.212748428957204	1.0486721151875225	4.395672607264885	1.5216960503460464	6.691040453666371	0.09413449364158867
1.0537503119620992	4.487757609591464	1.8256772899865024	1.6237454458610348	7.188869075843352	0.01322087516350563
2.2153544655466493	1.5085874818897511	3.0778722621148136	1.3357396767420504	4.1934975729302115	0.055713857889611085
2.0021917805710725	2.8976606438163013	2.8700956960371387	1.4553012969646786	6.457552602845787	0.02473172204133551
1.9114126223248311	3.7496239313846673	1.6862336098802395	1.8606743286314853	5.1693872562043355	0.03758539436458178
3.4027797447370665	1.590171276336268	4.916247261768109	1.8254535855916572	6.89367547413417	0.047113087654704656
2.630292281358165	4.100270901230475	4.715486894602697	1.3696151054384642	4.0040159490897125	0.016453905365219647
1.6417663515792378	2.4909035326004907	2.065482414498502	1.2928863971178672	3.3394693751667277	0.04143536640099193
4.856694582529131	1.455869276216592	3.4923364243619823	1.8716083309768057	7.461096842226222	0.10146659435469783
3.989143011099953	3.9443600385082127	4.245285010141429	1.77825332283152	6.391227325277522	0.026265737376671
4.375426425867202	1.0740933678277125	2.822910135719225	1.3485661709485024	6.318630123061293	0.14599312000412368
1.239979130910812	2.5135393959845165	2.9998353427224016	1.8135404354468727	7.744193892131448	0.017088150802322243
4.454235656326464	2.91132669775286	1.244777800789743	1.1885460964031442	5.4440267489152045	0.12512733030246995
1.888433130625827	3.7217678263598066	1.798879149392147	1.5722845397410388	9.288621563558316	0.027019702517786227
4.843818847700915	3.788596003907988	4.695242705384247	1.9519246787247069	6.383293584686888	0.031213940521143724
4.822620871842158	2.764783043260356	3.116469624863792	1.998385404196657	4.292874817298611	0.08333193530643898
2.1205378385652045	1.3532688940387243	4.1548269991557785	1.6282664787628829	8.478472381502602	0.037146089605045486
1.3648805434609168	3.998908402974444	4.038036140842534	1.0490967271845042	6.847913683055892	0.007943135993359406
3.2346197112792145	4.940856301525507	3.623665970457188	1.0464450248398425	5.703184402629665	0.017607531148235468
3.2864755593811736	2.5064342762875618	4.021296601771011	1.6982282178125068	8.742039658136372	0.032203506723704194
4.389543007636609	3.786644086590006	4.468171547749428	1.7982102995447031	7.330261715851537	0.027356365125441998
3.2762338721427824	3.7476790758088	1.5211354515362143	1.2210737756226762	4.266222568783749	0.06407221539911853
4.700343254850893	2.812940010819005	4.222242488075219	1.6407066211522057	7.086509132878422	0.04098137556695761
1.9049867353949512	1.32229151888161	4.6769945217059385	1.1436610257534574	5.180278392096273	0.03145745135898776
3.692507588795476	4.259219825266953	2.832902170530616	1.7743147257512442	6.85884918250283	0.03285110320750561
1.2796884957449124	2.226937487607344	3.007368749035725	1.96389774858964	7.03007640143209	0.021099843658943133
1.8145890152804145	1.8487658059185863	2.9957990501264287	1.8532534256630095	5.67058543387634	0.038729491849936265
4.030283066625659	1.4193778287268644	2.284620341448096	1.2554766612689303	3.0050453997900823	0.16987663787408885
1.1318005230743209	1.1708265575468793	1.6004042172530846	1.4182015315818404	4.526195506782862	0.06999885162661837
1.61157111577473	3.6302425978447794	3.834388460402933	1.1693999450136112	4.1428752351369695	0.012836463020720649
3.4027849200101317	3.4373852166539733	2.465529187216549	1.2484982941456473	5.226896073029391	0.04197801938816696
4.929888340313777	1.6712499865991424	1.8100952078401744	1.6861693505004318	5.901862085422088	0.1815534435904908
4.808832850540661	4.763267949370227	2.523321790764316	1.998911303349944	5.806242221693657	0.048554187467178316
4.272293348491437	3.1726591534338935	4.673487095126873	1.745249709890571	3.6062718012065407	0.04443177502330015
2.624265050374621	1.6670101954697811	2.7245255619915345	1.0534845202195386	4.468137476894201	0.06016565450296825
1.4562151207603875	2.466608076210971	3.223143478494801	1.9309056515519731	4.598558030447158	0.02512628720946849
4.970503611154579	2.008413622407032	3.3798955482015325	1.3259824915069962	8.466531120941351	0.06908885894275144
2.5709002048752767	1.115174148885608	2.684201607896102	1.4547311858809833	3.3608924741457886	0.12050706306025635
2.4680181658507654	4.052799449855758	4.590344638883288	1.4417541576464383	7.018000348600238	0.013286467426967777
3.0166344819132	1.075192889452805	2.8652163640254	1.8617862428378744	9.852376062869325	0.09607959488815944
3.754825290014665	1.0439870625200744	3.431955272733065	1.104331152579565	7.586384687410003	0.09760349781511388
4.986017865125599	1.0535928376621118	4.65374713884233	1.8048625743373303	7.9447269948234736	0.10471009926130696
4.507923696237741	4.4919928204381545	4.852231035016955	1.1241955084793958	9.030460697040018	0.018798564948390845
2.2839480412046678	1.6960114535571833	3.6860696456783666	1.0315622723419473	6.052072916030512	0.03504614858172467
2.571476050170989	2.550430279888736	4.785433339786964	1.9660099608258783	9.80092954953717	0.020973485821349072
3.3138851176549964	3.7822878230078634	2.9549728374904336	1.2850682555862436	7.210970703284626	0.02871168960164999
4.206384132461735	2.3025750596874928	2.005965341235843	1.2350836105392369	7.178007793888793	0.08753174386658799
2.1381058684938807	3.7558560759554815	1.7779219890728033	1.6935227441170768	4.870982783200097	0.03906017597789595
1.146172381523631	2.507236644877412	3.459620973411777	1.6064943985343914	4.546560616180293	0.016260807220928798
2.472188269032344	2.5325430110726517	1.7815130277339932	1.300986712718854	6.167252336541992	0.05526138329520422
4.266365396326935	3.481884859414132	1.2475223814248502	1.2298580175618044	6.230552532431713	0.09738266824394988
3.1273065897042724	4.610294236821167	4.8113932069561525	1.676413229758614	5.371738278156066	0.016308848580474513
2.8342848314362	1.5462814367494595	2.70903889244577	1.8916058952068355	6.646626714107456	0.07526251248805796
1.2817423130536192	4.38226838046333	1.305565077188947	1.1392047075585272	8.036582513935581	0.020772116733193256
2.5465794997444604	4.404932388918606	1.6931910330639104	1.727853543488452	5.439250582838328	0.03982023492900112
3.2214158606572654	4.374521283218396	3.996495169031468	1.829942703131877	5.247641548506044	0.022514249402026638
3.9863813568986033	3.6281284675612113	4.934323311090754	1.7539825574020265	9.150469509602194	0.02192181977843456
1.9765915935980751	1.2163235647617814	1.1992352703344653	1.147795655569389	5.944131798152793	0.1336387437438691
1.2063984784147532	3.366050284278567	2.2718376847842268	1.5704257703154187	7.241071498412219	0.016030731422229615
3.9634321494244342	1.411930936884214	1.9454298720384609	1.0636841337576055	8.554297963778977	0.13112922514390446
3.684329968311897	2.9072457171047033	1.3884598863521391	1.8376512165278795	8.902308037528199	0.091526135524119
4.916715143498277	1.594842341090907	2.5673453249968228	1.0351420616370934	6.0959005589066875	0.11510267033436945
1.9052481248704392	2.468833000388225	2.3056794428825333	1.1448722208657935	9.639389208866586	0.030224690637582163
4.9676799546050985	4.907009399051441	1.6665874961983356	1.4959469498303262	5.454240416569888	0.06660778981413445
3.8727746407756825	1.7552396639563197	4.2372237146202485	1.192605429323807	4.0521316816755215	0.05871972397404021
2.2539758790310622	3.169564530693812	1.543125411298495	1.3137939462044916	3.847879305795352	0.05568507133633984
1.6098690960868025	2.0056838585322456	3.1223561019797277	1.3961496511442977	5.3204212007335006	0.027734653931972268
3.313209053695383	1.5544232990406814	4.047025197682928	1.0549057872936718	8.330043984449484	0.047988791898673035
3.693343363241988	1.6815086161313784	1.2856631879662903	1.0444012258010626	9.81869671793462	0.15213358679889066
4.311946302618656	3.413957418310641	2.110027800130799	1.840818702938016	9.220364349632687	0.05951626407272195
1.7173778974688072	3.3367709644301398	4.285199437758665	1.5855354911956456	5.056632368175683	0.013923653714285635
2.63637039134726	1.4838796428435574	4.064506724975397	1.4913947155477902	6.818854509227267	0.04452267827951776
4.003455111839846	2.0489009847824757	2.7644271834605068	1.8418865368826516	8.853849464635086	0.0710217706832454
3.326988878397657	3.7377192048517407	1.2808634816971605	1.6882778369974614	6.719848077351867	0.07385635734555987
3.848144092078973	3.1802264130525684	3.3688115231300864	1.9378080438206131	4.743445459535506	0.04832468971883277
2.5049927173786757	2.231901146187285	3.2976505231466984	1.0350747076920164	6.205883906554265	0.032505896955760304
2.2389422754003854	3.3850160013740243	4.55327422213879	1.6317836748105272	7.8322297177511535	0.014601954279848662
2.4714141006720762	4.3933060910959725	1.8505232967089444	1.7510419941383044	3.3227439231345133	0.05114183691174731
3.306744608023652	2.470506933454812	3.9565962605543614	1.5008790721014686	8.194895916698604	0.0329563888078955
1.3698879988296913	3.5930616016785932	3.2050839781404665	1.2935960015289605	3.281215474908154	0.01562689265041543
1.027470050910578	2.9963424596312453	1.3976970753341318	1.6481245292701985	9.960900634659149	0.023394153067721784
2.025646046690267	4.266577081209265	4.815918204960907	1.678333165058382	9.765700848285405	0.009473080474247785
3.515648728055356	4.037849075938584	2.172813572462077	1.819470823553912	9.001906794049434	0.0399655517067489
1.9446017592738247	4.666790958200135	3.2462535964788968	1.9155566300062141	6.992497749114566	0.014068578797405348
3.3400208518162198	3.4851839180717934	4.819349259788586	1.1766986570032394	7.0272840523855225	0.019006992256833485
1.3440874306096495	3.135463026056898	4.1234432072115395	1.673672713588166	4.449730037098661	0.013260539335656468
2.6135662875098085	1.5077011901112278	3.023696843607873	1.83436825411652	8.937338765871445	0.05740349558879816
4.263700676234181	1.2654271081868331	3.805753944428455	1.1347800329584758	6.8715950918656254	0.08438897574777769
1.6416105434332753	1.6581570982482503	1.3930552370466431	1.357736355945817	8.126054233354562	0.06789928892629077
4.781654865452524	3.3581756748954836	4.799889164292144	1.5273111904021859	9.945622126298847	0.02788950032649484
2.9084576330710576	3.143064177324129	3.7622263456600646	1.9981341136920376	6.207068317544718	0.02886483620730485
1.0258126146895354	1.9041448755088752	3.701286905579052	1.0491014327937895	6.06488911723222	0.014005194763588743
3.060526823523201	1.1240844360662132	3.6176954355846704	1.1642210110097586	3.876067273474366	0.08560155035471477
3.8868170481954634	4.198053043731982	2.348878910602864	1.3782557589606674	6.750026478209118	0.03941519626265681
2.9586691111202486	1.1225810024398617	2.7108639416974354	1.8426720406185515	9.020678875139552	0.0972291478956842
4.993310503352722	2.9762304385719753	4.157621748817357	1.9071693001529284	9.430871164294167	0.040251995321227
4.1934036754063255	2.1996577322379736	1.796138998451839	1.989757743807801	4.927464633948776	0.14166964620055245
3.314681779773334	4.356516491938345	3.826743540945853	1.9432801254893943	7.865591262092193	0.02101374274788889
2.567206608649069	2.5256796785180624	2.2360735246414927	1.4577193579836207	6.544126060577298	0.046540086092286416
4.693457897103297	1.8652524640335015	1.9980004198211527	1.3082487759891612	4.389303368306667	0.142772994880338
4.822290253661884	4.971951657863287	1.5424809279043794	1.1318170704937471	6.796821857254111	0.060034706105797364
2.849919762069677	4.125011035253727	1.2699383607674664	1.2199581215223252	4.918528018660548	0.0575726647457248
1.27366554047033	3.464718995662276	1.0357973243285694	1.1784751425569362	8.692253391561934	0.03267207650539373
1.2450308996934032	4.225972004102305	2.458249124620585	1.3360016811149296	9.54964432778732	0.011088406788233494
2.4642521488658478	4.1752344246962165	3.70658695565614	1.1381242499547701	4.8593583569041865	0.01654672911117229
2.378272081390648	3.0553009716534816	4.1358347860183295	1.350583207085453	6.439327668340473	0.01895240708050176
4.113706384034463	3.595443612851055	4.762731863906022	1.4130942708932808	6.9424254273630766	0.02400233180237955
1.839703971503202	4.610361532103316	1.3095551534602223	1.8353055423966884	6.228386432591092	0.0343783995686006
1.2206068308250342	1.3547881202878622	2.4903387055484547	1.3010853352363467	5.032642723281595	0.03882773963267981
3.456154566910681	3.0001784892305188	2.372591859270893	1.7369299522660937	4.879136669209936	0.05999587541364905
3.6572292190734013	2.2293611289176027	1.9877836039134813	1.1706459122366522	5.81722439532491	0.08221959402092567
3.974430785730015	1.156029408677723	3.722791451091302	1.6733997134171046	6.9765969958585226	0.09667926431857857
2.8443288290588717	4.484620703910774	1.6302282270604975	1.9197558672834525	5.230916887089551	0.04890951225675234
1.1987532328501724	2.7634581528146103	3.2075462958277017	1.5629824566940975	7.428442817413885	0.013629809377948254
2.270735086075093	1.0153398629584118	1.605194622254849	1.482446403864745	8.76227670284357	0.13344834164126534
1.5765378362136182	1.8153110304816151	3.663985701020696	1.3394891687352184	5.007531542102791	0.025750108712295976
3.7329565939348264	2.0832928950619283	2.9785065299037785	1.1414580960113596	8.031926238273318	0.05580397931842148
2.1992229004520225	3.4737568611641514	2.666446145831017	1.3853989854602315	9.725515455279119	0.022032697085014208
1.2905089832507597	3.5497243953083384	2.5768284207385768	1.7539081060079769	3.3620191397276717	0.02347227478288853
3.711119275745325	4.265479447904192	2.918106988578716	1.086068635468668	3.529103843298381	0.034273676726887935
2.9052220068429824	3.901812831897752	1.1445025782177198	1.5962364942572045	4.211071408666699	0.08337475754179964
2.7174328591192545	2.8720386435563485	4.573010074115019	1.2024604136822117	6.662552732776268	0.020090798362077902
4.4201156388314775	2.2955957472318618	1.0992497855541297	1.644619037128512	6.274231906198435	0.18890691544222293
3.842504283421945	3.47563193083511	1.912435991144214	1.7274461553562823	5.6233665776546085	0.0664003131292894
3.9295893368607255	3.146423352490193	4.918410102034458	1.515847131208135	6.00793240185845	0.02702542012505233
2.597177008718232	3.656306361550498	4.406528362853397	1.651358825819606	4.310887906264037	0.0207928741297734
3.4961386891734008	3.3649189581646706	2.85865391044852	1.1052258045501024	5.680659314653378	0.03590947827339231
4.133373765746119	3.1798411727736164	3.0207558674125856	1.9686287746482118	3.1270168085342287	0.09243786617551253
2.2727878588392874	2.1296555545060603	2.7003165346414417	1.4949482751589052	7.316480829515602	0.039526640360674326
2.8261129869076407	4.774428766342028	4.563018395884669	1.3849101135417934	9.092303715336381	0.012177900326792165
3.275538124815266	1.3738174906294789	1.81454513058685	1.1226337140498883	6.282255783099428	0.1273132785735813
4.0469941206279465	1.4008017544040672	4.565977898761121	1.1041507333212095	4.639126291837679	0.06607877871734623
2.6797864435821133	4.808350223262373	1.7083699359640758	1.650011895952893	6.0775919314688185	0.035635054342080946
1.8053783788650233	3.306393109749529	3.5802256266005585	1.040671403107009	9.000067332291113	0.013723318374483463
3.5692668235061658	4.97620924278746	3.3992210990703007	1.9856964011585891	3.082626225972439	0.04718816919876405
2.6508649070180037	4.384627267025406	4.791933785534745	1.925087825261804	5.15648496324984	0.016021296683195678
3.4349981365366027	1.688703662846184	1.2035408433845207	1.5099970987786808	6.942363774479738	0.17187814326492154
1.3486199961125922	3.718966531552002	3.9813051297536113	1.9739880038294215	5.189519902440087	0.011697858315586054
2.277702389082044	2.3592882583506536	2.38950009349542	1.4988944159621296	6.479582460912702	0.041827001782686175
1.2065400464695264	1.9072650072650728	1.285494476444136	1.3656485696524203	9.896556912397207	0.04542965849594783
3.82621402254577	4.590206911013071	1.4273223811733795	1.110409663664354	3.6465471637863858	0.06682117313252704
3.4224758120518133	3.130362722496664	3.1194848434934155	1.5135340730375866	3.0802014276836096	0.054834678851091834
3.7299598065419537	4.826816094061369	2.275669614717188	1.9693901060161	6.892804109822091	0.03783152992122708
2.6363781697389226	1.8142268279138356	1.4078868815765566	1.468602382928808	8.201731103833023	0.10005230659827144
2.494123458398368	3.4084804232292965	2.7255440645437643	1.8010066565070684	5.631863822593763	0.03140872137200175
3.0364525152577344	3.916324088400114	3.564012747842737	1.8608395418720631	9.517660917005477	0.02151891994461368
1.0508808206257991	3.6664319109652586	3.1360745718385954	1.036803326463657	9.697127649279572	0.008143714742606941
2.8992477128056233	2.3669148803327973	3.958833663825434	1.9481674608241644	6.8117137793173885	0.034484894319593166
4.170795587038354	2.8687261899713254	4.318775919330921	1.2030176834842128	5.720109717996688	0.03392381543212695
3.9098926190554906	4.475588818145859	1.7188933913595554	1.8682489637263135	7.0059625199746005	0.05515104761458397
3.326469346346486	2.1052390125265394	4.743411123113708	1.5985759340461685	5.470508099303952	0.037452551510243993
