c	v	u	target
1.3721698252252188	2.5019005078432808	2.7729487157781363	1.1259859662051996
1.4221048325128591	3.6866214763160254	2.4608295987946263	1.120596908546956
3.7441012108146814	4.134267425102207	4.479389128464856	3.7110890966024432
2.3395431707870022	2.6643015328195325	1.9133332961669172	2.370176366443836
1.9354522558048928	3.4916434022518787	2.2745276369883527	1.848073000701032
4.789956498454045	1.799462896166478	4.147309098327879	4.487209972685177
4.774601955018866	3.0509788143123577	1.6111952784280916	3.835185680017832
3.3768095475965465	3.066754424975953	3.2310296412590502	3.3696476725631817
4.394324378658322	1.5433448139796817	4.209066981943925	4.304387270497393
3.9647088947298266	3.9070554787517584	1.7446168486090603	3.942190091407632
3.768182713374496	1.1235623586478478	1.5351604303058917	2.3707373764571646
4.592960646105556	4.643093263989154	1.1436585368452603	4.623038827833213
2.4842058511751652	2.4625755460609837	2.049716914892457	2.482124812444628
3.144822817773672	4.395078527807193	2.3176400178526153	3.3068234582883833
2.2953032641904243	4.265514915180717	1.7049864401917447	2.508168037896616
4.744699196514263	1.2942399286133162	3.9249310075280697	4.258298827006392
4.808642154361716	4.3895020525400605	4.813188947493488	4.808849248722603
4.112126049700517	4.63408895367171	2.9775323166944307	4.19143071208884
3.9066200434833465	4.7219968469857685	1.4010434584481763	4.271433997698424
2.2834941041605483	4.525834505438096	4.496940125895853	1.8401970846939368
2.689389824648191	4.743513172770413	3.162080250172626	2.571933908606748
3.0891943474643826	3.1016002932189126	2.7137345320544863	3.0899955295592214
2.5535216172198605	2.5454732249193732	3.783690059758992	2.5550869026965874
1.5152344687844952	2.420039632360773	1.8201847989983984	1.452841764580521
1.3398902084212048	4.16537273118084	3.2154723807410317	0.8724024150928673
4.528869150849029	2.860577342741728	2.6053804676704897	4.009161452051192
4.3650998938171695	3.852036434506778	3.171151641340192	4.279587316619208
1.582167438243502	1.7191108344164023	3.540382775658977	1.5327724536140046
3.3346782420733176	1.968188999702321	2.4204285478047214	3.0723972946676676
4.191912840802787	2.1652085147083384	1.6861158508875718	3.188815061426236
4.134642917960276	2.6176397105869964	3.3595567013336347	3.9468613967721162
2.933389429528093	1.781017952656903	2.392074414507415	2.791156846934484
1.0298734997070111	4.023352004230961	4.377109336870175	0.4771957368508902
2.0642841146676982	2.6947205692780147	1.1061408714440015	2.2364638919897644
4.948504432170161	2.819930917963041	1.5877613994211108	3.72635787563398
1.073333197036046	4.25097005791198	3.2031377770307485	0.5814719799876613
1.0412870768786973	4.856668534699374	3.6943971961262267	0.4873004208329967
3.7484373179493073	3.8728293452965086	2.6540342285792176	3.7694116741727735
1.9989802250127304	2.1429354191395538	4.207203521893364	1.950143649349479
1.2701129049621422	2.0229552885714184	2.9439576288961216	1.0586465250727963
2.919591455602202	4.115904268663931	1.2083309301214058	3.362417561236249
4.7928332389565655	3.689694365126277	1.9456892206852867	4.293556836748489
1.9929562935713043	4.883327915489045	2.114361800694186	1.9440409591779024
4.408745150926969	2.917188604156527	4.600178627314294	4.4470584620267335
2.690218989469164	1.4875843121778283	2.515700975838836	2.638793873917213
1.9436279965011412	3.9157823350176697	4.547833959762046	1.4811864485732658
1.210723764178474	1.8875029279449176	1.0632286256093524	1.2455256348205008
4.83078424477471	3.0295719632640616	3.2428740081467278	4.41412510282326
3.623087478735601	3.968679798062968	2.014514818478085	3.718444825145232
2.0552145765356373	3.862092052556597	2.0263534446373743	2.064108980617741
2.597985710257785	4.313384592978577	4.94064925070368	2.2259221253241517
4.181652846344279	2.1469267616962124	2.6359356728875407	3.613428785730188
2.517577285151376	4.646320917511831	2.885473456412188	2.4177214104817506
4.1034004104712185	2.6438249237006204	1.284757985634386	3.2691115195310285
3.824904813012084	3.0877704414502616	1.0008779451875558	3.3755771752653136
4.846867413815287	1.6912240162602776	4.9266331952075175	4.8852035799455535
4.637164255081436	2.502417067844659	4.6423949278278425	4.63872761720664
2.3034349971245387	3.719124877869717	1.3140614824355759	2.619956746614169
2.2902126706031694	3.7617536938246965	3.6067463982081103	2.0543672051700765
1.3908292627180208	4.764123928755168	3.1512236086578946	0.9034809718628304
1.2677908597291974	1.5651851527601637	4.065402054963476	1.1354519800603204
3.5983637815864937	2.033995136403805	3.078160671152484	3.4459205458930224
1.0686087960554636	2.5369116616456995	2.8265407941786718	0.7367914342504757
2.281072511492817	1.5949326883736448	1.1608680173194617	2.032550742924553
3.970722928826471	3.1051733750529924	4.995784987644281	4.083352647772331
4.986155417788002	4.346358978653498	3.643057054570416	4.880870520619153
1.7269199468621936	4.773954034547836	3.528186737484187	1.2488405340982618
3.314277527957125	1.4685518984639732	1.903260080253506	2.6878716409253025
1.6543221564968906	1.9950263468510532	4.033482186594488	1.5299697993271817
2.6992441315529305	1.3582006030337914	3.9948160308793996	3.0681738107544314
2.187300747320975	4.754599761037675	1.6094059253403286	2.4482405190283427
4.514684775137387	2.9814590582419487	3.173673121177128	4.203655713256619
2.0694386185528204	4.035855567101683	1.7857807604109048	2.1699032455409752
1.7335585239235116	1.840045499367041	4.446191856917738	1.6887938985463782
1.1857003590665365	4.817342946270131	3.054707575745144	0.6864887481210906
4.86108095213784	2.963638342975166	1.83897487314794	3.902531886005507
3.7711129004350106	1.3016645199346288	4.989230026457333	4.3187099493230585
3.60223408289872	1.731661562929728	3.505087348051095	3.56786425176236
3.487954750812375	2.235858268041216	3.1968272052361724	3.4221236097705523
1.4289716929856922	4.945956426151042	2.125572359595654	1.1501265633084663
2.0220899019226084	3.399001623067464	3.4365235201990263	1.7723611516950333
4.9630583234845735	1.2057779853429675	2.9133130339224036	3.6049782473048655
2.600620725540594	2.343907758458496	4.803759867669919	2.6822309425235886
2.9430479241070686	3.0789499831247644	2.855590295601465	2.9450520836793657
3.946096239159965	3.40039195342862	2.644607115369871	3.832003018647448
4.272034118135254	1.8065100009475252	4.2000815392271695	4.242702542624538
1.5604336406128403	3.2011145227495352	3.2820520844213283	1.2198431433306187
2.992713778829562	4.979547337609407	4.482896818317842	2.709436603019066
2.3156723677028777	4.909460338595372	1.9364335109353423	2.4688648084256535
4.00654072304632	2.124565607410326	2.052547925474298	3.284774498888141
1.6613536130669102	2.0874599645432315	4.007379199691436	1.5120743230483535
1.8210162873699296	2.3379324808098847	2.063081819122815	1.7930218297025324
3.5150653177645723	4.35253779402867	3.3786309221529782	3.5299068626610386
4.826012263150347	4.1226424026435184	1.0297221756554509	4.358021280230833
1.231258097883821	4.7737109598324485	1.287930492907612	1.1990060224321537
1.726738578842375	1.9592964457254949	3.5685494846578822	1.6525808747583397
1.1865356597810617	4.982237734771269	3.1056326288414837	0.6745296190089091
4.554185719099344	1.6768556390058564	3.587295520640845	4.080645742294002
3.522659640888953	3.16102814336126	1.0452857426474045	3.32181472100294
1.4337229184845763	1.942320356043948	2.0548160537555566	1.3588232870344663
1.0960784306947438	3.706785946635736	4.943860271448278	0.5322202586353145
1.2124880994805092	4.577200422126662	4.3127932577036905	0.6161727890329952
1.7264611508456031	4.905712945195674	1.4872483488236816	1.854226549129329
3.343439786664211	3.1522797244539973	3.1821631649241664	3.3385798744925355
4.428779286429045	1.721062969072649	3.6083740787318894	4.047812925370101
1.0405161676854933	2.391373405180111	2.1364561667600293	0.7917264263213397
3.4842657320193102	2.0217967002752317	2.271811792144584	3.115047688681627
3.783348739811317	1.236470839397739	2.0367547349469604	2.783492037180593
1.4356614673548576	2.4755862757402634	1.8990613591022525	1.3333538076053233
1.3185771715297374	1.7379486119362593	3.4006425649058247	1.1680530303477341
4.945379638221486	3.5020949772444583	1.4427453594502069	4.098179760937852
1.7284116579505584	3.4604699480382006	1.467283830240708	1.82534293679806
2.9332773478293457	3.2206218549550467	4.510791883306412	2.875796602300297
4.700167535638723	2.509273690586857	1.6034768789800902	3.4790985922736763
4.539982559391157	2.0966181166420776	4.275536499476112	4.4407975954632555
4.560088358814751	2.2613692687629103	4.168806356345284	4.424372267379066
4.929536996924888	2.9680497455213017	2.783134711753688	4.292143768777398
1.7299603525612506	2.7314946638338933	1.9133790598529945	1.6912952794663338
4.568651470544167	2.1748888986338706	2.3144137647921594	3.6170269700964415
4.659298927397346	2.1809519771186	3.7969067838341535	4.327242489758456
1.6845729937153593	1.2672798549557154	3.3425026401677007	1.8493331635191592
3.617237005748016	2.063258157367601	2.779078425080311	3.366876110200669
2.056407351666325	2.0894081537560663	1.7677313763202769	2.0588801671432786
4.947762972351176	3.975119188698386	2.6377617238444184	4.629832797245644
3.2754756789347983	2.895115830120694	3.750114567732032	3.302870286318932
4.2135104004595485	3.0201134745214238	3.1704121274324244	4.021583589592327
3.0546059783709203	2.937133224652116	1.2409697664941186	3.0044505380071915
1.709969684924792	1.3688796084073758	1.132759867075087	1.6347318672192137
4.2988754431077245	1.68271070642214	4.416487351834293	4.349922452294708
4.078609694130243	3.255196000445078	4.146198781381019	4.086142946305115
1.5967005919789532	3.0863141575387534	4.976421793572669	1.1478262928264875
1.4266770379059186	3.575603865501221	2.0677500897447274	1.2182301027425415
3.747949337324639	2.087477011105191	1.718277667724459	3.031640071614473
1.2733934034286118	1.3013618113661432	1.1114241773860092	1.2752736822385038
4.5266174123553915	3.0351698430383522	2.4908552064753984	4.03664768773245
4.387228794884696	2.3309632081449787	1.532784927864174	3.2588286216325386
3.645950593561837	3.4589286060812015	1.4721728792314872	3.5653287615369122
1.8893514265192213	1.2148693249079456	2.594659187733328	2.0230648217421576
1.379073886778886	3.97056358254019	2.725252356013396	1.0009251294582702
2.839641882770313	2.7288319052995216	4.010211881956021	2.85902089936376
2.4767448226147626	3.5821770272277087	1.532308008781044	2.699208033840068
3.0321477778279604	2.5140664432181428	1.1443640385895129	2.7864733725192985
4.335375112502662	3.5234706770996533	2.67534753199606	4.128332696642908
1.7872996605020264	4.653224446257598	3.6956886529158997	1.3079151897121004
4.982735904383633	3.202580148559088	2.4915025456644604	4.3091776364124685
1.1552804883762329	4.255656615475981	4.1525489148578405	0.5904405204250591
1.751587860436357	4.160380212899037	4.7412323951501785	1.1981843201155815
4.226043991080465	1.627105505518931	4.3643208933978554	4.286888812321456
1.9579980900759768	3.927537615379444	2.394094883716195	1.8309460526501224
3.7909275865938414	1.3522107798090979	1.2063513589366992	2.297748808944774
4.292419824730957	2.181106772540979	2.876636001668824	3.772938042950576
2.0598087214817533	4.5513318479413485	4.289054544434372	1.5783763328206055
3.835086346951956	3.535744184595686	1.7268713394891866	3.718805167341212
2.631573003471336	3.1419095948041247	1.0329021219882288	2.8426741212898796
1.643685690166426	4.686721647194776	3.3709278553891715	1.1767035796137864
4.277962056919489	1.9014722294108828	2.3820522817980074	3.43369919223438
2.238647640220956	1.2676366248544135	3.558882999749071	2.5400116670527457
2.244158443919141	4.323513704825658	2.710743865006336	2.114219832901855
1.6545045599782142	2.9627245149628725	2.643840700608874	1.4519215792338227
3.9374720181993808	2.3859638431714445	3.973268579513765	3.946224980147011
3.9840972017605716	1.4322532406545625	3.0086619120847584	3.4927210460186453
3.03943836575778	1.2581465996317114	2.277192723057392	2.6984636763951317
3.38977131861414	4.547559962666184	2.6656403524134196	3.5101282183553977
1.6263956201788932	3.4570216137824272	4.984338858594301	1.1233963607865465
1.3718483981920575	3.7881459218040257	1.237085049393865	1.4398595592543673
1.5111061659249807	2.035639401284212	3.4419561642009464	1.3463659178847671
3.9659701744734686	2.475097459220684	1.5611042900937009	3.240224822943212
2.343499267597	3.8339060531250415	1.4678351787113535	2.6185550067811767
1.2312872358084	1.5547277769941088	2.59133672817382	1.1336050213221975
3.345186377657994	4.6851503157604935	3.852946780453607	3.2673528754564307
1.4180948739385824	1.2518460613812676	1.3787962730898364	1.4156156605596055
3.948846897137378	3.381776059707299	4.332419065591775	3.977246086846016
4.504373835171529	2.9602303381281603	1.903687943917515	3.8066306524673164
3.669033711005514	3.777431653337939	2.1426008418197147	3.6971977956138393
4.461479995368498	4.16266177610745	1.250096804496441	4.290967269256694
2.3651065109481864	3.2048433677941444	4.113400841447134	2.1801826147346866
1.3272525039648049	2.8383404561411725	3.8103603053935418	0.9312734596612688
4.997041007813079	2.0832894498074426	3.252034560355672	4.196686539023642
1.3730488314335112	1.1325842633553584	3.0875297850929364	1.4782241615204608
3.375912289509192	3.5384102112961346	4.697341501447717	3.3500392642965493
4.142375648337868	1.7800222091589006	2.76786332194354	3.5333672431364302
4.172059034892906	4.995294227700587	2.150453896025032	4.418730928969678
2.8755458114747605	1.9663192471271969	4.334567287363544	3.102717431997379
2.6683894384862468	4.5295254027449365	2.554951562411176	2.6985268484348954
4.786292442146724	3.252013033285354	3.8880524618620633	4.600757893575546
3.6256915593227834	3.1312146996588264	4.444918030274092	3.6799609225802663
2.012672678887148	2.871660096776484	1.3375850983215734	2.160561803690821
4.112240522333397	1.0764446328017625	3.995112772497754	4.043304071873306
1.8061756966816065	4.235562452255726	3.070054675922316	1.4652262827534763
1.8441071102656064	4.500850456802207	4.841852018051408	1.2611355370741446
2.9635177103110677	2.116264541524576	1.9379285014837009	2.763643520444937
1.7235536370443798	1.1857638722014232	2.5301961590054827	1.8487760640883328
1.1373404196729178	3.0110271512722573	2.451035754231332	0.8145810969875106
4.812004522749338	1.3776557873670368	3.924791755519945	4.298666407682727
2.115236068065361	1.985587759282472	3.39961819345892	2.146616169622737
2.9507243003622907	2.4961584256857856	1.1809389287752057	2.747043887596183
1.5499019036549757	1.42772966337942	1.2048999071714492	1.5340551194676888
1.3703317627352916	1.4976927966265072	4.446633404331517	1.3074448169661586
4.150027010652801	1.803232409412592	2.829728554919088	3.574057874294031
1.491125307013426	2.206748945621013	1.3480224713791649	1.5205013922077937
1.9242232863224311	3.673458380033859	4.316504775927945	1.5125371298548311
3.229954879854136	2.9589180846555383	3.7261500811913657	3.2501985104975657
3.9068007834925966	2.2159322745775447	1.6934597659678072	3.137905014826349
3.2171574428297696	3.610380497527616	1.3120891006203754	3.3768968120445164
1.009140050330238	3.0258641108225794	3.8486592607261674	0.5528134092261141
4.21538279485374	3.9751481246615685	2.822310816156376	4.166717463810169
1.6339217952989604	3.2691850475168347	2.116045701653471	1.4995603377723454
1.1802504954269994	4.389966217534888	2.6216622569464745	0.7570250353871549
3.1782219244534518	4.999638427257316	2.6496781656226958	3.3092652606335107
2.132923782034907	1.5500774365784893	1.2279187349351788	1.958567852614632
3.44313651092231	2.2220904807972457	3.5488422019932617	3.465648541697142
1.1225979288700447	3.536006791855857	2.516377299022116	0.7508621115093655
1.863376819575246	2.9057757654705467	2.4080748514056283	1.762320245727387
1.5407584045463139	4.996205165549582	3.816676873474057	0.9756741532395432
3.9772657707241588	4.177090140320117	3.6262672077766953	3.9862743201091178
2.8859760481106473	3.198845422527805	4.7438414100924735	2.8146029949246616
3.974760334326852	2.281700431559413	2.169955997871184	3.38943517019401
4.836977251390295	2.7750865081814515	4.8522010156097455	4.841096208298957
3.942885952251075	4.578260693969801	3.0868877157343557	4.0151411086965965
1.1131327718765536	1.747440224826835	3.839207615745785	0.8709546676242507
3.1012787154991783	1.8141419204115439	1.0109720255256018	2.3726688118105907
3.1489481866559377	3.5615392327087285	4.449057668515329	3.083379525535978
4.475907527170695	1.4864303858411776	2.1820583821311743	3.157316940867877
1.2569428456435308	3.9378984026562778	3.8115800998056604	0.7380226745461369
1.7284895438785144	1.253753566087814	4.386452099003272	1.9854717270236704
4.431773494910949	4.652607719195705	1.8711889950860563	4.520179797343522
2.351676802696211	3.646641552639111	1.0116755633462176	2.79429433419885
3.750794029732622	1.6086591453886432	4.0868242411560605	3.8815858329945927
1.554855901926233	2.1213946238847465	3.254898477006509	1.3942183400566752
3.881155429345685	2.3728189475553845	3.1114214865382186	3.6804047892315865
3.6410105047088055	2.047458577869555	4.210731142098603	3.792101096234509
3.6634186691496353	1.5366160161136753	1.6219079564722771	2.663841203285361
1.1769080800884997	4.81193328778406	2.9232862149535555	0.6933930296298247
1.3370007660092016	4.171895197805567	2.9731973379422127	0.9000046284422093
3.837417451900315	3.1418912888319794	4.788552353285586	3.922688757107999
1.7359174026564517	2.5368560348885394	3.263973025079961	1.5477980114666754
2.8410471748864814	1.8497432224770896	2.432053167208664	2.7494126254757933
2.345599566206994	3.1233448525595384	3.6461819551905	2.2051254302955714
3.2283491766270482	1.7352548402730292	4.2035727649311205	3.4936837316845013
4.469906301414588	3.740155864016417	4.8225942439875995	4.5001672082058635
2.985169119095392	3.814609112788912	2.989150472288632	2.984683834939081
4.942324005102479	1.9170729298124145	1.5953527532088176	3.1215783326256705
4.268029537595979	1.1618722395100112	3.0332085197233334	3.515038507361154
3.705445785686985	3.6610545792349622	1.9865679580118176	3.6919842171241934
3.9711519093070526	4.703618477825932	2.4664504317079485	4.131055935947005
4.650581843290267	3.8852316104942495	3.3798188768886224	4.5204567195499274
1.2885734063821084	1.3648727628486923	1.6633873604505343	1.27919838672132
1.2806531012288909	2.64419128487076	3.113297586619176	0.9564912425425596
3.79471023859878	4.165717904424868	1.2025023286421228	3.9827396055318833
4.1641809685810065	4.6555912081722495	2.5327452530068184	4.278778694703622
1.754071132308931	2.9364317240834663	1.4979336338758422	1.825133397676136
1.1913362647052228	3.2394453396724088	2.4477018410732616	0.8634203137818309
4.928012996957955	3.290776107689226	4.240155233566949	4.782875798709606
4.683547524499009	3.792490602595252	2.2075416478129672	4.342606631430902
3.0221218086816912	4.120380030307433	4.222365927604556	2.8719692125299736
3.869507109648093	4.1702520331231385	2.932701186170549	3.9095830548173622
4.273835584275018	2.253621917776929	1.6715304025219249	3.2540561517942503
3.92824311424856	2.6479874840971838	2.2127487099976637	3.523014569327815
3.4626739613397435	2.1474649826415533	1.3407832306304417	2.812789648150383
1.572471804595348	1.716092943756636	2.9638746117163035	1.5309006077184832
2.6889154130621065	2.005662033051416	2.2009473128242725	2.6119270749272157
3.0761758533742536	1.4932782493507029	1.637934470747676	2.4881050876828588
4.227905110969095	3.8204546307818985	3.8975453306330974	4.210536326838169
1.5461271801541208	2.3258993232691205	2.9456039335123623	1.3635580513985182
1.1143289931977076	4.396049348723359	2.262902401905784	0.7389579566810403
3.7369000892909563	1.759868765690356	2.6475092885374423	3.304741669446313
4.5659056823262425	4.1435942803453685	3.797815646632449	4.525422049590096
4.576410198061435	2.93564885815659	3.22043106157496	4.241456880162011
3.0437758536942856	2.3497168655631437	2.1685549867221194	2.9150189843150884
4.288966195132673	4.705426955408483	4.004734965011837	4.302599399429542
1.1478375484581362	2.3915433308265106	1.356490135134277	1.0825393455477
2.8724806078758998	2.468603102810799	1.5323825651203244	2.7432891718083563
4.227967060551592	3.5256199819723415	1.9747518468485104	3.958583771630237
3.6450811666880663	3.169103381591868	4.428876349584301	3.6948527056709866
3.042186505560724	4.935768104855659	2.0323639377290537	3.3438125303955197
3.7228414270570367	1.0004393118405903	2.483773408531917	2.9545028564518936
1.0164289452841109	2.0090413942349388	1.588937095115699	0.8797272640199028
2.142399840658726	3.4805197872649782	3.900393980024656	1.8649586076656064
3.343229161115901	1.834898715847582	3.8234052503249596	3.476325159574858
2.8218569519951036	3.7788465239786713	4.271820405395098	2.6594201740115984
2.471039088201416	4.3853370262602684	2.92238016224452	2.3582064195651133
4.9419193122521765	2.1647600844651316	1.9344216573480053	3.4991995897363233
1.8009396079700115	2.8371289486467752	3.829230908622472	1.532639125723736
1.4707819174975194	2.9773894199473165	3.0678917152112923	1.1575250993878827
3.4727173573068915	3.237167146501004	4.319700465752495	3.4993203624667646
4.49447042117176	1.6655501682140397	4.920031652424299	4.685026193264238
4.142483640339806	3.949871495916185	3.4484348767040083	4.124492814940223
4.313078498990771	2.3437614740375765	3.66444243351512	4.1104617630439355
1.7641147441132827	1.1010703262714592	4.085019538727584	2.120847039588097
4.558515642926299	4.701737673817315	3.207699847354352	4.5831078203388245
1.4210684011913957	1.8809114751292542	4.394472515413636	1.232150897868039
4.747470661759532	4.804498018120469	2.7265060053203647	4.762823592287316
3.0400372003885017	3.1887450206741423	2.664405517906299	3.049610724549325
1.248469816870971	3.3995335653129337	1.9943471778104083	1.0082496790448001
3.639106244313649	2.782208483705101	4.2949700285716	3.720289126540352
1.7620730062762575	2.711785953596856	4.95496197142819	1.4390600096303987
3.7880012327093566	1.556943085492212	4.70320921838016	4.144904215991775
2.1798741642353243	1.1533943482781313	2.2048412581927956	2.1875324280546726
3.8462079729349465	4.330505539328524	4.620159064891414	3.80478248899068
1.4857832053508195	3.2381737334476908	1.3926870207888409	1.52186786035997
1.828884775757672	4.8526626429336295	1.8350040211252057	1.8261221845763558
1.272073807173146	2.055635516643115	4.004170592648693	0.9955854802040986
2.858534932296981	1.5636372486848096	4.111964729065365	3.1762962561009505
4.916661844281334	2.5610658895073133	3.3191891958675	4.350423516314703
2.3920738741891183	3.906728689195704	4.429876749976755	2.0714560076866104
2.275905367182816	2.4512765844705973	3.0672583465008563	2.251032133107503
4.434566593512461	2.348957287613806	4.73904513021157	4.526005211045188
3.457501090335376	4.078626783492917	3.22339173454308	3.477530305499692
1.1848978750654957	3.6417846260753097	2.7704683510551336	0.7832903165565719
1.503114462393229	4.268741964256481	3.909113204234549	0.9752096642534634
4.328115293024913	3.2859633027474	3.348930004197816	4.17959117528363
3.8626174695841837	3.431930134614197	4.887280307937905	3.9164031500202574
2.9918999765872303	4.718264390151552	3.1793456581889217	2.9514791787162546
2.8091229447658446	2.6668266511898633	2.134535414506359	2.7892717104680753
3.2211608825552225	4.885994695009323	1.2382716026051095	3.8685243806259457
2.6887549285465515	4.1191541409846835	4.826587801540676	2.3854783281717227
2.9163398045711713	3.9299950589681805	3.1775451527969336	2.8795573570949418
2.4583879499645853	4.582992431944142	2.171301815515691	2.552136333100037
1.7256243463995702	2.700689618122483	2.024448819654157	1.666087363134379
4.823276121152687	1.993519904155676	2.7781324289848954	3.854131731141877
1.1046200664881556	3.2346535231754143	4.580592433354625	0.5946348922941198
3.7282115929715296	1.6069420516610533	3.520286021945017	3.644127445173893
2.8899169663080846	2.096188872061463	3.2356535433952645	2.9423185116679083
3.544444742413237	1.660604516716706	3.6041293398026224	3.5659306944187383
4.768484531518362	2.171272930209612	1.876267398337232	3.4325536266488617
1.1370360288051802	4.5622312002724765	2.387668324394256	0.7373398975695641
4.4649282432788135	1.0523082554572485	1.9173141562265197	2.6966995868920742
4.1013527560668095	1.4846241227819132	4.4891571161919845	4.278564720994525
4.884949111571559	2.256653240774171	4.4950065201399525	4.737726564912232
3.546575770888917	3.0202449264201308	4.5273064568101935	3.6163121141668166
2.1920025870278685	1.288239905540657	1.441916937605367	1.9689665962935008
1.1737335084857787	4.078318344541464	2.458900204424862	0.7895964491771048
1.7527522595219445	1.093254982712998	2.492234864920162	1.900212194232596
3.6343844886511274	4.926748664963683	3.2724098221962237	3.692349474703106
2.2259691035705695	1.2821113185679347	4.3622621920951135	2.6514918929646147
2.4195550469219236	4.863720010349999	3.439673213340566	2.1524276424814888
2.8251294195636385	2.2981693803384298	4.471583420448901	2.9593802229811788
3.3271849697323805	4.408419805224682	2.4366197809527756	3.4740678326728114
3.6735397970918684	1.2625300054797886	2.471558244241533	3.0328127624780805
1.5500187891473147	3.597200131620069	3.2948309419644333	1.1616152974663223
3.4248327960344405	1.5059463329330596	4.3973313919553165	3.773092410621957
3.381585777970796	4.306057098296016	2.4123990140920157	3.520422986213253
3.7700798877510096	2.632498278436015	1.1233343612984834	3.10899404656919
1.163035311287716	2.9349457980859937	3.1560741687144285	0.7761273842809053
4.2460202117839145	4.757852562143466	1.9825561762709163	4.425147087452835
4.5083451600735165	1.4111184296621981	4.434447309745863	4.469528088584246
3.9711889167897416	1.632739897785621	4.622598118799459	4.23061521090574
2.839406172238194	4.695070568180489	3.8455394864988777	2.6364257751272424
2.863906907225073	1.8929858038299001	3.7256879056000822	3.02099304846018
4.204092015402483	2.7836114850916167	1.6452262908782762	3.5174257188187155
3.3025307199129665	4.3571295829855226	1.6552167828377469	3.61918358911072
4.554745781596173	3.0739590908399674	4.212960697150598	4.486334282455154
1.6374160545579852	1.1098456484879065	4.443788728801632	1.9558549278298631
1.5753253928103408	2.427731400993684	2.540812064014617	1.4254452934723432
4.2896162699320515	3.516454488495585	3.6572897808721763	4.222532050100091
4.1520731843341565	2.578933141519922	2.8627901213693323	3.8100577032940097
3.8152054525696735	4.795941524769979	2.1363706810803555	4.068482922126647
4.760030008367654	4.380580308013897	3.9974735725054	4.725741912723664
2.234083168836136	1.8477915491846535	3.1874476787692307	2.309698545965303
3.936289587010144	1.4959720618355288	3.539378786312707	3.7528940422436174
2.703203405892564	4.726690780137786	3.662510385601173	2.490061501182581
2.095908935463258	3.1429986129097864	4.425653847181606	1.816557768051389
3.9562427978855705	4.879407960733278	2.201631126442985	4.1990321834690745
2.2739284685171217	2.952177002330163	1.0720883255595504	2.496294240441415
2.070606817827492	4.233261910272061	1.316261829414282	2.4132170263358863
3.903015845402135	3.59192130679774	1.4258877396911998	3.7552528803579484
1.0999415567726922	2.4516507478994933	4.831694910872445	0.6749578264117366
2.833983338875956	1.2027643736066302	4.922895537282219	3.526095230196145
4.438232782048701	4.742972434449163	4.816701907312803	4.426200794848209
1.9844160593397733	1.7477864700756305	3.2165310917372327	2.0449373276231397
4.4402994977974695	3.2113852798472258	2.8138299212826268	4.131623127076998
4.1321059476059885	1.6875326532573238	4.236922761429009	4.175813371892532
3.4071034879963045	1.0939881296287717	1.0336210135298178	1.9387551175742344
1.7730240861772382	1.182963488402102	2.4273253733523643	1.8868260248190023
2.406883383135978	1.9386132878887048	2.833190991529997	2.4494581082652545
3.5911122355417264	1.7572353095590802	1.6937527937857912	2.8038744636209403
4.866681980481746	3.0303141946569223	1.8976444316636452	3.9652281038982986
1.909256641868489	3.4923845533931326	2.316900291697075	1.804275210981161
2.523378001475529	3.1316267746924007	3.4566084466733336	2.4400636373417237
3.4323668650399983	3.1322871344880334	3.4904749199872662	3.4350017830986688
1.1603206938803168	4.673383763849237	3.169686535525644	0.6534526312802266
3.731671012543864	2.9441326151609313	1.6197704865938451	3.3996680594023743
1.6863496745877251	3.9794141692484186	4.525741148108851	1.1598371747584866
1.0949666110645515	2.2285700295602804	3.3056713266706117	0.7746192252797774
3.924648871397971	4.116271020240172	4.01562417265272	3.9225062754697033
1.0065555856066557	2.0789217229989414	3.9846985338298513	0.6607897022743817
3.5673747218663077	4.665900099988497	2.5132439077534023	3.736312346136834
4.165832101501213	2.48624204750233	4.926668848993868	4.345661256027691
4.123114363961424	3.1961164367634733	4.385764200714533	4.155479295819607
2.8867513788327877	1.999977139897215	3.711378876604616	3.020729570965591
2.013060477149617	1.7557760773258693	4.146600432679552	2.1105660529173367
2.7098355366242157	4.075018526731928	4.087851652498109	2.497435934900167
2.663520754934388	1.9843309032919032	1.513165975778577	2.4574158955129963
4.914349644793708	4.996868978396716	4.414742011151863	4.918734023867117
1.467602492066482	3.4115297599179217	4.750174673400789	0.9575104753636066
4.214592782712575	3.2770929194790064	4.13654710609987	4.204746489467572
4.615001021899653	4.548645030077415	2.940809883409261	4.600215340849457
1.3395774326422352	1.9650439745170536	2.064020130833577	1.2358261436994118
4.975078327760404	1.6866190665120635	3.3997608317569843	4.129668912887848
4.1406702462086376	4.138892337925101	4.6708157299369075	4.140777238902916
2.248938529592684	4.707411649607151	2.8562098382706744	2.0674781621100538
4.034080458570477	1.6808709672816895	4.556818090298876	4.2414226231879715
1.6255021073792224	1.5969201522784764	3.3597550049539326	1.6355643317647204
4.849815205193949	1.6589949540346445	4.416628325489	4.632506251946616
2.0772658697886337	4.037509853783563	4.5702486829900755	1.6313971928122588
1.9540425412165017	2.782508625499603	1.8840735288009736	1.9665437254323601
4.026638177443698	2.658452001914997	3.3478281388472846	3.8777285863152455
1.5914373706930172	4.422190862680245	4.837929370698231	0.9801869880302988
1.765662177053022	3.3746721778493964	4.077923577214678	1.3764817769053814
