epsilon	c	Ef	r	omega	omega_0	target
1.1002356889603455	1.4934731760414264	1.645365938520461	1.6349547316355189	1.3581164394827874	3.5921992643307545	1.3854534108079457
1.1280907637463289	1.301715950081809	1.4341375403309717	1.0620385228075613	1.3739182259397569	4.931060190976557	0.1010845917985227
1.2757355910687025	1.9803346709949048	1.4285063432039102	1.8892908859405448	1.3669574691748148	4.275429647191198	0.9993423702872246
1.841537604942134	1.3441806617035066	1.5375448044788618	1.8880166826309075	1.4268120104986548	3.3109940369831543	4.544235349194231
1.751395784465673	1.758321433412211	1.6280068096863172	1.6637317956614317	1.7029376538062966	4.526359686882245	2.572856227091894
1.8123171435738576	1.3899832301823465	1.3658321701056144	1.2748324526677042	1.9218800145417	3.0636041197739368	13.471046323050357
1.9446895243179572	1.0640531690247692	1.9458020455967489	1.5565311043264023	1.6401366401342368	3.3487458284809817	7.9185057170038275
1.7735314287799793	1.327155923619108	1.743303249254316	1.6352149769221518	1.2054234147486569	4.540256946686083	0.4607573681434217
1.2185580426898013	1.6917300254564291	1.9551597787073092	1.1452290450892653	1.8126819229877935	4.055904600801949	2.6970544932853264
1.3140722494304304	1.3985906995844974	1.202368520667476	1.4548474791616262	1.5986132743647563	4.672944058515887	0.4138379309397115
1.734754163783789	1.708230381447228	1.3735244661037296	1.2974884595906138	1.6335408910239968	4.963794364593866	0.5815420853738504
1.4151268561719736	1.04995045316109	1.4760690151910592	1.5867923684816794	1.9085520168196195	4.061040030864358	2.7437942118436873
1.8184992329642744	1.4130547666425404	1.62311722581504	1.7504508947345383	1.1897630799894243	4.9028672717765875	0.3401875257849923
1.39092449601045	1.7181297804602085	1.63740615247942	1.5055624648455794	1.9091180656731992	3.2601663923260142	16.568646900550007
1.380761766825982	1.6701258307629336	1.9762039999225156	1.4824220902311052	1.4945058670063411	3.1387866447802617	7.125624925296943
1.4097486053035546	1.367334619979692	1.8360145589757109	1.6803005359463017	1.292518506079845	3.0813882613635144	3.503336549510468
1.3523345361159202	1.9283850716137634	1.326233157276405	1.3673331892000595	1.13631485055322	3.8833648383291717	0.3149666552594954
1.692937817342577	1.9618885392219667	1.600658460341856	1.3133328386727807	1.787497620952479	3.2866538051834397	10.847063519092343
1.2169831498581352	1.80848895609766	1.9072499747548732	1.1349183604686794	1.3769398275951588	3.7398182631988752	1.0622355583702172
1.483630448206975	1.930177700550439	1.9487889428401468	1.1728614535539816	1.50218859818232	3.118588880775607	5.720112643139787
1.0820349680641461	1.5754948010111849	1.8323944003676145	1.3512656905821467	1.6950792531200567	4.474390403026331	1.2292955810385278
1.4593116522494542	1.0612995747029563	1.7508421912477892	1.5146692204560153	1.3557422581176921	4.083942108683776	0.6998629876329121
1.7713903328305385	1.7405656750871836	1.617774593640576	1.1132820671934476	1.836688844108434	3.9631249737434895	3.1343630966219846
1.3843780058488315	1.5517919715665849	1.659754339494958	1.8706030279509425	1.5275819823242842	4.552744043357438	1.396030085498024
1.2910897153385514	1.7607878972809097	1.3098067030351426	1.1772048337725844	1.5694878079432844	4.9479607496024345	0.2833389222599155
1.2594245229925525	1.9243556777538744	1.1504807875173435	1.802195974803348	1.5064716652145294	3.4372216733962957	2.467161647182712
1.616693175830277	1.1190991255298401	1.3051068038581826	1.8886658678364487	1.4945711726469075	4.648310743385363	0.6121495836652763
1.9058014384472903	1.6495007429740292	1.6417605049494246	1.5258438959417906	1.4142200389106558	4.2837808478161365	1.236376237249677
1.8492406806433876	1.6695515753674781	1.0951291178964868	1.75835404288991	1.4605751461112308	4.754819910624353	0.5205609772406615
1.6225711517120691	1.8653665500494383	1.143662136982852	1.6393378366854183	1.618233056151348	4.0505159385496565	1.6074986176771895
1.5577742689405816	1.9946840454155412	1.4552234431434254	1.2021857311452415	1.0769307545023141	3.769173626949266	0.3147798107072716
1.8054033530081408	1.6493302616531478	1.378620326425946	1.171610090030456	1.7513194887392125	4.028528548614105	1.7670503264731954
1.2627326867727098	1.5795054786298248	1.316777943385112	1.1754946241219866	1.6709133332065107	4.8296911140727445	0.37004762199742697
1.3703984953169277	1.2724760828227266	1.5805550267056407	1.8630937580875775	1.8058465798903356	3.953165254159919	4.404617834962834
1.3805876306738858	1.6745078618709155	1.6354142365310518	1.5959852593675985	1.5799949302849292	3.4464933900894743	4.670799493864392
1.2651240804167416	1.7147910141016065	1.3315554736037107	1.1210855824459371	1.1040796528644763	4.508872788220597	0.08238846905240417
1.7355063165375304	1.081192340848232	1.243268051170825	1.8880118112397932	1.0638562172048678	4.528651526888729	0.14774749256643874
1.8696876174080723	1.9951483982909664	1.8861644390198649	1.5563835759703777	1.4123303773296083	3.3744308381221777	6.073575620432613
1.11837449736372	1.9754730781943792	1.676342938230325	1.9680110252857468	1.6485022864077048	4.932341466173517	1.5927920105394977
1.7747657521787599	1.930394646561251	1.0647184998441537	1.7645751658132864	1.9881562382382505	3.538768237721188	10.775920505354225
1.4388854357097678	1.6971310528557848	1.6821547639007488	1.828708521930268	1.1135019033335545	4.589620509028178	0.37861723428351596
1.4238426432799285	1.3009357767346101	1.0359646681734531	1.5534089161681617	1.7700140468533585	4.503132667370632	0.6709450257853524
1.6764874828106793	1.9945877541056645	1.0925573345806892	1.2007458050260245	1.174253842634802	3.537245917738552	0.3697752044984101
1.4873920271797485	1.8870852702222698	1.4739308832630926	1.1336594910761075	1.6600353345688492	3.75165167594362	1.945651316669164
1.3842651396863683	1.8718226507571591	1.1891026343801414	1.5238203489173032	1.80179529258238	3.6581478170698034	3.6559770472347375
1.1866920322406416	1.975163281727672	1.0194762088469125	1.5739643701286194	1.1400896692319784	3.375590083970794	0.41911565811928003
1.8383196928019625	1.786605117831636	1.754814675512382	1.4765653522347368	1.4021129214309096	3.7034131727970663	2.5858925880278747
1.957872708230396	1.6776862945611732	1.2965905828577444	1.6735019526425636	1.5135740225953966	3.73783188646407	2.4919263728208843
1.5506732086337018	1.4151828370303163	1.7534913069918965	1.6038145766025806	1.4310291988603794	3.133940916323714	5.045112194779642
1.3126130276438612	1.6288154979540441	1.9413427129409948	1.7964021599694553	1.2307615503351748	4.524765333650984	0.6953221898373557
1.63297372850423	1.8326383701162416	1.7529375586932765	1.0429024149318282	1.2609185492244321	3.104895300481433	1.6340737177343063
1.5168022165896518	1.2636219239478428	1.927769540841059	1.3471024560521192	1.9194194051070688	4.135235731007108	4.083000059771324
1.7018730907661874	1.0735089163288536	1.3805281007767474	1.8586044476589858	1.726007411955684	4.401000394352746	1.6646170833245018
1.6178867301994866	1.75394164243295	1.209847204927816	1.9305790469982167	1.5470846508531853	4.447486044473344	1.228887186625447
1.2046161893446308	1.4707845061000242	1.5248757662734542	1.0692330093683555	1.9401544916428315	3.3844184349003816	4.726966763690671
1.1906363515541702	1.6808467748278575	1.5489286934131363	1.1793014396258044	1.6329591402011303	3.9243897199744047	1.2264812748363407
1.186246107291406	1.8159168460554291	1.2652350857318195	1.0716422788888398	1.5809583319585254	4.319929791417836	0.3967102471336449
1.7659863879791509	1.529413130747148	1.3499616641096377	1.6370783279255865	1.359477265985506	4.547509395757787	0.5322222215439132
1.9847015520857791	1.3142773022019565	1.4447635811754211	1.3089426792781007	1.4437559454904385	3.30680268404632	2.1674242700259168
1.9381856477508848	1.2519386605886504	1.4327639450892975	1.5738079969915462	1.5144335611551951	3.8711205856412167	1.6875478819621843
1.9501329838301091	1.5430471023629146	1.0890743874916615	1.2916184140030698	1.2155824000733004	4.900453388303172	0.10721821401995152
1.7414120845982684	1.5265729990246275	1.5732279018429067	1.5329164107308464	1.5325626148316864	4.6470495019650055	0.9645071040937828
1.3054271368023889	1.9694176485355903	1.4582699946816389	1.6531005138875903	1.8478307824492868	4.934101447346727	1.6654337064819482
1.6329425281146632	1.3686402859992504	1.7354753756073218	1.8738803574176008	1.3574418952684657	3.682254176059312	2.448893952227856
1.1038823864694485	1.19036778445555	1.4751565906978952	1.75897275229847	1.3885616230220417	3.870761244786177	0.8083782245697148
1.88068475409866	1.8088795085981209	1.519876782009339	1.5647579822473214	1.279555786759052	4.599885938667132	0.5669275302496003
1.990458065754676	1.3029598185326263	1.0865237437771982	1.037605970139296	1.7339835630179692	4.24154638782835	0.5559547385007415
1.9973194372280771	1.4054906436312753	1.0025313581538675	1.5159240305907231	1.398353245829094	3.2316987896638665	1.4411928008547137
1.4870239203312594	1.5779387001428562	1.4190918543518798	1.564782061358791	1.7241648529949187	4.558935930285076	1.3500707757189772
1.2682258681988623	1.6504966344931031	1.1762832833411747	1.3813546223681548	1.9671448559598947	4.691198504335158	1.0536970378827248
1.7243738004273417	1.3156567391629599	1.6732706274922733	1.6950205012576238	1.6192028962305112	4.8479533820708784	1.2051866512575369
1.5548257492656297	1.8532178501512453	1.378435416322528	1.6435643546856813	1.5232561886746323	3.313858831288102	4.44594018762422
1.1984743537972529	1.2418497252656655	1.6114307975866249	1.735221943073509	1.6622833771833825	4.251225673924232	1.5878327507163659
1.1597920842709244	1.6396548106722073	1.9514445769359507	1.3797689632862349	1.9244625226006309	3.9919075129275807	5.294264218778093
1.2182541712243498	1.970339070574962	1.7769696938244557	1.3750658527335684	1.2478729987059811	4.510260723386923	0.41249760489184106
1.7067642675299617	1.250751124362203	1.9400345277598685	1.6945080048501002	1.6539833998243638	3.109323526392034	15.049347372250708
1.9453857296473092	1.9919463492799003	1.4849765164257338	1.529778657575263	1.8042298203967941	3.9755528630615298	5.635907592803504
1.4779779250391656	1.7336005147519509	1.6465854576364949	1.9218548599323502	1.9962016260792548	3.6715008076335196	18.929279919319253
1.9061060239612824	1.2443010691134284	1.6352674075760865	1.6654243268493067	1.8563548072297311	3.724975064519321	8.044794742609035
1.038997864394965	1.4935388044762037	1.468084561591953	1.6620170899371425	1.7277469536889518	3.624663527093825	3.3451696302817053
1.3367800546638415	1.3762950311629942	1.0829330204289818	1.5895767432345935	1.4500840265142714	3.6059125246091854	0.8498788470667408
1.3356009673237599	1.162619900517294	1.0903176299696122	1.88891172292786	1.5619968097089283	4.484135260033448	0.526133812234156
1.1955121660647543	1.3911699933875863	1.0228394186454794	1.5094594797330243	1.4278518411614556	4.2427342694327805	0.2709173424716053
1.9238685373909323	1.047928643591124	1.7385081089060996	1.9023549501950991	1.4067282076071974	4.82028457783852	0.800570109543524
1.4623850126031352	1.3006294734252604	1.9793500922278275	1.7674362980099798	1.5243700280900099	4.488203768735682	1.6579437373993642
1.5532167502760026	1.1762842822643256	1.8705376957784248	1.6339214129166018	1.3183387344701432	4.3114356455621765	0.7605236750429442
1.4731000164463977	1.5514266597800923	1.1258725241224492	1.1899029009128146	1.9396412875891769	3.1755561837951736	6.0846740709663925
1.185933856271871	1.4492267187193135	1.469924830566318	1.9257295937472656	1.739511208014239	4.665239499054113	1.5041901932402926
1.0303170901214809	1.4082774821272397	1.5460991596953022	1.9156336407573649	1.0585952450902725	4.9467100244475875	0.12280576939610904
1.5182154295078103	1.4407328502870491	1.0303030471349348	1.5128584760944306	1.4043104487079696	4.871182966272199	0.18289972432833101
1.6755670361338117	1.689812033508558	1.6135905196545448	1.6220034649940405	1.1191309506000064	4.465579005147509	0.3648658720991317
1.1667627162464131	1.9854621699915371	1.7237613095313233	1.8775800350642973	1.4342881184656635	4.684385431481269	1.0877328666667172
1.2650161641502318	1.4505283962991198	1.0672394989557352	1.2957276051888966	1.375385131949692	4.847432792011529	0.11267144908211893
1.887767618123452	1.4153203609878329	1.4889219746955482	1.1573376409338738	1.357037272144623	3.9377486465522296	0.6035973906850057
1.8617688962178456	1.1147999955798649	1.5633162614041816	1.272264132555481	1.9729651157948656	3.1572755146588647	14.116618089361555
1.1650144797793711	1.363224474358582	1.1651985306721304	1.2399083770580916	1.9830300571731507	4.068659595162911	1.3478945138465233
1.5889570172498757	1.917188932127443	1.2703125201216396	1.6901209494051999	1.9428231492293864	3.1877303007737363	20.542491710180453
1.4136836010417482	1.680257038268098	1.3182086120939986	1.1775286793453048	1.3944111486997568	4.610747380365907	0.24295138258475185
1.9951032723775133	1.929248001442144	1.9021265101545184	1.4529132313558866	1.687899546270336	3.943626826218388	6.193856814791743
1.9891896019719293	1.5151147045778628	1.468917150120061	1.1630732221829685	1.0857840864934143	3.962767726703315	0.2427641138236437
1.7315341717276571	1.8625635093351531	1.3054977415629114	1.9425203805126752	1.9099927199635407	4.546875746105312	3.9885535160966437
1.3407711730809764	1.1637749052127868	1.209687592956716	1.478482089719146	1.9245292082059136	3.19330265928218	6.802188818964522
1.7903020559550142	1.1167546196132172	1.280414556533847	1.9379026864316595	1.1029354855058284	3.1275877823208114	1.0400379216995062
1.938961557327591	1.9130462921191864	1.0812095018036767	1.277973374201533	1.860166596339525	3.9509234886670415	2.4061997695301343
1.6973272107622157	1.0776852926647595	1.4512140044453263	1.1394885638606225	1.0557894127917218	3.1905583211304878	0.31681472867508736
1.979287020755705	1.0449503681058536	1.575659363494588	1.8638196448722764	1.1747946567755148	4.436391739741964	0.4249162377070304
1.7743294587728535	1.4593571291831382	1.3316668253667707	1.0319048690356123	1.4935241563007784	4.504105851073586	0.3125674657533617
1.8337257164609089	1.0230230478925046	1.91029064884066	1.9659387307347127	1.3296528171046058	4.277880109902248	1.2674612857750471
1.8611011581317487	1.7391248050665131	1.486732237504969	1.8352894833911937	1.8986122901365947	3.8126543941724216	10.975929408030913
1.890551946239168	1.1321784664175707	1.876386263248471	1.6611770011667504	1.0716289207347782	3.387201315663788	1.0776742962507613
1.46575012387027	1.8358453665697356	1.814069542926778	1.3046137894645218	1.8232520491367168	3.4666365782354682	9.231490676108404
1.2336885990423276	1.3977609502377388	1.3699090612513545	1.525231571244491	1.5632516850312013	4.516109811429606	0.5843817374721414
1.3768612417863588	1.6534121509001811	1.865920211897936	1.2119707979338372	1.1417788132988729	4.810344940407116	0.17382877544518474
1.4342625952805623	1.7922036295865449	1.8315142023638804	1.7688149070250168	1.1731269317344848	3.0619596955632886	3.3447095050622737
1.0397129447342102	1.3839442513630955	1.2239418479407207	1.170517854792381	1.9216035703604064	4.423698300797633	0.6691776467225751
1.0228173529765332	1.5933758183459057	1.7266075092150324	1.5357281100325566	1.3529089950328546	3.8660205118710183	0.9347786647313564
1.4920796358277362	1.8412536403453597	1.6949177848060355	1.1541973231297495	1.9733985511682055	3.499376591189589	9.576329320791606
1.1015001814690726	1.4094598102229832	1.2968508496738127	1.753383675044974	1.9297708576726085	4.548545717067695	1.6201759209917888
1.2204115351239455	1.3186234042037055	1.9086214160536583	1.1084307126866637	1.7510347008287357	3.044636205642127	7.369730739893893
1.8157061477901597	1.7463335837342024	1.894398188176693	1.6134389829317333	1.6163270705453845	4.035716267118802	4.529012888566085
1.0580927082843847	1.1693113166848983	1.5348125580663887	1.5180193480619626	1.037183106717774	3.0834495905857087	0.4579070531684217
1.9262170368635263	1.1678020901936923	1.0856044150914288	1.8553053267246369	1.736686646582314	4.5350699337813305	1.128834143582132
1.6660805398986562	1.5048800833368874	1.6932914383864015	1.5687740630262643	1.5593936800105073	3.8655712751722326	2.7997189005629384
1.2425806622126665	1.801345714962432	1.797789358532745	1.8434325315121307	1.3581300711778843	3.8148818505820983	2.1691936289455067
1.2102608474793402	1.92850999638794	1.220410690908186	1.7026309551843992	1.6492236939454346	4.5143515262035665	1.0013995656482289
1.6887231446567932	1.341613179420026	1.7709472707100982	1.995851324055468	1.6730516541638396	4.683152074796254	2.5375921781022006
1.5127465729971292	1.240281116026972	1.1158937575487158	1.16203683849194	1.3416217634851135	4.544689857273211	0.12043755852371507
1.6501835020102391	1.4150184788768627	1.0085225890494671	1.9788533221641509	1.9196532003086668	3.4616961984149763	7.682404859259635
1.1538658860991124	1.6105836915593732	1.8788508589615336	1.3627553676632205	1.760339828271948	3.0522012591304315	12.678064394118726
1.6612206494076265	1.0788608306230214	1.0145037589891488	1.7892878300223596	1.602848548991341	4.4666488829920885	0.5404158920814913
1.8521605565164596	1.041785364289538	1.8845153273085558	1.3316008754562034	1.5944804001937385	4.02175618832633	1.7702748047333687
1.4728329107922449	1.6060806479806518	1.788518580975386	1.6582050420134804	1.003373860436862	4.357565441384492	0.273191030218641
1.6647927444506525	1.5269269675530248	1.8230157559330509	1.96308375062491	1.6492777373157896	4.358426061239461	3.8090629173947086
1.034112947341678	1.7935224391474094	1.5245425159936647	1.4394599425794228	1.3819067644548624	3.6688857026048796	1.0226175471015349
1.7614290294038764	1.3280312557707674	1.8490948642205172	1.059166358527938	1.6258153197400338	3.2668689122946244	4.07336885324747
1.8756133315700592	1.0024769456209242	1.3725726545928283	1.9570033142243692	1.665056761822841	3.713008168698345	3.6006832299017986
1.4717588282066938	1.7055372414072227	1.9240827540622332	1.6561594472940513	1.9538842096224287	3.7956888767638888	13.876348827387805
1.968460287414144	1.4873307208793711	1.5271827773248092	1.2174170195240497	1.2860949846604737	3.695327632381488	0.8052143594886608
1.099729491082706	1.980291138356097	1.957687139934536	1.335115203914019	1.6046381018091112	3.8245338898637247	2.8444847549255305
1.2714637822253358	1.502726526641896	1.4150927067911538	1.1954745357506549	1.6624665590634762	4.736883410568389	0.4519989711198956
1.5768382843025506	1.9001480952820349	1.5529052654238025	1.3215232730929318	1.6662367147303234	4.706978546043499	1.0848590067289123
1.897234535765844	1.529187053859105	1.565896605453991	1.7848126931335124	1.4867290138071383	4.132062736001546	2.0992403203536787
1.480555110493634	1.0095289165458114	1.728020480889206	1.556915721298798	1.5785534091185494	3.9647419010772538	1.6082424694148936
1.7635766339777033	1.1818645815794788	1.0672418732544593	1.936632555662372	1.048495004563383	4.625674741285164	0.10940826315864148
1.0800193420413864	1.8292059449546447	1.8290102253207852	1.705914225591887	1.3734865408650538	3.2741117313286634	3.674319369462391
1.6634978973290813	1.4228232873688176	1.5745818962659817	1.9427051685669	1.3877913765462853	4.606179992702729	0.924690875441913
1.103480166654604	1.9977784352088104	1.776068863976089	1.4410890394931042	1.43315548313625	3.066884864776656	4.721520474423623
1.6067565399864077	1.068092605695986	1.322871195547231	1.043611887777402	1.3488911405459652	3.3865818525233964	0.4871526825419906
1.4998781901716425	1.6340454210847577	1.8407759564500437	1.5742525688934568	1.1893282490455284	3.707862483835504	1.1339047995541895
1.4430693470635683	1.7134232938893648	1.954007674916092	1.275207427961519	1.4734897047612256	3.5296345749753164	2.864528157958755
1.9140875653321996	1.222025844668447	1.1698082951834436	1.4630272615522175	1.6078525848902765	3.6869720742432905	1.5826609288393203
1.5384590180540356	1.948645376064456	1.0917757736993794	1.8278007131542608	1.6533184273252999	4.258538752111948	1.5751473467745911
1.7406760045247376	1.1277771199975972	1.9873159939081144	1.7133957158551962	1.9777138438794588	3.5964892006120848	17.91406383857515
1.1680521874846177	1.4650144642842555	1.7026010990035487	1.877397320578155	1.1259439683109704	4.470783607358414	0.3358761386576353
1.6529217998159509	1.0923215823718238	1.384079310449707	1.0955992640447882	1.6826763845068098	3.632057196833127	1.2988615941396426
1.1801091990547559	1.1222855052313059	1.7091673600478932	1.4579877050478984	1.7234890004621042	3.0113771800008564	8.17435311761694
1.2576305727045451	1.9566562963021696	1.7779187038197892	1.086170200212948	1.2553351282220135	4.954069452223797	0.18097073162402436
1.9999596515940992	1.9675737929360173	1.1298682600876508	1.0483271677793031	1.400704405211147	4.109656716947358	0.3994968024881642
1.3860421899945468	1.4916980365973438	1.4821349254609943	1.6709903198731728	1.857092445311879	3.665623998110125	6.333528800407832
1.3693272801284286	1.4724647525581425	1.7119148901132335	1.1030437499307864	1.8903811228429397	3.891348595312338	2.8733759394314458
1.5791385489362972	1.0209776337339314	1.3953992525764214	1.1698916776313488	1.1004962578412465	4.399460357577117	0.08018514558179814
1.908367251295876	1.2399702851946068	1.301230191264002	1.9003431712661216	1.6406965073000577	3.605882783680415	4.131305029019025
1.7680335004250796	1.954757190179635	1.3556856985118937	1.3107240953835255	1.895751074454258	3.635583795613417	6.374745704782491
1.1417047603048562	1.6162676257921014	1.1976091808435103	1.4381677325304325	1.0502544644107559	3.3994736488556687	0.2553107644005181
1.883904923339856	1.6253753062845004	1.9819092368363516	1.4848720315474755	1.1610017580837426	4.171202836967414	0.7833822216612499
1.922123700570048	1.255018767245803	1.1437504580845288	1.8625629158788095	1.5301812569881017	4.930093112803175	0.5211213894754939
1.9611899938328223	1.4190263493282944	1.2995168732483058	1.4972336854675277	1.5374431161997884	4.4734135777987625	0.7917022442250485
1.0587440587747845	1.5421335594191554	1.8944920874291225	1.0820411331022814	1.8889533176569304	3.5610192438138792	4.406199855783592
1.4688370768965922	1.1437413142497554	1.3129813695833046	1.2725613838721277	1.6449320281928028	4.415354794802059	0.51024414162722
1.2346732561732652	1.047767535251254	1.2587895141989147	1.7989104154405198	1.1896530464989814	3.0460065925939936	0.900220057574192
1.4611541204477028	1.801394566027498	1.954169451457364	1.9355514248860413	1.0961677015008708	3.6098633886890537	1.6274227217030657
1.2410171616484902	1.7894735194143034	1.8384037582382105	1.1821276317184115	1.3322985654972397	3.5520961038703764	1.1774981184379565
1.2715536899672144	1.5904860234118068	1.8594345207912215	1.887234275498534	1.62097065557735	3.0257800562948147	16.901826235213107
1.4215222377595835	1.5653859050184695	1.5161356837223714	1.7939385864600583	1.5280041948935548	4.8118356283930455	0.8672311554015331
1.9232494103812352	1.1389572386574152	1.5179590382726202	1.0854953930915152	1.4103112217783105	3.3154983581362187	1.2157375729512698
1.0312598211512487	1.5112131601790395	1.0466580328022186	1.8705246059587848	1.8191030036958034	3.4684707541110797	3.6024685335099704
1.6702153073287298	1.6640718681636593	1.5158799334007482	1.7417979501851262	1.5095872828569323	4.384599746466228	1.4677900245918332
1.98223986573254	1.1663941942474767	1.9963350917713192	1.0615169650778389	1.9670015127366896	4.376657671052001	2.7863769214428915
1.2185701958786823	1.7848532305160691	1.1876698062050113	1.206534881301609	1.9859157880422968	4.393502036157556	1.2334750719608862
1.3053073557226518	1.7457235859299949	1.4750942840426018	1.7154805850469192	1.3210947331791143	3.3567449586504643	2.0531794520503754
1.9158349174693283	1.1265439245583395	1.440785770897615	1.1782278770218049	1.8549203607215827	4.01676311495268	1.9141670274796743
1.8664702488187936	1.956306143210196	1.9208167625316328	1.1100785991513922	1.8246701266351055	3.298134888004893	13.529075541313196
1.9707642480423115	1.1417714424652452	1.8897402475546798	1.358322580341917	1.8386437262575128	4.252406623844836	3.283441401546916
1.0194941180412551	1.9082294491821727	1.5229844791546971	1.6876922790826243	1.116569809472869	4.762451792321793	0.18214179350684345
1.9538859898978809	1.4053300350804991	1.2388019972869138	1.1226577885961593	1.192443111575508	3.4720191365535182	0.3978360073055576
1.4570442836203157	1.5546611796403944	1.683070723176861	1.7833682049440722	1.856129127354247	4.046941148398111	6.066671669173595
1.2820587886670445	1.9235796821725848	1.5397059240050184	1.3914853417393596	1.8489295412636728	3.5853377145541536	6.22350983695234
1.9508057091999251	1.4499322019995216	1.8077865027081672	1.994524667601464	1.7767427321760882	4.247025143713448	6.932533027685874
1.9590225166011253	1.4772022213455362	1.751636037667194	1.231252911631188	1.0206648303493109	4.7663327828682895	0.13023200223678316
1.2806671490742207	1.3206446195603814	1.8901494123345164	1.8855878268809625	1.2499627803614473	4.0775500425005164	0.9680636941261648
1.0225986417532624	1.8702508096635235	1.970815192802814	1.482448914355163	1.5967367319731025	3.8516188884034164	2.9450971076124426
1.7115996257532236	1.1873431355325086	1.884747142816949	1.4840070032596049	1.1398970320087618	4.468832304027295	0.3225283917062893
1.2426570641981058	1.0715160680574043	1.5536387336588031	1.180361843453278	1.1706027838833546	3.5049043519482748	0.29568945235059185
1.0098913603222086	1.6970671421204822	1.9476882567044904	1.7986389889930179	1.1820557655054833	3.1693569917098467	2.3001337443903322
1.3492300473219454	1.4572124029096378	1.4473471689329798	1.541390670042006	1.9816420783043207	4.213214941322855	3.3073830866638847
1.5744273508566038	1.7867742548914514	1.6750101722825834	1.9050201544376837	1.296203665285898	4.215580012863986	1.308107543152594
1.0005410783526862	1.4132565209719619	1.6655696532662991	1.0158517472591106	1.9831061757225403	3.0249137064761635	9.634020988171583
1.7832048430410603	1.973183722242401	1.2794729392159638	1.7625921160818128	1.8673001925462007	3.265920208908465	17.680742158841237
1.6650022567397469	1.918326850406056	1.2200268831141927	1.0278791192804817	1.7509057223009563	3.6715707912368334	1.8230615973244904
1.8533846702861367	1.2147990923566687	1.2426531075399485	1.92379771403164	1.8640334169941333	3.2075433002849314	14.016007103417163
1.6191259740996775	1.0763812106377375	1.2422563342699386	1.3082605533897798	1.3567615471830194	3.995661047668944	0.3275019602982759
1.6564881112959835	1.9243822913392699	1.1027715905884614	1.600499572111412	1.9626645675904035	4.480209068543963	2.34596396570161
1.5772125229387468	1.898281745254612	1.9480062977961443	1.1293763553339642	1.9493296454185955	4.4253300143815135	3.518222705691888
1.4068032454472756	1.8277669893671549	1.5371138545175065	1.4355526242365038	1.1419794582590126	4.81247795505255	0.18672040852758906
1.3503384713636049	1.240860120225812	1.8619041255983868	1.840245424532898	1.7730068823163458	4.955676797570967	1.7754909471891205
1.2177485417842369	1.3969617226396407	1.3181903931160592	1.8419671765850087	1.6611609523724051	4.373943024404824	1.1934337651489193
1.0549186694625687	1.3130355154920457	1.2862973202550831	1.318762536919048	1.9252489771801211	3.2313827884128976	5.056383616220115
1.16864466296221	1.876444921283664	1.853260514613704	1.825905405807169	1.3652397816424706	3.8599690161989515	2.1503938638733957
1.6009246136490964	1.1535205835612048	1.4462830675314762	1.2824805611866823	1.5186244353340408	3.440142434007015	1.5590436122547078
1.7020917779047102	1.7705168254115224	1.6438326699495176	1.4189078518175908	1.4865944965182103	3.6190532787492615	2.829451998069757
1.5706642334584884	1.365456406118266	1.094139101638287	1.4316736800483798	1.4209369388935569	3.323750381232689	1.1024897587400075
1.6306282733488218	1.544385134934735	1.8052463831521552	1.8252631824080416	1.975768864173996	3.2517406910074618	39.227971591791906
1.3852545062612729	1.6873483278019212	1.1903598951517955	1.8310506330201983	1.9455602144893511	4.194338987168509	3.4957709119844136
1.6713393697228551	1.0881478872627068	1.8108491760032157	1.0731568653558985	1.4231841042682658	3.3779016404983664	1.3400763626733136
1.8434273613324743	1.161113385389763	1.4200426434955524	1.7184055634944304	1.9112740281181837	4.7141829880360815	2.065787052314605
1.1603584496932708	1.6472715235106437	1.3784099071947864	1.8993973456375233	1.1877156553928376	3.2290401541615195	1.3435487991060049
1.5817640720169768	1.6063125741203532	1.0698867217983246	1.4423167305453457	1.5178513567630303	4.436174951385155	0.4455391111613895
1.9987761558031767	1.9142639465025928	1.0802391523436294	1.977525849991045	1.5333874150440132	3.616180724905061	3.5148950909878502
1.2750247250625515	1.212868158762217	1.1566270325461636	1.5309565708505062	1.4433558713578871	3.6982705287832935	0.6557913281410352
1.8867912389322368	1.0002939298866016	1.6189177781111876	1.1135904544886202	1.6504573232007356	3.628891883615788	1.747646993537065
1.4464671644262803	1.025349852099651	1.298770444697038	1.2012006822088588	1.6066430600777222	4.4806614064906745	0.3291650262716718
1.9116628551672064	1.93658122529317	1.0958742046409853	1.8891821588893527	1.9672480855862289	4.6816866059892925	3.0561669824355184
1.8931109496042635	1.6863315640137984	1.4492663976155802	1.2376259556976228	1.5304523231727492	4.7319015451864255	0.5872103256721761
1.4180799335512368	1.201986239037064	1.8662876402892892	1.934209551666792	1.2763833350409357	4.8100755808260764	0.5338148952646712
1.9354869614096708	1.7550980332462949	1.6264772056911507	1.6346405684873293	1.8520537028314832	3.7381902056760143	10.644549721570757
1.1115506750503048	1.419222020771585	1.7100108290719973	1.685666822632801	1.4279604847269214	3.0818071766873723	4.103697513237705
1.8954320666296267	1.092370787895468	1.5935813094945153	1.8203851973998117	1.8205695994510245	4.925353420248046	1.827787095934599
1.5143671229512503	1.4797981166845764	1.7093537287189449	1.969677286829522	1.7600927156857067	3.5626436488494986	11.09362479487408
