gamma	kb	A	v	target
3.448348983149075	4.19876628046768	3.796482349219652	1.8631772046682729	0.8416299008934013
2.058190588490504	2.953670744063792	2.1607466038806846	1.1473384321894065	1.4821286042010844
3.3617742764788185	1.2520281676852592	4.0668906485904674	2.9324496104331987	0.38224672615419947
2.7108150837410587	2.350099222650856	4.6288153561499685	2.982414108554577	0.8850773283775145
4.491617327683455	4.530980278731397	1.6281511068187782	1.0774359120191497	0.8587411413096395
3.6232181533310652	1.361270603288664	1.175391557729751	4.536546782242204	2.0028705632843278
3.7850593735708418	3.4661936889092866	3.0803156304942854	3.7256421821504526	1.5053042628415898
2.8483091593762606	4.906946444913579	1.883015902714244	1.4766788991876374	2.0819427535964463
2.2493628848283924	4.382999461569488	3.656939359640099	3.3428797368355854	3.2069029056163836
3.816710277335555	1.4328074913256534	1.2691658940966843	4.058145894237004	1.6265032240916109
3.8804266281580495	1.8848651209169345	3.7079633884120202	3.4316580695870464	0.6056085971365183
4.123127572424663	2.4062848246713195	3.2947929924060824	3.4239420189817382	0.8006737229520277
4.613014677218769	2.0844771677816323	2.5039420322100687	4.635429765383804	1.0680538536641642
4.170723031119889	1.6931468851981788	1.1537779549528475	3.733115580771501	1.7277684066175567
2.5508346651040648	2.247803892900841	1.9246952556095271	3.641872639652866	2.7425572189165086
3.430760456458425	2.764640225114288	2.7236869120408502	4.138089345636805	1.7279817022024904
3.197819467468777	3.5575932757386166	4.3325134379550665	3.515226695841977	1.3133415949037581
4.805988676839644	1.4745311997281472	3.8310998529591234	4.056025155054534	0.4101697638367063
4.3723299538743134	1.5567589693357613	2.501659970883566	4.436619110842953	0.8186818884827713
4.8385755315293135	4.108269139549308	2.571354721644036	1.1236445665361243	0.4676874976721213
3.2387628810280935	3.230603924637602	1.9770615045673736	3.988621792334291	2.91124192155462
4.6311303959854815	4.44906906230008	1.4258008185624882	3.805999595925608	3.270673411853587
2.636137636069977	4.213627121312658	4.147333394648909	2.044687280836965	1.2696798069826267
3.500634118260185	3.6573234290905887	4.4435866412275065	3.4096966036474656	1.1222646937513374
4.950378912167828	1.6031041839555065	4.4795530251709765	3.636034514811744	0.32939447367988944
3.8298537363504783	3.3186484510821534	4.808994165725257	4.690615048955958	1.1438598139684537
2.6607611823763198	2.705940023456725	4.766224264596822	1.4110895537755208	0.4823819896495679
4.459916603717612	3.723943033486168	1.2199976069847107	2.77126083834352	2.4448702940220715
3.60531418985624	3.2902324550948068	2.411191749978415	3.2517947151487503	1.703169412699711
2.151242333256324	4.735764142650621	3.3785805047468904	3.4339393408739314	4.1810143814337275
3.2542612652969702	2.6019487473497285	1.3762356303881376	1.4284178948109512	1.198000429744052
4.9715599616003825	3.9592571998545623	4.803198709323368	1.8622715457526493	0.3865138361307744
3.7037462438906466	1.5189043041933927	1.7140829653034142	4.283064688063891	1.4037419491658059
2.6002707523661432	1.911480193498648	1.1564308133675096	3.804045133610056	3.92918376067842
3.0290189370803	2.9302765587873685	2.750434107588879	3.2133419066934756	1.6872452083394625
2.107350648868628	4.020024049954857	2.7345738516588822	1.3179480846007268	1.7496538364105796
3.429790612597952	2.4830834365560635	2.9715084834432486	2.7392507208324948	0.9420572001671988
3.523969157472528	1.2569614623683891	3.8196564657569154	1.3489620701439833	0.17587874284168156
3.1525241376283235	1.818625582441426	2.3965164097768343	4.545401229245796	1.6024595798383112
3.785959228663637	4.293214493749443	1.374465710945835	3.6547451904351007	4.097613800465995
3.609506711304879	2.000738386573959	1.3647440618261664	2.949660697288412	1.6571153288951783
4.009960676234728	3.4538017482438765	2.373158975052464	2.686519373565096	1.2989718152289478
2.5157341507257507	1.1461627492540298	3.032704048192605	4.376909086306686	1.0913416973252883
3.1425091131008047	2.671307639598072	1.2931815791357923	3.977400169056237	3.834784881808983
4.5973617059562715	2.6940571843047287	3.878809772951236	4.337269429495629	0.8374147816961829
2.847874323263065	4.026651945136184	3.6008440419023144	4.579604812345536	2.7713753649942032
3.067609116617	4.100858501141815	4.071261737446322	4.040417683721434	1.968355714992863
2.605950499415348	1.577200790232281	1.3023581742459551	4.006773436635998	3.0214761944511097
2.7625301077723377	3.1011116945725643	1.0998529123883016	1.1220449738581584	1.7949672119895796
2.498188632371579	4.020630773324012	2.3249072938765685	4.289313104845345	4.951192413498665
2.926605673274064	4.9208434259049625	1.6958574039660281	1.9929993536046944	3.0016810109153504
4.571792672957848	4.988532061528227	2.8920497864005843	3.529103281356208	1.7042964099167401
2.40436885433546	2.0514748603666217	4.030244480216915	1.2560526825728455	0.4552620751076159
3.889803110678911	4.95807767274041	2.7668054192463805	3.6791900807099394	2.281490579753265
3.6311686863731985	1.5478876970041524	1.7131682991789388	1.8529961045755783	0.636304849608449
2.369607215029687	1.7560857143866175	4.574094553924013	2.918816484503516	0.8181846495578821
4.8964569020053	4.349134720528623	4.527879909771425	3.725405044434953	0.9183570880183376
4.6481889653934285	3.5824012082948338	4.757005193583646	2.2385835348290968	0.462100647291503
2.5061423656598576	4.325817496234268	1.1609195918895443	4.786060303450885	11.840722250265738
4.437705804994769	4.502331728597502	3.440785920246124	2.4216728830394416	0.9217785741986716
3.5893150085799745	2.6794929389722504	4.862270652506801	1.6493720298280978	0.3510324167740437
3.900081115956569	3.5967139789519584	1.5547415509552849	4.016876798013573	3.2042475707391698
4.6519450111040745	4.9796682385682765	4.3861913146009135	1.2512118125560172	0.3889729900700684
3.318024997526936	2.9483410743863603	2.5940209089153057	3.676300199852393	1.8025906049374958
2.8246512923739497	1.0482812160282315	4.6277410846007285	3.692744505681699	0.4584353857235246
3.5244832934397774	2.528137136941621	1.7969782659168838	4.4970150658997925	2.5061649125970558
3.2911474080408465	1.3677907616359437	3.4077005957893967	3.736945552033919	0.6546692979476201
4.924145262482403	3.844715475342968	1.0527756049023629	2.6528127024427586	2.468822721855271
4.109944037796566	4.6135030594329836	2.638792551872025	1.7814959506967452	1.0015158544482996
4.089525999985312	2.7929093922772195	4.473028537872885	1.5710752544809163	0.3175121226825025
4.43825084526307	2.7273840508991367	1.553823466771309	1.2349183702586861	0.630442253957793
4.022070376488925	4.41662354989665	2.0768382017397298	1.3435139216993617	0.9454211581234824
4.735214807158147	1.3754567160470828	1.0484316169044092	3.345446198793784	1.1750200747546613
4.188878347488151	1.3987335678693549	2.1855873723366384	3.009274939673426	0.6039357543303586
3.4146095317520286	1.0286819868245116	3.5624904135643214	2.3830793355376305	0.2849830438115263
2.159846059720861	1.6550565807879916	3.5339863397330853	2.78025714957958	1.1226195312754608
4.1832728557592285	4.8031046963818085	1.703844243644168	1.01996153288137	0.9032377681584752
3.7128872240830266	1.8191261350888184	2.216232434033062	2.042331926661189	0.61793400210049
4.894379785317348	3.26418686891299	3.610794644905292	2.500531049051438	0.5804518142847684
4.478807629685082	1.7386625491169796	4.563027825786525	3.2640782462136952	0.3575134043201416
2.9985736888306787	4.216775631241651	1.3079317219041449	1.8642531710174597	3.0073234807364435
2.573904891998086	1.4866419122197154	3.131570299877088	4.457379467199469	1.3444520878435935
3.2068697712088703	3.462019225062312	2.292388229877134	4.735462052949915	3.2406114352797126
4.688437006230417	1.8869200223353852	3.398302919697292	3.8946386406108524	0.5862950154785528
3.9827541482149913	3.6078437940819104	2.9161136003485675	3.0775618104116917	1.2765346666905049
2.8936726331925557	3.0324470113033817	3.106994437757008	1.066193853526337	0.5495206494483946
4.589874908038682	3.9043613026646575	2.603401078397213	2.1956937874984663	0.917278843459445
2.2649518135681626	4.736908450315305	2.0665464573906926	4.666249935483521	8.455588378453385
2.0612945591303258	2.7025642262225427	1.109737922019538	1.4090396347767364	3.2332766690558707
4.971575876047913	1.9749353248816168	3.4147434553682072	3.963816093889607	0.5772253944464394
3.699650312604284	4.476040122340612	4.064580463297107	2.955901592986444	1.2057595313376903
4.616817968545017	1.29544787921958	3.138134583300582	3.347121724533056	0.3820262754498658
4.968705175450946	2.224406631186607	3.4729729994714518	2.0933852594286293	0.3378415791415549
2.839943530765334	1.786023551006858	4.965740221185682	4.4699686905723235	0.8737821571474108
2.6639689815842718	2.282929702753996	4.271290072240672	2.168178838586621	0.696439423792514
2.80122143184335	3.8210790139325552	1.6664944805148039	1.5265826995444405	1.9432799474086435
3.523509133977754	2.4907834454642215	2.56877868455401	2.351047198672944	0.9033701761352528
2.1848522010919855	4.92000671201208	4.365121506858335	4.30617279335887	4.096345987854623
3.2767769492946317	3.1905342963065304	1.0426229820176292	4.171362431774615	5.606522422261187
4.7052655344176895	3.528926622115057	3.8027941369588905	1.6210926404789423	0.4060021279464711
3.7566454239649434	2.5465996162813855	2.6636651868609964	2.136924836121966	0.7411214329476871
3.622491488737412	3.1137321434396816	1.0965164764873974	4.625012975724316	5.008007334484401
2.1830435696942403	2.5049866371112977	4.103555417015831	2.4358888258981612	1.256903207556295
3.069560969610911	1.7161774949238997	4.726947243955705	2.22118895889757	0.3896626035461742
4.900408561038574	2.9156089760089827	4.807513700585664	1.972353000151976	0.30667847290557965
3.5747532563262503	1.6074575539747755	2.3128654202713284	2.641801891060123	0.7131054925530752
3.4282576570440066	2.1779895398406883	2.7537753515398498	2.0923161703809696	0.6814905310730248
2.0510767517624178	1.1358300814468234	4.440375997372206	1.5724405491409548	0.3826779372975325
4.962664142219742	3.970151383461801	2.085678915449675	2.417000100200384	1.1610449116806405
4.53777039535824	1.7691394226991697	1.1686474055765106	2.424201561673721	1.0373316868300941
3.748783312624623	1.9499113388785716	3.3137131647295197	4.287762879919264	0.9178890863205088
3.8910171012622703	1.5982552026613122	4.6206461855876055	2.315808586179258	0.2770737682267646
3.2585383541706765	1.5460409660911756	3.443862205707499	3.6776579753042453	0.7310028970106502
3.2465245961516267	2.64467539467915	3.5562025228430856	3.979505863873996	1.3173581424219043
3.129596677584459	1.274074622876337	1.7826124042872644	1.8594128644105656	0.6240457243760019
4.241993937404988	1.194012222139294	1.1183231168486385	4.036294729584881	1.3292667529826936
4.645338415425819	3.5233567778303945	3.921893007124431	4.479404897428557	1.1039346092606594
2.452722386559812	4.8526711688436315	4.574087485325356	1.4699448415444571	1.0734820969913859
2.51227191453943	1.8279168547514928	4.169980486758502	1.788634188912654	0.5184585678408151
3.3229474832155166	1.9906770418613773	2.9460151932680136	4.072870741145483	1.184750938524204
4.8323940892292025	2.7192933180154677	1.1719962283305816	4.7957562391014825	2.9034662373903264
3.869777020946257	2.8249411621762817	2.4813924136601777	2.442649551003228	0.9690071146203488
3.742727580118947	1.322083196458883	2.938223460311556	2.243107242967484	0.3679944996408308
2.9856582628893333	2.1090367671516628	4.525629008777856	4.1549401577155605	0.9751366224804029
3.0837709213581785	4.754985191783367	3.2475770063236933	3.011607316377748	2.1161092288208607
3.861482903012084	3.85383318888438	4.401077209309432	4.688584719986917	1.4347774335989802
4.104120117093	3.654774386111108	4.081653001903178	4.317552898640743	1.2454423823099243
2.1102433137915737	1.7738799170888049	3.720122347378158	3.4153100437565427	1.4668272267933111
4.183044595594149	1.0126171339083538	1.68385468362376	2.6884659347313087	0.5079283773070407
3.5396172348558386	2.0544125297239964	2.9097402869487445	3.499703551458958	0.9729632136287356
2.8235212103358722	4.693469068988865	2.4650730170389337	1.0557929902166725	1.1023820353889444
4.651887739759875	2.166055506685153	1.695036058843557	3.0585037507574717	1.0702426125901017
4.761104831776249	1.3560519693689377	4.3546543029260265	3.600362507678648	0.29809414217324165
4.380393370378989	2.9797228228542254	2.7733754153189896	3.1488694322373165	1.0008168708619
3.1696259049592435	4.266009712392775	2.2818281368588487	4.935876717143367	4.253224971519409
3.7594289934754754	2.083313411407536	3.035526033430917	4.623189185816046	1.1498550323901813
4.6543085625062615	1.8947171465896688	1.9922420521419228	4.952617298154509	1.288937434679712
3.4402815667430966	4.739155470899705	3.822893186312556	4.903136940969722	2.490823050005813
4.291975426324785	2.9130930444466037	4.2210868094737855	4.340808946247201	0.9100057977472812
3.1574433234311337	1.7218566389823131	3.05733984153943	3.1499906714182138	0.8222864726032719
2.3452674991719773	1.6337010881899232	3.404181697223569	3.1011997409119947	1.1063204873475865
2.3453626127090965	3.0467710145818785	3.485322243105873	3.2245091607797978	2.0951790258869574
4.4163207572252805	4.661919044918369	4.321576343048351	1.11134854434377	0.35092489891789064
2.2411317370420183	4.4635576798920615	4.320063654670893	2.137797326399306	1.7796707135329493
3.9828218218925366	3.642309993420791	4.94161041745455	3.5294276450179805	0.8721383280587129
3.048486795932429	2.944559216018567	1.7225543907036829	1.4485152116219733	1.2087520955798383
4.418357432610913	2.6393498729222418	1.0529720075159887	2.4414942229572656	1.7902693131745735
4.278803005926914	2.5782892123937544	2.994692316367982	4.561920993415264	1.1978759849004346
3.6650180591843564	4.207149620245928	1.0579867344388298	3.045126953767493	4.543734869579014
3.4351451528159367	4.736234117031981	2.0954184366323365	3.213643952104156	2.9828767297941314
4.90508472330076	3.808303009808125	4.173944228196621	2.619445551230986	0.6120173993054152
3.1137314619231544	3.062246868281194	1.2969482293442711	4.5795419643268875	5.115520034357619
4.934495775216843	3.21264258661549	4.539780815709133	2.246092176185343	0.40398572418537537
2.0541138250024407	2.1525989167882105	4.2380349908055	4.9799382107620165	2.3995788438231345
3.9471175958898743	4.9244590332101765	3.3821545246000606	4.172048668875245	2.0611850491978942
4.1156531288038405	1.0987458911839458	3.5993550113004114	3.4542428098466784	0.33843583467581656
3.914934246025673	3.1194302886147174	2.0285953655971074	4.3598549678715495	2.2999751074761035
4.2576814140968064	4.991458587399082	1.2000654708231324	1.9413350606056683	2.4786455135932464
4.199961179540009	4.7599822779351	2.141452367354575	3.933129344017673	2.7320612785287675
4.762207831856529	1.3058974720053078	1.3665635035084485	2.253013323680804	0.5722690255671086
3.7805903805298886	1.4573418727123872	4.30242164209635	1.1632179417455741	0.14170088090145447
2.8443651498854674	2.229821478721173	2.8850493780006925	3.2214935478905757	1.3499795893480575
3.54070421363202	2.0197545731735924	1.2509225579001195	1.7094220110276623	1.086333968913363
2.9161959153841632	3.7602976046292698	2.799528852692331	4.323413699046842	3.0305688464987144
4.449487731231985	3.8459845725834603	4.937073445028338	1.7655705348834956	0.3987203644850949
3.4470852644503154	3.0676125799428706	4.458264682136949	1.5065369530973345	0.4236091657535571
3.07410166043136	2.5727132149158565	2.704492380165048	1.5549678547300103	0.7131764461121611
4.754549183584956	4.211131168087993	3.8565555231676782	4.005580115080918	1.1649487112784924
4.133311916458283	3.864205052911608	1.9916596645668092	1.123535490244913	0.6957099282731088
3.6231288714182512	1.9591930153278865	3.0810932459453064	2.508266912957906	0.6080320943469707
4.362290639191102	2.9648428279453247	4.156097432159595	1.5698051623100473	0.3330630514908095
3.9150131404225728	2.9819164596258863	1.528546831587398	3.255294197092622	2.178544574194547
4.7124540401696065	1.5845256573197743	2.2998056927064607	4.848929723588194	0.8998972719261471
2.0319454955929603	1.289682323267841	2.347907583053216	2.983301333023804	1.5879693340140069
2.3940655280345333	1.5753259946907698	2.1714413972729667	3.3509469957909443	1.7438402455443969
2.1431619325052376	1.2442883561358116	4.3069525768583965	2.7694629619697797	0.6999044498579811
3.3670647120311545	2.356969310341683	3.170339031722396	1.035383247525964	0.3251915281678188
3.76467950184761	4.0084252623799665	3.5317529517750033	4.860356145655606	1.9952934404165343
3.837921378460506	3.6178665453619634	2.695792140776769	1.9650916058384198	0.929284258933144
4.9812171430673065	3.3425698488409115	3.622644463589092	2.0992111311484343	0.4865136539631638
2.951152609394877	2.291699538524299	1.7921350842592982	2.9263264828062403	1.9178669441980425
4.154208793217288	1.1540074309723578	2.587881758587817	3.4017248120601216	0.4809200855102669
3.1844292437511657	4.923687520622464	1.8203178367025323	3.9477434380745264	4.88825886551514
2.1664391326568238	3.5116112551603464	1.4652614338981378	4.201336351122592	8.63210439077313
4.8623725354766805	2.2327613537263997	3.6729624191746986	2.6358748747782466	0.4148551175816936
2.9977971811585107	2.6944829447147343	4.891695126314925	3.700193016960875	1.020208741189693
3.5085480928417683	4.710900507856382	1.0467933110228929	4.318633707716571	7.747595388860713
4.777313225330555	1.171048205782078	2.4072986912255714	2.379017412466036	0.306379296625954
3.331287486783392	4.416034361335667	2.842261098670333	1.399699139870774	0.932840377638646
2.8108637776964662	4.176394307586018	3.7675914449296752	2.600925195617256	1.5921345730784575
2.6709735993766968	4.668468471886282	3.0969208384255444	1.2709919153867202	1.1466147537238451
2.4237317982259468	2.7371841753405355	2.496034688622598	4.966057815530778	3.825048889004469
2.2730907149741593	1.1917710041203309	1.4465270563956638	2.698318582693408	1.7462247005558091
2.148173004073546	4.294580438100429	3.166342215506453	3.5556176839523084	4.200206245184565
4.27463864869745	2.3866363246933333	3.559720971838669	3.957689709617156	0.8103052403555925
4.8929818856023335	2.5629497198381794	1.7118502097497197	3.717636663918505	1.4297459846059517
2.3032841801495305	3.8106555348002034	1.8334241827911937	4.1697885291624965	6.649846854740996
4.433858189548396	4.718755170087147	1.1692756579373	3.4908788523276195	4.102635726923978
4.973501808381581	4.735746852659656	1.2443391432096995	3.7316979080108927	3.574232343176889
3.562541319922913	2.9024047271532964	3.900319829027752	4.54259452789641	1.31913987449738
4.4369325089666525	2.823056720340224	3.992048612518724	2.4387872248334284	0.5017954166574101
2.367452941819207	2.5068751340988595	2.591929186240558	1.5326130561320075	1.0840010467054078
4.599203358612593	1.031445550209976	1.140221965003149	3.894025424736245	0.9786993526166304
3.1178822704098823	1.9015591458517849	3.456089296504622	4.757186521907401	1.2358713036121125
3.5092792526738883	3.0678750538633035	1.0617872881586663	1.1279216773793594	1.2987635572831695
2.8550490810381395	2.5371710125344125	3.3817941904390616	3.087256386493576	1.248590022533255
4.432425707472838	1.4902738046147634	1.5239734505598932	2.186907436905189	0.6230428579749651
2.857556812561264	1.9668455669279743	4.201492428901247	4.047341957003424	1.0199866082650846
2.689390220514921	3.1730423739488094	4.288740309232262	1.2456481367356131	0.5455210696892396
4.021165572390263	1.5465621884773206	2.2164115806581344	2.529968289298999	0.5843291175112177
3.464641069490236	1.0662482713101802	3.5822063784736518	1.5565519319799686	0.18798260818699394
4.229690688087425	3.3282052595298053	3.179848805976378	2.1865784824302787	0.7086108052748195
4.572478565528341	4.316768391635422	3.3571736075090786	4.361303472772653	1.5697540899187128
2.169007308108972	2.878140496688685	1.87870887425192	1.1375035736784938	1.4906924332746343
4.4691198120190485	1.3516042191470423	3.8100633735336347	1.4745016703866145	0.1507798507264691
2.1958424815199047	1.6159840330005015	4.314718578296088	3.0714794989089897	0.9619627033370178
3.5612712443117545	3.64123798740417	3.644859254441757	3.8118145090024913	1.4867723892285882
2.2314760211186995	4.402843657879683	1.074757893820705	1.2145905905440195	4.040420566899088
2.281628749851854	3.585958650871105	2.7367650639231917	1.4750645644935734	1.5080528066090897
4.657217584430624	3.81562293886924	2.358568669963285	3.9263964897258297	1.7368418666560599
2.615016188012534	3.252634862328613	4.919158238754439	1.3822087815192683	0.5659020763962949
4.504532919577041	4.656890091373763	3.2809626796219664	4.293948170793117	1.7390871733914173
2.251122006939916	3.8710567586634506	2.9811528507196554	4.926936363121444	5.113550918770648
2.333255580855357	2.342962537203169	1.491467529348089	4.384142880645352	5.165624472944588
2.6523026253440065	4.376005923910808	3.7021156499542784	3.610649042475103	2.5829952265649907
2.2836512588342797	2.8970261766191863	2.5309612901246608	3.63925782048878	3.2451344090440903
3.3734710406368267	4.712534086159815	1.0024225076271858	2.8180828740032378	5.581790325699967
4.119733564351623	3.1014643106150737	3.5318260628516294	4.5997886788217786	1.2947557711987787
2.550576623035808	1.654262851214638	2.0828648860914054	1.0454966314755074	0.5355164603451708
3.702940363280093	4.759570160473143	2.8147758670259067	2.9059173838639136	1.8179030302234591
4.620668386301087	4.4571609930183325	2.597460081981709	2.9136077762542305	1.380866763822717
4.598219419891951	4.984967630561811	4.729472699147482	4.174405894021212	1.222803439278627
2.4444807912371376	2.730864183257907	3.2029736611972366	1.4261078687121014	0.8417581681123109
3.8641618005429845	3.3088947568910445	1.4488439099905146	4.2055378083331085	3.353399907195957
2.9592541310402667	4.386818473169036	1.770722907127527	3.0950746284611057	3.9136268245333943
3.927402751173795	2.508989929085806	4.597989377106599	3.791136351971372	0.7066719975950059
2.077506536235077	4.437461996479018	3.1696688343382893	4.702450210064868	6.109772643282001
2.6161444376297003	1.0399396826848957	3.970336501897152	4.352666384709901	0.7054334412920625
2.7242985427189543	1.593160454237971	4.200686849846882	4.641983973276021	1.021010917676876
2.0287170990396897	3.8009186988396184	2.2349570261421623	2.3698215318162976	3.917771347937335
3.883004248001952	4.136115035387058	3.2159136018732566	1.1597986948054708	0.5173989819429015
3.081894188329348	2.107930082831156	3.769970174902708	1.286136020830428	0.345419249513472
2.9009274617477727	3.1821288510161936	1.3792661475535146	2.4786980503917246	3.0083458615227583
2.424953926243384	3.2647427568691314	1.7122557594217709	2.2720120147458833	3.040115843389353
2.3966065531682927	3.352668622799741	2.933474511247561	4.5559488778420185	3.728319116487144
4.923746942719416	4.592005526792019	1.3461558968811334	3.36381161192542	2.9244063565288934
4.757855214454793	1.4942877384796192	2.5825175711191064	1.9809361414245488	0.3050151281864423
4.879020582372687	1.1245574768032816	2.59946248606116	3.4255611233636807	0.3820390357318293
3.281508830324592	4.03849463809196	4.417296310231481	4.787541101435068	1.9184626105860207
4.4004688369959	3.7013252553633964	2.0273246136957135	4.186736972455241	2.247868160327553
3.3242393226952016	3.3798552039922685	2.7869108569319008	3.6675255931042345	1.913671223532168
2.6339329714335764	2.7443191365007884	2.8933453834397453	2.472425812594772	1.435236158876515
4.239939511229428	3.734620877161377	4.183609196573592	2.8482563519011963	0.7847613111162544
4.4850867725902335	1.2460659058146593	2.6938001118505968	3.91536576351185	0.5196780694474955
4.195614353156032	2.517317034999271	1.6097930923541293	4.258820172994782	2.0840243771496545
3.9111233750482763	4.530442781211733	1.558354250046924	2.727782547805902	2.7241034418321446
3.9211258343742816	2.120310401721364	4.8009717394167195	4.6300185557598885	0.7000076082014637
3.2141902874011983	1.7246109585477385	1.9331617612844507	1.197728290352535	0.4825766582202217
3.1588061468705684	1.8797051576851	1.2497724584009928	2.675216786405906	1.8638206459626776
4.966976785728809	4.580924000593679	4.026740525466192	2.8828895149821694	0.8267377732713737
2.2957344934009467	4.286955032713038	3.8349277882105715	3.695690196610868	3.188388802557013
4.58097422596124	2.197831905396872	3.937823731811596	3.022209342868564	0.4710440802882457
4.128809460399403	1.052283812870011	2.9136859424263704	3.7348339232720096	0.4311042753323977
3.5702258560066116	3.8485310330153073	4.772705098351143	4.6920596564716135	1.4720502299829965
2.8576836488206308	4.265857944383223	2.682675941855233	1.841921937658028	1.5766585000497475
3.6949615528576794	3.320652819702468	1.5798814099650196	4.864670391312208	3.794021859035794
3.6159350632159866	1.0124341939881267	2.565263108582692	3.325090220264197	0.5016621829157604
3.8489218675847807	4.830270320416384	4.389156637165939	3.322087092682842	1.2832782434996357
3.681488889853536	3.2246249819807487	1.2651226329259255	2.0913390282151307	1.9879022685420664
2.3342157433860544	3.9140771622989066	3.3443395061799412	4.281374135494202	3.7555724469255294
2.5427463313021064	2.5215202009245807	3.045826055353289	1.5963438223104416	0.8566220868633253
3.601474210577213	2.825216588176146	1.4042501620924512	1.7003493148289668	1.3150004173892906
2.9346562434578605	1.3283253810216666	1.1811404073384173	3.2384434089400056	1.8825020025981452
4.48232072847096	4.894286389240881	4.624075725013194	2.2645652069531184	0.6883043328275025
4.900640931513758	2.944546263183609	1.2258760114416614	2.18765160906976	1.34714400277299
3.9511765072489418	1.0277040689230632	1.160034751114948	2.1612926696912726	0.6488069179096732
4.361856006135248	4.811903417685423	1.0223959229617172	2.7209788767528087	3.809288408729529
2.5737117983300832	1.778120195217206	2.9137205391839465	1.8702074292386859	0.7252333988156103
4.78009954361304	1.0989068813515597	2.342044241573107	3.03754917552278	0.3770386565265492
2.1826882606966618	3.1535416552802795	3.7627507186520472	4.291464843292442	3.041083869242899
2.6578091697142767	1.7780752619123112	3.634342445605272	4.499123626020767	1.327754196631851
2.310797970034453	4.2733611042347945	3.117116758243268	2.2736357331875108	2.3779441418635203
2.3133358747719264	2.2031538033409865	3.959660202211408	1.0606861178824225	0.4493636881325221
3.288820726928167	2.5815404997089573	2.5036871791842783	4.8296094729083965	2.1757005139587635
4.825395034828196	4.512727509509468	3.521802706854076	1.2840344118494589	0.43010496959589056
2.6691614697664687	4.707062947755572	1.247806701798705	3.258422237833706	7.3639647728702355
3.401830762106768	3.1168769267274645	2.700690709832529	1.550077791238096	0.7448278286408505
2.6262967759697897	4.753973901812182	4.3439547222443124	1.1709182008045342	0.7879492728040386
4.8976731749281	2.1243721690898707	4.302743879565167	2.0696516425128157	0.2621663453857951
4.980668074239344	1.8007608816112777	4.436416377090153	1.2777838958946464	0.13029423268840834
2.6845209492000843	1.7466072939292268	1.3749453404668128	3.8439344640391235	2.8987408728998383
3.0595122114536024	2.5524497638928816	2.416257537651252	3.0037820979598933	1.5406998301921742
2.411351164609245	3.924158877198823	2.5781054765142404	1.6300316050622077	1.7579513011985857
2.003577135904743	3.070530837180581	4.227893998038878	1.765973630616268	1.2779763862982187
2.8917226881916016	1.8587678961077176	3.8781716508522637	4.726151064369024	1.197424837115646
3.9853973401820015	4.709303788472348	2.5358908757611656	3.857678146109589	2.399661561987038
2.913376518752389	1.5981067448519366	4.628876836754575	4.249701722300006	0.7668107064732751
4.5742855226159405	2.742790157254656	1.6040905167276565	1.9809203922646128	0.9476358708784096
3.9551615233101822	2.1555822177506823	3.842725242435102	2.381752585210365	0.4521064269230735
2.2844682241606544	4.339618727032152	1.668383630839486	1.66668892105081	3.3751015011591567
2.7111401104200388	2.2100354349142366	1.8206129161613949	3.762401180262753	2.6690772769954587
3.505477534029956	1.2350888327957268	2.358500421634497	1.7291713393876047	0.3614179785277414
4.459824262636929	1.7608779980481557	2.073915492539279	3.9201170569470007	0.9620180192350816
2.413014767078499	1.2209413112767722	4.457592042620597	1.0708294713785569	0.20757167213330235
2.6704171337256364	3.9341310277823736	3.6197077303837584	1.4455371707463796	0.9405451376286956
3.0873360332126047	3.870138375702428	1.1476866190267976	1.7346519021094355	2.802354942233245
4.790190149715435	2.4013948999871544	2.0421757952360884	4.071354827227856	1.2631310605884225
2.586314865961976	2.734458810392337	3.1774472594820713	2.545366632514372	1.3808737936837874
3.3902234833534597	1.1643405601878212	1.85791903018456	1.2496164257503422	0.3276358827315227
4.71708341224232	2.326151754467504	2.1305895960862	1.901647645883699	0.5585550533050008
3.396920995445404	3.2374300305875785	4.934237399145528	2.7124534314513498	0.7424871151182413
4.840327766289592	2.2244837653511067	4.3065260213252206	4.783929785460222	0.6434557250761671
4.21363643005094	2.4883449732344203	3.3842011802897365	1.2779003700013654	0.29238471833323393
3.862544903499716	3.4305321559138053	4.773893170261916	1.146096122104748	0.2877117068067175
2.5019416560756973	2.3185612934111264	1.5650604477587708	4.996946024720133	4.928775773886876
3.5595157061317155	1.0060380438194771	3.7027264056604934	1.9593141793730324	0.20798837576502624
4.95018653483841	2.0437500117092693	2.4929104388145764	3.424141113945504	0.7106489952593197
2.3745342810466723	2.307984391136232	1.6505986487685873	3.287134089860174	3.3438995802127582
3.028696160575445	2.3141308177626603	2.015855410810999	1.080092103624137	0.6111844708469139
4.666155342787351	3.6048047292546137	4.150088725695432	2.5584809625758886	0.6061717452091814
2.375850632668436	4.976391106506472	3.9045288836929735	2.8292254022558074	2.620849763105695
2.8502924567754357	2.9698295721589014	4.742912590918591	1.5698882637430631	0.5312693617816687
2.0850185074324634	2.000424361429087	3.604770777256696	4.5589541174578	2.331699375280832
2.4468093569459035	4.870671923032679	4.233566340875243	2.812873724309022	2.2367705460231084
2.868604824052676	4.745757076533514	3.071760308036961	4.022215855270022	3.3255699529569047
2.3619883342114525	3.134678522323356	3.131419411701493	3.5264721597219086	2.591903574833604
