rho_c_0	q	A_vec	m	target
2.146634112794367	2.5042845697280143	3.971027390040757	2.7222023165894353	-7.841952141846334
2.650962639825925	4.102394407084239	2.7995115181664505	4.910597178588822	-6.1999611388765885
1.7486447117822732	4.112699314425047	4.801331734837683	4.711294323254672	-7.329089323802622
1.2971528571600857	4.7164033361079385	1.5601398223922829	4.907066451257029	-1.945107809702265
4.794003373708471	3.217043135528435	2.684485016949184	4.646249360486562	-8.910738309699802
4.316511490318026	3.439149891212551	4.971992245243824	4.235444909915225	-17.42671027970301
1.6713720777114245	1.2188215480833755	3.7427934543984516	2.4042831524516224	-3.171199134383492
3.897580675845579	2.3238252223399893	3.638164818167032	4.261057088189384	-7.733277445931378
1.4951569592187317	2.808565351444766	3.614688699811376	2.3108256551935638	-6.568633657213884
2.366794598741647	4.007377124977059	3.6832988080637135	2.536620215473442	-13.772167231025398
3.7908391100975054	2.141263605882886	4.790739073794914	1.1755182710273324	-33.08099945884021
1.6467632934530916	3.8887338148614568	3.897317529675061	3.626418298045	-6.8821999801266704
2.413107864732676	2.2964709463436233	2.557956044073223	4.8149952042911	-2.9439803628617374
4.881165615966369	4.0758797748528925	2.8449842372241165	3.53861222178864	-15.995278271239428
1.8869335412794443	1.8869258713942776	4.492620143880423	4.957138223633889	-3.226859933717975
2.8535679297523595	3.051510263826012	1.876485272524389	4.419290309317904	-3.6973935464311833
1.3345925349740986	2.040998709122128	2.2904978676915753	2.3743718736570263	-2.6276805962580503
1.709372396073074	2.7666207131417107	4.785643971656954	3.8562182063846175	-5.869013330021047
4.861982919268382	1.8453038360661191	2.1979236560514224	3.7085531402438123	-5.317278530857122
2.3228921356156373	1.6509557282034826	4.112329655947537	4.095486175538786	-3.850764225251717
1.9368674060202788	4.802911407882856	3.4994611829699926	4.044986761361637	-8.04801065606413
2.9029888938823776	1.6012737652269466	1.7476051174394076	4.356493782752864	-1.8647352126355687
3.0998530472335184	3.7823153924727424	3.1632385470024627	3.9387168009682725	-9.41620781621894
1.6262336192172937	2.8074730229673515	2.5159139757725826	2.5197095993699463	-4.558729505885833
2.32170134093645	1.8610957370770105	2.9939220628128997	2.972045046832554	-4.3527143737856075
2.0047583762216434	4.086851020342427	3.041242893810293	4.195476657844339	-5.939100046279975
2.2877258461182786	4.6079237068416266	3.4147097933134853	2.3117819816064027	-15.570988512107578
4.869851768783566	3.2303064219938142	2.4270520588067104	2.7041591668551583	-14.119076915585673
1.8320140800011495	1.805410929022784	1.9544682144545529	2.131240023272146	-3.0332005272991402
2.9066086668068523	1.1490577671879918	4.920598738952074	2.414521179930426	-6.806366936974807
4.112852940316527	4.542553910739999	2.920129255733244	4.337858671840431	-12.576794017926115
3.0176242141335847	1.4137153290912858	4.768366157625482	3.577327032388826	-5.686408767865807
4.181850247609627	3.9031949573399736	1.6469572200587668	1.450170148316635	-18.537539019119308
2.269549069422587	3.1603697065484817	3.928484416774488	2.18300161989966	-12.907687546699432
3.0256369429791587	3.869766724651689	2.5038983140613578	3.7540122298851912	-7.8094887703249665
3.707701496138787	1.6556967392002342	1.994113446737048	1.1659062388679202	-10.499576724578013
2.2673645112342937	1.8864373136467787	1.83495889200688	1.0082485334274685	-7.784351951277017
4.794565522160291	2.0005461613609423	3.7583208425166954	4.588565253532137	-7.85624059740057
1.3085677535441036	2.1334160720886537	1.7819853860180908	4.198533993871251	-1.1848905634279363
3.8410642814593374	2.193079680618093	1.4801778797711065	2.636463273619686	-4.729314222632512
2.682422112238723	1.1119492465548984	1.2567241249569547	4.3291904534358725	-0.8658553515034902
1.085925282232401	2.000000629027173	2.000754156222468	2.1849841732452817	-1.988728551640376
1.2138335745597375	3.3043353590684688	3.745841354851624	2.4106194111481907	-6.232524498664264
2.899382218629829	4.081010949161781	2.544974671100516	4.385239315375581	-6.8669422712378125
2.7483458256682622	4.176951611769572	3.788495360529687	1.7395641487063735	-25.00098587090561
2.681833787640517	3.8100997889737904	3.9946505380497936	3.1245129812604207	-13.063653934316608
2.2910717239429306	2.196909811779919	4.394526416257456	3.0513293299682296	-7.248930062586258
4.835105334143533	1.8858542039429345	1.0495807099152277	1.7101439291056444	-5.596251595976184
4.902852043652302	4.049282465210034	3.5489744665110745	1.1186810376584946	-62.98301674313475
3.420488365240703	2.8881361236070084	1.5728452559017403	2.328023230113577	-6.674280629193675
1.0595349813819706	2.1653363040211984	3.5264278605379533	3.976600158840738	-2.0345283021283924
4.9841972269043335	1.0656507604897976	3.0370934002326453	2.2551055284533934	-7.153216947717093
2.1521208992099328	1.8179905009376591	2.0199707270828107	2.3899943311816965	-3.3067889642515733
4.681604879778792	2.8570178142871776	3.8455272128787312	3.8611241591252012	-13.321398721846304
1.6639794128547734	3.611533472413465	2.4356384981131005	4.302720192865792	-3.401804242240772
3.1551268732331774	3.7475567005010406	2.9196722450975967	4.230876852675253	-8.159597889135249
2.457962574766688	2.231439740845417	1.7222731563529612	2.104259270381017	-4.489140653083628
3.732996997538808	3.923568954294496	1.8978599553921651	1.327842207627513	-20.934212250666487
2.2699139895754445	4.995123325030408	4.298339184558927	2.246795150913898	-21.69166164475694
2.437884954122703	4.132720904022468	1.0463486761888705	1.9421555691252568	-5.4280232433667015
1.7421980768833287	2.801863698985468	1.1234681429305344	1.053563436251701	-5.205286120795986
2.9988556311632215	3.1663916421501304	3.309472571685683	3.1196186063553	-10.073432332055921
3.378932641574113	4.791951499933688	2.616305505011405	2.6464651549674336	-16.007157678093332
3.0538385112893285	2.6769313483774946	4.928741597068207	4.507931237883521	-8.938035349514815
1.1424257425962885	3.559939847628101	3.2173100354029334	1.750000915066772	-7.476963803654387
3.8614833232492214	1.5890181713242684	4.732453306306015	4.343754072260661	-6.685041932121682
3.01060175661229	1.5467474383432398	3.1093720429870295	2.8598494189958568	-5.062933684377697
2.251254010343076	3.2616767962894446	3.918883551099965	3.673861740237368	-7.832582426405647
2.4083932137951694	1.1949873047407662	2.1997952036262998	4.340934640650548	-1.4584437716638414
2.114302968618054	4.043756220192567	2.203975188915613	1.8229941172294213	-10.336502633030463
2.0503725461831026	3.4645495513131963	3.5495327269700985	2.4606611476787856	-10.247051714707355
3.2059042424671387	1.296923250156619	3.3296621633372503	2.1570413047013326	-6.418100773276316
3.5167830444714463	1.8039415248477648	1.9346245257366288	3.830985330742996	-3.2037176412117048
4.060808209985888	2.4354470752833133	4.728877075956795	2.4366312113556647	-19.193730691145653
2.217673373076146	3.589362401390012	1.991827748564123	3.6525413983073367	-4.3408174539886515
3.4863272238283978	3.3625037848888053	3.0678526429590045	4.037059114812683	-8.90841243966024
2.8606636981818108	4.176398929843879	1.6664710256563242	3.4575460227077346	-5.7583568921235075
3.0093190130473753	4.704735484984042	4.005743680793128	3.876064823255248	-14.631726168397641
4.43975677010841	3.867559925315784	2.64236354248768	3.310944552680927	-13.703669959536116
4.711464068885637	2.8780377001110287	3.3583946857307385	2.4871973437375114	-18.309388957828386
2.880639475429753	3.5000066459892456	4.472797155254368	2.8058170397123665	-16.07228524548869
4.203989651600015	3.5915275871754515	1.3315631493576578	3.6395206840566328	-5.524060428758896
1.6613408912908034	1.5454194616491446	1.3977476754704043	1.8567216334429584	-1.932800871786461
4.023330484740867	3.67017632871023	2.5879108182894512	3.724038013534048	-10.261428854004276
4.944446553387041	1.980020600550544	1.595306949362319	2.118492833675929	-7.372328073434099
2.2769233397960327	2.6358294217627862	3.0231338691374154	1.3020897185413505	-13.93420448205293
4.031676475867063	3.2905355485693697	4.797422909144132	3.579308711644289	-17.781201718610703
3.990335566910669	4.802480558062284	1.7850831473043116	4.06929963466453	-8.406472856513739
4.035464288777371	4.500461408418198	4.907364753907902	2.6131685905663358	-34.106052818386104
3.5970697965352385	2.6739140828382904	1.3858436576147048	3.0677054107614183	-4.3450712230347985
1.5684527888539532	3.8676619173796434	2.2896257551594954	2.714660345545708	-5.116452630311599
4.0192999974112835	2.651124361057497	2.837009394921636	3.1202085128748287	-9.68852534777062
3.6500434837521674	1.0705718263172104	1.6764448065412374	2.8761919650695296	-2.2776408295646347
1.9240633955107431	2.702709307452098	1.9591719067434648	4.653472472401637	-2.18934452831572
1.1101638447534588	1.849921681206212	2.1402880345842648	3.053048241710077	-1.4397231189100042
3.3515484259828314	4.596868288868564	2.1329418553620965	2.9576469772647886	-11.110669780424983
3.1082884403121946	2.09261418927653	1.9365085488591536	3.753462796830121	-3.3558132309103863
2.9930286591851334	4.9911004724779024	1.3162612358657624	1.7741675442523577	-11.082931500480047
1.8543729523324213	4.379669064478575	4.245338694097267	2.4280616210684896	-14.20008746723989
4.962459351853457	1.6335825154579409	1.0644622499430791	1.9206366744325052	-4.492862066108524
4.3276813645973125	3.62567643949828	4.403072409894585	3.6917685519708265	-18.713959421153298
1.9896594045941431	2.823771734804002	4.418618582602108	2.245431773502747	-11.055922270425476
2.017666304674174	2.573253465315576	3.1753139438446323	3.099132070161964	-5.319594078490423
4.622577883605926	2.040075285799141	3.5451627353976938	4.408074255862277	-7.584338459478762
4.671309595596462	4.0646126884216836	1.9530920362097155	4.955258321543449	-7.483663126882683
3.1893968883996817	3.4335738563918863	2.566064314438808	4.813089601873799	-5.838463239417588
1.468447408206316	2.066780279844433	1.4990567104683468	4.248079733652155	-1.070971982379773
3.0247327893239015	2.310453518415954	2.1703878684692577	2.3887132932273487	-6.349763892505638
2.7350153861322486	3.5477086728504075	3.9091621057257138	4.661161345271812	-8.137617407125338
3.0060364123662997	1.6491085715114049	4.450871947023359	1.115078237970036	-19.787149974302782
2.5194844018084264	2.3625640950748896	1.5867107741439757	2.248465129567744	-4.200557050474941
3.286183937299092	2.0687076311870936	4.62934193380676	2.9671503461550284	-10.606465711014435
4.8779991222001735	1.5916587755669498	4.3059060839839365	1.8856668917601092	-17.729286707904986
2.9411022908963385	4.5168711805507895	4.7730238008387715	1.9608935501958853	-32.33608339508828
2.66191165811912	1.0227631632495084	2.8512228226140963	4.4470133366781885	-1.7455465811111373
2.4924046595413074	3.8692143905663343	3.5123218198031334	4.9629717833647575	-6.824861531850206
1.465493079483346	2.1770202013097246	2.2053378423518706	3.5376937081518807	-1.9888458869544547
3.7646668663967264	4.859612186373342	4.743840785823423	1.8345643164429468	-47.30699118252709
3.5683018199315293	2.498158069797669	1.389351974386564	3.1643806147901294	-3.9138579871535484
2.5628546072668805	4.967208070415562	4.776994956249737	4.897166707406684	-12.417844462342446
3.7793759066811434	4.245715345096931	2.2394083774188616	4.050667432405945	-8.871104064662036
2.0694074011126244	3.3974484318380496	3.0729012596897096	4.91680560229233	-4.3940443821990485
1.5738199730543223	2.2145572972733287	1.3726085745477885	3.9378376088476967	-1.2148729965591898
4.673078837991043	3.49414229686952	3.7623615051053663	3.9581162383343234	-15.520856140242785
1.6329726475433577	1.2675111317242398	3.532828513539355	4.792749145375586	-1.5256979088384772
1.2105694244277192	1.3579073912738668	1.8523855041668749	4.042611991471159	-0.7532327018229165
4.309939522000699	1.5299846563450634	4.29752456606682	4.246073271826762	-6.6740450717315625
3.2176473175023457	2.094798472168335	3.543684500702936	2.1356079966596844	-11.18443884120967
2.3590793866766337	2.359915396411369	3.0093101505311477	1.6682780187589168	-10.042399910615913
3.7193647410254402	3.058247193181709	1.290962658459074	4.389663995634429	-3.3452128561425036
4.0333801216084035	3.7974176096163257	4.74278236719648	3.553529457561276	-20.442348609930395
3.818283637319509	4.5475414962725615	1.6540337957503084	2.733860317684787	-10.50540778209339
2.5795036927267088	1.4506188925543562	3.637882696386424	1.909871297803749	-7.127448243400963
2.5849747320866507	4.610019125334191	1.9087296115335204	4.723795950658051	-4.8151776103393535
3.6758974774468216	3.5820984255185127	2.6795603929563465	3.416620013549286	-10.32684775139668
2.2359831848927616	3.3389667613384946	4.435120385910786	2.0218742166781007	-16.3769079366541
2.512560847842411	3.4287399438234516	4.5655768209434875	2.7991023647399578	-14.05167215205807
3.0195157244018254	2.079513727150037	1.395480530852733	1.9211191608389864	-4.561089195902973
4.1869017883062085	1.2139468838434158	1.7199715761125671	4.410089672713446	-1.982285973985887
4.7383347301060255	1.2565373235241473	1.2925963221718892	1.4854964043126064	-5.1807476834348165
3.8218278229235376	1.5247032437192658	2.8004455304586475	3.3209918277135997	-4.91378064168325
3.8749576640559145	3.7385770975322634	1.6423524979422393	3.3617791024380064	-7.077347258662714
2.8428165711292688	2.9971204271762764	1.9444040966964216	3.2067625071203434	-5.166218403511182
2.4043120968727405	2.359622539244856	1.623600750954426	1.2105096133394078	-7.6092942442395675
2.531887259553376	2.2354182827346496	4.383681151753036	1.2974381211989132	-19.122975379559694
4.539413801355666	2.4666834206830095	4.694514651433928	1.056371327040034	-49.76079184166833
4.115659190216911	4.251256197068557	3.3095340667335305	3.088716605389533	-18.74759122096001
4.2170774312088595	4.061977353831848	4.661170951982934	3.2313567680475543	-24.709228987114617
2.577482403959254	1.4587197899607207	4.958167408526059	4.381826304268687	-4.254353882162761
4.582378520186434	1.3788059047978851	3.9774799177315128	4.3103383618549165	-5.830297650729082
1.8652508675151769	3.771765046089613	4.890118306284338	3.6037815299570553	-9.546469582448495
2.9180075340621032	1.8252889327090032	2.3281972021275283	3.9194643028077714	-3.1638149873353525
2.622810945495832	1.8497749959080152	2.8589418276030107	1.249205195283158	-11.103436901766123
3.9687375874127753	4.542160380274977	3.2011078597109246	3.3513050186027105	-17.21873332459778
1.461513921406033	3.5990435729039625	2.183239203355253	2.011525906453382	-5.7090750482803605
1.2071833712464226	2.9831269898783783	1.117042830384904	1.8287617630770368	-2.1996707440997447
3.9094970864911263	4.933040281904701	2.2851962612120817	2.279921732385924	-19.33032349890545
1.333288648711453	4.171825095149237	4.20417480366582	4.024250652679278	-5.81093497683154
2.7434118873690907	3.9549457203404033	3.7882893623458127	1.924120295147751	-21.362027389155102
3.152476832869277	3.6288106948801118	4.658350279829129	3.6343549963184327	-14.662938472996027
3.0612224354110533	1.1221473311306704	2.0333500116798584	1.3408273821615384	-5.20935603648622
1.49354104153586	3.0138596158894084	2.209499947852407	4.835824009091674	-2.056665623235946
1.3287548984326811	3.4335998568438924	3.0930627650970286	3.673507777434095	-3.841513201244985
3.8055042102011702	3.6088906070868942	2.0610044115773647	4.027288620784566	-7.028329132455473
4.8504967397661725	1.6096740187733818	3.9251788860479695	4.2511103057898305	-7.209103014159948
1.899146902851004	3.060544470652716	3.502062448746329	3.911352404582837	-5.2042025759406085
1.5193402136459704	4.4325032212411575	4.853230024407663	2.905690976901753	-11.24826510902723
1.0458441958916072	1.237564556272472	1.553723710023446	3.4871401372919553	-0.5766857841559447
1.9465342261222236	1.711299544470659	2.655616095220865	3.623961337242924	-2.4410114445209268
1.1736740019687797	3.516789174847561	2.6477302573080457	3.0412923546470703	-3.5934316347680437
3.823530236023173	2.638813421928234	3.695561128326473	1.951187932180108	-19.10972786032729
3.7678298294385306	4.162284307054	1.5633308476027057	2.933966487970773	-8.356391336296973
1.8262160429985888	1.6579001701148155	3.7876091494236785	1.4129850518289002	-8.115926762458074
3.3368635166983696	2.3394490709786204	2.3706185017653896	3.2963638499735217	-5.614079595116423
2.361030851832597	2.6163059795003387	3.7038530078289966	2.621065451783533	-8.729031739786855
2.792936175842683	1.1164613316228715	3.083454058720088	4.3846012287578375	-2.19286592047726
1.0296589537816945	4.701729603512631	3.6825531573955415	4.6696524445688565	-3.8178205945782677
1.3473435808853569	1.4744519408021834	3.838641784532685	4.915295647110134	-1.5514469158067024
2.8195486850861236	3.5889386481181234	3.2247170733532107	1.3877998065318282	-23.51312900286794
3.73702152638908	1.0657313032006417	2.8673706381872464	1.800721663891872	-6.3417711521730435
2.1144619548744283	3.628698956186244	2.64107216965427	2.509676378191096	-8.074457650065714
1.8639191264334016	3.8563870443138124	3.798226530733192	3.428879819192917	-7.962258615957844
3.485832437578792	4.7244566036483535	3.8860121911155914	4.328013758365964	-14.786789727367804
4.156324441413041	4.515120267765359	4.5728491859518465	3.0420275497812184	-28.209961902036902
2.3289529085288767	2.6322188596303	4.944892324812778	3.1618737575810894	-9.587271292043793
2.065814780616107	2.979340112600805	3.2450511153813006	2.201003666225664	-9.074281346722378
3.7202136096689182	1.9607440020849196	2.3244773122171245	3.8921532076522434	-4.356363963973046
2.2117815675629493	1.5160329532846122	3.3240328295229538	4.600933112118868	-2.42253611783115
2.1885369996751924	4.756067681230347	2.5691790864106894	3.4767634233678617	-7.691679108809285
3.1009908977840266	2.8101877244485785	3.8440682669451776	2.629471914865922	-12.739675883054769
1.987303182342916	3.0863605778931915	1.950719333145344	1.6692036132624812	-7.1679713883173575
2.191034532814776	4.4469397469648335	4.468428127356173	1.6742076785570426	-26.00494353162624
4.169343135558478	1.7443887627657315	1.8638744040608968	4.815864079678006	-2.8148375923733564
4.247216839591632	3.0781509832576233	3.1992591802531605	2.391777873357088	-17.487306958765448
3.804547295113395	3.0171144443951237	3.9408700402420007	1.9332533683523847	-23.39904372439148
2.173029654971176	2.458789028715996	2.22517481935726	3.0586314776492913	-3.8870837927700186
1.3296161000082436	2.2677059172404515	2.568308863506627	3.70839339967344	-2.088211339061599
4.562084195958809	2.595947363298918	2.466039622008294	1.7716593355543448	-16.48462270299796
1.3618636909880184	3.608064077369813	3.6546032709165175	3.1150375713115186	-5.764807799973192
3.896282423376398	2.8776255445209067	3.4228594655707005	2.6137019075733	-14.683098862801526
3.3252450088907803	3.7886835772194423	2.3323540980204074	2.2059317528678126	-13.320312058488765
2.074686801584972	1.3000238888907996	1.2997796263664836	3.949371790856744	-0.8876578179545871
1.8823345777444305	4.975177290100858	1.9551335880026963	2.333973157293704	-7.844873795435021
1.899184039966476	2.626664701829952	3.839541971216629	4.8464024421648055	-3.9521337557906366
1.318837843299714	2.162276398332397	2.615529890068633	2.87929869589229	-2.5904521547807424
2.3326848042534314	1.0549715465239586	2.7758927088803627	4.366886218246544	-1.564327235756822
4.60213042843457	3.3399231474164264	2.41731165579938	4.565867724312035	-8.13775699440136
4.685856304371545	4.3963119723712465	1.2754026920517418	3.7644266815089993	-6.979526430955525
2.557384912552044	2.4262849444212513	4.070396492737288	2.8448509660916783	-8.877999119764477
1.255236949498408	4.393062973043838	4.697540606858013	2.1748220377017	-11.910773373621314
2.053066375819614	4.991852800528402	4.500220319527854	1.162258049424208	-39.682221268177145
1.3492648514544503	1.3142732942765694	3.2018262957870185	3.580366764179518	-1.5858172598178997
4.246591147467728	3.0389652651151633	4.741125349392318	4.240481785474904	-14.428873365390166
3.351688942122933	1.169379131965469	2.7958350266980374	3.0542882563825198	-3.587736716483197
4.632640876742073	4.414469463900523	3.771341808409405	4.252680790223902	-18.135948010945253
2.4183283407096354	4.1414019640900985	2.856103532301857	1.3673779349268078	-20.91934245157004
3.521415609376928	4.912091871684113	2.9581166732201982	4.125214883093378	-12.403735288552127
3.1275499249562606	4.412044074879831	1.8156570943479733	3.0828552350794367	-8.126897693917224
3.5786528514205918	3.0807199691340554	4.920591865142813	3.724984016123692	-14.56346532008215
3.957120175680505	4.615596254775752	1.1123104057087212	3.7381162190215145	-5.434758526142826
3.3300926778565065	1.5922076823868039	4.7498421020039885	4.469051132244326	-5.635336894940188
3.1391801111624886	3.1450962805040708	4.337994612327663	3.356596686953204	-12.759687140061937
1.6316461842961574	3.4183474034927146	4.886638368762628	4.60939586442226	-5.913006822076339
1.1840727045725576	3.4370336928384173	3.5946227786366016	1.2914529476278545	-11.32757362195322
1.8621919633063613	1.7626699084702722	1.5747531448091987	3.6079540533535033	-1.4326724995189393
2.3840841070197145	4.899156378082409	1.8976334915852653	2.8257830415656944	-7.84361732141505
4.58191504237584	4.1925078410556615	4.807678612166429	4.649125013433166	-19.864842189681095
4.311631694416559	1.151207801118168	2.618234906215544	3.7424324960725133	-3.4725620335859086
2.5344385576282367	4.877858669909509	1.0316306518008491	4.707417315788408	-2.7092714282137984
2.0905733615392914	3.793198161604317	1.3373795707038525	3.4665189465595114	-3.059370327696078
3.587478614969805	1.4894871374610967	4.435519525331811	3.737014267678812	-6.342285930499525
4.684716247650762	1.4922591535803231	4.0407725043728	3.1045973735840997	-9.098853175044233
3.2158563354974716	1.47669846947629	1.1541734682813791	2.246435535213412	-2.4398638364896827
4.542749683109581	3.983908056185898	2.632101568310408	2.805830172643278	-16.977329454434315
3.693301534271052	3.4248972648141467	2.94706903396722	1.708709038069795	-21.81647133003809
3.0344725006833007	3.324464617527076	4.9159097565670935	4.889097974382012	-10.143318969790814
2.2894123836670186	3.907866253371201	2.5633881273362182	3.499695251592241	-6.553116056732542
3.9694127277483338	2.3436551275043365	4.4398837064906225	1.1533694340770255	-35.811550103334405
4.367505183424831	1.6719764057149602	2.029488477989594	3.143199058469744	-4.714962879912902
2.7241107187684883	4.479149497438991	3.3433169386483006	3.207742328604968	-12.717401615431347
2.7422631687193597	4.609936797980781	4.984520887180404	1.4548400644998982	-43.31240203926547
2.5913838675810057	4.655735850275146	4.0270583393269295	4.443754066067587	-10.933469267938678
3.358870976759277	2.574245036705348	4.618898800424715	3.9746999745630407	-10.047946194055891
4.5004181488527415	4.388971467421177	2.0499086197816463	2.082258599775161	-19.44533646267309
2.4378107926807835	1.2718048996164146	3.233257672330204	1.2276564977535007	-8.165521735650122
3.6982782790387336	3.0888856101689486	3.850595010267351	2.2864481105689607	-19.23835375122517
2.3005627823189703	1.8808236468578945	3.8266064556731982	4.519633148415024	-3.663471190735189
3.77615232510794	2.4341048260494094	1.2641727230420008	3.7877258231223463	-3.0677266760120014
3.9393935257118535	1.036329429676675	3.5670201356228626	3.3969889868387666	-4.286853284883445
3.697202996055376	1.9099719396173485	1.8976765724328737	4.035572472412419	-3.3206058470627773
4.503753194890893	2.7372472796811897	3.3001540211235136	4.122981308010953	-9.867598253080642
2.750860415008092	3.0240753977959653	3.2672919044984505	3.0153707551150264	-9.013809743712512
3.435838149512937	3.9741556123051134	2.2916400854287127	3.4434512856698314	-9.087198875791083
2.405421462242726	2.8932118041925885	1.1473382975307267	2.6167566214668083	-3.0514029974469983
3.5482339851758065	3.9791007730940975	1.9550346554721831	4.971686372663951	-5.551980411542449
3.530074283341263	4.221256556941081	1.0529101162830794	2.235127505412708	-7.019635925373776
4.50820055375096	2.5342938351889925	1.7899748828951427	3.2629077559078925	-6.267615355292491
1.3349228703301492	4.968931308801945	2.8794175399134767	2.1003373541067507	-9.09357715966994
1.0772684584727132	1.7161864900613537	4.211898337317554	3.6063009824182095	-2.159256984057932
2.485610138036038	4.904449362851469	2.290567206418872	3.0497852865081647	-9.155815664643157
2.8035751893567564	4.3329019616817215	4.218792701800838	3.955303930183671	-12.956848949204824
1.061957472672467	2.183413886220542	3.2994795692649173	4.137558325322969	-1.84903234334692
1.6483414620195118	2.232273778855376	2.0932738967200732	3.3053957898851247	-2.3302216288524056
1.0201334499786934	3.4136292714043592	3.9815165467392406	3.3955563515425107	-4.083296578394877
2.3475572378778446	1.1510042768493944	2.287538267462759	4.92985546504632	-1.253797237520749
1.6959819449274982	3.0585906689629394	1.8699847569345056	4.279121863496352	-2.266866766158299
1.0863860139632422	3.412131113340051	2.0404246662585326	3.590759713043415	-2.1064157714964957
3.834634620583464	1.0222680856911923	1.086280137790275	3.91554779364064	-1.0875221244502318
2.6295709743637783	3.4290020590352923	3.954179181732601	2.870683875187121	-12.420057847383115
3.289737337164659	2.2343985166107623	3.345640450150876	3.902467042311371	-6.301760310280329
1.1098338865021071	3.2760296507231934	2.643769522641389	2.8930093796766707	-3.3226114305848373
3.491811983455672	2.3389264947722386	1.8899825797466756	4.731718032444623	-3.262168344600445
3.655877254694573	4.21320594092256	1.7735093194365867	1.530085210921753	-17.853449988179747
3.305677836886438	1.4669370797336256	3.4453385747588183	4.178329137750092	-3.998538403895588
1.0748650822975447	1.6438638862850703	4.361459725047632	3.399111814969728	-2.2671811640269457
4.265925452172741	4.9368661080952885	2.2138763031695747	1.6035535959580676	-29.07598809898698
3.497442887428052	1.4731656883717197	4.5908416052449885	2.3285536420542075	-10.1580018635711
1.0712451234311793	2.644079249913473	1.165100925982994	3.1405286675166497	-1.0508097921468758
3.2777685065015763	4.761875882146323	1.1313371912940076	2.9158225099403947	-6.056020399275372
3.007729434207888	2.552678205988666	1.8930329450842651	2.4788660032499163	-5.86327085963644
3.368218413308904	2.8302430504615272	3.2387730141794013	1.159512866751252	-26.627409554856392
4.050767371586954	4.93530378161629	4.798584106533517	1.339901895372814	-71.59641929754787
4.312432133405	3.3554529914452957	3.8926121422948934	4.7182782920548005	-11.937984554008233
3.4987830487334466	3.33874415953422	1.6985681951906884	3.558480229961283	-5.575946339036197
4.187704583872857	4.188983887543497	1.0878673329017072	3.2862835505331747	-5.807050863463633
2.6471127369874563	4.373655553436029	1.7613256103551045	4.126216992522767	-4.942021172765117
1.3551970744709254	3.6578381730047886	2.1035747516361925	4.881346702000211	-2.1362163658617708
4.792721176760209	1.3764894247457051	4.1744060196300605	2.7649990171289938	-9.959894769818954
2.1782981585357444	4.777805666421925	3.069180699830764	4.821886158724036	-6.62447264805883
2.490641388847747	3.87811416551476	1.5219283102412278	3.9777718350008198	-3.695609867101888
4.288341558049264	1.078936178988838	4.799914274657331	1.5399520879009532	-14.421531968228171
1.2493821269312462	1.0295381960889487	4.556694428974602	2.0987333051644304	-2.7927393473017728
2.9197765308794272	1.425263795203818	4.088269878953533	1.6700212946011384	-10.187377860417072
2.432702499083597	2.026883183607767	4.3838032034484415	4.966830932460307	-4.35200507669207
2.8977790489979536	3.87722411588324	3.9087853826019954	2.5083234573112128	-17.508319346171135
3.984184008878844	2.448198558215177	1.296737876569114	2.946858986625399	-4.292189302442419
2.552623348981523	1.426945991929335	3.235120300181934	3.643887668177536	-3.2338489302299536
2.803344322989962	4.4682048417117715	2.992204715765792	2.2822268285402303	-16.422603783905704
1.6655956652026689	2.7975248625089595	3.9794271816969857	4.228878587530884	-4.3846898828761045
2.1354826768561046	4.523507245426634	3.3037800537205686	4.36010053137748	-7.319576715056648
4.489636048702169	1.7187619927046685	1.6103136783889322	1.9810673712026745	-6.272463095801972
2.2419846524536697	1.1879174074675336	3.4389048520987773	2.316115840303976	-3.954383313350328
4.502781617160373	3.5360161518305064	3.466339145658827	3.433162304294585	-16.075772103688507
1.0647139648630015	2.1612264548992792	4.609318780923519	3.2927303651805038	-3.2211711565305525
4.518833368797582	2.199119526116601	3.6084932440819135	2.3007941233936546	-15.585591849097323
1.8581052022417528	2.154295803128936	3.4734166520939374	1.5474379446595001	-8.985024686771604
2.5847299951728253	2.9531536236135043	3.2197622191671926	1.6616547026397148	-14.790547190196321
3.0456046033336515	3.96027994975645	3.7987364393878233	2.9737242139812547	-15.407702378115749
1.7513791498729223	3.5166236899713166	2.0536818331035827	2.5857086982565027	-4.891698005443488
2.4460024057506757	4.227490351281072	1.3524686248102444	1.008973023599593	-13.860763357432752
3.362416804019603	2.741393705929271	4.894161293145503	3.3890568357944155	-13.311358640266535
3.455506315283603	3.321557085695837	1.5469632736853547	2.4208941780488824	-7.3342820797105714
1.5145473435247676	4.881792627719193	3.89235689541784	3.792103097989775	-7.589177299749334
2.7743056266009343	2.5869168620068503	1.2261513001310322	4.5466032568739765	-1.935502687073605
4.186976987917865	3.1860398807067996	4.513289466722478	2.693666133015169	-22.351218504685264
3.940119277722254	2.0976993835316757	2.326331367203335	4.326335158728972	-4.444306839426176
4.75347000332285	4.8990681577098085	3.5959939785418547	2.7817240431246177	-30.104342809478048
4.859527316045203	3.0342875611710687	2.4238528131361625	4.142009072415541	-8.628711778663256
4.659521513601055	1.5400522501154343	4.167578906819875	4.869019835503178	-6.142130851451317
4.90760525810424	2.54118611259634	3.217914981314962	1.184706475054048	-33.87426649954729
2.1712679562132258	4.130093498244704	1.5131661051390335	1.8829537142218304	-7.206431560683386
3.0444596349423487	4.150029472404565	1.084380129802777	2.95005875338388	-4.6442146786543415
